Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.0013)   P(D|M,rr[2]=0.0524)   P(D|M,rr[3]=0.4565)   P(D|M,rr[4]=3.4897)   Posterior mean        
1      0.0154079       0.0229256             0.0219451             0.0155448             0.00121619            0.20316               
2      0.0465393       0.0573163             0.0565029             0.0504772             0.0218606             0.549906              
3      0.0417071       0.0611343             0.058709              0.0426971             0.00428783            0.22546               
4      8.58666e-07     3.38701e-12           5.38436e-09           3.18831e-07           3.11045e-06           3.20279               
5      8.26858e-05     1.98278e-10           3.1783e-07            2.00877e-05           0.000310337           3.30222               
6      0.0465393       0.0573163             0.0565029             0.0504772             0.0218606             0.549906              
7      0.0318095       0.0422774             0.0413171             0.0344764             0.00916705            0.39258               
8      0.028393        0.0407305             0.0393131             0.0297328             0.00379576            0.254763              
9      0.026246        0.0341375             0.0334533             0.0285214             0.0088717             0.436057              
10     0.041472        0.0559055             0.0545234             0.0447716             0.0106877             0.365715              
11     0.0564803       0.0790042             0.0766018             0.0600697             0.0102454             0.297873              
12     0.0749974       0.0990246             0.0968224             0.0811455             0.0229971             0.40836               
13     0.026246        0.0341375             0.0334533             0.0285214             0.0088717             0.436057              
14     7.4757e-05      1.85498e-07           7.42781e-06           5.9111e-05            0.000232304           2.8026                
15     0.026246        0.0341375             0.0334533             0.0285214             0.0088717             0.436057              
16     4.71845e-06     2.23025e-08           8.81145e-07           6.31022e-06           1.16601e-05           2.31103               
17     0.04707         0.0645547             0.0627929             0.0505057             0.0104268             0.333651              
18     0.0535244       0.0715427             0.0698547             0.0578884             0.0148117             0.382404              
19     0.041472        0.0559055             0.0545234             0.0447716             0.0106877             0.365715              
20     3.18767e-05     7.45581e-11           1.19544e-07           7.5719e-06            0.000119815           3.3064                
21     0.0535244       0.0715427             0.0698547             0.0578884             0.0148117             0.382404              
22     0.0394855       0.0530191             0.0517377             0.0426742             0.0105111             0.3732                
23     0.0425642       0.0620939             0.0596545             0.0435798             0.00492884            0.236723              
24     0.0394855       0.0530191             0.0517377             0.0426742             0.0105111             0.3732                
25     0.0749974       0.0990246             0.0968224             0.0811455             0.0229971             0.40836               
26     1.33309e-07     2.18021e-13           3.51575e-10           2.32896e-08           5.09595e-07           3.355                 
27     0.0367288       0.0440268             0.0435098             0.0396344             0.019744              0.608066              
28     0.0465393       0.0573163             0.0565029             0.0504772             0.0218606             0.549906              
29     0.0394855       0.0530191             0.0517377             0.0426742             0.0105111             0.3732                
30     2.2625e-07      3.14864e-16           2.02827e-11           1.05176e-08           8.9446e-07            3.45442               
31     0.0749974       0.0990246             0.0968224             0.0811455             0.0229971             0.40836               
32     0.0478299       0.0690808             0.0665165             0.0494538             0.0062686             0.251044              
33     0.0478299       0.0690808             0.0665165             0.0494538             0.0062686             0.251044              
34     0.0417071       0.0611343             0.058709              0.0426971             0.00428783            0.22546               
35     0.04707         0.0645547             0.0627929             0.0505057             0.0104268             0.333651              
36     0.0465393       0.0573163             0.0565029             0.0504772             0.0218606             0.549906              
37     0.0564803       0.0790042             0.0766018             0.0600697             0.0102454             0.297873              
38     0.0749974       0.0990246             0.0968224             0.0811455             0.0229971             0.40836               
39     0.028393        0.0407305             0.0393131             0.0297328             0.00379576            0.254763              
40     0.0564803       0.0790042             0.0766018             0.0600697             0.0102454             0.297873              
41     0.0749974       0.0990246             0.0968224             0.0811455             0.0229971             0.40836               
42     0.0465393       0.0573163             0.0565029             0.0504772             0.0218606             0.549906              
43     0.0318095       0.0422774             0.0413171             0.0344764             0.00916705            0.39258               
44     0.04707         0.0645547             0.0627929             0.0505057             0.0104268             0.333651              
45     0.000446929     1.98639e-06           7.85782e-05           0.000568405           0.00113875            2.37037               
46     0.0465393       0.0573163             0.0565029             0.0504772             0.0218606             0.549906              
47     0.000446929     1.98639e-06           7.85782e-05           0.000568405           0.00113875            2.37037               
48     0.0535244       0.0715427             0.0698547             0.0578884             0.0148117             0.382404              
49     0.028393        0.0407305             0.0393131             0.0297328             0.00379576            0.254763              
50     4.78514e-11     4.71606e-25           1.87099e-18           3.26339e-14           1.91373e-10           3.48923               
51     0.0367288       0.0440268             0.0435098             0.0396344             0.019744              0.608066              
52     5.15773e-05     3.43889e-07           1.34758e-05           9.04451e-05           0.000102044           1.92966               
53     6.32803e-05     4.37433e-07           1.7123e-05            0.00011396            0.000121601           1.88558               
54     0.0425642       0.0620939             0.0596545             0.0435798             0.00492884            0.236723              
55     0.0465393       0.0573163             0.0565029             0.0504772             0.0218606             0.549906              
56     0.00997405      0.0120622             0.0119117             0.0107872             0.00513515            0.588657              
57     0.0425642       0.0620939             0.0596545             0.0435798             0.00492884            0.236723              
58     0.0749974       0.0990246             0.0968224             0.0811455             0.0229971             0.40836               
59     0.0465393       0.0573163             0.0565029             0.0504772             0.0218606             0.549906              
60     0.0478299       0.0690808             0.0665165             0.0494538             0.0062686             0.251044              
61     0.0295071       0.0419412             0.0405535             0.0311057             0.00442782            0.269707              
62     0.0535244       0.0715427             0.0698547             0.0578884             0.0148117             0.382404              
63     0.041472        0.0559055             0.0545234             0.0447716             0.0106877             0.365715              
64     0.0372212       0.0532398             0.0514093             0.0390257             0.00520983            0.260346              
65     0.04707         0.0645547             0.0627929             0.0505057             0.0104268             0.333651              
66     0.028393        0.0407305             0.0393131             0.0297328             0.00379576            0.254763              
67     0.04707         0.0645547             0.0627929             0.0505057             0.0104268             0.333651              
68     0.0465393       0.0573163             0.0565029             0.0504772             0.0218606             0.549906              
69     0.0394855       0.0530191             0.0517377             0.0426742             0.0105111             0.3732                
70     0.0318095       0.0422774             0.0413171             0.0344764             0.00916705            0.39258               
71     0.0367288       0.0440268             0.0435098             0.0396344             0.019744              0.608066              
72     0.0465393       0.0573163             0.0565029             0.0504772             0.0218606             0.549906              
73     0.0372212       0.0532398             0.0514093             0.0390257             0.00520983            0.260346              
74     0.026246        0.0341375             0.0334533             0.0285214             0.0088717             0.436057              
75     0.0478299       0.0690808             0.0665165             0.0494538             0.0062686             0.251044              
76     0.0535244       0.0715427             0.0698547             0.0578884             0.0148117             0.382404              
77     0.026246        0.0341375             0.0334533             0.0285214             0.0088717             0.436057              
78     0.0478299       0.0690808             0.0665165             0.0494538             0.0062686             0.251044              
79     0.0465393       0.0573163             0.0565029             0.0504772             0.0218606             0.549906              
80     0.0367288       0.0440268             0.0435098             0.0396344             0.019744              0.608066              
81     0.0478299       0.0690808             0.0665165             0.0494538             0.0062686             0.251044              
82     0.04707         0.0645547             0.0627929             0.0505057             0.0104268             0.333651              
83     0.0425642       0.0620939             0.0596545             0.0435798             0.00492884            0.236723              
84     0.000378998     2.39844e-06           9.40722e-05           0.000636296           0.000783224           1.99782               
85     2.61329e-05     5.07238e-11           8.13779e-08           5.20081e-06           9.92493e-05           3.33616               
86     0.0367288       0.0440268             0.0435098             0.0396344             0.019744              0.608066              
87     0.000228072     1.85858e-06           7.23652e-05           0.000462015           0.000376051           1.67386               
88     0.015927        0.0223375             0.0216558             0.016957              0.00275775            0.29085               
89     0.041472        0.0559055             0.0545234             0.0447716             0.0106877             0.365715              
90     0.0367288       0.0440268             0.0435098             0.0396344             0.019744              0.608066              
91     0.041472        0.0559055             0.0545234             0.0447716             0.0106877             0.365715              
92     1.27788e-10     5.40088e-20           3.5638e-15            2.21284e-12           5.08937e-10           3.47659               
93     7.52763e-07     1.95862e-12           3.1342e-09            1.95511e-07           2.81241e-06           3.28922               
94     0.041472        0.0559055             0.0545234             0.0447716             0.0106877             0.365715              
95     0.0367288       0.0440268             0.0435098             0.0396344             0.019744              0.608066              
96     0.0749974       0.0990246             0.0968224             0.0811455             0.0229971             0.40836               
97     0.0367288       0.0440268             0.0435098             0.0396344             0.019744              0.608066              
98     0.0564803       0.0790042             0.0766018             0.0600697             0.0102454             0.297873              
99     5.00414e-06     1.69667e-11           2.70427e-08           1.63447e-06           1.8355e-05            3.23742               
100    0.0367288       0.0440268             0.0435098             0.0396344             0.019744              0.608066              
101    0.00025721      7.61542e-07           3.03939e-05           0.000235661           0.000762024           2.69085               
102    0.000535308     3.12888e-06           0.00012299            0.000846186           0.00116893            2.08853               
103    9.24009e-09     7.60456e-18           4.94515e-13           2.75734e-10           3.66841e-08           3.46707               
104    2.43996e-08     6.30025e-21           1.66317e-14           8.2257e-11            9.7516e-08            3.48719               
105    1.10972e-09     3.7938e-22            9.97266e-16           4.77011e-12           4.43409e-09           3.48649               
106    3.79737e-05     1.8466e-07            7.29091e-06           5.19451e-05           9.24743e-05           2.28322               
107    6.30257e-08     6.57751e-14           1.06923e-10           7.53528e-09           2.4446e-07            3.39763               
108    0.000102646     6.00087e-07           2.35934e-05           0.000162557           0.000223835           2.08623               
109    0.000860868     3.29517e-06           0.000130784           0.000970988           0.0023384             2.50055               
110    0.066278        0.0790425             0.0781194             0.0712302             0.0367198             0.621848              
111    2.96858e-07     2.19085e-13           3.57612e-10           2.60798e-08           1.161e-06             3.42209               
112    0.0546602       0.0715476             0.0700488             0.0593004             0.0177439             0.424254              
113    4.26333e-08     1.13559e-13           1.81727e-10           1.13355e-08           1.59016e-07           3.28446               
114    0.00011197      2.36989e-07           9.52125e-06           7.77427e-05           0.000360378           2.88832               
115    9.07001e-09     6.77939e-18           4.41081e-13           2.47162e-10           3.60324e-08           3.46904               
116    1.21161e-07     1.85608e-13           2.99307e-10           1.98516e-08           4.64494e-07           3.36338               
117    0.0749974       0.0990246             0.0968224             0.0811455             0.0229971             0.40836               
118    4.43015e-05     1.08433e-07           4.3431e-06            3.46349e-05           0.000138119           2.81053               
119    2.78718e-05     6.41733e-11           1.02893e-07           6.51894e-06           0.000104865           3.30921               
120    0.0749974       0.0990246             0.0968224             0.0811455             0.0229971             0.40836               
121    6.7958e-09      1.00322e-17           6.46032e-13           3.33842e-10           2.68487e-08           3.45242               
122    0.0535244       0.0715427             0.0698547             0.0578884             0.0148117             0.382404              
123    0.028393        0.0407305             0.0393131             0.0297328             0.00379576            0.254763              
124    0.0318095       0.0422774             0.0413171             0.0344764             0.00916705            0.39258               
125    3.16972e-07     3.15691e-16           2.04787e-11           1.11944e-08           1.25667e-06           3.46291               
126    0.0367288       0.0440268             0.0435098             0.0396344             0.019744              0.608066              
127    0.0367288       0.0440268             0.0435098             0.0396344             0.019744              0.608066              
128    0.000359291     1.61887e-06           6.40284e-05           0.000462432           0.000909084           2.35669               
129    3.1686e-06      6.58558e-15           4.21656e-10           2.08376e-07           1.24656e-05           3.43977               
130    0.0564803       0.0790042             0.0766018             0.0600697             0.0102454             0.297873              
131    0.0367288       0.0440268             0.0435098             0.0396344             0.019744              0.608066              
132    0.000221649     5.96832e-07           2.38608e-05           0.000187536           0.000674601           2.75329               
133    0.0749974       0.0990246             0.0968224             0.0811455             0.0229971             0.40836               
134    0.000464739     1.59628e-06           6.34792e-05           0.000478736           0.00131514            2.58823               
