Note : P(D|M) is the probability of site D given the model M (i.e., the site likelihood)
P(D|M,rr[x]) is the probability of site D given the model M and the relative rate
of evolution rr[x], where x is the class of rate to be considered.
We have P(D|M) = \sum_x P(x) x P(D|M,rr[x]).


Site   P(D|M)          P(D|M,rr[1]=0.2047)   P(D|M,rr[2]=0.5656)   P(D|M,rr[3]=1.0419)   P(D|M,rr[4]=2.1878)   Posterior mean        
1      0.022951        0.022951              0.022951              0.022951              0.022951              1                     
2      0.099081        0.099081              0.099081              0.099081              0.099081              1                     
3      0.055941        0.055941              0.055941              0.055941              0.055941              1                     
4      0.099081        0.099081              0.099081              0.099081              0.099081              1                     
5      0.061197        0.061197              0.061197              0.061197              0.061197              1                     
6      0.000142136     7.8616e-05            0.000157252           0.000189231           0.000143443           1.0835                
7      6.76197e-07     8.59493e-09           1.44527e-07           5.90184e-07           1.96148e-06           1.84475               
8      5.11442e-07     1.684e-08             1.92651e-07           5.79692e-07           1.25659e-06           1.69398               
9      1.87568e-07     2.5738e-09            4.31772e-08           1.74123e-07           5.30398e-07           1.82167               
10     5.19482e-09     7.99224e-10           6.01149e-09           9.5976e-09            4.37095e-09           1.11294               
11     4.76549e-10     5.10639e-12           1.25578e-10           5.11636e-10           1.26387e-09           1.76802               
12     7.31089e-08     6.35373e-10           1.88655e-08           8.55067e-08           1.87428e-07           1.74375               
13     5.58271e-06     6.69844e-06           7.93942e-06           5.62835e-06           2.06464e-06           0.727386              
14     2.08149e-06     7.13814e-07           2.51779e-06           3.27952e-06           1.81484e-06           1.07586               
15     1.87698e-09     2.28845e-12           1.22429e-10           1.01113e-09           6.37209e-09           2.00638               
16     0.057337        0.057337              0.057337              0.057337              0.057337              1                     
17     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
18     0.079066        0.079066              0.079066              0.079066              0.079066              1                     
19     0.069147        0.069147              0.069147              0.069147              0.069147              1                     
20     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
21     0.071586        0.071586              0.071586              0.071586              0.071586              1                     
22     1               1                     1                     1                     1                     1                     
23     1               1                     1                     1                     1                     1                     
24     1               1                     1                     1                     1                     1                     
25     1.89345e-05     6.22447e-06           2.18939e-05           2.90195e-05           1.86001e-05           1.11682               
26     1.31775e-11     6.04785e-15           5.33457e-13           5.41759e-12           4.67528e-11           2.05334               
27     3.17178e-11     1.06403e-15           2.18439e-13           4.67943e-12           1.21972e-10           2.14269               
28     0.000105522     0.000136739           0.000155002           0.000100839           2.95091e-05           0.6759                
29     4.7417e-06      3.33677e-06           7.42076e-06           6.2206e-06            1.98867e-06           0.828414              
30     5.41126e-05     4.59738e-05           9.24551e-05           6.49163e-05           1.31054e-05           0.730023              
31     4.24948e-07     1.0824e-07            4.35449e-07           6.57998e-07           4.98105e-07           1.20235               
32     6.20732e-11     8.51649e-14           3.99711e-12           3.15841e-11           2.12626e-10           2.0152                
33     0.061197        0.061197              0.061197              0.061197              0.061197              1                     
34     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
35     0.022355        0.022355              0.022355              0.022355              0.022355              1                     
36     2.08925e-05     9.25889e-06           3.15684e-05           3.30224e-05           9.72021e-06           0.902506              
37     0.00936388      0.0283314             0.00728598            0.00171028            0.000127919           0.319936              
38     3.85902e-06     3.33334e-06           6.45432e-06           4.46212e-06           1.18629e-06           0.750029              
39     4.39985e-06     8.60887e-07           3.99564e-06           6.71987e-06           6.02301e-06           1.28496               
40     2.45492e-05     1.51485e-05           3.74905e-05           3.37388e-05           1.18188e-05           0.868824              
41     0.0232818       0.0578617             0.0245404             0.00925249            0.00147263            0.414368              
42     5.72578e-07     3.25209e-08           3.18131e-07           8.18708e-07           1.12095e-06           1.52467               
43     0.00330088      0.0032349             0.00487899            0.00387356            0.00121608            0.76633               
44     6.34127e-06     3.15528e-06           8.04251e-06           8.81669e-06           5.3506e-06            1.02845               
45     0.00258498      0.00266988            0.00369018            0.00292134            0.00105853            0.773058              
46     3.37326e-06     1.10433e-06           3.68686e-06           4.9293e-06            3.77254e-06           1.16361               
47     0.00163748      0.00210243            0.00247863            0.00159692            0.000371944           0.658014              
48     8.39735e-05     7.89758e-05           0.000111277           9.63608e-05           4.92808e-05           0.855392              
49     6.94914e-05     7.3719e-05            9.5582e-05            7.54577e-05           3.32069e-05           0.792987              
50     5.03514e-06     5.27271e-07           3.27691e-06           7.27233e-06           9.06405e-06           1.45817               
51     3.69485e-05     3.19927e-05           5.09869e-05           4.6089e-05            1.87252e-05           0.841543              
52     0.00843691      0.0208735             0.00914597            0.00332904            0.00039918            0.408578              
53     0.00720462      0.0230727             0.00483282            0.000867979           4.50272e-05           0.29357               
54     0.000772565     0.00140383            0.00113536            0.000493498           5.7568e-05            0.507956              
55     1.98516e-08     1.40115e-09           1.33622e-08           3.10007e-08           3.36422e-08           1.43244               
56     0.000875365     0.000984638           0.00129335            0.000945036           0.00027844            0.721675              
57     0.0092929       0.024194              0.00952989            0.00311114            0.000336529           0.38528               
58     0.00720462      0.0230727             0.00483282            0.000867979           4.50272e-05           0.29357               
59     2.99182e-08     9.60693e-10           1.26543e-08           3.97501e-08           6.63077e-08           1.6197                
60     0.0232818       0.0578617             0.0245404             0.00925249            0.00147263            0.414368              
61     0.000577581     0.000682234           0.000903134           0.000604983           0.000119972           0.668003              
62     0.000124404     6.6611e-05            0.000186411           0.000182971           6.16227e-05           0.893312              
63     0.000209698     0.000199509           0.000301025           0.000252364           8.58958e-05           0.789188              
64     0.0186401       0.04037               0.0220692             0.0102394             0.0018816             0.476566              
65     0.000980304     0.00196872            0.00132889            0.000551604           7.19951e-05           0.481213              
66     4.51998e-08     3.9249e-09            3.43497e-08           7.22443e-08           7.02803e-08           1.37865               
67     0.00345979      0.0104411             0.00282506            0.00055174            2.1218e-05            0.314823              
68     0.0162956       0.0329076             0.0197944             0.0102368             0.00224347            0.514055              
69     0.000822913     0.00129638            0.00122195            0.000646322           0.000127001           0.579594              
70     0.0162956       0.0329076             0.0197944             0.0102368             0.00224347            0.514055              
71     1.87923e-05     6.10841e-06           2.76198e-05           3.13406e-05           1.01005e-05           0.952831              
72     0.0162956       0.0329076             0.0197944             0.0102368             0.00224347            0.514055              
73     0.0092929       0.024194              0.00952989            0.00311114            0.000336529           0.38528               
74     7.427e-06       2.87025e-06           9.70513e-06           1.16569e-05           5.47571e-06           1.01662               
75     0.0186401       0.04037               0.0220692             0.0102394             0.0018816             0.476566              
76     0.0060303       0.0184764             0.00467815            0.00091884            4.7798e-05            0.310548              
77     0.000168066     8.07241e-05           0.000233957           0.000250639           0.000106945           0.957903              
78     0.00014219      0.000122458           0.000212994           0.000181064           5.22442e-05           0.788542              
79     2.62736e-05     1.23788e-05           3.73324e-05           4.0165e-05            1.52182e-05           0.940025              
80     0.0092929       0.024194              0.00952989            0.00311114            0.000336529           0.38528               
81     1.45516e-07     7.1956e-08            1.99815e-07           2.09099e-07           1.01192e-07           0.97411               
82     0.00548082      0.0171567             0.00401113            0.000721376           3.41307e-05           0.301399              
83     0.0193149       0.0409852             0.0230092             0.0110556             0.00220971            0.488725              
84     0.00973376      0.024789              0.01019               0.00351952            0.00043661            0.397098              
85     2.28501e-06     4.69476e-07           2.07726e-06           3.49032e-06           3.10297e-06           1.27966               
86     2.35588e-08     1.10582e-10           3.55332e-09           1.92425e-08           7.13286e-08           1.89028               
87     6.54947e-06     1.95856e-06           7.00136e-06           9.7247e-06            7.51327e-06           1.18064               
88     0.000406248     0.000515767           0.000600948           0.000400574           0.000107703           0.675995              
89     2.77084e-07     1.81124e-08           1.89799e-07           4.42053e-07           4.58373e-07           1.42054               
90     0.00305403      0.00426839            0.00466058            0.00274225            0.000544888           0.618792              
91     0.0244474       0.0592522             0.0261996             0.0104383             0.00189936            0.429301              
92     8.10642e-06     1.35083e-06           6.93743e-06           1.26248e-05           1.15127e-05           1.31195               
93     2.34785e-05     1.08329e-05           3.10394e-05           3.40665e-05           1.79753e-05           1.00723               
94     1.19401e-07     5.63215e-09           6.32801e-08           1.70874e-07           2.37818e-07           1.53948               
95     4.34913e-06     1.97799e-06           6.04084e-06           6.59432e-06           2.78335e-06           0.964653              
96     0.0193149       0.0409852             0.0230092             0.0110556             0.00220971            0.488725              
97     2.27505e-06     4.96495e-08           6.88836e-07           2.44852e-06           5.91322e-06           1.74584               
98     6.06282e-08     5.25848e-09           4.52675e-08           9.57809e-08           9.62058e-08           1.3894                
99     0.04404         0.04404               0.04404               0.04404               0.04404               1                     
100    0.099081        0.099081              0.099081              0.099081              0.099081              1                     
101    0.022355        0.022355              0.022355              0.022355              0.022355              1                     
102    0.061197        0.061197              0.061197              0.061197              0.061197              1                     
103    0.042302        0.042302              0.042302              0.042302              0.042302              1                     
104    0.04404         0.04404               0.04404               0.04404               0.04404               1                     
105    0.079066        0.079066              0.079066              0.079066              0.079066              1                     
106    0.0438709       0.0613067             0.0501852             0.0394507             0.0245408             0.773464              
107    0.000739599     0.000163239           0.00044976            0.000810567           0.00153483            1.51777               
108    0.0010643       0.000344571           0.000831059           0.00128411            0.00179747            1.36496               
109    0.057337        0.057337              0.057337              0.057337              0.057337              1                     
110    3.35874e-06     5.42423e-06           5.26201e-06           2.49614e-06           2.52605e-07           0.538906              
111    0.00013727      0.000128676           0.000193338           0.00016427            6.27984e-05           0.809057              
112    0.00213593      0.000658927           0.00155047            0.0024455             0.00388882            1.41245               
113    0.053287        0.053287              0.053287              0.053287              0.053287              1                     
114    0.053052        0.053052              0.053052              0.053052              0.053052              1                     
115    0.022951        0.022951              0.022951              0.022951              0.022951              1                     
