ENSPVIP00000001829	ENSPVIG00000001606	Pogona_vitticeps
ENSACAP00000009031	ENSACAG00000009151	Anolis_carolinensis
ENSNSUP00000010747	ENSNSUG00000008141	Notechis_scutatus
ENSSMRP00000021345	ENSSMRG00000016622	Salvator_merianae
ENSSPUP00000012685	ENSSPUG00000009736	Sphenodon_punctatus
ENSAHAP00000010830	ENSAHAG00000007834	Apteryx_haastii
ENSAOWP00000002060	ENSAOWG00000001493	Apteryx_owenii
ENSARWP00000020380	ENSARWG00000013958	Apteryx_rowi
ENSDNVP00000008071	ENSDNVG00000005732	Dromaius_novaehollandiae
ENSNPEP00000017380	ENSNPEG00000012933	Nothoprocta_perdicaria
ENSTGUP00000010405	ENSTGUG00000010074	Taeniopygia_guttata
ENSTGUP00000014170	ENSTGUG00000013772	Taeniopygia_guttata
ENSLSDP00000006095	ENSLSDG00000004668	Lonchura_striata_domestica
ENSSCAP00000013305	ENSSCAG00000009880	Serinus_canaria
ENSPMJP00000019606	ENSPMJG00000014663	Parus_major
ENSCCEP00000013535	ENSCCEG00000013014	Cyanistes_caeruleus
ENSFALP00000006570	ENSFALG00000006288	Ficedula_albicollis
ENSZALP00000021960	ENSZALG00000017130	Zonotrichia_albicollis
ENSJHYP00000003854	ENSJHYG00000003175	Junco_hyemalis
ENSLCOP00000009475	ENSLCOG00000006898	Lepidothrix_coronata
ENSMVIP00005008750	ENSMVIG00005006483	Manacus_vitellinus
ENSCPUP00000011330	ENSCPUG00000008032	Calidris_pugnax
ENSCPGP00000028096	ENSCPGG00000019355	Calidris_pygmaea
ENSMUNP00000004399	ENSMUNG00000003662	Melopsittacus_undulatus
ENSCJPP00005010224	ENSCJPG00005008949	Coturnix_japonica
ENSMGAP00000009932	ENSMGAG00000009591	Meleagris_gallopavo
ENSGALP00000056813	ENSGALG00000014836	Gallus_gallus
ENSNMEP00000012113	ENSNMEG00000011295	Numida_meleagris
ENSABRP00000023255	ENSABRG00000019611	Anser_brachyrhynchus
ENSAPLP00000020513	ENSAPLG00000012547	Anas_platyrhynchos_platyrhynchos
ENSCPRP00005016984	ENSCPRG00005011838	Crocodylus_porosus
ENSCPBP00000000326	ENSCPBG00000000300	Chrysemys_picta_bellii
ENSGAGP00000006454	ENSGAGG00000005209	Gopherus_agassizii
ENSCABP00000016925	ENSCABG00000012539	Chelonoidis_abingdonii
ENSPSIP00000006345	ENSPSIG00000005769	Pelodiscus_sinensis
ENSVURP00010030152	ENSVURG00010023043	Vombatus_ursinus
ENSVURP00010014492	ENSVURG00010011130	Vombatus_ursinus
ENSPCIP00000022177	ENSPCIG00000016789	Phascolarctos_cinereus
ENSMEUP00000001594	ENSMEUG00000001737	Notamacropus_eugenii
ENSSHAP00000008681	ENSSHAG00000007520	Sarcophilus_harrisii
ENSMODP00000035379	ENSMODG00000021466	Monodelphis_domestica
ENSLAFP00000007871	ENSLAFG00000009393	Loxodonta_africana
ENSPCAP00000013069	ENSPCAG00000013932	Procavia_capensis
ENSETEP00000013040	ENSETEG00000016075	Echinops_telfairi
ENSDNOP00000033070	ENSDNOG00000016612	Dasypus_novemcinctus
ENSCHOP00000001864	ENSCHOG00000002105	Choloepus_hoffmanni
ENSCCNP00000002847	ENSCCNG00000003073	Castor_canadensis
ENSDORP00000006458	ENSDORG00000006891	Dipodomys_ordii
ENSMSIP00000005124	ENSMSIG00000004627	Mus_spicilegus
ENSMUSP00000118610	ENSMUSG00000024052	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0047471	MGP_SPRETEiJ_G0022766	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0045572	MGP_CAROLIEiJ_G0021855	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0045078	MGP_PahariEiJ_G0020842	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000070532	ENSRNOG00000014876	Rattus_norvegicus
ENSMUGP00000014349	ENSMUGG00000012390	Meriones_unguiculatus
ENSMOCP00000005769	ENSMOCG00000005299	Microtus_ochrogaster
ENSPEMP00000018123	ENSPEMG00000016819	Peromyscus_maniculatus_bairdii
ENSCGRP00000021347	ENSCGRG00000015496	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001010469	ENSCGRG00001012322	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015031520	ENSCGRG00015023726	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000008132	ENSMAUG00000009579	Mesocricetus_auratus
ENSNGAP00000025933	ENSNGAG00000023719	Nannospalax_galili
