FBpp0075186	FBgn0036614	Drosophila_melanogaster	FBtr0075428
Y49E10.23b.2	WBGene00013042	Caenorhabditis_elegans_strain_N2	Y49E10.23b.2
ENSAOWP00000027423	ENSAOWG00000018463	Apteryx_owenii	ENSAOWT00000031077
ENSARWP00000026259	ENSARWG00000017815	Apteryx_rowi	ENSARWT00000029708
ENSAHAP00000016584	ENSAHAG00000011764	Apteryx_haastii	ENSAHAT00000018341
ENSDNVP00000012117	ENSDNVG00000008546	Dromaius_novaehollandiae	ENSDNVT00000014614
ENSPMJP00000006358	ENSPMJG00000005358	Parus_major
ENSCCEP00000018356	ENSCCEG00000016834	Cyanistes_caeruleus
ENSFALP00000002328	ENSFALG00000002238	Ficedula_albicollis
ENSJHYP00000011213	ENSJHYG00000008796	Junco_hyemalis
ENSZALP00000004439	ENSZALG00000004161	Zonotrichia_albicollis
ENSSCAP00000021434	ENSSCAG00000015413	Serinus_canaria
ENSLSDP00000013348	ENSLSDG00000009690	Lonchura_striata_domestica
ENSTGUP00000011237	ENSTGUG00000010893	Taeniopygia_guttata
ENSLCOP00000023394	ENSLCOG00000016408	Lepidothrix_coronata
ENSMVIP00005005498	ENSMVIG00005004205	Manacus_vitellinus
ENSMUNP00000010003	ENSMUNG00000007917	Melopsittacus_undulatus
ENSCPGP00000001318	ENSCPGG00000001042	Calidris_pygmaea
ENSCPUP00000004468	ENSCPUG00000003306	Calidris_pugnax
ENSMGAP00000011541	ENSMGAG00000011053	Meleagris_gallopavo
ENSGALP00000014550	ENSGALG00000008956	Gallus_gallus
ENSCJPP00005025574	ENSCJPG00005020064	Coturnix_japonica
ENSNMEP00000014533	ENSNMEG00000013023	Numida_meleagris
ENSAPLP00000024007	ENSAPLG00000013137	Anas_platyrhynchos_platyrhynchos
ENSABRP00000003787	ENSABRG00000003203	Anser_brachyrhynchus
ENSCPRP00005015629	ENSCPRG00005010944	Crocodylus_porosus
ENSCABP00000018680	ENSCABG00000013803	Chelonoidis_abingdonii
ENSGAGP00000005114	ENSGAGG00000004158	Gopherus_agassizii
ENSCPBP00000005251	ENSCPBG00000003902	Chrysemys_picta_bellii
