ENSGAGP00000009365	ENSGAGG00000007414	Gopherus_agassizii
ENSCABP00000024999	ENSCABG00000018406	Chelonoidis_abingdonii
ENSCPBP00000025653	ENSCPBG00000018222	Chrysemys_picta_bellii
ENSCPRP00005007421	ENSCPRG00005005252	Crocodylus_porosus
ENSPSIP00000016732	ENSPSIG00000014910	Pelodiscus_sinensis
ENSACAP00000010783	ENSACAG00000011000	Anolis_carolinensis
ENSPVIP00000003956	ENSPVIG00000003228	Pogona_vitticeps
ENSNSUP00000004965	ENSNSUG00000003979	Notechis_scutatus
ENSSMRP00000018470	ENSSMRG00000014367	Salvator_merianae
ENSSPUP00000003169	ENSSPUG00000002456	Sphenodon_punctatus
ENSPSMP00000036786	ENSPSMG00000025304	Prolemur_simus
ENSPCOP00000003468	ENSPCOG00000010434	Propithecus_coquereli
ENSMICP00000042098	ENSMICG00000028627	Microcebus_murinus
ENSOGAP00000004987	ENSOGAG00000005578	Otolemur_garnettii
ENSPTEP00000041909	ENSPTEG00000038306	Piliocolobus_tephrosceles
ENSCANP00000007581	ENSCANG00000024862	Colobus_angolensis_palliatus
ENSRROP00000018478	ENSRROG00000033288	Rhinopithecus_roxellana
ENSRBIP00000000732	ENSRBIG00000003945	Rhinopithecus_bieti
ENSMLEP00000013778	ENSMLEG00000031054	Mandrillus_leucophaeus
ENSTGEP00000008221	ENSTGEG00000006721	Theropithecus_gelada
ENSCATP00000021323	ENSCATG00000034391	Cercocebus_atys
ENSMNEP00000004281	ENSMNEG00000019992	Macaca_nemestrina
ENSMFAP00000043101	ENSMFAG00000040636	Macaca_fascicularis
ENSPANP00000017401	ENSPANG00000008929	Papio_anubis
ENSCSAP00000002783	ENSCSAG00000006497	Chlorocebus_sabaeus
ENSMMUP00000071660	ENSMMUG00000007770	Macaca_mulatta
ENSP00000317439	ENSG00000146910	Homo_sapiens
ENSGGOP00000036828	ENSGGOG00000022669	Gorilla_gorilla
ENSPTRP00000090051	ENSPTRG00000049992	Pan_troglodytes
ENSPTRP00000089467	ENSPTRG00000045928	Pan_troglodytes
ENSPPAP00000037874	ENSPPAG00000041663	Pan_paniscus
ENSPPYP00000024298	ENSPPYG00000029527	Pongo_abelii
ENSNLEP00000040425	ENSNLEG00000015390	Nomascus_leucogenys
ENSCJAP00000064443	ENSCJAG00000045734	Callithrix_jacchus
ENSCCAP00000016701	ENSCCAG00000026142	Cebus_capucinus_imitator
ENSSBOP00000018023	ENSSBOG00000025648	Saimiri_boliviensis_boliviensis
ENSANAP00000012545	ENSANAG00000024223	Aotus_nancymaae
ENSTSYP00000001658	ENSTSYG00000001796	Carlito_syrichta
ENSCCNP00000012512	ENSCCNG00000012999	Castor_canadensis
ENSDORP00000025239	ENSDORG00000026869	Dipodomys_ordii
MGP_SPRETEiJ_P0069689	MGP_SPRETEiJ_G0028034	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0067061	MGP_CAROLIEiJ_G0027038	Mus_caroli_strain_CAROLI_EIJ
ENSMSIP00000015487	ENSMSIG00000013303	Mus_spicilegus
ENSMUSP00000113944	ENSMUSG00000044681	Mus_musculus_strain_reference_(CL57BL6)
MGP_PahariEiJ_P0048506	MGP_PahariEiJ_G0021811	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000067520	ENSRNOG00000028311	Rattus_norvegicus
ENSMUGP00000004329	ENSMUGG00000003998	Meriones_unguiculatus
ENSCGRP00001024448	ENSCGRG00001022362	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000008219	ENSCGRG00000005995	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015012201	ENSCGRG00015009376	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000000059	ENSMAUG00000000075	Mesocricetus_auratus
ENSMOCP00000010038	ENSMOCG00000010240	Microtus_ochrogaster
ENSPEMP00000017545	ENSPEMG00000016430	Peromyscus_maniculatus_bairdii
ENSNGAP00000012019	ENSNGAG00000014003	Nannospalax_galili
ENSJJAP00000014293	ENSJJAG00000016791	Jaculus_jaculus
ENSCLAP00000001503	ENSCLAG00000001129	Chinchilla_lanigera
ENSODEP00000013759	ENSODEG00000010168	Octodon_degus
ENSCPOP00000008835	ENSCPOG00000009846	Cavia_porcellus
ENSCAPP00000012145	ENSCAPG00000013068	Cavia_aperea
ENSHGLP00100014973	ENSHGLG00100011088	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000005434	ENSHGLG00000003981	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000013156	ENSFDAG00000020491	Fukomys_damarensis
ENSSDAP00000018861	ENSSDAG00000017204	Spermophilus_dauricus
ENSUPAP00010015299	ENSUPAG00010012244	Urocitellus_parryii
ENSMMMP00000021574	ENSMMMG00000018993	Marmota_marmota_marmota
ENSOPRP00000005149	ENSOPRG00000005614	Ochotona_princeps
ENSOCUP00000036685	ENSOCUG00000002457	Oryctolagus_cuniculus
ENSEASP00005002097	ENSEASG00005001653	Equus_asinus_asinus
ENSECAP00000019421	ENSECAG00000022036	Equus_caballus
ENSUAMP00000018679	ENSUAMG00000014808	Ursus_americanus
ENSUMAP00000019821	ENSUMAG00000014506	Ursus_maritimus
ENSAMEP00000001274	ENSAMEG00000001222	Ailuropoda_melanoleuca
ENSNVIP00000000317	ENSNVIG00000000304	Neovison_vison
ENSMPUP00000009522	ENSMPUG00000009599	Mustela_putorius_furo
ENSCAFP00020006476	ENSCAFG00020005253	Canis_lupus_dingo
ENSVVUP00000003508	ENSVVUG00000002742	Vulpes_vulpes
ENSPPRP00000006711	ENSPPRG00000002064	Panthera_pardus
ENSPTIP00000014155	ENSPTIG00000013670	Panthera_tigris_altaica
ENSFCAP00000043438	ENSFCAG00000044976	Felis_catus
ENSPVAP00000010721	ENSPVAG00000011369	Pteropus_vampyrus
ENSVPAP00000005745	ENSVPAG00000006193	Vicugna_pacos
ENSSSCP00000037332	ENSSSCG00000043069	Sus_scrofa_strain_reference
ENSBMUP00000022681	ENSBMUG00000017062	Bos_mutus
ENSBBBP00000004924	ENSBBBG00000013763	Bison_bison_bison
