ENSACAP00000020753	ENSACAG00000027433	Anolis_carolinensis
ENSPVIP00000027444	ENSPVIG00000020393	Pogona_vitticeps
ENSNSUP00000009578	ENSNSUG00000007327	Notechis_scutatus
ENSSMRP00000029826	ENSSMRG00000022926	Salvator_merianae
ENSSPUP00000017348	ENSSPUG00000013418	Sphenodon_punctatus
ENSCABP00000028562	ENSCABG00000020989	Chelonoidis_abingdonii
ENSGAGP00000020989	ENSGAGG00000015425	Gopherus_agassizii
ENSDNVP00000008204	ENSDNVG00000005835	Dromaius_novaehollandiae
ENSPVIP00000027434	ENSPVIG00000020387	Pogona_vitticeps
ENSSMRP00000029823	ENSSMRG00000022923	Salvator_merianae
ENSSPUP00000017383	ENSSPUG00000013446	Sphenodon_punctatus
ENSUPAP00010029107	ENSUPAG00010022950	Urocitellus_parryii
ENSMMMP00000011730	ENSMMMG00000010491	Marmota_marmota_marmota
ENSXETP00000031537	ENSXETG00000011627	Xenopus_tropicalis
