ENSPVIP00000027256	ENSPVIG00000020263	Pogona_vitticeps
ENSACAP00000005501	ENSACAG00000005357	Anolis_carolinensis
ENSNSUP00000027734	ENSNSUG00000019816	Notechis_scutatus	ENSNSUT00000029450
ENSSMRP00000020634	ENSSMRG00000015945	Salvator_merianae
ENSSPUP00000021025	ENSSPUG00000016083	Sphenodon_punctatus
ENSABRP00000013956	ENSABRG00000012402	Anser_brachyrhynchus
ENSAPLP00000003374	ENSAPLG00000003784	Anas_platyrhynchos_platyrhynchos
ENSGALP00000006594	ENSGALG00000004155	Gallus_gallus
ENSMGAP00000005817	ENSMGAG00000005790	Meleagris_gallopavo
ENSCJPP00005005330	ENSCJPG00005005124	Coturnix_japonica
ENSNMEP00000013027	ENSNMEG00000011937	Numida_meleagris
ENSLCOP00000013344	ENSLCOG00000009623	Lepidothrix_coronata
ENSMVIP00005011767	ENSMVIG00005008604	Manacus_vitellinus
ENSCCEP00000018302	ENSCCEG00000016801	Cyanistes_caeruleus
ENSPMJP00000000641	ENSPMJG00000000328	Parus_major
ENSFALP00000000513	ENSFALG00000000500	Ficedula_albicollis
ENSTGUP00000001210	ENSTGUG00000001160	Taeniopygia_guttata
ENSLSDP00000000818	ENSLSDG00000000641	Lonchura_striata_domestica
ENSJHYP00000000335	ENSJHYG00000000234	Junco_hyemalis
ENSMUNP00000011562	ENSMUNG00000009084	Melopsittacus_undulatus
ENSCPGP00000025951	ENSCPGG00000017869	Calidris_pygmaea
ENSCPUP00000023979	ENSCPUG00000016257	Calidris_pugnax
ENSAOWP00000015841	ENSAOWG00000010775	Apteryx_owenii
ENSARWP00000016098	ENSARWG00000011106	Apteryx_rowi
ENSAHAP00000014425	ENSAHAG00000010245	Apteryx_haastii
ENSDNVP00000012165	ENSDNVG00000008578	Dromaius_novaehollandiae
ENSNPEP00000014079	ENSNPEG00000010522	Nothoprocta_perdicaria
ENSCPRP00005023943	ENSCPRG00005016575	Crocodylus_porosus
ENSGAGP00000001805	ENSGAGG00000001447	Gopherus_agassizii
ENSCABP00000002525	ENSCABG00000001932	Chelonoidis_abingdonii
ENSCPBP00000000444	ENSCPBG00000000170	Chrysemys_picta_bellii
ENSPSIP00000019031	ENSPSIG00000016760	Pelodiscus_sinensis
ENSOANP00000021279	ENSOANG00000013487	Ornithorhynchus_anatinus
ENSOANP00000002161	ENSOANG00000001357	Ornithorhynchus_anatinus
ENSLAFP00000003099	ENSLAFG00000003712	Loxodonta_africana
ENSPCAP00000007383	ENSPCAG00000007743	Procavia_capensis
ENSETEP00000014463	ENSETEG00000017800	Echinops_telfairi
ENSDNOP00000009919	ENSDNOG00000012772	Dasypus_novemcinctus
ENSUMAP00000017913	ENSUMAG00000013158	Ursus_maritimus
ENSUAMP00000028371	ENSUAMG00000021942	Ursus_americanus
ENSAMEP00000010466	ENSAMEG00000009891	Ailuropoda_melanoleuca
ENSMPUP00000015737	ENSMPUG00000015844	Mustela_putorius_furo
ENSNVIP00000029937	ENSNVIG00000023060	Neovison_vison
ENSCAFP00000019227	ENSCAFG00000013042	Canis_lupus_familiaris
ENSCAFP00020026513	ENSCAFG00020020819	Canis_lupus_dingo
ENSVVUP00000037647	ENSVVUG00000026907	Vulpes_vulpes
ENSPPRP00000011378	ENSPPRG00000005245	Panthera_pardus
ENSPTIP00000010876	ENSPTIG00000011472	Panthera_tigris_altaica
ENSFCAP00000005684	ENSFCAG00000006117	Felis_catus
ENSEASP00005005887	ENSEASG00005004342	Equus_asinus_asinus
ENSECAP00000020468	ENSECAG00000021387	Equus_caballus
ENSPVAP00000012837	ENSPVAG00000013607	Pteropus_vampyrus
ENSMLUP00000011985	ENSMLUG00000013161	Myotis_lucifugus
ENSCHIP00000004185	ENSCHIG00000008403	Capra_hircus
ENSOARP00000007364	ENSOARG00000006867	Ovis_aries
ENSBIXP00000041239	ENSBIXG00000025427	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005027725	ENSBIXG00005030177	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000065312	ENSBTAG00000014885	Bos_taurus
ENSBMUP00000029881	ENSBMUG00000022329	Bos_mutus
ENSBBBP00000006042	ENSBBBG00000014693	Bison_bison_bison
ENSTTRP00000015313	ENSTTRG00000016152	Tursiops_truncatus
ENSSSCP00000045420	ENSSSCG00000036534	Sus_scrofa_strain_reference
ENSVPAP00000004677	ENSVPAG00000005043	Vicugna_pacos
ENSEEUP00000006214	ENSEEUG00000006710	Erinaceus_europaeus
ENSSARP00000010813	ENSSARG00000011971	Sorex_araneus
ENSPPAP00000019853	ENSPPAG00000033111	Pan_paniscus
ENSPTRP00000041477	ENSPTRG00000000341	Pan_troglodytes
ENSP00000363557	ENSG00000142661	Homo_sapiens
ENSGGOP00000004012	ENSGGOG00000004080	Gorilla_gorilla
ENSPPYP00000001994	ENSPPYG00000001724	Pongo_abelii
ENSNLEP00000049258	ENSNLEG00000008781	Nomascus_leucogenys
ENSPTEP00000012588	ENSPTEG00000014117	Piliocolobus_tephrosceles
ENSCANP00000034065	ENSCANG00000040693	Colobus_angolensis_palliatus
ENSRROP00000044187	ENSRROG00000045079	Rhinopithecus_roxellana
ENSRBIP00000013698	ENSRBIG00000030907	Rhinopithecus_bieti
ENSCATP00000023001	ENSCATG00000035070	Cercocebus_atys
ENSMLEP00000033871	ENSMLEG00000041098	Mandrillus_leucophaeus
