ENSPVIP00000017076	ENSPVIG00000013169	Pogona_vitticeps
ENSACAP00000003124	ENSACAG00000003238	Anolis_carolinensis
ENSNSUP00000014067	ENSNSUG00000010420	Notechis_scutatus
ENSNSUP00000003231	ENSNSUG00000002626	Notechis_scutatus
ENSSMRP00000005235	ENSSMRG00000004274	Salvator_merianae	ENSSMRT00000006159
ENSSPUP00000000873	ENSSPUG00000000697	Sphenodon_punctatus
ENSCPGP00000005169	ENSCPGG00000003742	Calidris_pygmaea
ENSCPUP00000010921	ENSCPUG00000007745	Calidris_pugnax
ENSMUNP00000015520	ENSMUNG00000011973	Melopsittacus_undulatus
ENSLCOP00000015548	ENSLCOG00000011091	Lepidothrix_coronata
ENSMVIP00005025078	ENSMVIG00005017564	Manacus_vitellinus
ENSTGUP00000000197	ENSTGUG00000000195	Taeniopygia_guttata
ENSTGUP00000015699	ENSTGUG00000015358	Taeniopygia_guttata
ENSLSDP00000005569	ENSLSDG00000004328	Lonchura_striata_domestica
ENSSCAP00000001882	ENSSCAG00000001626	Serinus_canaria
ENSJHYP00000008776	ENSJHYG00000006957	Junco_hyemalis
ENSZALP00000017347	ENSZALG00000014026	Zonotrichia_albicollis
ENSFALP00000009290	ENSFALG00000008905	Ficedula_albicollis
ENSCCEP00000021103	ENSCCEG00000019148	Cyanistes_caeruleus
ENSPMJP00000007682	ENSPMJG00000006311	Parus_major
ENSABRP00000001568	ENSABRG00000001592	Anser_brachyrhynchus
ENSAPLP00000008257	ENSAPLG00000008595	Anas_platyrhynchos_platyrhynchos
ENSGALP00000044497	ENSGALG00000027232	Gallus_gallus
ENSMGAP00000002553	ENSMGAG00000002923	Meleagris_gallopavo
ENSCJPP00005010018	ENSCJPG00005008771	Coturnix_japonica
ENSNMEP00000020841	ENSNMEG00000017902	Numida_meleagris
ENSAOWP00000007033	ENSAOWG00000004842	Apteryx_owenii
ENSAHAP00000003562	ENSAHAG00000002792	Apteryx_haastii
ENSARWP00000001843	ENSARWG00000001440	Apteryx_rowi
ENSDNVP00000004135	ENSDNVG00000002943	Dromaius_novaehollandiae
ENSNPEP00000003904	ENSNPEG00000002988	Nothoprocta_perdicaria
ENSCPRP00005009890	ENSCPRG00005007055	Crocodylus_porosus
ENSGAGP00000010573	ENSGAGG00000008264	Gopherus_agassizii
ENSCABP00000016504	ENSCABG00000012257	Chelonoidis_abingdonii
ENSCPBP00000010467	ENSCPBG00000008038	Chrysemys_picta_bellii
ENSPSIP00000012620	ENSPSIG00000011368	Pelodiscus_sinensis
ENSVURP00010005118	ENSVURG00010004032	Vombatus_ursinus
ENSPCIP00000024115	ENSPCIG00000018218	Phascolarctos_cinereus
ENSMEUP00000013471	ENSMEUG00000014760	Notamacropus_eugenii
ENSMODP00000009934	ENSMODG00000007978	Monodelphis_domestica
ENSSHAP00000011122	ENSSHAG00000009574	Sarcophilus_harrisii
ENSPSMP00000008049	ENSPSMG00000005948	Prolemur_simus
ENSPCOP00000011767	ENSPCOG00000017409	Propithecus_coquereli
ENSMICP00000022665	ENSMICG00000036878	Microcebus_murinus
ENSOGAP00000019491	ENSOGAG00000012298	Otolemur_garnettii
ENSTBEP00000013407	ENSTBEG00000015464	Tupaia_belangeri
ENSCLAP00000022613	ENSCLAG00000015504	Chinchilla_lanigera
ENSODEP00000014166	ENSODEG00000010469	Octodon_degus
ENSCPOP00000002500	ENSCPOG00000002753	Cavia_porcellus
ENSCAPP00000011356	ENSCAPG00000012446	Cavia_aperea
ENSHGLP00000009042	ENSHGLG00000006494	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100011656	ENSHGLG00100008644	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000022079	ENSFDAG00000007241	Fukomys_damarensis
ENSSTOP00000004760	ENSSTOG00000005319	Ictidomys_tridecemlineatus
ENSSDAP00000026397	ENSSDAG00000023927	Spermophilus_dauricus
ENSUPAP00010007218	ENSUPAG00010005819	Urocitellus_parryii
ENSMMMP00000014438	ENSMMMG00000012860	Marmota_marmota_marmota
MGP_SPRETEiJ_P0027584	MGP_SPRETEiJ_G0017064	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0026226	MGP_CAROLIEiJ_G0016223	Mus_caroli_strain_CAROLI_EIJ
ENSMUSP00000051652	ENSMUSG00000046491	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000027610	ENSMSIG00000023279	Mus_spicilegus
MGP_PahariEiJ_P0032999	MGP_PahariEiJ_G0017359	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000005161	ENSRNOG00000003870	Rattus_norvegicus
ENSMUGP00000007781	ENSMUGG00000007046	Meriones_unguiculatus
ENSPEMP00000005942	ENSPEMG00000008301	Peromyscus_maniculatus_bairdii
ENSMOCP00000000115	ENSMOCG00000000115	Microtus_ochrogaster
ENSCGRP00001026013	ENSCGRG00001023451	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000006816	ENSCGRG00000004968	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015030407	ENSCGRG00015022879	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000007042	ENSMAUG00000008815	Mesocricetus_auratus
ENSNGAP00000004676	ENSNGAG00000006340	Nannospalax_galili
ENSJJAP00000010136	ENSJJAG00000013796	Jaculus_jaculus
ENSEEUP00000012028	ENSEEUG00000013217	Erinaceus_europaeus
ENSDORP00000005837	ENSDORG00000006235	Dipodomys_ordii
ENSCCAP00000013989	ENSCCAG00000024816	Cebus_capucinus_imitator
ENSCJAP00000035503	ENSCJAG00000019125	Callithrix_jacchus
ENSSBOP00000031683	ENSSBOG00000032053	Saimiri_boliviensis_boliviensis
ENSANAP00000006000	ENSANAG00000021073	Aotus_nancymaae
ENSPTRP00000029880	ENSPTRG00000017489	Pan_troglodytes
ENSPPAP00000030598	ENSPPAG00000038286	Pan_paniscus
ENSGGOP00000005599	ENSGGOG00000005719	Gorilla_gorilla
ENSP00000377545	ENSG00000145861	Homo_sapiens
ENSPPYP00000017912	ENSPPYG00000016006	Pongo_abelii
ENSNLEP00000048282	ENSNLEG00000031564	Nomascus_leucogenys
ENSCANP00000040218	ENSCANG00000043786	Colobus_angolensis_palliatus
ENSPTEP00000008985	ENSPTEG00000010208	Piliocolobus_tephrosceles
ENSRBIP00000020454	ENSRBIG00000034216	Rhinopithecus_bieti
ENSRROP00000019661	ENSRROG00000033823	Rhinopithecus_roxellana
ENSMMUP00000019956	ENSMMUG00000015219	Macaca_mulatta
ENSMNEP00000012599	ENSMNEG00000030599	Macaca_nemestrina
ENSMFAP00000045665	ENSMFAG00000000552	Macaca_fascicularis
ENSTGEP00000011174	ENSTGEG00000009147	Theropithecus_gelada
ENSPANP00000003807	ENSPANG00000010655	Papio_anubis
ENSCATP00000016578	ENSCATG00000032219	Cercocebus_atys
ENSCSAP00000006620	ENSCSAG00000010387	Chlorocebus_sabaeus
ENSMLEP00000030475	ENSMLEG00000039438	Mandrillus_leucophaeus
ENSTSYP00000023223	ENSTSYG00000032420	Carlito_syrichta
ENSCCNP00000009094	ENSCCNG00000009601	Castor_canadensis
ENSPVAP00000015033	ENSPVAG00000015933	Pteropus_vampyrus
ENSMLUP00000017752	ENSMLUG00000003082	Myotis_lucifugus
ENSUAMP00000020262	ENSUAMG00000015994	Ursus_americanus
ENSUMAP00000000144	ENSUMAG00000000214	Ursus_maritimus
ENSAMEP00000006956	ENSAMEG00000006609	Ailuropoda_melanoleuca
ENSNVIP00000006723	ENSNVIG00000005333	Neovison_vison
ENSMPUP00000013184	ENSMPUG00000013282	Mustela_putorius_furo
ENSCAFP00020001635	ENSCAFG00020001444	Canis_lupus_dingo
ENSCAFP00000040886	ENSCAFG00000029901	Canis_lupus_familiaris
ENSVVUP00000005100	ENSVVUG00000004013	Vulpes_vulpes
ENSPPRP00000023920	ENSPPRG00000014166	Panthera_pardus
ENSPTIP00000026414	ENSPTIG00000021838	Panthera_tigris_altaica
