ENSPVIP00000002531	ENSPVIG00000002160	Pogona_vitticeps
ENSACAP00000017190	ENSACAG00000017452	Anolis_carolinensis
ENSSMRP00000005620	ENSSMRG00000004550	Salvator_merianae
ENSSPUP00000021240	ENSSPUG00000016310	Sphenodon_punctatus
ENSMGAP00000012138	ENSMGAG00000011584	Meleagris_gallopavo
ENSGALP00000015636	ENSGALG00000009606	Gallus_gallus
ENSCJPP00005025735	ENSCJPG00005020168	Coturnix_japonica
ENSNMEP00000014164	ENSNMEG00000012764	Numida_meleagris
ENSAPLP00000026485	ENSAPLG00000015412	Anas_platyrhynchos_platyrhynchos
ENSABRP00000007225	ENSABRG00000006640	Anser_brachyrhynchus
ENSCPUP00000029005	ENSCPUG00000019484	Calidris_pugnax
ENSCPGP00000014377	ENSCPGG00000010178	Calidris_pygmaea
ENSCCEP00000020038	ENSCCEG00000018163	Cyanistes_caeruleus
ENSPMJP00000006896	ENSPMJG00000005740	Parus_major
ENSFALP00000005096	ENSFALG00000004871	Ficedula_albicollis
ENSJHYP00000013952	ENSJHYG00000010813	Junco_hyemalis
ENSZALP00000005663	ENSZALG00000005255	Zonotrichia_albicollis
ENSSCAP00000018784	ENSSCAG00000013593	Serinus_canaria
ENSTGUP00000011701	ENSTGUG00000011344	Taeniopygia_guttata
ENSLSDP00000014737	ENSLSDG00000010634	Lonchura_striata_domestica
ENSLCOP00000013920	ENSLCOG00000010032	Lepidothrix_coronata
ENSMVIP00005022026	ENSMVIG00005015475	Manacus_vitellinus
ENSAOWP00000027688	ENSAOWG00000018655	Apteryx_owenii
ENSAHAP00000011936	ENSAHAG00000008611	Apteryx_haastii
ENSARWP00000014510	ENSARWG00000010049	Apteryx_rowi
ENSNPEP00000016879	ENSNPEG00000012561	Nothoprocta_perdicaria
ENSCPRP00005014137	ENSCPRG00005009952	Crocodylus_porosus
ENSCPBP00000000117	ENSCPBG00000000116	Chrysemys_picta_bellii
ENSGAGP00000034848	ENSGAGG00000024764	Gopherus_agassizii
ENSPSIP00000008645	ENSPSIG00000007841	Pelodiscus_sinensis
ENSXETP00000040168	ENSXETG00000002494	Xenopus_tropicalis
ENSECRP00000013541	ENSECRG00000009032	Erpetoichthys_calabaricus
