ENSPVIP00000014338	ENSPVIG00000011085	Pogona_vitticeps
ENSACAP00000001537	ENSACAG00000001545	Anolis_carolinensis
ENSNSUP00000011834	ENSNSUG00000008903	Notechis_scutatus
ENSSMRP00000011467	ENSSMRG00000008990	Salvator_merianae
ENSSPUP00000014685	ENSSPUG00000011326	Sphenodon_punctatus
ENSAHAP00000001706	ENSAHAG00000001197	Apteryx_haastii
ENSARWP00000020537	ENSARWG00000014040	Apteryx_rowi
ENSAOWP00000024752	ENSAOWG00000016725	Apteryx_owenii
ENSDNVP00000022059	ENSDNVG00000015380	Dromaius_novaehollandiae
ENSNPEP00000007257	ENSNPEG00000005442	Nothoprocta_perdicaria
ENSLSDP00000006375	ENSLSDG00000004860	Lonchura_striata_domestica
ENSTGUP00000006468	ENSTGUG00000006286	Taeniopygia_guttata
ENSSCAP00000012143	ENSSCAG00000009072	Serinus_canaria
ENSJHYP00000014174	ENSJHYG00000010987	Junco_hyemalis
ENSPMJP00000004480	ENSPMJG00000003871	Parus_major
ENSCCEP00000001955	ENSCCEG00000002290	Cyanistes_caeruleus
ENSFALP00000009496	ENSFALG00000009102	Ficedula_albicollis
ENSLCOP00000014804	ENSLCOG00000010598	Lepidothrix_coronata
ENSMVIP00005000037	ENSMVIG00005000043	Manacus_vitellinus
ENSMUNP00000020894	ENSMUNG00000015855	Melopsittacus_undulatus
ENSCPGP00000001166	ENSCPGG00000000755	Calidris_pygmaea
ENSCPUP00000010175	ENSCPUG00000007211	Calidris_pugnax
ENSABRP00000020067	ENSABRG00000017141	Anser_brachyrhynchus
ENSAPLP00000007254	ENSAPLG00000007582	Anas_platyrhynchos_platyrhynchos
ENSGALP00000007133	ENSGALG00000004486	Gallus_gallus
ENSMGAP00000004672	ENSMGAG00000004799	Meleagris_gallopavo
ENSCJPP00005026678	ENSCJPG00005020738	Coturnix_japonica
ENSNMEP00000023207	ENSNMEG00000019644	Numida_meleagris
ENSCPRP00005018015	ENSCPRG00005012549	Crocodylus_porosus
ENSGAGP00000009979	ENSGAGG00000007842	Gopherus_agassizii
ENSCABP00000018713	ENSCABG00000013778	Chelonoidis_abingdonii
