ENSAMXP00000044818	ENSAMXG00000035441	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005025096	ENSAMXG00005012694	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000028244	ENSPNAG00000013871	Pygocentrus_nattereri
ENSEEEP00000030822	ENSEEEG00000014742	Electrophorus_electricus
ENSIPUP00000014649	ENSIPUG00000009976	Ictalurus_punctatus
ENSDARP00000134068	ENSDARG00000102417	Danio_rerio
ENSCHAP00000043420	ENSCHAG00000020169	Clupea_harengus
ENSDCDP00000045026	ENSDCDG00000028484	Denticeps_clupeoides
ENSHHUP00000006451	ENSHHUG00000003972	Hucho_hucho
ENSHHUP00000038492	ENSHHUG00000024006	Hucho_hucho
ENSSFOP00015022985	ENSSFOG00015014784	Scleropages_formosus
ENSPKIP00000014991	ENSPKIG00000001844	Paramormyrops_kingsleyae
ENSSFOP00015030773	ENSSFOG00015019662	Scleropages_formosus
ENSLOCP00000004742	ENSLOCG00000003971	Lepisosteus_oculatus
ENSTNIP00000015074	ENSTNIG00000012110	Tetraodon_nigroviridis
ENSTRUP00000055135	ENSTRUG00000010799	Takifugu_rubripes
ENSLBEP00000013491	ENSLBEG00000010414	Labrus_bergylta
ENSCSEP00000008919	ENSCSEG00000005702	Cynoglossus_semilaevis
ENSMZEP00005025907	ENSMZEG00005019321	Maylandia_zebra
ENSACLP00000039221	ENSACLG00000026469	Astatotilapia_calliptera
ENSPNYP00000004241	ENSPNYG00000003284	Pundamilia_nyererei
ENSHBUP00000027105	ENSHBUG00000010132	Haplochromis_burtoni
ENSONIP00000018681	ENSONIG00000014838	Oreochromis_niloticus
ENSACIP00000005414	ENSACIG00000004266	Amphilophus_citrinellus
ENSPRNP00000017715	ENSPRNG00000009368	Parambassis_ranga
ENSSDUP00000021551	ENSSDUG00000015637	Seriola_dumerili
ENSSLDP00000031403	ENSSLDG00000024127	Seriola_lalandi_dorsalis
ENSLCAP00010027853	ENSLCAG00010013085	Lates_calcarifer
ENSMMOP00000017089	ENSMMOG00000013021	Mola_mola
ENSNBRP00000002450	ENSNBRG00000001963	Neolamprologus_brichardi
ENSCGOP00000032426	ENSCGOG00000014973	Cottoperca_gobio
ENSGACP00000016105	ENSGACG00000012125	Gasterosteus_aculeatus
ENSLCRP00005036345	ENSLCRG00005014162	Larimichthys_crocea
ENSSMAP00000008942	ENSSMAG00000005531	Scophthalmus_maximus
ENSAOCP00000025343	ENSAOCG00000012849	Amphiprion_ocellaris
