ENSPVIP00000020404	ENSPVIG00000015545	Pogona_vitticeps
ENSACAP00000011177	ENSACAG00000011297	Anolis_carolinensis
ENSNSUP00000007244	ENSNSUG00000005721	Notechis_scutatus
ENSNSUP00000007230	ENSNSUG00000005666	Notechis_scutatus
ENSSMRP00000017534	ENSSMRG00000013655	Salvator_merianae
ENSSPUP00000013279	ENSSPUG00000010174	Sphenodon_punctatus
ENSGAGP00000015890	ENSGAGG00000011952	Gopherus_agassizii
ENSCABP00000001060	ENSCABG00000000582	Chelonoidis_abingdonii
ENSCPBP00000005075	ENSCPBG00000004091	Chrysemys_picta_bellii
ENSPSIP00000015885	ENSPSIG00000014184	Pelodiscus_sinensis
ENSARWP00000001353	ENSARWG00000000832	Apteryx_rowi
ENSAHAP00000016540	ENSAHAG00000011457	Apteryx_haastii
ENSNPEP00000005334	ENSNPEG00000004019	Nothoprocta_perdicaria
ENSCPGP00000005211	ENSCPGG00000003250	Calidris_pygmaea
ENSCPUP00000015444	ENSCPUG00000010289	Calidris_pugnax
ENSABRP00000004669	ENSABRG00000003461	Anser_brachyrhynchus
ENSAPLP00000026758	ENSAPLG00000019423	Anas_platyrhynchos_platyrhynchos
ENSLSDP00000004119	ENSLSDG00000003163	Lonchura_striata_domestica
ENSFALP00000001633	ENSFALG00000001571	Ficedula_albicollis
ENSTGUP00000017555	ENSTGUG00000017277	Taeniopygia_guttata
ENSUAMP00000000526	ENSUAMG00000000065	Ursus_americanus
ENSUMAP00000016766	ENSUMAG00000012214	Ursus_maritimus
ENSAMEP00000001468	ENSAMEG00000001379	Ailuropoda_melanoleuca
ENSNVIP00000016283	ENSNVIG00000012712	Neovison_vison
ENSMPUP00000002405	ENSMPUG00000002431	Mustela_putorius_furo
ENSCAFP00020004565	ENSCAFG00020003455	Canis_lupus_dingo
ENSCAFP00000001433	ENSCAFG00000001014	Canis_lupus_familiaris
ENSVVUP00000035651	ENSVVUG00000025640	Vulpes_vulpes
ENSPPRP00000029397	ENSPPRG00000022184	Panthera_pardus
ENSPTIP00000001979	ENSPTIG00000004711	Panthera_tigris_altaica
ENSFCAP00000049717	ENSFCAG00000013656	Felis_catus
ENSPVAP00000011185	ENSPVAG00000011868	Pteropus_vampyrus
ENSECAP00000042091	ENSECAG00000020868	Equus_caballus
ENSEASP00005030673	ENSEASG00005020883	Equus_asinus_asinus
ENSEEUP00000005676	ENSEEUG00000006182	Erinaceus_europaeus
ENSOARP00000010670	ENSOARG00000009939	Ovis_aries
ENSCHIP00000012899	ENSCHIG00000014463	Capra_hircus
ENSBIXP00005008550	ENSBIXG00005013877	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000029858	ENSBIXG00000011602	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000027936	ENSBTAG00000020975	Bos_taurus
ENSBBBP00000020822	ENSBBBG00000001211	Bison_bison_bison
ENSBMUP00000011886	ENSBMUG00000009132	Bos_mutus
ENSTTRP00000006550	ENSTTRG00000006926	Tursiops_truncatus
ENSSSCP00000058216	ENSSSCG00000001513	Sus_scrofa_strain_reference
ENSCLAP00000015507	ENSCLAG00000010661	Chinchilla_lanigera
ENSODEP00000023477	ENSODEG00000017205	Octodon_degus
ENSCPOP00000002705	ENSCPOG00000002979	Cavia_porcellus
ENSCAPP00000017090	ENSCAPG00000016830	Cavia_aperea
ENSHGLP00000024658	ENSHGLG00000017582	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100007040	ENSHGLG00100005280	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000019028	ENSFDAG00000009429	Fukomys_damarensis
ENSMLUP00000011009	ENSMLUG00000012071	Myotis_lucifugus
ENSCCNP00000027467	ENSCCNG00000026171	Castor_canadensis
ENSDORP00000018948	ENSDORG00000003262	Dipodomys_ordii
MGP_SPRETEiJ_P0045412	MGP_SPRETEiJ_G0022204	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000141686	ENSMUSG00000067629	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000005135	ENSMSIG00000004408	Mus_spicilegus
MGP_CAROLIEiJ_P0043504	MGP_CAROLIEiJ_G0021291	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0055809	MGP_PahariEiJ_G0023609	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000044041	ENSRNOG00000000483	Rattus_norvegicus
ENSMUGP00000022091	ENSMUGG00000018202	Meriones_unguiculatus
ENSPEMP00000017939	ENSPEMG00000016655	Peromyscus_maniculatus_bairdii
ENSMOCP00000025948	ENSMOCG00000021904	Microtus_ochrogaster
ENSCGRP00001018150	ENSCGRG00001017977	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015038217	ENSCGRG00015028568	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000012307	ENSCGRG00000008966	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000024469	ENSMAUG00000021307	Mesocricetus_auratus
ENSNGAP00000005236	ENSNGAG00000007288	Nannospalax_galili
ENSJJAP00000023945	ENSJJAG00000023548	Jaculus_jaculus
ENSUPAP00010017482	ENSUPAG00010013762	Urocitellus_parryii
ENSSTOP00000032329	ENSSTOG00000002482	Ictidomys_tridecemlineatus
ENSSDAP00000020369	ENSSDAG00000018491	Spermophilus_dauricus
ENSMMMP00000027808	ENSMMMG00000024248	Marmota_marmota_marmota
ENSOCUP00000000899	ENSOCUG00000001039	Oryctolagus_cuniculus
ENSOPRP00000001021	ENSOPRG00000001098	Ochotona_princeps
ENSPTRP00000062076	ENSPTRG00000033928	Pan_troglodytes
ENSPPAP00000026691	ENSPPAG00000036420	Pan_paniscus
ENSGGOP00000016874	ENSGGOG00000009923	Gorilla_gorilla
ENSP00000496007	ENSG00000197283	Homo_sapiens
ENSPPYP00000018455	ENSPPYG00000016500	Pongo_abelii
ENSNLEP00000025099	ENSNLEG00000033973	Nomascus_leucogenys
ENSCANP00000009053	ENSCANG00000027900	Colobus_angolensis_palliatus
ENSPTEP00000022131	ENSPTEG00000023075	Piliocolobus_tephrosceles
ENSRROP00000045485	ENSRROG00000045637	Rhinopithecus_roxellana
ENSRBIP00000008209	ENSRBIG00000027954	Rhinopithecus_bieti
ENSMFAP00000006759	ENSMFAG00000041047	Macaca_fascicularis
ENSMMUP00000043919	ENSMMUG00000010659	Macaca_mulatta
ENSMNEP00000030273	ENSMNEG00000038386	Macaca_nemestrina
ENSPANP00000031357	ENSPANG00000014561	Papio_anubis
ENSCATP00000029605	ENSCATG00000038034	Cercocebus_atys
ENSMLEP00000009975	ENSMLEG00000029147	Mandrillus_leucophaeus
ENSTGEP00000037032	ENSTGEG00000029478	Theropithecus_gelada
ENSCSAP00000005854	ENSCSAG00000009596	Chlorocebus_sabaeus
ENSCCAP00000040308	ENSCCAG00000037957	Cebus_capucinus_imitator
ENSSBOP00000040323	ENSSBOG00000036152	Saimiri_boliviensis_boliviensis
ENSANAP00000003398	ENSANAG00000019519	Aotus_nancymaae
ENSCJAP00000040395	ENSCJAG00000021691	Callithrix_jacchus
ENSTSYP00000026837	ENSTSYG00000000828	Carlito_syrichta
ENSPCOP00000003029	ENSPCOG00000009149	Propithecus_coquereli
ENSMICP00000016405	ENSMICG00000005678	Microcebus_murinus
ENSPSMP00000025962	ENSPSMG00000018077	Prolemur_simus
ENSOGAP00000013943	ENSOGAG00000015560	Otolemur_garnettii
ENSDNOP00000001587	ENSDNOG00000002048	Dasypus_novemcinctus
ENSCHOP00000011433	ENSCHOG00000012892	Choloepus_hoffmanni
ENSLAFP00000006591	ENSLAFG00000007848	Loxodonta_africana
ENSPCAP00000008116	ENSPCAG00000008642	Procavia_capensis
ENSSARP00000009790	ENSSARG00000010831	Sorex_araneus
ENSVURP00010020931	ENSVURG00010015312	Vombatus_ursinus
ENSPCIP00000041229	ENSPCIG00000030140	Phascolarctos_cinereus
ENSMEUP00000005361	ENSMEUG00000005867	Notamacropus_eugenii
ENSSHAP00000002831	ENSSHAG00000002507	Sarcophilus_harrisii
ENSMODP00000017635	ENSMODG00000014104	Monodelphis_domestica
ENSXETP00000046875	ENSXETG00000018548	Xenopus_tropicalis
ENSLACP00000003901	ENSLACG00000003476	Latimeria_chalumnae
ENSLOCP00000000174	ENSLOCG00000000159	Lepisosteus_oculatus
ENSLOCP00000000193	ENSLOCG00000000172	Lepisosteus_oculatus
ENSLOCP00000000217	ENSLOCG00000000195	Lepisosteus_oculatus
ENSPKIP00000002311	ENSPKIG00000020252	Paramormyrops_kingsleyae
ENSSFOP00015014904	ENSSFOG00015009582	Scleropages_formosus
ENSCHAP00000043522	ENSCHAG00000019776	Clupea_harengus
ENSDCDP00000062431	ENSDCDG00000035330	Denticeps_clupeoides
ENSAMXP00000021166	ENSAMXG00000020546	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005033877	ENSAMXG00005016352	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000004287	ENSPNAG00000010728	Pygocentrus_nattereri
ENSEEEP00000007216	ENSEEEG00000003800	Electrophorus_electricus
ENSIPUP00000010590	ENSIPUG00000007189	Ictalurus_punctatus
ENSDARP00000117619	ENSDARG00000063713	Danio_rerio
