ENSGAGP00000018448	ENSGAGG00000013656	Gopherus_agassizii
ENSCABP00000016027	ENSCABG00000011956	Chelonoidis_abingdonii
ENSPSIP00000012199	ENSPSIG00000010884	Pelodiscus_sinensis
ENSSPUP00000007169	ENSSPUG00000005478	Sphenodon_punctatus
ENSACAP00000016503	ENSACAG00000016622	Anolis_carolinensis
ENSLSDP00000008332	ENSLSDG00000006225	Lonchura_striata_domestica
ENSZALP00000009144	ENSZALG00000007897	Zonotrichia_albicollis
ENSPMJP00000014263	ENSPMJG00000010824	Parus_major
ENSSCAP00000015589	ENSSCAG00000010877	Serinus_canaria
ENSLCOP00000006340	ENSLCOG00000004701	Lepidothrix_coronata
ENSMVIP00005020212	ENSMVIG00005014286	Manacus_vitellinus
ENSAPLP00000019173	ENSAPLG00000012953	Anas_platyrhynchos_platyrhynchos
ENSGALP00000038049	ENSGALG00000009405	Gallus_gallus
ENSCPGP00000003124	ENSCPGG00000002306	Calidris_pygmaea
ENSCPUP00000012788	ENSCPUG00000009084	Calidris_pugnax
ENSABRP00000016994	ENSABRG00000014843	Anser_brachyrhynchus
ENSJHYP00000016407	ENSJHYG00000012548	Junco_hyemalis
ENSDNVP00000022741	ENSDNVG00000015817	Dromaius_novaehollandiae
ENSCCEP00000013736	ENSCCEG00000013163	Cyanistes_caeruleus
ENSMUNP00000013328	ENSMUNG00000010409	Melopsittacus_undulatus
ENSAOWP00000008042	ENSAOWG00000005477	Apteryx_owenii
ENSARWP00000011294	ENSARWG00000007832	Apteryx_rowi
ENSAHAP00000001218	ENSAHAG00000000940	Apteryx_haastii
ENSNPEP00000001662	ENSNPEG00000001242	Nothoprocta_perdicaria
ENSFALP00000003209	ENSFALG00000003086	Ficedula_albicollis
ENSTGUP00000005705	ENSTGUG00000005484	Taeniopygia_guttata
ENSMGAP00000001224	ENSMGAG00000001712	Meleagris_gallopavo
ENSCJPP00005000469	ENSCJPG00005000559	Coturnix_japonica
ENSNMEP00000024282	ENSNMEG00000020629	Numida_meleagris
ENSCPRP00005014345	ENSCPRG00005009459	Crocodylus_porosus
ENSSMRP00000001998	ENSSMRG00000001727	Salvator_merianae
ENSPVIP00000027287	ENSPVIG00000019681	Pogona_vitticeps
ENSNSUP00000013432	ENSNSUG00000009982	Notechis_scutatus
ENSXETP00000020719	ENSXETG00000006320	Xenopus_tropicalis
ENSSARP00000001010	ENSSARG00000001093	Sorex_araneus
ENSEEUP00000005822	ENSEEUG00000006360	Erinaceus_europaeus
ENSUMAP00000022867	ENSUMAG00000016633	Ursus_maritimus
ENSUAMP00000015620	ENSUAMG00000012323	Ursus_americanus
ENSCAFP00020003267	ENSCAFG00020002606	Canis_lupus_dingo
ENSVVUP00000028750	ENSVVUG00000021025	Vulpes_vulpes
ENSBBBP00000017986	ENSBBBG00000010666	Bison_bison_bison
ENSBMUP00000020136	ENSBMUG00000015094	Bos_mutus
ENSCHIP00000012476	ENSCHIG00000014223	Capra_hircus
ENSBIXP00000033325	ENSBIXG00000002461	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005033068	ENSBIXG00005001716	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
