ENSCHAP00000021257	ENSCHAG00000010707	Clupea_harengus
ENSDCDP00000056111	ENSDCDG00000033035	Denticeps_clupeoides
ENSEEEP00000040685	ENSEEEG00000019276	Electrophorus_electricus
ENSIPUP00000014895	ENSIPUG00000010146	Ictalurus_punctatus
ENSAMXP00000017751	ENSAMXG00000017243	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005009250	ENSAMXG00005005270	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000012495	ENSPNAG00000018276	Pygocentrus_nattereri
ENSDARP00000117284	ENSDARG00000069184	Danio_rerio
ENSELUP00000023260	ENSELUG00000022138	Esox_lucius
ENSHHUP00000032188	ENSHHUG00000020422	Hucho_hucho
ENSPFOP00000007012	ENSPFOG00000007096	Poecilia_formosa
ENSPMEP00000002969	ENSPMEG00000000065	Poecilia_mexicana
ENSPLAP00000005711	ENSPLAG00000007678	Poecilia_latipinna
ENSPREP00000011191	ENSPREG00000007621	Poecilia_reticulata
ENSXMAP00000033539	ENSXMAG00000026332	Xiphophorus_maculatus
ENSGAFP00000004916	ENSGAFG00000003360	Gambusia_affinis
ENSFHEP00000020473	ENSFHEG00000022399	Fundulus_heteroclitus
ENSGWIP00000044243	ENSGWIG00000022040	Gouania_willdenowi
ENSTNIP00000019242	ENSTNIG00000016151	Tetraodon_nigroviridis
ENSTRUP00000049604	ENSTRUG00000020332	Takifugu_rubripes
ENSCSEP00000031100	ENSCSEG00000019907	Cynoglossus_semilaevis
ENSORLP00020016987	ENSORLG00020018022	Oryzias_latipes_ASM223471v1
ENSORLP00000026879	ENSORLG00000025523	Oryzias_latipes_ASM223467v1
ENSORLP00015001824	ENSORLG00015002453	Oryzias_latipes_ASM223469v1
ENSOMEP00000025799	ENSOMEG00000007255	Oryzias_melastigma
ENSBSLP00000014607	ENSBSLG00000007655	Betta_splendens
ENSHBUP00000023373	ENSHBUG00000004137	Haplochromis_burtoni
ENSPNYP00000021907	ENSPNYG00000016542	Pundamilia_nyererei
ENSACLP00000011974	ENSACLG00000008197	Astatotilapia_calliptera
ENSMZEP00005000825	ENSMZEG00005000741	Maylandia_zebra
ENSNBRP00000005055	ENSNBRG00000004032	Neolamprologus_brichardi
ENSONIP00000010830	ENSONIG00000008615	Oreochromis_niloticus
ENSKMAP00000010511	ENSKMAG00000007896	Kryptolebias_marmoratus
ENSLCAP00010044245	ENSLCAG00010020575	Lates_calcarifer
ENSLCRP00005032734	ENSLCRG00005012927	Larimichthys_crocea
ENSPRNP00000017438	ENSPRNG00000009250	Parambassis_ranga
ENSLBEP00000001779	ENSLBEG00000001406	Labrus_bergylta
ENSLBEP00000003208	ENSLBEG00000002386	Labrus_bergylta
ENSCGOP00000003775	ENSCGOG00000002024	Cottoperca_gobio
ENSSLDP00000007041	ENSSLDG00000005600	Seriola_lalandi_dorsalis
ENSSDUP00000027864	ENSSDUG00000020150	Seriola_dumerili
ENSAOCP00000030748	ENSAOCG00000021918	Amphiprion_ocellaris
ENSAPEP00000022343	ENSAPEG00000015929	Amphiprion_percula
ENSAPOP00000007348	ENSAPOG00000009308	Acanthochromis_polyacanthus
ENSSPAP00000005884	ENSSPAG00000004555	Stegastes_partitus
ENSMAMP00000031559	ENSMAMG00000021262	Mastacembelus_armatus
ENSMALP00000028637	ENSMALG00000019821	Monopterus_albus
ENSATEP00000013042	ENSATEG00000009133	Anabas_testudineus
ENSGACP00000027047	ENSGACG00000020454	Gasterosteus_aculeatus
ENSACIP00000026522	ENSACIG00000020544	Amphilophus_citrinellus
ENSSMAP00000004343	ENSSMAG00000002687	Scophthalmus_maximus
ENSMMOP00000014338	ENSMMOG00000010977	Mola_mola
ENSPMEP00000015608	ENSPMEG00000018174	Poecilia_mexicana
ENSPLAP00000022836	ENSPLAG00000007699	Poecilia_latipinna
ENSCVAP00000011885	ENSCVAG00000014249	Cyprinodon_variegatus
ENSPMGP00000023878	ENSPMGG00000019321	Periophthalmus_magnuspinnatus
ENSHCOP00000007259	ENSHCOG00000009229	Hippocampus_comes
ENSGMOP00000011846	ENSGMOG00000011076	Gadus_morhua
ENSHHUP00000017638	ENSHHUG00000010975	Hucho_hucho
ENSEEEP00000005013	ENSEEEG00000002601	Electrophorus_electricus
ENSPNAP00000013940	ENSPNAG00000019833	Pygocentrus_nattereri
ENSPKIP00000040645	ENSPKIG00000017530	Paramormyrops_kingsleyae
ENSSFOP00015036417	ENSSFOG00015023164	Scleropages_formosus
ENSPKIP00000015361	ENSPKIG00000002109	Paramormyrops_kingsleyae
ENSLOCP00000011394	ENSLOCG00000009340	Lepisosteus_oculatus
ENSSARP00000004438	ENSSARG00000004915	Sorex_araneus	ENSSART00000004889
ENSEEUP00000004941	ENSEEUG00000005461	Erinaceus_europaeus
ENSLACP00000009775	ENSLACG00000008618	Latimeria_chalumnae
ENSECRP00000019567	ENSECRG00000013076	Erpetoichthys_calabaricus
ENSACAP00000015135	ENSACAG00000015415	Anolis_carolinensis
ENSPVIP00000010025	ENSPVIG00000007966	Pogona_vitticeps
ENSNSUP00000014291	ENSNSUG00000010577	Notechis_scutatus
ENSSMRP00000000552	ENSSMRG00000000513	Salvator_merianae
ENSSPUP00000004676	ENSSPUG00000003618	Sphenodon_punctatus
ENSTGUP00000000291	ENSTGUG00000000288	Taeniopygia_guttata
ENSLSDP00000022304	ENSLSDG00000015758	Lonchura_striata_domestica
ENSJHYP00000007323	ENSJHYG00000005865	Junco_hyemalis
ENSZALP00000014469	ENSZALG00000012010	Zonotrichia_albicollis
ENSFALP00000009216	ENSFALG00000008833	Ficedula_albicollis
ENSSCAP00000001277	ENSSCAG00000001079	Serinus_canaria
ENSPMJP00000007853	ENSPMJG00000006444	Parus_major
ENSCCEP00000021073	ENSCCEG00000019124	Cyanistes_caeruleus
ENSLCOP00000015581	ENSLCOG00000011117	Lepidothrix_coronata
ENSCPGP00000005812	ENSCPGG00000004152	Calidris_pygmaea
ENSABRP00000017204	ENSABRG00000015011	Anser_brachyrhynchus
ENSAPLP00000026930	ENSAPLG00000003246	Anas_platyrhynchos_platyrhynchos
ENSGALP00000048079	ENSGALG00000037395	Gallus_gallus
ENSMUNP00000012639	ENSMUNG00000009897	Melopsittacus_undulatus
ENSCPUP00000011034	ENSCPUG00000007824	Calidris_pugnax
ENSNMEP00000020888	ENSNMEG00000017933	Numida_meleagris
ENSARWP00000005022	ENSARWG00000003616	Apteryx_rowi
ENSAHAP00000005256	ENSAHAG00000004098	Apteryx_haastii
ENSAOWP00000016073	ENSAOWG00000010946	Apteryx_owenii
ENSNPEP00000004405	ENSNPEG00000003373	Nothoprocta_perdicaria
ENSDNVP00000019735	ENSDNVG00000013823	Dromaius_novaehollandiae
ENSCPRP00005010936	ENSCPRG00005007804	Crocodylus_porosus
ENSGAGP00000030999	ENSGAGG00000022274	Gopherus_agassizii
ENSCABP00000019751	ENSCABG00000014580	Chelonoidis_abingdonii
