ENSPVIP00000033442	ENSPVIG00000024435	Pogona_vitticeps
ENSMMMP00000021020	ENSMMMG00000018537	Marmota_marmota_marmota
ENSAPEP00000022120	ENSAPEG00000015750	Amphiprion_percula
ENSOPRP00000001883	ENSOPRG00000002044	Ochotona_princeps
ENSLCRP00005064085	ENSLCRG00005023454	Larimichthys_crocea
ENSMZEP00005028519	ENSMZEG00005021271	Maylandia_zebra
ENSCSAP00000011208	ENSCSAG00000015112	Chlorocebus_sabaeus
ENSETEP00000007511	ENSETEG00000009245	Echinops_telfairi
ENSSFOP00015025677	ENSSFOG00015016455	Scleropages_formosus
ENSBMUP00000035576	ENSBMUG00000026425	Bos_mutus
ENSOCUP00000031282	ENSOCUG00000032988	Oryctolagus_cuniculus
ENSXETP00000047419	ENSXETG00000017618	Xenopus_tropicalis
ENSMFAP00000042360	ENSMFAG00000039949	Macaca_fascicularis
ENSOARP00000016833	ENSOARG00000015687	Ovis_aries
ENSCVAP00000026233	ENSCVAG00000011681	Cyprinodon_variegatus
ENSFCAP00000058998	ENSFCAG00000013952	Felis_catus
ENSGAFP00000003686	ENSGAFG00000002520	Gambusia_affinis
MGP_CAROLIEiJ_P0080540	MGP_CAROLIEiJ_G0029942	Mus_caroli_strain_CAROLI_EIJ
ENSMLEP00000003357	ENSMLEG00000014503	Mandrillus_leucophaeus
ENSBSLP00000035789	ENSBSLG00000017481	Betta_splendens
ENSCGRP00001010285	ENSCGRG00001012218	Cricetulus_griseus_CHOK1GS_HDv1
ENSMVIP00005020283	ENSMVIG00005014339	Manacus_vitellinus
ENSDORP00000003353	ENSDORG00000003585	Dipodomys_ordii
ENSCCNP00000010766	ENSCCNG00000011186	Castor_canadensis
ENSACLP00000032475	ENSACLG00000022028	Astatotilapia_calliptera
ENSLBEP00000015054	ENSLBEG00000011744	Labrus_bergylta
ENSGAGP00000017031	ENSGAGG00000012720	Gopherus_agassizii
ENSGACP00000017411	ENSGACG00000013167	Gasterosteus_aculeatus
ENSABRP00000026447	ENSABRG00000022125	Anser_brachyrhynchus
ENSBBBP00000018421	ENSBBBG00000011320	Bison_bison_bison
ENSACAP00000011162	ENSACAG00000011399	Anolis_carolinensis
ENSMGAP00000008261	ENSMGAG00000008086	Meleagris_gallopavo
ENSAPLP00000010733	ENSAPLG00000011002	Anas_platyrhynchos_platyrhynchos
ENSAMXP00000004127	ENSAMXG00000004037	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSSPUP00000016478	ENSSPUG00000012751	Sphenodon_punctatus
ENSP00000286732	ENSG00000156206	Homo_sapiens
ENSRROP00000030602	ENSRROG00000039042	Rhinopithecus_roxellana
ENSELUP00000027827	ENSELUG00000004201	Esox_lucius
ENSTSYP00000005080	ENSTSYG00000005529	Carlito_syrichta
ENSLCOP00000021300	ENSLCOG00000015057	Lepidothrix_coronata
ENSAPOP00000019895	ENSAPOG00000023404	Acanthochromis_polyacanthus
ENSVVUP00000006284	ENSVVUG00000004889	Vulpes_vulpes
ENSUPAP00010017461	ENSUPAG00010013893	Urocitellus_parryii
ENSUAMP00000033374	ENSUAMG00000025439	Ursus_americanus
ENSDARP00000011815	ENSDARG00000018281	Danio_rerio
ENSIPUP00000007025	ENSIPUG00000004865	Ictalurus_punctatus
ENSPFOP00000026996	ENSPFOG00000022648	Poecilia_formosa
ENSVPAP00000002670	ENSVPAG00000002889	Vicugna_pacos
ENSXMAP00000003758	ENSXMAG00000003746	Xiphophorus_maculatus
ENSFALP00000006083	ENSFALG00000005835	Ficedula_albicollis
ENSCANP00000015874	ENSCANG00000031385	Colobus_angolensis_palliatus
ENSPMGP00000028759	ENSPMGG00000023160	Periophthalmus_magnuspinnatus
ENSPCOP00000004542	ENSPCOG00000012904	Propithecus_coquereli
ENSHHUP00000007273	ENSHHUG00000004481	Hucho_hucho
ENSMODP00000057670	ENSMODG00000049991	Monodelphis_domestica	ENSMODT00000078472
ENSPPYP00000007626	ENSPPYG00000006719	Pongo_abelii
ENSPEMP00000027837	ENSPEMG00000023527	Peromyscus_maniculatus_bairdii
ENSAOCP00000022429	ENSAOCG00000007859	Amphiprion_ocellaris
ENSPMJP00000001021	ENSPMJG00000000832	Parus_major
ENSPNYP00000012986	ENSPNYG00000009833	Pundamilia_nyererei
ENSPNAP00000035515	ENSPNAG00000025562	Pygocentrus_nattereri
ENSTGUP00000016762	ENSTGUG00000016465	Taeniopygia_guttata
ENSRBIP00000017035	ENSRBIG00000032540	Rhinopithecus_bieti
ENSMICP00000048275	ENSMICG00000045169	Microcebus_murinus
ENSTRUP00000011089	ENSTRUG00000025024	Takifugu_rubripes
ENSFDAP00000002195	ENSFDAG00000011965	Fukomys_damarensis
ENSCMIP00000007339	ENSCMIG00000004045	Callorhinchus_milii
ENSORLP00020002934	ENSORLG00020003711	Oryzias_latipes_ASM223471v1
ENSRNOP00000016433	ENSRNOG00000012301	Rattus_norvegicus
ENSMAMP00000014256	ENSMAMG00000009685	Mastacembelus_armatus
ENSPTIP00000002830	ENSPTIG00000005765	Panthera_tigris_altaica
ENSPSMP00000003805	ENSPSMG00000003073	Prolemur_simus
ENSNSUP00000027055	ENSNSUG00000019387	Notechis_scutatus
ENSLOCP00000015791	ENSLOCG00000012830	Lepisosteus_oculatus
ENSHGLP00000012540	ENSHGLG00000008967	Heterocephalus_glaber_HetGla_female_1.0
ENSUMAP00000014095	ENSUMAG00000010371	Ursus_maritimus
ENSLAFP00000012808	ENSLAFG00000015287	Loxodonta_africana
ENSCPOP00000020266	ENSCPOG00000022898	Cavia_porcellus
ENSACIP00000030303	ENSACIG00000023454	Amphilophus_citrinellus
ENSNGAP00000006636	ENSNGAG00000009900	Nannospalax_galili
MGP_SPRETEiJ_P0083896	MGP_SPRETEiJ_G0031046	Mus_spretus_strain_SPRET/EiJ	MGP_SPRETEiJ_T0083896
ENSCGRP00015006095	ENSCGRG00015004749	Cricetulus_griseus_CriGri-PICR
ENSHGLP00100010571	ENSHGLG00100007859	Heterocephalus_glaber_HetGla_1.0
ENSCAPP00000012545	ENSCAPG00000013377	Cavia_aperea
ENSCHAP00000044252	ENSCHAG00000020579	Clupea_harengus
ENSAMEP00000006478	ENSAMEG00000006146	Ailuropoda_melanoleuca
ENSGGOP00000006909	ENSGGOG00000007062	Gorilla_gorilla
ENSATEP00000007022	ENSATEG00000004952	Anabas_testudineus
ENSMUSP00000011298	ENSMUSG00000011154	Mus_musculus_strain_reference_(CL57BL6)	ENSMUST00000011298
ENSTGEP00000003224	ENSTGEG00000002764	Theropithecus_gelada
ENSTTRP00000000583	ENSTTRG00000000621	Tursiops_truncatus
ENSPMEP00000022183	ENSPMEG00000002911	Poecilia_mexicana
ENSGWIP00000010705	ENSGWIG00000006283	Gouania_willdenowi
ENSSBOP00000013277	ENSSBOG00000023404	Saimiri_boliviensis_boliviensis
ENSPVAP00000015009	ENSPVAG00000015907	Pteropus_vampyrus
ENSMSIP00000020230	ENSMSIG00000017171	Mus_spicilegus	ENSMSIT00000025531
ENSNLEP00000011021	ENSNLEG00000009040	Nomascus_leucogenys
