ENSPVIP00000027828	ENSPVIG00000020663	Pogona_vitticeps
ENSNSUP00000015269	ENSNSUG00000011278	Notechis_scutatus
ENSSMRP00000019620	ENSSMRG00000015295	Salvator_merianae
ENSACAP00000023115	ENSACAG00000028452	Anolis_carolinensis
ENSSPUP00000020178	ENSSPUG00000015496	Sphenodon_punctatus
ENSCPBP00000028097	ENSCPBG00000019869	Chrysemys_picta_bellii
ENSGAGP00000007225	ENSGAGG00000005804	Gopherus_agassizii
ENSVURP00010016058	ENSVURG00010012304	Vombatus_ursinus
ENSPCIP00000034353	ENSPCIG00000025414	Phascolarctos_cinereus
ENSMEUP00000000942	ENSMEUG00000001027	Notamacropus_eugenii
ENSSHAP00000016160	ENSSHAG00000013753	Sarcophilus_harrisii
ENSMODP00000019163	ENSMODG00000015347	Monodelphis_domestica
ENSSBOP00000035424	ENSSBOG00000033869	Saimiri_boliviensis_boliviensis
ENSCJAP00000066374	ENSCJAG00000046376	Callithrix_jacchus
ENSCCAP00000022912	ENSCCAG00000029249	Cebus_capucinus_imitator
ENSANAP00000011094	ENSANAG00000023504	Aotus_nancymaae
ENSPTRP00000022635	ENSPTRG00000013207	Pan_troglodytes
ENSPPAP00000003770	ENSPPAG00000015838	Pan_paniscus
ENSGGOP00000011180	ENSGGOG00000011467	Gorilla_gorilla
ENSP00000481750	ENSG00000125843	Homo_sapiens
ENSPPYP00000012074	ENSPPYG00000010810	Pongo_abelii
ENSNLEP00000037592	ENSNLEG00000032395	Nomascus_leucogenys
ENSMLEP00000005914	ENSMLEG00000025443	Mandrillus_leucophaeus
ENSCATP00000036368	ENSCATG00000040990	Cercocebus_atys
ENSPANP00000016999	ENSPANG00000018560	Papio_anubis
ENSTGEP00000016526	ENSTGEG00000013364	Theropithecus_gelada
ENSMMUP00000063775	ENSMMUG00000057292	Macaca_mulatta
ENSMFAP00000009753	ENSMFAG00000042735	Macaca_fascicularis
ENSMNEP00000037759	ENSMNEG00000041950	Macaca_nemestrina
ENSCSAP00000009130	ENSCSAG00000012952	Chlorocebus_sabaeus
ENSPTEP00000032345	ENSPTEG00000031110	Piliocolobus_tephrosceles
ENSCANP00000007057	ENSCANG00000023343	Colobus_angolensis_palliatus
ENSRROP00000009344	ENSRROG00000029104	Rhinopithecus_roxellana
ENSRBIP00000016917	ENSRBIG00000032481	Rhinopithecus_bieti
ENSTSYP00000024166	ENSTSYG00000030713	Carlito_syrichta
ENSMICP00000034662	ENSMICG00000036434	Microcebus_murinus
ENSPCOP00000006333	ENSPCOG00000014319	Propithecus_coquereli
ENSPSMP00000017205	ENSPSMG00000012266	Prolemur_simus
