ENSGAGP00000008315	ENSGAGG00000006598	Gopherus_agassizii
ENSCPBP00000036956	ENSCPBG00000025637	Chrysemys_picta_bellii
ENSFALP00000001324	ENSFALG00000001273	Ficedula_albicollis
ENSPMJP00000000975	ENSPMJG00000000800	Parus_major
ENSMVIP00005014888	ENSMVIG00005010735	Manacus_vitellinus
ENSLCOP00000010578	ENSLCOG00000007680	Lepidothrix_coronata
ENSSCAP00000017590	ENSSCAG00000012768	Serinus_canaria
ENSCPUP00000026693	ENSCPUG00000017958	Calidris_pugnax
ENSCPGP00000008963	ENSCPGG00000006380	Calidris_pygmaea
ENSABRP00000024432	ENSABRG00000020504	Anser_brachyrhynchus
ENSAPLP00000020373	ENSAPLG00000023436	Anas_platyrhynchos_platyrhynchos
ENSNPEP00000004088	ENSNPEG00000003132	Nothoprocta_perdicaria
ENSLSDP00000000547	ENSLSDG00000000450	Lonchura_striata_domestica
ENSCCEP00000012821	ENSCCEG00000012320	Cyanistes_caeruleus
ENSJHYP00000002127	ENSJHYG00000001812	Junco_hyemalis
ENSAOWP00000026492	ENSAOWG00000017863	Apteryx_owenii
ENSPVIP00000029378	ENSPVIG00000021691	Pogona_vitticeps
ENSACAP00000020033	ENSACAG00000022986	Anolis_carolinensis
ENSNSUP00000004500	ENSNSUG00000003592	Notechis_scutatus
ENSSMRP00000015305	ENSSMRG00000011886	Salvator_merianae
ENSSPUP00000003426	ENSSPUG00000002620	Sphenodon_punctatus
ENSCABP00000000297	ENSCABG00000000283	Chelonoidis_abingdonii
ENSNGAP00000017430	ENSNGAG00000017866	Nannospalax_galili
ENSDORP00000026637	ENSDORG00000027492	Dipodomys_ordii
ENSEEUP00000013753	ENSEEUG00000015076	Erinaceus_europaeus
ENSCAPP00000001117	ENSCAPG00000001924	Cavia_aperea
ENSODEP00000015390	ENSODEG00000011355	Octodon_degus
ENSMSIP00000032134	ENSMSIG00000026907	Mus_spicilegus
MGP_SPRETEiJ_P0061019	MGP_SPRETEiJ_G0026149	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000103058	ENSMUSG00000028042	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0058673	MGP_CAROLIEiJ_G0025206	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0069632	MGP_PahariEiJ_G0026650	Mus_pahari_strain_PAHARI_EIJ
MGP_SPRETEiJ_P0035255	MGP_SPRETEiJ_G0019090	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000020747	ENSMSIG00000017641	Mus_spicilegus
MGP_PahariEiJ_P0040295	MGP_PahariEiJ_G0019283	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000028010	ENSRNOG00000020640	Rattus_norvegicus
ENSMUGP00000000191	ENSMUGG00000000231	Meriones_unguiculatus
ENSCGRP00000005803	ENSCGRG00000004255	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001026762	ENSCGRG00001023979	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015004758	ENSCGRG00015003733	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000025901	ENSMAUG00000022276	Mesocricetus_auratus
ENSMOCP00000013582	ENSMOCG00000013329	Microtus_ochrogaster
ENSPEMP00000011360	ENSPEMG00000012029	Peromyscus_maniculatus_bairdii
ENSJJAP00000005959	ENSJJAG00000010760	Jaculus_jaculus
MGP_CAROLIEiJ_P0033697	MGP_CAROLIEiJ_G0018233	Mus_caroli_strain_CAROLI_EIJ
ENSCLAP00000008057	ENSCLAG00000005645	Chinchilla_lanigera
ENSCPOP00000021259	ENSCPOG00000019491	Cavia_porcellus
ENSHGLP00000013161	ENSHGLG00000009408	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100022902	ENSHGLG00100016844	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000020451	ENSFDAG00000008429	Fukomys_damarensis
ENSCCNP00000020324	ENSCCNG00000020294	Castor_canadensis
ENSUPAP00010002075	ENSUPAG00010001747	Urocitellus_parryii
ENSSTOP00000018578	ENSSTOG00000020089	Ictidomys_tridecemlineatus
ENSMMMP00000019263	ENSMMMG00000017026	Marmota_marmota_marmota
ENSMICP00000020888	ENSMICG00000007961	Microcebus_murinus
ENSOGAP00000016994	ENSOGAG00000030533	Otolemur_garnettii
ENSPTRP00000002357	ENSPTRG00000001401	Pan_troglodytes
ENSPPAP00000025687	ENSPPAG00000035970	Pan_paniscus
ENSP00000406286	ENSG00000160685	Homo_sapiens
ENSGGOP00000013101	ENSGGOG00000013438	Gorilla_gorilla
ENSPPYP00000000887	ENSPPYG00000000765	Pongo_abelii
ENSNLEP00000023508	ENSNLEG00000011581	Nomascus_leucogenys
ENSRBIP00000000402	ENSRBIG00000002135	Rhinopithecus_bieti
ENSRROP00000016399	ENSRROG00000032351	Rhinopithecus_roxellana
ENSCANP00000002642	ENSCANG00000009595	Colobus_angolensis_palliatus
ENSPTEP00000035693	ENSPTEG00000033640	Piliocolobus_tephrosceles
ENSPANP00000006892	ENSPANG00000011709	Papio_anubis
ENSTGEP00000027094	ENSTGEG00000021883	Theropithecus_gelada
ENSMFAP00000029670	ENSMFAG00000042075	Macaca_fascicularis
ENSMNEP00000038525	ENSMNEG00000042259	Macaca_nemestrina
ENSMMUP00000038906	ENSMMUG00000004053	Macaca_mulatta
ENSMLEP00000033365	ENSMLEG00000040876	Mandrillus_leucophaeus
ENSCATP00000011036	ENSCATG00000029756	Cercocebus_atys
ENSCSAP00000016055	ENSCSAG00000001980	Chlorocebus_sabaeus
ENSCCAP00000006305	ENSCCAG00000020905	Cebus_capucinus_imitator
ENSSBOP00000014501	ENSSBOG00000024006	Saimiri_boliviensis_boliviensis
ENSCJAP00000043841	ENSCJAG00000009307	Callithrix_jacchus
ENSANAP00000030747	ENSANAG00000033119	Aotus_nancymaae
ENSTSYP00000030374	ENSTSYG00000037113	Carlito_syrichta
ENSPSMP00000032824	ENSPSMG00000022683	Prolemur_simus
ENSPCOP00000031431	ENSPCOG00000028495	Propithecus_coquereli
ENSPCAP00000012400	ENSPCAG00000013308	Procavia_capensis
ENSTTRP00000015328	ENSTTRG00000016171	Tursiops_truncatus
ENSSSCP00000059082	ENSSSCG00000028606	Sus_scrofa_strain_reference
ENSPVAP00000016801	ENSPVAG00000017811	Pteropus_vampyrus
ENSECAP00000035273	ENSECAG00000038153	Equus_caballus
ENSEASP00005028619	ENSEASG00005019461	Equus_asinus_asinus
ENSAMEP00000012049	ENSAMEG00000011465	Ailuropoda_melanoleuca
ENSUAMP00000018079	ENSUAMG00000014354	Ursus_americanus
ENSNVIP00000023764	ENSNVIG00000018455	Neovison_vison
ENSMPUP00000006110	ENSMPUG00000006162	Mustela_putorius_furo
ENSCAFP00000025222	ENSCAFG00000017124	Canis_lupus_familiaris
ENSCAFP00020009809	ENSCAFG00020007965	Canis_lupus_dingo
ENSVVUP00000002575	ENSVVUG00000002042	Vulpes_vulpes
ENSPPRP00000000605	ENSPPRG00000024712	Panthera_pardus
ENSPTIP00000015852	ENSPTIG00000014823	Panthera_tigris_altaica
ENSFCAP00000016632	ENSFCAG00000028179	Felis_catus
ENSCHIP00000031550	ENSCHIG00000025865	Capra_hircus
ENSOARP00000003554	ENSOARG00000003333	Ovis_aries
ENSBIXP00000023897	ENSBIXG00000007760	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005004525	ENSBIXG00005000748	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000028669	ENSBTAG00000021512	Bos_taurus
ENSBMUP00000014875	ENSBMUG00000011310	Bos_mutus
ENSBBBP00000020476	ENSBBBG00000014097	Bison_bison_bison
ENSOPRP00000013513	ENSOPRG00000014805	Ochotona_princeps
ENSDNOP00000035010	ENSDNOG00000043591	Dasypus_novemcinctus
ENSVURP00010020599	ENSVURG00010015754	Vombatus_ursinus
ENSVURP00010028996	ENSVURG00010022218	Vombatus_ursinus
ENSMEUP00000002666	ENSMEUG00000002925	Notamacropus_eugenii
ENSPCIP00000022016	ENSPCIG00000016682	Phascolarctos_cinereus
ENSSHAP00000005917	ENSSHAG00000005160	Sarcophilus_harrisii
ENSMODP00000021371	ENSMODG00000017127	Monodelphis_domestica
ENSXETP00000025040	ENSXETG00000004012	Xenopus_tropicalis
ENSLACP00000016092	ENSLACG00000014174	Latimeria_chalumnae
ENSPKIP00000030332	ENSPKIG00000011228	Paramormyrops_kingsleyae
ENSSFOP00015034961	ENSSFOG00015022262	Scleropages_formosus
ENSDCDP00000004575	ENSDCDG00000002324	Denticeps_clupeoides
ENSCHAP00000049543	ENSCHAG00000022741	Clupea_harengus
ENSAMXP00000030363	ENSAMXG00000043179	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005050990	ENSAMXG00005023085	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000015938	ENSPNAG00000022036	Pygocentrus_nattereri
ENSEEEP00000008913	ENSEEEG00000004599	Electrophorus_electricus
ENSIPUP00000021441	ENSIPUG00000014538	Ictalurus_punctatus
ENSDARP00000031455	ENSDARG00000021891	Danio_rerio
ENSGMOP00000006199	ENSGMOG00000005810	Gadus_morhua
ENSELUP00000014008	ENSELUG00000014058	Esox_lucius
ENSTNIP00000010895	ENSTNIG00000008071	Tetraodon_nigroviridis
ENSMMOP00000021278	ENSMMOG00000016181	Mola_mola
ENSPMGP00000014574	ENSPMGG00000011944	Periophthalmus_magnuspinnatus
ENSCSEP00000005326	ENSCSEG00000003439	Cynoglossus_semilaevis
ENSAPEP00000009931	ENSAPEG00000007135	Amphiprion_percula
ENSAOCP00000028336	ENSAOCG00000017900	Amphiprion_ocellaris
ENSAPOP00000006538	ENSAPOG00000008374	Acanthochromis_polyacanthus
ENSSPAP00000004347	ENSSPAG00000003370	Stegastes_partitus
ENSBSLP00000044736	ENSBSLG00000021370	Betta_splendens
ENSLCRP00005012190	ENSLCRG00005005396	Larimichthys_crocea
ENSLBEP00000034068	ENSLBEG00000025578	Labrus_bergylta
ENSCGOP00000004554	ENSCGOG00000002355	Cottoperca_gobio
ENSMAMP00000028396	ENSMAMG00000019119	Mastacembelus_armatus
ENSMALP00000012381	ENSMALG00000008791	Monopterus_albus
ENSATEP00000033875	ENSATEG00000023301	Anabas_testudineus
ENSPRNP00000055668	ENSPRNG00000026073	Parambassis_ranga
ENSGWIP00000025160	ENSGWIG00000013310	Gouania_willdenowi
ENSCVAP00000024496	ENSCVAG00000008597	Cyprinodon_variegatus
ENSFHEP00000020497	ENSFHEG00000022426	Fundulus_heteroclitus
ENSPFOP00000005740	ENSPFOG00000005859	Poecilia_formosa
ENSPLAP00000023443	ENSPLAG00000008807	Poecilia_latipinna
ENSPMEP00000004989	ENSPMEG00000006320	Poecilia_mexicana
ENSPREP00000010241	ENSPREG00000006987	Poecilia_reticulata
ENSGAFP00000019101	ENSGAFG00000012894	Gambusia_affinis
ENSXMAP00000012673	ENSXMAG00000012652	Xiphophorus_maculatus
ENSKMAP00000005814	ENSKMAG00000004422	Kryptolebias_marmoratus
ENSORLP00020026152	ENSORLG00020008463	Oryzias_latipes_ASM223471v1
ENSORLP00000013385	ENSORLG00000010678	Oryzias_latipes_ASM223467v1
ENSORLP00015013441	ENSORLG00015014331	Oryzias_latipes_ASM223469v1
ENSOMEP00000008591	ENSOMEG00000009771	Oryzias_melastigma
ENSMZEP00005021533	ENSMZEG00005016168	Maylandia_zebra
ENSACLP00000030526	ENSACLG00000020686	Astatotilapia_calliptera
ENSHBUP00000023822	ENSHBUG00000004838	Haplochromis_burtoni
ENSPNYP00000003903	ENSPNYG00000003031	Pundamilia_nyererei
ENSNBRP00000003670	ENSNBRG00000002939	Neolamprologus_brichardi
ENSACIP00000009179	ENSACIG00000007192	Amphilophus_citrinellus
ENSLCAP00010052438	ENSLCAG00010024415	Lates_calcarifer
ENSSMAP00000023192	ENSSMAG00000014148	Scophthalmus_maximus
ENSSDUP00000010624	ENSSDUG00000007766	Seriola_dumerili
ENSSLDP00000019171	ENSSLDG00000015043	Seriola_lalandi_dorsalis
ENSHCOP00000024978	ENSHCOG00000014760	Hippocampus_comes
ENSTRUP00000056049	ENSTRUG00000020710	Takifugu_rubripes
ENSHHUP00000079809	ENSHHUG00000046511	Hucho_hucho
ENSGACP00000015382	ENSGACG00000011635	Gasterosteus_aculeatus
ENSECRP00000006313	ENSECRG00000004205	Erpetoichthys_calabaricus
ENSEBUP00000010267	ENSEBUG00000006596	Eptatretus_burgeri
ENSPMAP00000004494	ENSPMAG00000004113	Petromyzon_marinus
ENSEBUP00000019659	ENSEBUG00000012204	Eptatretus_burgeri
ENSPTIP00000015805	ENSPTIG00000014786	Panthera_tigris_altaica
