ENSCHAP00000017500	ENSCHAG00000009195	Clupea_harengus
ENSDCDP00000026387	ENSDCDG00000019566	Denticeps_clupeoides
ENSEEEP00000047355	ENSEEEG00000022294	Electrophorus_electricus
ENSIPUP00000014369	ENSIPUG00000009797	Ictalurus_punctatus
ENSAMXP00000010910	ENSAMXG00000010621	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005044648	ENSAMXG00005020702	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000007530	ENSPNAG00000005715	Pygocentrus_nattereri
ENSDARP00000027561	ENSDARG00000003751	Danio_rerio
ENSXMAP00000023307	ENSXMAG00000006278	Xiphophorus_maculatus
ENSXCOP00000024768	ENSXCOG00000018497	Xiphophorus_couchianus
ENSPFOP00000015397	ENSPFOG00000015291	Poecilia_formosa
ENSPMEP00000026621	ENSPMEG00000010427	Poecilia_mexicana
ENSPLAP00000020830	ENSPLAG00000004063	Poecilia_latipinna
ENSPREP00000023690	ENSPREG00000016002	Poecilia_reticulata
ENSGAFP00000007196	ENSGAFG00000004869	Gambusia_affinis
ENSCVAP00000018328	ENSCVAG00000021576	Cyprinodon_variegatus
ENSFHEP00000014964	ENSFHEG00000016564	Fundulus_heteroclitus
ENSKMAP00000030053	ENSKMAG00000022210	Kryptolebias_marmoratus
ENSORLP00020032606	ENSORLG00020018246	Oryzias_latipes_ASM223471v1
ENSORLP00000022058	ENSORLG00000017630	Oryzias_latipes_ASM223467v1
ENSORLP00015032006	ENSORLG00015016575	Oryzias_latipes_ASM223469v1
ENSOMEP00000035061	ENSOMEG00000022074	Oryzias_melastigma
ENSSMAP00000005597	ENSSMAG00000003447	Scophthalmus_maximus
ENSGWIP00000026820	ENSGWIG00000014070	Gouania_willdenowi
ENSPMGP00000016366	ENSPMGG00000013447	Periophthalmus_magnuspinnatus
ENSTRUP00000003394	ENSTRUG00000001479	Takifugu_rubripes
ENSTNIP00000022326	ENSTNIG00000019129	Tetraodon_nigroviridis
ENSLCAP00010025605	ENSLCAG00010011966	Lates_calcarifer
ENSCSEP00000005228	ENSCSEG00000003366	Cynoglossus_semilaevis
ENSMALP00000030216	ENSMALG00000020894	Monopterus_albus
ENSMAMP00000001166	ENSMAMG00000000819	Mastacembelus_armatus
ENSCGOP00000043189	ENSCGOG00000019506	Cottoperca_gobio
ENSGACP00000009527	ENSGACG00000007187	Gasterosteus_aculeatus
ENSHBUP00000027460	ENSHBUG00000010689	Haplochromis_burtoni
ENSACLP00000040551	ENSACLG00000027320	Astatotilapia_calliptera
ENSPNYP00000000986	ENSPNYG00000000828	Pundamilia_nyererei
ENSMZEP00005006502	ENSMZEG00005005028	Maylandia_zebra
ENSNBRP00000003947	ENSNBRG00000003131	Neolamprologus_brichardi
ENSONIP00000006998	ENSONIG00000005566	Oreochromis_niloticus
ENSACIP00000030746	ENSACIG00000023776	Amphilophus_citrinellus
ENSLBEP00000022464	ENSLBEG00000017235	Labrus_bergylta
ENSMMOP00000020267	ENSMMOG00000015398	Mola_mola
ENSLCRP00005059297	ENSLCRG00005021960	Larimichthys_crocea
ENSPRNP00000035944	ENSPRNG00000017983	Parambassis_ranga
ENSPRNP00000035942	ENSPRNG00000017980	Parambassis_ranga
ENSAPEP00000008222	ENSAPEG00000005925	Amphiprion_percula
ENSAOCP00000017184	ENSAOCG00000022237	Amphiprion_ocellaris
ENSAPOP00000010420	ENSAPOG00000012905	Acanthochromis_polyacanthus
ENSSPAP00000021686	ENSSPAG00000016362	Stegastes_partitus
