ENSPVIP00000008628	ENSPVIG00000006942	Pogona_vitticeps
ENSACAP00000000517	ENSACAG00000000611	Anolis_carolinensis
ENSNSUP00000003113	ENSNSUG00000002545	Notechis_scutatus
ENSSMRP00000027482	ENSSMRG00000021193	Salvator_merianae
ENSSPUP00000010507	ENSSPUG00000008113	Sphenodon_punctatus
ENSCPBP00000016074	ENSCPBG00000011859	Chrysemys_picta_bellii
ENSCPBP00000008949	ENSCPBG00000006922	Chrysemys_picta_bellii
ENSGAGP00000001022	ENSGAGG00000000828	Gopherus_agassizii
ENSPSIP00000005407	ENSPSIG00000005037	Pelodiscus_sinensis
ENSAHAP00000027135	ENSAHAG00000018915	Apteryx_haastii
ENSAOWP00000002773	ENSAOWG00000001999	Apteryx_owenii
ENSARWP00000018563	ENSARWG00000012764	Apteryx_rowi
ENSNPEP00000005459	ENSNPEG00000004136	Nothoprocta_perdicaria
ENSCPGP00000002438	ENSCPGG00000001807	Calidris_pygmaea
ENSCPUP00000011899	ENSCPUG00000008435	Calidris_pugnax
ENSLSDP00000022425	ENSLSDG00000015848	Lonchura_striata_domestica
ENSTGUP00000016740	ENSTGUG00000016440	Taeniopygia_guttata
ENSPMJP00000002941	ENSPMJG00000002610	Parus_major
ENSABRP00000020664	ENSABRG00000017592	Anser_brachyrhynchus
ENSAPLP00000004581	ENSAPLG00000005043	Anas_platyrhynchos_platyrhynchos
ENSMGAP00000005400	ENSMGAG00000005492	Meleagris_gallopavo
ENSCJPP00005018650	ENSCJPG00005015178	Coturnix_japonica
ENSGALP00000072844	ENSGALG00000050459	Gallus_gallus
ENSNMEP00000006903	ENSNMEG00000007024	Numida_meleagris
ENSEASP00005004277	ENSEASG00005003244	Equus_asinus_asinus
ENSECAP00000022302	ENSECAG00000024776	Equus_caballus
ENSBIXP00005012960	ENSBIXG00005006864	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000042808	ENSBIXG00000026799	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000006274	ENSBTAG00000004776	Bos_taurus
ENSBMUP00000027769	ENSBMUG00000020794	Bos_mutus
ENSBBBP00000013571	ENSBBBG00000021239	Bison_bison_bison
ENSCHIP00000012815	ENSCHIG00000014450	Capra_hircus
ENSOARP00000008404	ENSOARG00000007833	Ovis_aries
ENSTTRP00000001688	ENSTTRG00000001792	Tursiops_truncatus
ENSSSCP00000033896	ENSSSCG00000033585	Sus_scrofa_strain_reference
ENSMLUP00000014708	ENSMLUG00000016146	Myotis_lucifugus
ENSPVAP00000014510	ENSPVAG00000015390	Pteropus_vampyrus
ENSVVUP00000022270	ENSVVUG00000016337	Vulpes_vulpes
ENSCAFP00020025089	ENSCAFG00020019718	Canis_lupus_dingo
ENSUAMP00000015137	ENSUAMG00000012160	Ursus_americanus
ENSFCAP00000049446	ENSFCAG00000044162	Felis_catus
