ENSPVIP00000026025	ENSPVIG00000019360	Pogona_vitticeps
ENSACAP00000021386	ENSACAG00000012352	Anolis_carolinensis
ENSSMRP00000029376	ENSSMRG00000022592	Salvator_merianae
ENSSPUP00000009754	ENSSPUG00000007557	Sphenodon_punctatus
ENSPSIP00000006736	ENSPSIG00000006221	Pelodiscus_sinensis
ENSGAGP00000030957	ENSGAGG00000022247	Gopherus_agassizii
ENSCPBP00000021892	ENSCPBG00000015703	Chrysemys_picta_bellii
ENSCABP00000025870	ENSCABG00000019032	Chelonoidis_abingdonii
ENSCPRP00005008145	ENSCPRG00005005798	Crocodylus_porosus
ENSVURP00010029547	ENSVURG00010022601	Vombatus_ursinus
ENSPCIP00000047460	ENSPCIG00000019501	Phascolarctos_cinereus
ENSMEUP00000004585	ENSMEUG00000005019	Notamacropus_eugenii
ENSMODP00000021494	ENSMODG00000017232	Monodelphis_domestica
ENSSHAP00000001452	ENSSHAG00000001293	Sarcophilus_harrisii
ENSODEP00000005813	ENSODEG00000004376	Octodon_degus
ENSCPOP00000003639	ENSCPOG00000004034	Cavia_porcellus
ENSCLAP00000002258	ENSCLAG00000001630	Chinchilla_lanigera
ENSHGLP00100005930	ENSHGLG00100004471	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000001601	ENSHGLG00000001220	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000018402	ENSFDAG00000009863	Fukomys_damarensis
ENSUPAP00010016417	ENSUPAG00010013104	Urocitellus_parryii
ENSSTOP00000005833	ENSSTOG00000006526	Ictidomys_tridecemlineatus
ENSMMMP00000005374	ENSMMMG00000004863	Marmota_marmota_marmota
ENSPEMP00000014200	ENSPEMG00000014083	Peromyscus_maniculatus_bairdii
ENSMOCP00000000555	ENSMOCG00000000446	Microtus_ochrogaster
ENSCGRP00000008725	ENSCGRG00000006372	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001025227	ENSCGRG00001022899	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015020694	ENSCGRG00015015825	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000025493	ENSMAUG00000022013	Mesocricetus_auratus
ENSMUSP00000033749	ENSMUSG00000031379	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0093328	MGP_CAROLIEiJ_G0033560	Mus_caroli_strain_CAROLI_EIJ
MGP_SPRETEiJ_P0097095	MGP_SPRETEiJ_G0034731	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000010434	ENSMSIG00000009149	Mus_spicilegus
MGP_PahariEiJ_P0090927	MGP_PahariEiJ_G0032100	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000004884	ENSRNOG00000003674	Rattus_norvegicus
ENSNGAP00000008418	ENSNGAG00000011399	Nannospalax_galili
ENSJJAP00000019829	ENSJJAG00000020678	Jaculus_jaculus
ENSDORP00000012771	ENSDORG00000013583	Dipodomys_ordii
ENSPTRP00000037151	ENSPTRG00000021686	Pan_troglodytes
ENSPPAP00000013423	ENSPPAG00000029891	Pan_paniscus
ENSP00000369786	ENSG00000087842	Homo_sapiens
ENSGGOP00000002748	ENSGGOG00000002791	Gorilla_gorilla
ENSPPYP00000022534	ENSPPYG00000020144	Pongo_abelii
ENSNLEP00000011431	ENSNLEG00000009370	Nomascus_leucogenys
ENSMNEP00000002038	ENSMNEG00000009266	Macaca_nemestrina
ENSMFAP00000018921	ENSMFAG00000032499	Macaca_fascicularis
ENSMMUP00000064907	ENSMMUG00000015740	Macaca_mulatta
ENSTGEP00000020416	ENSTGEG00000016400	Theropithecus_gelada
ENSPANP00000011159	ENSPANG00000009044	Papio_anubis
ENSMLEP00000029883	ENSMLEG00000039142	Mandrillus_leucophaeus
ENSCATP00000005273	ENSCATG00000017482	Cercocebus_atys
ENSCSAP00000011068	ENSCSAG00000014964	Chlorocebus_sabaeus
ENSRROP00000005914	ENSRROG00000023999	Rhinopithecus_roxellana
ENSRBIP00000012751	ENSRBIG00000030187	Rhinopithecus_bieti
ENSCANP00000001158	ENSCANG00000004335	Colobus_angolensis_palliatus
ENSPTEP00000002554	ENSPTEG00000003012	Piliocolobus_tephrosceles
ENSCCAP00000025257	ENSCCAG00000030423	Cebus_capucinus_imitator
ENSCJAP00000071988	ENSCJAG00000004204	Callithrix_jacchus
ENSSBOP00000004245	ENSSBOG00000018573	Saimiri_boliviensis_boliviensis
ENSANAP00000012874	ENSANAG00000024366	Aotus_nancymaae
ENSTSYP00000002277	ENSTSYG00000002475	Carlito_syrichta
ENSPCOP00000015526	ENSPCOG00000019503	Propithecus_coquereli
ENSPSMP00000004912	ENSPSMG00000003834	Prolemur_simus
ENSMICP00000035388	ENSMICG00000003180	Microcebus_murinus
ENSOPRP00000002124	ENSOPRG00000002304	Ochotona_princeps
ENSOGAP00000002949	ENSOGAG00000003304	Otolemur_garnettii
ENSTBEP00000007157	ENSTBEG00000008256	Tupaia_belangeri
ENSEEUP00000005342	ENSEEUG00000005883	Erinaceus_europaeus
ENSSARP00000001026	ENSSARG00000001131	Sorex_araneus
ENSBIXP00005026536	ENSBIXG00005005016	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000012475	ENSBTAG00000009477	Bos_taurus
ENSBMUP00000026974	ENSBMUG00000020220	Bos_mutus
ENSOARP00000013031	ENSOARG00000012151	Ovis_aries
ENSCHIP00000012221	ENSCHIG00000014069	Capra_hircus
ENSSSCP00000029096	ENSSSCG00000012136	Sus_scrofa_strain_reference
ENSCHIP00000010278	ENSCHIG00000012844	Capra_hircus
ENSOARP00000021551	ENSOARG00000020073	Ovis_aries
ENSTTRP00000006401	ENSTTRG00000006770	Tursiops_truncatus
ENSVPAP00000009476	ENSVPAG00000010184	Vicugna_pacos
ENSMLUP00000016144	ENSMLUG00000017700	Myotis_lucifugus
ENSUMAP00000007444	ENSUMAG00000005750	Ursus_maritimus
ENSUAMP00000013497	ENSUAMG00000010849	Ursus_americanus
ENSAMEP00000018059	ENSAMEG00000017092	Ailuropoda_melanoleuca
ENSNVIP00000026270	ENSNVIG00000020300	Neovison_vison
ENSMPUP00000002619	ENSMPUG00000002647	Mustela_putorius_furo
ENSCAFP00000017632	ENSCAFG00000011975	Canis_lupus_familiaris
ENSCAFP00020004302	ENSCAFG00020003547	Canis_lupus_dingo
ENSVVUP00000013049	ENSVVUG00000009565	Vulpes_vulpes
ENSPPRP00000005014	ENSPPRG00000000909	Panthera_pardus
ENSPTIP00000024993	ENSPTIG00000020904	Panthera_tigris_altaica
ENSFCAP00000009735	ENSFCAG00000010486	Felis_catus
ENSECAP00000028235	ENSECAG00000013700	Equus_caballus
ENSEASP00005000526	ENSEASG00005000495	Equus_asinus_asinus
ENSPVAP00000011781	ENSPVAG00000012497	Pteropus_vampyrus
ENSOCUP00000015263	ENSOCUG00000017770	Oryctolagus_cuniculus
ENSDNOP00000017104	ENSDNOG00000024952	Dasypus_novemcinctus
ENSLAFP00000003926	ENSLAFG00000004702	Loxodonta_africana
ENSPCAP00000011157	ENSPCAG00000011953	Procavia_capensis
ENSETEP00000006625	ENSETEG00000008150	Echinops_telfairi
ENSOANP00000004113	ENSOANG00000002586	Ornithorhynchus_anatinus
ENSXETP00000034088	ENSXETG00000015588	Xenopus_tropicalis
ENSLACP00000017432	ENSLACG00000015355	Latimeria_chalumnae
ENSELUP00000033596	ENSELUG00000011914	Esox_lucius
ENSHHUP00000027812	ENSHHUG00000017682	Hucho_hucho
ENSHHUP00000072687	ENSHHUG00000042664	Hucho_hucho
ENSGACP00000019943	ENSGACG00000015118	Gasterosteus_aculeatus
ENSMMOP00000024472	ENSMMOG00000018620	Mola_mola
ENSPMEP00000034911	ENSPMEG00000024282	Poecilia_mexicana
ENSPFOP00000016897	ENSPFOG00000016817	Poecilia_formosa
ENSPLAP00000016210	ENSPLAG00000020302	Poecilia_latipinna
ENSPREP00000029145	ENSPREG00000019690	Poecilia_reticulata
ENSXMAP00000040340	ENSXMAG00000001928	Xiphophorus_maculatus
ENSXCOP00000000712	ENSXCOG00000000598	Xiphophorus_couchianus
ENSGAFP00000012633	ENSGAFG00000008531	Gambusia_affinis
ENSCVAP00000007892	ENSCVAG00000009617	Cyprinodon_variegatus
