ENSPVIP00000011805	ENSPVIG00000009198	Pogona_vitticeps
ENSNSUP00000027273	ENSNSUG00000019531	Notechis_scutatus
ENSSMRP00000002818	ENSSMRG00000002408	Salvator_merianae
ENSSPUP00000013614	ENSSPUG00000010472	Sphenodon_punctatus
ENSCABP00000012341	ENSCABG00000009255	Chelonoidis_abingdonii
ENSPVAP00000009949	ENSPVAG00000010559	Pteropus_vampyrus
ENSMLUP00000010264	ENSMLUG00000011272	Myotis_lucifugus
ENSUAMP00000031511	ENSUAMG00000024155	Ursus_americanus
ENSUMAP00000014982	ENSUMAG00000011011	Ursus_maritimus
ENSAMEP00000016121	ENSAMEG00000015282	Ailuropoda_melanoleuca
ENSNVIP00000000887	ENSNVIG00000000754	Neovison_vison
ENSMPUP00000012514	ENSMPUG00000012608	Mustela_putorius_furo
ENSCAFP00000055050	ENSCAFG00000017104	Canis_lupus_familiaris
ENSVVUP00000036224	ENSVVUG00000026004	Vulpes_vulpes
ENSCAFP00020022344	ENSCAFG00020017650	Canis_lupus_dingo
ENSPPRP00000007795	ENSPPRG00000002816	Panthera_pardus
ENSPTIP00000000781	ENSPTIG00000002002	Panthera_tigris_altaica
ENSECAP00000027497	ENSECAG00000006934	Equus_caballus
ENSEASP00005021429	ENSEASG00005014679	Equus_asinus_asinus
ENSOARP00000004027	ENSOARG00000003771	Ovis_aries
ENSCHIP00000012392	ENSCHIG00000014168	Capra_hircus
ENSBIXP00005020640	ENSBIXG00005004061	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000027715	ENSBIXG00000008633	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000042857	ENSBTAG00000016155	Bos_taurus
ENSBMUP00000035404	ENSBMUG00000026310	Bos_mutus
ENSBBBP00000009543	ENSBBBG00000017667	Bison_bison_bison
ENSTTRP00000005226	ENSTTRG00000005538	Tursiops_truncatus
ENSSSCP00000024336	ENSSSCG00000021811	Sus_scrofa_strain_reference
ENSMUSP00000032944	ENSMUSG00000030703	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0085620	MGP_SPRETEiJ_G0031576	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000018224	ENSMSIG00000015540	Mus_spicilegus
MGP_CAROLIEiJ_P0082221	MGP_CAROLIEiJ_G0030462	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0019011	MGP_PahariEiJ_G0013672	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000026688	ENSRNOG00000019685	Rattus_norvegicus
ENSMUGP00000013922	ENSMUGG00000012055	Meriones_unguiculatus
ENSCGRP00000025085	ENSCGRG00000018165	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001023793	ENSCGRG00001021910	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015033927	ENSCGRG00015025585	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000009415	ENSMAUG00000010571	Mesocricetus_auratus
ENSMOCP00000017822	ENSMOCG00000016293	Microtus_ochrogaster
ENSPEMP00000005114	ENSPEMG00000007576	Peromyscus_maniculatus_bairdii
