ENSGAGP00000021830	ENSGAGG00000016024	Gopherus_agassizii
ENSCABP00000015388	ENSCABG00000011472	Chelonoidis_abingdonii
ENSCPBP00000020285	ENSCPBG00000014599	Chrysemys_picta_bellii
ENSPSIP00000014063	ENSPSIG00000012294	Pelodiscus_sinensis
ENSCPRP00005007831	ENSCPRG00005005554	Crocodylus_porosus
ENSPVIP00000001194	ENSPVIG00000001116	Pogona_vitticeps
ENSACAP00000014743	ENSACAG00000014785	Anolis_carolinensis
ENSNSUP00000018695	ENSNSUG00000013667	Notechis_scutatus
ENSSMRP00000013532	ENSSMRG00000009749	Salvator_merianae
ENSSPUP00000021493	ENSSPUG00000016468	Sphenodon_punctatus
ENSABRP00000016497	ENSABRG00000014455	Anser_brachyrhynchus
ENSAPLP00000001258	ENSAPLG00000001323	Anas_platyrhynchos_platyrhynchos
ENSGALP00000062658	ENSGALG00000004526	Gallus_gallus
ENSCJPP00005027539	ENSCJPG00005021341	Coturnix_japonica
ENSMGAP00000001845	ENSMGAG00000002183	Meleagris_gallopavo
ENSNMEP00000019319	ENSNMEG00000016575	Numida_meleagris
ENSCPUP00000025109	ENSCPUG00000016993	Calidris_pugnax
ENSCPGP00000020513	ENSCPGG00000014348	Calidris_pygmaea
ENSMUNP00000018044	ENSMUNG00000013808	Melopsittacus_undulatus
ENSCCEP00000023289	ENSCCEG00000020693	Cyanistes_caeruleus
ENSPMJP00000025566	ENSPMJG00000018719	Parus_major
ENSFALP00000008754	ENSFALG00000008375	Ficedula_albicollis
ENSTGUP00000017705	ENSTGUG00000017420	Taeniopygia_guttata
ENSLSDP00000016357	ENSLSDG00000011535	Lonchura_striata_domestica
ENSZALP00000010175	ENSZALG00000008637	Zonotrichia_albicollis
ENSJHYP00000020429	ENSJHYG00000015497	Junco_hyemalis
ENSSCAP00000014019	ENSSCAG00000010305	Serinus_canaria
ENSLCOP00000016702	ENSLCOG00000011890	Lepidothrix_coronata
ENSMVIP00005012113	ENSMVIG00005008673	Manacus_vitellinus
ENSAOWP00000024239	ENSAOWG00000016352	Apteryx_owenii
ENSARWP00000004918	ENSARWG00000003542	Apteryx_rowi
ENSAHAP00000019824	ENSAHAG00000013992	Apteryx_haastii
ENSDNVP00000021171	ENSDNVG00000014719	Dromaius_novaehollandiae
ENSNPEP00000014941	ENSNPEG00000011158	Nothoprocta_perdicaria
ENSLAFP00000013020	ENSLAFG00000015518	Loxodonta_africana
ENSPCAP00000007893	ENSPCAG00000008372	Procavia_capensis
ENSETEP00000008188	ENSETEG00000010081	Echinops_telfairi
ENSCHOP00000005491	ENSCHOG00000006193	Choloepus_hoffmanni
ENSDNOP00000001936	ENSDNOG00000002491	Dasypus_novemcinctus
ENSPTRP00000002843	ENSPTRG00000001709	Pan_troglodytes
ENSPPAP00000022870	ENSPPAG00000034595	Pan_paniscus
ENSP00000356646	ENSG00000116147	Homo_sapiens
ENSGGOP00000015950	ENSGGOG00000016345	Gorilla_gorilla
ENSPPYP00000000555	ENSPPYG00000000482	Pongo_abelii
ENSNLEP00000018706	ENSNLEG00000015398	Nomascus_leucogenys
ENSTGEP00000002920	ENSTGEG00000002519	Theropithecus_gelada
ENSPANP00000010952	ENSPANG00000010282	Papio_anubis
ENSMLEP00000031198	ENSMLEG00000039790	Mandrillus_leucophaeus
ENSCATP00000026708	ENSCATG00000036748	Cercocebus_atys
ENSMFAP00000002729	ENSMFAG00000038286	Macaca_fascicularis
ENSMMUP00000062902	ENSMMUG00000015723	Macaca_mulatta
ENSMNEP00000045065	ENSMNEG00000045078	Macaca_nemestrina
ENSCSAP00000008136	ENSCSAG00000011961	Chlorocebus_sabaeus
ENSPTEP00000009099	ENSPTEG00000010319	Piliocolobus_tephrosceles
ENSCANP00000020504	ENSCANG00000033669	Colobus_angolensis_palliatus
ENSRROP00000020241	ENSRROG00000034065	Rhinopithecus_roxellana
ENSRBIP00000021760	ENSRBIG00000034829	Rhinopithecus_bieti
ENSCCAP00000019202	ENSCCAG00000027440	Cebus_capucinus_imitator
ENSSBOP00000014608	ENSSBOG00000024041	Saimiri_boliviensis_boliviensis
ENSCJAP00000016320	ENSCJAG00000008829	Callithrix_jacchus
ENSANAP00000014116	ENSANAG00000024953	Aotus_nancymaae
ENSTSYP00000030703	ENSTSYG00000004461	Carlito_syrichta
ENSPSMP00000031853	ENSPSMG00000022089	Prolemur_simus
ENSMICP00000044954	ENSMICG00000045123	Microcebus_murinus
ENSPCOP00000016514	ENSPCOG00000020020	Propithecus_coquereli
ENSOGAP00000012813	ENSOGAG00000014296	Otolemur_garnettii
ENSTBEP00000006686	ENSTBEG00000007700	Tupaia_belangeri
ENSCCNP00000000751	ENSCCNG00000000718	Castor_canadensis
ENSDORP00000015068	ENSDORG00000016019	Dipodomys_ordii
ENSMSIP00000008742	ENSMSIG00000007707	Mus_spicilegus
MGP_SPRETEiJ_P0021711	MGP_SPRETEiJ_G0015557	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000141553	ENSMUSG00000015829	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0020645	MGP_CAROLIEiJ_G0014750	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0075923	MGP_PahariEiJ_G0027986	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000068101	ENSRNOG00000002468	Rattus_norvegicus
ENSMUGP00000016810	ENSMUGG00000014326	Meriones_unguiculatus
ENSCGRP00000016967	ENSCGRG00000012339	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001008310	ENSCGRG00001010577	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015016658	ENSCGRG00015012784	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000000834	ENSMAUG00000000637	Mesocricetus_auratus
ENSMOCP00000005632	ENSMOCG00000005133	Microtus_ochrogaster
ENSPEMP00000012663	ENSPEMG00000012890	Peromyscus_maniculatus_bairdii
ENSNGAP00000020354	ENSNGAG00000019874	Nannospalax_galili
ENSJJAP00000003548	ENSJJAG00000007027	Jaculus_jaculus
ENSHGLP00000018989	ENSHGLG00000013609	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100013434	ENSHGLG00100009936	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000018678	ENSFDAG00000006162	Fukomys_damarensis
ENSCLAP00000022241	ENSCLAG00000015252	Chinchilla_lanigera
ENSODEP00000014521	ENSODEG00000010742	Octodon_degus
ENSCPOP00000006855	ENSCPOG00000007606	Cavia_porcellus
ENSCAPP00000005820	ENSCAPG00000008020	Cavia_aperea
ENSUPAP00010002760	ENSUPAG00010002271	Urocitellus_parryii
ENSSTOP00000027802	ENSSTOG00000011036	Ictidomys_tridecemlineatus
ENSMMMP00000019728	ENSMMMG00000017403	Marmota_marmota_marmota
ENSSDAP00000002373	ENSSDAG00000002260	Spermophilus_dauricus
ENSOCUP00000015289	ENSOCUG00000017799	Oryctolagus_cuniculus
ENSOPRP00000003464	ENSOPRG00000003755	Ochotona_princeps
ENSOARP00000015254	ENSOARG00000014202	Ovis_aries
ENSCHIP00000005079	ENSCHIG00000009082	Capra_hircus
ENSBIXP00000034859	ENSBIXG00000017964	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000015545	ENSBTAG00000011706	Bos_taurus
ENSBIXP00005028420	ENSBIXG00005008077	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBMUP00000004940	ENSBMUG00000003870	Bos_mutus
ENSBBBP00000005635	ENSBBBG00000014346	Bison_bison_bison
ENSTTRP00000009877	ENSTTRG00000010413	Tursiops_truncatus
ENSSSCP00000060729	ENSSSCG00000015508	Sus_scrofa_strain_reference
ENSVPAP00000008094	ENSVPAG00000008693	Vicugna_pacos
ENSAMEP00000018057	ENSAMEG00000017071	Ailuropoda_melanoleuca
ENSUMAP00000027963	ENSUMAG00000020283	Ursus_maritimus
ENSNVIP00000016126	ENSNVIG00000012588	Neovison_vison
ENSMPUP00000004845	ENSMPUG00000004885	Mustela_putorius_furo
ENSCAFP00000036108	ENSCAFG00000014301	Canis_lupus_familiaris
ENSCAFP00020021565	ENSCAFG00020017035	Canis_lupus_dingo
ENSVVUP00000019008	ENSVVUG00000013486	Vulpes_vulpes
ENSPPRP00000005267	ENSPPRG00000001087	Panthera_pardus
ENSPTIP00000006151	ENSPTIG00000008153	Panthera_tigris_altaica
ENSFCAP00000013390	ENSFCAG00000014434	Felis_catus
ENSMLUP00000014345	ENSMLUG00000015740	Myotis_lucifugus
ENSPVAP00000001874	ENSPVAG00000001985	Pteropus_vampyrus
ENSEEUP00000003781	ENSEEUG00000004118	Erinaceus_europaeus
ENSEASP00005024872	ENSEASG00005016921	Equus_asinus_asinus
ENSECAP00000016790	ENSECAG00000018690	Equus_caballus
ENSVURP00010008216	ENSVURG00010006341	Vombatus_ursinus
ENSPCIP00000001818	ENSPCIG00000001458	Phascolarctos_cinereus
ENSMEUP00000009376	ENSMEUG00000010267	Notamacropus_eugenii
ENSSHAP00000017017	ENSSHAG00000014465	Sarcophilus_harrisii
ENSMODP00000006791	ENSMODG00000005481	Monodelphis_domestica
ENSOANP00000021014	ENSOANG00000013310	Ornithorhynchus_anatinus
ENSOANP00000001466	ENSOANG00000000936	Ornithorhynchus_anatinus
ENSAMXP00000002223	ENSAMXG00000002151	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005006525	ENSAMXG00005003761	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000009410	ENSPNAG00000014950	Pygocentrus_nattereri
ENSIPUP00000026779	ENSIPUG00000018119	Ictalurus_punctatus
ENSEEEP00000009791	ENSEEEG00000004912	Electrophorus_electricus
ENSDARP00000010406	ENSDARG00000020771	Danio_rerio
ENSDCDP00000001253	ENSDCDG00000000444	Denticeps_clupeoides
ENSCHAP00000055355	ENSCHAG00000024483	Clupea_harengus
ENSHHUP00000069602	ENSHHUG00000040989	Hucho_hucho
ENSHHUP00000020638	ENSHHUG00000012883	Hucho_hucho
ENSELUP00000032916	ENSELUG00000011066	Esox_lucius
ENSHHUP00000001696	ENSHHUG00000001129	Hucho_hucho
ENSTNIP00000000724	ENSTNIG00000015254	Tetraodon_nigroviridis
ENSTRUP00000008924	ENSTRUG00000003799	Takifugu_rubripes
ENSMMOP00000024954	ENSMMOG00000018956	Mola_mola
