ENSGAGP00000006757	ENSGAGG00000005447	Gopherus_agassizii
ENSCABP00000011747	ENSCABG00000008766	Chelonoidis_abingdonii
ENSCPBP00000011596	ENSCPBG00000008824	Chrysemys_picta_bellii
ENSPSIP00000009429	ENSPSIG00000008541	Pelodiscus_sinensis
ENSSPUP00000003108	ENSSPUG00000002369	Sphenodon_punctatus
ENSMUNP00000001629	ENSMUNG00000001376	Melopsittacus_undulatus
ENSCPUP00000011719	ENSCPUG00000008269	Calidris_pugnax
ENSMGAP00000002929	ENSMGAG00000017286	Meleagris_gallopavo
ENSGALP00000047856	ENSGALG00000031812	Gallus_gallus
ENSCJPP00005000246	ENSCJPG00005000333	Coturnix_japonica
ENSNMEP00000007249	ENSNMEG00000007314	Numida_meleagris
ENSCPGP00000003299	ENSCPGG00000002429	Calidris_pygmaea
ENSCJPP00005027575	ENSCJPG00005021367	Coturnix_japonica
ENSFALP00000007179	ENSFALG00000006881	Ficedula_albicollis
ENSDNVP00000008390	ENSDNVG00000005957	Dromaius_novaehollandiae
ENSPVIP00000029209	ENSPVIG00000021540	Pogona_vitticeps
ENSACAP00000007335	ENSACAG00000007457	Anolis_carolinensis
ENSNSUP00000021241	ENSNSUG00000015427	Notechis_scutatus
ENSSMRP00000027592	ENSSMRG00000021275	Salvator_merianae
ENSSMRP00000001900	ENSSMRG00000001610	Salvator_merianae
ENSVURP00010018421	ENSVURG00010014037	Vombatus_ursinus
ENSVURP00010022719	ENSVURG00010017411	Vombatus_ursinus
ENSPCIP00000028398	ENSPCIG00000021201	Phascolarctos_cinereus
ENSMEUP00000005611	ENSMEUG00000006144	Notamacropus_eugenii
ENSMODP00000023589	ENSMODG00000018906	Monodelphis_domestica
ENSSHAP00000018682	ENSSHAG00000015859	Sarcophilus_harrisii
ENSBTAP00000028777	ENSBTAG00000021594	Bos_taurus
ENSBIXP00000023316	ENSBIXG00000025824	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000033166	ENSBMUG00000024766	Bos_mutus
ENSBBBP00000020209	ENSBBBG00000013832	Bison_bison_bison
ENSOARP00000022625	ENSOARG00000021052	Ovis_aries
