ENSPVIP00000010688	ENSPVIG00000008461	Pogona_vitticeps
ENSACAP00000014482	ENSACAG00000014749	Anolis_carolinensis
ENSNSUP00000023816	ENSNSUG00000017237	Notechis_scutatus
ENSSMRP00000030025	ENSSMRG00000023054	Salvator_merianae
ENSSPUP00000016316	ENSSPUG00000012631	Sphenodon_punctatus
ENSAHAP00000027017	ENSAHAG00000018821	Apteryx_haastii	ENSAHAT00000029776
ENSAOWP00000026315	ENSAOWG00000017754	Apteryx_owenii	ENSAOWT00000029826
ENSARWP00000019926	ENSARWG00000013650	Apteryx_rowi	ENSARWT00000022619
ENSDNVP00000021549	ENSDNVG00000015066	Dromaius_novaehollandiae	ENSDNVT00000026037
ENSNPEP00000004169	ENSNPEG00000003166	Nothoprocta_perdicaria
ENSABRP00000018095	ENSABRG00000015591	Anser_brachyrhynchus
ENSAPLP00000011065	ENSAPLG00000011322	Anas_platyrhynchos_platyrhynchos
ENSCJPP00005005869	ENSCJPG00005005509	Coturnix_japonica
ENSGALP00000055436	ENSGALG00000030363	Gallus_gallus
ENSMGAP00000018328	ENSMGAG00000014518	Meleagris_gallopavo
ENSNMEP00000011931	ENSNMEG00000011181	Numida_meleagris
ENSCPGP00000018529	ENSCPGG00000012923	Calidris_pygmaea
ENSCPUP00000018184	ENSCPUG00000012518	Calidris_pugnax
ENSMUNP00000007648	ENSMUNG00000006124	Melopsittacus_undulatus
ENSMVIP00005017034	ENSMVIG00005012178	Manacus_vitellinus
ENSMVIP00005017020	ENSMVIG00005012168	Manacus_vitellinus
ENSLCOP00000010752	ENSLCOG00000007816	Lepidothrix_coronata
ENSTGUP00000000546	ENSTGUG00000000536	Taeniopygia_guttata
ENSLSDP00000012218	ENSLSDG00000008919	Lonchura_striata_domestica
ENSZALP00000004884	ENSZALG00000004580	Zonotrichia_albicollis
ENSJHYP00000009943	ENSJHYG00000007825	Junco_hyemalis
ENSSCAP00000001421	ENSSCAG00000001194	Serinus_canaria
ENSCCEP00000020180	ENSCCEG00000018293	Cyanistes_caeruleus
ENSPMJP00000007711	ENSPMJG00000006338	Parus_major
ENSFALP00000012434	ENSFALG00000011897	Ficedula_albicollis
ENSCPRP00005020849	ENSCPRG00005014514	Crocodylus_porosus
ENSGAGP00000025150	ENSGAGG00000018400	Gopherus_agassizii
ENSCABP00000020965	ENSCABG00000015453	Chelonoidis_abingdonii
ENSCPBP00000007248	ENSCPBG00000005724	Chrysemys_picta_bellii
ENSPSIP00000013981	ENSPSIG00000012446	Pelodiscus_sinensis
ENSVURP00010004644	ENSVURG00010003688	Vombatus_ursinus
ENSPCIP00000016769	ENSPCIG00000012890	Phascolarctos_cinereus
ENSMEUP00000015171	ENSMEUG00000016599	Notamacropus_eugenii
ENSSHAP00000001119	ENSSHAG00000001000	Sarcophilus_harrisii
ENSMODP00000026343	ENSMODG00000021067	Monodelphis_domestica
ENSUMAP00000027551	ENSUMAG00000019981	Ursus_maritimus
ENSUAMP00000019021	ENSUAMG00000015038	Ursus_americanus
ENSAMEP00000015778	ENSAMEG00000014939	Ailuropoda_melanoleuca
ENSNVIP00000007326	ENSNVIG00000005801	Neovison_vison
ENSMPUP00000001254	ENSMPUG00000001265	Mustela_putorius_furo
ENSCAFP00000013368	ENSCAFG00000009086	Canis_lupus_familiaris
ENSCAFP00000049690	ENSCAFG00000028778	Canis_lupus_familiaris
ENSCAFP00020033013	ENSCAFG00020025635	Canis_lupus_dingo
ENSVVUP00000031616	ENSVVUG00000022996	Vulpes_vulpes
ENSPPRP00000000784	ENSPPRG00000024594	Panthera_pardus
ENSPTIP00000002234	ENSPTIG00000005310	Panthera_tigris_altaica
ENSFCAP00000025378	ENSFCAG00000024317	Felis_catus
ENSPVAP00000004055	ENSPVAG00000004283	Pteropus_vampyrus
ENSVPAP00000008510	ENSVPAG00000009142	Vicugna_pacos
ENSSSCP00000067427	ENSSSCG00000033115	Sus_scrofa_strain_reference
ENSOARP00000014132	ENSOARG00000013188	Ovis_aries
ENSCHIP00000018710	ENSCHIG00000018032	Capra_hircus
ENSBIXP00000023993	ENSBIXG00000026305	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005045822	ENSBIXG00005029248	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000029080	ENSBTAG00000021819	Bos_taurus
ENSBMUP00000010969	ENSBMUG00000008458	Bos_mutus
ENSBBBP00000023242	ENSBBBG00000017713	Bison_bison_bison
ENSTTRP00000014292	ENSTTRG00000015076	Tursiops_truncatus
ENSSARP00000012530	ENSSARG00000013868	Sorex_araneus
ENSEEUP00000006682	ENSEEUG00000007321	Erinaceus_europaeus
ENSEASP00005008641	ENSEASG00005006205	Equus_asinus_asinus
ENSECAP00000008392	ENSECAG00000010260	Equus_caballus
ENSPTRP00000023865	ENSPTRG00000013867	Pan_troglodytes
ENSPTRP00000077294	ENSPTRG00000052158	Pan_troglodytes
