ENSPVIP00000020564	ENSPVIG00000015681	Pogona_vitticeps
ENSACAP00000017543	ENSACAG00000017818	Anolis_carolinensis
ENSNSUP00000018940	ENSNSUG00000013820	Notechis_scutatus	ENSNSUT00000020154
ENSSPUP00000006640	ENSSPUG00000005113	Sphenodon_punctatus
ENSAOWP00000016391	ENSAOWG00000011173	Apteryx_owenii
ENSAHAP00000015581	ENSAHAG00000011155	Apteryx_haastii
ENSARWP00000015403	ENSARWG00000010634	Apteryx_rowi
ENSDNVP00000011744	ENSDNVG00000008277	Dromaius_novaehollandiae
ENSNPEP00000013795	ENSNPEG00000010308	Nothoprocta_perdicaria
ENSABRP00000025321	ENSABRG00000021242	Anser_brachyrhynchus
ENSAPLP00000017346	ENSAPLG00000022783	Anas_platyrhynchos_platyrhynchos
ENSGALP00000015740	ENSGALG00000009680	Gallus_gallus
ENSCJPP00005020284	ENSCJPG00005016354	Coturnix_japonica
ENSMGAP00000002431	ENSMGAG00000002809	Meleagris_gallopavo
ENSNMEP00000005881	ENSNMEG00000006049	Numida_meleagris
ENSLCOP00000001055	ENSLCOG00000000877	Lepidothrix_coronata
ENSMVIP00005011530	ENSMVIG00005008453	Manacus_vitellinus
ENSPMJP00000024450	ENSPMJG00000017986	Parus_major
ENSCCEP00000004042	ENSCCEG00000004503	Cyanistes_caeruleus
ENSFALP00000000430	ENSFALG00000000421	Ficedula_albicollis
ENSJHYP00000001059	ENSJHYG00000000939	Junco_hyemalis
ENSCPGP00000014228	ENSCPGG00000010077	Calidris_pygmaea
ENSCPUP00000024022	ENSCPUG00000016285	Calidris_pugnax
ENSCPRP00005024176	ENSCPRG00005016793	Crocodylus_porosus
ENSCABP00000014207	ENSCABG00000010602	Chelonoidis_abingdonii
ENSGAGP00000016465	ENSGAGG00000012320	Gopherus_agassizii
ENSPSIP00000000483	ENSPSIG00000000483	Pelodiscus_sinensis
ENSSHAP00000006616	ENSSHAG00000005761	Sarcophilus_harrisii
ENSMODP00000032196	ENSMODG00000023911	Monodelphis_domestica
ENSPCIP00000043291	ENSPCIG00000036363	Phascolarctos_cinereus
ENSVURP00010008546	ENSVURG00010006639	Vombatus_ursinus
ENSMLUP00000017998	ENSMLUG00000012498	Myotis_lucifugus
ENSPVAP00000005991	ENSPVAG00000006343	Pteropus_vampyrus
ENSCAFP00020026990	ENSCAFG00020021189	Canis_lupus_dingo
ENSCAFP00000063785	ENSCAFG00000012747	Canis_lupus_familiaris
ENSVVUP00000015820	ENSVVUG00000011609	Vulpes_vulpes
