ENSPVIP00000022420	ENSPVIG00000016908	Pogona_vitticeps
ENSACAP00000014427	ENSACAG00000014667	Anolis_carolinensis
ENSNSUP00000000872	ENSNSUG00000000835	Notechis_scutatus
ENSSMRP00000009511	ENSSMRG00000007275	Salvator_merianae
ENSSPUP00000009429	ENSSPUG00000007331	Sphenodon_punctatus
ENSAOWP00000021494	ENSAOWG00000014525	Apteryx_owenii
ENSARWP00000021225	ENSARWG00000014504	Apteryx_rowi
ENSAHAP00000002760	ENSAHAG00000002032	Apteryx_haastii
ENSDNVP00000012148	ENSDNVG00000008570	Dromaius_novaehollandiae
ENSNPEP00000001038	ENSNPEG00000000818	Nothoprocta_perdicaria
ENSAPLP00000026567	ENSAPLG00000011440	Anas_platyrhynchos_platyrhynchos
ENSABRP00000012689	ENSABRG00000011388	Anser_brachyrhynchus
ENSGALP00000055971	ENSGALG00000003015	Gallus_gallus
ENSCJPP00005013350	ENSCJPG00005011276	Coturnix_japonica
ENSMGAP00000005175	ENSMGAG00000005264	Meleagris_gallopavo
ENSNMEP00000017970	ENSNMEG00000015630	Numida_meleagris
ENSMVIP00005015089	ENSMVIG00005010868	Manacus_vitellinus
ENSLCOP00000015510	ENSLCOG00000011066	Lepidothrix_coronata
ENSLSDP00000018269	ENSLSDG00000013042	Lonchura_striata_domestica
ENSTGUP00000005918	ENSTGUG00000005744	Taeniopygia_guttata
ENSSCAP00000009340	ENSSCAG00000007130	Serinus_canaria
ENSFALP00000006887	ENSFALG00000006604	Ficedula_albicollis
ENSCCEP00000006143	ENSCCEG00000006636	Cyanistes_caeruleus
ENSPMJP00000026031	ENSPMJG00000019040	Parus_major
ENSJHYP00000010805	ENSJHYG00000008448	Junco_hyemalis
ENSZALP00000019973	ENSZALG00000015763	Zonotrichia_albicollis
ENSMUNP00000005629	ENSMUNG00000004603	Melopsittacus_undulatus
ENSCPUP00000000201	ENSCPUG00000000173	Calidris_pugnax
ENSCPGP00000010989	ENSCPGG00000007829	Calidris_pygmaea
ENSCPRP00005022816	ENSCPRG00005015899	Crocodylus_porosus
ENSGAGP00000018377	ENSGAGG00000013605	Gopherus_agassizii
ENSCABP00000028264	ENSCABG00000020754	Chelonoidis_abingdonii
ENSCPBP00000028893	ENSCPBG00000020382	Chrysemys_picta_bellii
ENSPSIP00000015422	ENSPSIG00000013697	Pelodiscus_sinensis
ENSCLAP00000006165	ENSCLAG00000004364	Chinchilla_lanigera
ENSODEP00000011320	ENSODEG00000008415	Octodon_degus
ENSCPOP00000024507	ENSCPOG00000010415	Cavia_porcellus
ENSCAPP00000008347	ENSCAPG00000010071	Cavia_aperea
ENSHGLP00100020349	ENSHGLG00100015006	Heterocephalus_glaber_HetGla_1.0
