ENSPVIP00000015431	ENSPVIG00000011861	Pogona_vitticeps
ENSSMRP00000005879	ENSSMRG00000004734	Salvator_merianae
ENSSPUP00000020544	ENSSPUG00000015695	Sphenodon_punctatus
ENSAOWP00000013457	ENSAOWG00000009187	Apteryx_owenii
ENSAHAP00000022052	ENSAHAG00000015499	Apteryx_haastii
ENSARWP00000027660	ENSARWG00000018696	Apteryx_rowi
ENSDNVP00000027590	ENSDNVG00000019173	Dromaius_novaehollandiae
ENSNPEP00000017357	ENSNPEG00000012917	Nothoprocta_perdicaria
ENSABRP00000022823	ENSABRG00000019288	Anser_brachyrhynchus
ENSAPLP00000006697	ENSAPLG00000007081	Anas_platyrhynchos_platyrhynchos
ENSGALP00000014377	ENSGALG00000008861	Gallus_gallus
ENSMGAP00000001346	ENSMGAG00000001851	Meleagris_gallopavo
ENSCJPP00005019844	ENSCJPG00005015979	Coturnix_japonica
ENSNMEP00000000859	ENSNMEG00000001257	Numida_meleagris
ENSCPGP00000024793	ENSCPGG00000017068	Calidris_pygmaea
ENSCPUP00000028304	ENSCPUG00000019056	Calidris_pugnax
ENSMUNP00000002127	ENSMUNG00000001901	Melopsittacus_undulatus
ENSTGUP00000002689	ENSTGUG00000002617	Taeniopygia_guttata
ENSLSDP00000021116	ENSLSDG00000014931	Lonchura_striata_domestica
ENSJHYP00000021966	ENSJHYG00000016576	Junco_hyemalis
ENSZALP00000012676	ENSZALG00000010597	Zonotrichia_albicollis
ENSSCAP00000013936	ENSSCAG00000010264	Serinus_canaria
ENSFALP00000005636	ENSFALG00000005412	Ficedula_albicollis
ENSCCEP00000026309	ENSCCEG00000023146	Cyanistes_caeruleus
ENSPMJP00000019348	ENSPMJG00000014505	Parus_major
ENSMVIP00005012611	ENSMVIG00005009144	Manacus_vitellinus
ENSLCOP00000020848	ENSLCOG00000014760	Lepidothrix_coronata
ENSCPRP00005016952	ENSCPRG00005011808	Crocodylus_porosus
ENSCPBP00000027140	ENSCPBG00000019224	Chrysemys_picta_bellii
ENSGAGP00000012969	ENSGAGG00000009951	Gopherus_agassizii
ENSCABP00000021348	ENSCABG00000015723	Chelonoidis_abingdonii
ENSPSIP00000012046	ENSPSIG00000010819	Pelodiscus_sinensis
ENSPCIP00000002845	ENSPCIG00000002337	Phascolarctos_cinereus
ENSVURP00010021444	ENSVURG00010016422	Vombatus_ursinus
ENSMEUP00000003052	ENSMEUG00000003338	Notamacropus_eugenii
ENSSHAP00000001654	ENSSHAG00000001473	Sarcophilus_harrisii
ENSMODP00000005423	ENSMODG00000004402	Monodelphis_domestica
ENSECAP00000010222	ENSECAG00000012440	Equus_caballus
ENSEASP00005033133	ENSEASG00005022672	Equus_asinus_asinus
ENSSARP00000012292	ENSSARG00000013615	Sorex_araneus
ENSPVAP00000004461	ENSPVAG00000004711	Pteropus_vampyrus
ENSMLUP00000013960	ENSMLUG00000015325	Myotis_lucifugus
ENSEEUP00000010248	ENSEEUG00000011237	Erinaceus_europaeus
ENSBIXP00000019276	ENSBIXG00000004490	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005004872	ENSBIXG00005010689	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000053511	ENSBTAG00000044155	Bos_taurus
ENSBMUP00000031418	ENSBMUG00000023442	Bos_mutus
ENSBBBP00000001050	ENSBBBG00000007877	Bison_bison_bison
ENSCHIP00000002081	ENSCHIG00000004355	Capra_hircus
ENSOARP00000006730	ENSOARG00000006287	Ovis_aries
ENSTTRP00000000843	ENSTTRG00000000897	Tursiops_truncatus
ENSSSCP00000026138	ENSSSCG00000021173	Sus_scrofa_strain_reference
ENSUAMP00000023220	ENSUAMG00000018216	Ursus_americanus
ENSUMAP00000026631	ENSUMAG00000019387	Ursus_maritimus
ENSAMEP00000013717	ENSAMEG00000013031	Ailuropoda_melanoleuca
ENSNVIP00000011839	ENSNVIG00000009360	Neovison_vison
ENSMPUP00000007839	ENSMPUG00000007897	Mustela_putorius_furo
ENSCAFP00000062422	ENSCAFG00000003242	Canis_lupus_familiaris
ENSVVUP00000004130	ENSVVUG00000003260	Vulpes_vulpes
ENSCAFP00020029136	ENSCAFG00020022771	Canis_lupus_dingo
ENSPTIP00000014371	ENSPTIG00000013820	Panthera_tigris_altaica
ENSPPRP00000026151	ENSPPRG00000016691	Panthera_pardus
ENSFCAP00000023102	ENSFCAG00000024079	Felis_catus
ENSGGOP00000006818	ENSGGOG00000006968	Gorilla_gorilla
ENSP00000363298	ENSG00000119411	Homo_sapiens
ENSPPAP00000011633	ENSPPAG00000029028	Pan_paniscus
ENSPTRP00000036343	ENSPTRG00000021277	Pan_troglodytes
ENSPPYP00000021872	ENSPPYG00000019519	Pongo_abelii
ENSNLEP00000024201	ENSNLEG00000016691	Nomascus_leucogenys
ENSRBIP00000027074	ENSRBIG00000037398	Rhinopithecus_bieti
ENSRROP00000005099	ENSRROG00000021157	Rhinopithecus_roxellana
ENSCANP00000018064	ENSCANG00000032485	Colobus_angolensis_palliatus
ENSPTEP00000036452	ENSPTEG00000034243	Piliocolobus_tephrosceles
ENSMMUP00000069625	ENSMMUG00000005851	Macaca_mulatta
ENSMFAP00000005815	ENSMFAG00000002569	Macaca_fascicularis
ENSMNEP00000030805	ENSMNEG00000038841	Macaca_nemestrina
ENSCATP00000024124	ENSCATG00000035583	Cercocebus_atys
ENSMLEP00000016051	ENSMLEG00000032225	Mandrillus_leucophaeus
ENSTGEP00000035499	ENSTGEG00000028254	Theropithecus_gelada
ENSPANP00000018963	ENSPANG00000025778	Papio_anubis
ENSCSAP00000008647	ENSCSAG00000012465	Chlorocebus_sabaeus
