ENSPVIP00000027641	ENSPVIG00000019951	Pogona_vitticeps
ENSACAP00000001710	ENSACAG00000001452	Anolis_carolinensis
ENSNSUP00000021776	ENSNSUG00000014740	Notechis_scutatus
ENSSMRP00000018117	ENSSMRG00000012605	Salvator_merianae
ENSSPUP00000004865	ENSSPUG00000003635	Sphenodon_punctatus
ENSLCOP00000006815	ENSLCOG00000004601	Lepidothrix_coronata
ENSMVIP00005006889	ENSMVIG00005004373	Manacus_vitellinus
ENSJHYP00000020548	ENSJHYG00000015585	Junco_hyemalis
ENSZALP00000018551	ENSZALG00000014673	Zonotrichia_albicollis
ENSSCAP00000014130	ENSSCAG00000010403	Serinus_canaria
ENSTGUP00000003705	ENSTGUG00000003515	Taeniopygia_guttata
ENSTGUP00000014589	ENSTGUG00000014200	Taeniopygia_guttata
ENSTGUP00000016041	ENSTGUG00000015715	Taeniopygia_guttata
ENSLSDP00000016228	ENSLSDG00000010529	Lonchura_striata_domestica
ENSCCEP00000022715	ENSCCEG00000020490	Cyanistes_caeruleus
ENSPMJP00000026250	ENSPMJG00000018737	Parus_major
ENSFALP00000003427	ENSFALG00000003290	Ficedula_albicollis
ENSMUNP00000014786	ENSMUNG00000011064	Melopsittacus_undulatus
ENSCPGP00000003503	ENSCPGG00000002584	Calidris_pygmaea
ENSCPUP00000014775	ENSCPUG00000010342	Calidris_pugnax
ENSABRP00000010413	ENSABRG00000007022	Anser_brachyrhynchus
ENSAPLP00000031398	ENSAPLG00000012730	Anas_platyrhynchos_platyrhynchos
ENSGALP00000054116	ENSGALG00000005105	Gallus_gallus
ENSMGAP00000000527	ENSMGAG00000001013	Meleagris_gallopavo
ENSCJPP00005027786	ENSCJPG00005021495	Coturnix_japonica
ENSNMEP00000020146	ENSNMEG00000017323	Numida_meleagris
ENSAHAP00000004795	ENSAHAG00000003694	Apteryx_haastii
ENSAOWP00000025744	ENSAOWG00000017253	Apteryx_owenii
ENSARWP00000002557	ENSARWG00000001853	Apteryx_rowi
ENSDNVP00000020006	ENSDNVG00000013992	Dromaius_novaehollandiae
ENSNPEP00000000231	ENSNPEG00000000193	Nothoprocta_perdicaria
ENSCPRP00005020426	ENSCPRG00005014136	Crocodylus_porosus
ENSGAGP00000033715	ENSGAGG00000023969	Gopherus_agassizii
ENSCABP00000003158	ENSCABG00000002347	Chelonoidis_abingdonii
ENSCPBP00000021786	ENSCPBG00000014877	Chrysemys_picta_bellii
ENSPSIP00000013980	ENSPSIG00000012544	Pelodiscus_sinensis
ENSVURP00010015307	ENSVURG00010011719	Vombatus_ursinus
