ENSPVIP00000012093	ENSPVIG00000009464	Pogona_vitticeps	ENSPVIT00000015258
ENSACAP00000015928	ENSACAG00000016193	Anolis_carolinensis	ENSACAT00000016246
ENSNSUP00000027304	ENSNSUG00000019552	Notechis_scutatus
ENSSMRP00000003675	ENSSMRG00000003102	Salvator_merianae
ENSSPUP00000010965	ENSSPUG00000008430	Sphenodon_punctatus
ENSSPUP00000010976	ENSSPUG00000008438	Sphenodon_punctatus
ENSGAGP00000011625	ENSGAGG00000008933	Gopherus_agassizii
ENSCABP00000015291	ENSCABG00000011401	Chelonoidis_abingdonii
ENSCPBP00000015753	ENSCPBG00000011628	Chrysemys_picta_bellii
ENSOARP00000012601	ENSOARG00000011758	Ovis_aries
ENSCHIP00000018816	ENSCHIG00000018080	Capra_hircus
ENSBIXP00005023310	ENSBIXG00005026084	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000012890	ENSBIXG00000017907	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000022211	ENSBMUG00000016721	Bos_mutus
ENSBTAP00000000088	ENSBTAG00000000080	Bos_taurus
ENSTTRP00000007436	ENSTTRG00000007863	Tursiops_truncatus
ENSSSCP00000003392	ENSSSCG00000003134	Sus_scrofa_strain_reference
ENSMLUP00000013533	ENSMLUG00000014864	Myotis_lucifugus
ENSECAP00000017288	ENSECAG00000019607	Equus_caballus
ENSEASP00005006115	ENSEASG00005004540	Equus_asinus_asinus
ENSAMEP00000015810	ENSAMEG00000014993	Ailuropoda_melanoleuca
ENSUAMP00000019743	ENSUAMG00000015618	Ursus_americanus
ENSMPUP00000004073	ENSMPUG00000004107	Mustela_putorius_furo
ENSNVIP00000015222	ENSNVIG00000011950	Neovison_vison
ENSCAFP00000005943	ENSCAFG00000004009	Canis_lupus_familiaris
ENSCAFP00020034054	ENSCAFG00020026436	Canis_lupus_dingo
ENSVVUP00000032027	ENSVVUG00000023251	Vulpes_vulpes
ENSPPRP00000008230	ENSPPRG00000003099	Panthera_pardus
ENSPTIP00000019731	ENSPTIG00000017439	Panthera_tigris_altaica
ENSFCAP00000001954	ENSFCAG00000002112	Felis_catus
ENSCCNP00000022543	ENSCCNG00000022170	Castor_canadensis
ENSDORP00000012058	ENSDORG00000012820	Dipodomys_ordii
ENSMUSP00000116252	ENSMUSG00000053801	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000021001	ENSMSIG00000017822	Mus_spicilegus
MGP_SPRETEiJ_P0082969	MGP_SPRETEiJ_G0030845	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0079629	MGP_CAROLIEiJ_G0029747	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0016494	MGP_PahariEiJ_G0012972	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000053027	ENSRNOG00000021058	Rattus_norvegicus
ENSMUGP00000004429	ENSMUGG00000004113	Meriones_unguiculatus
ENSCGRP00015021091	ENSCGRG00015016081	Cricetulus_griseus_CriGri-PICR
ENSCGRP00000008495	ENSCGRG00000006190	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001008079	ENSCGRG00001010417	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000006925	ENSMAUG00000008728	Mesocricetus_auratus
ENSPEMP00000001487	ENSPEMG00000001252	Peromyscus_maniculatus_bairdii
ENSNGAP00000020004	ENSNGAG00000019643	Nannospalax_galili
ENSJJAP00000022505	ENSJJAG00000022537	Jaculus_jaculus
ENSSTOP00000015362	ENSSTOG00000021344	Ictidomys_tridecemlineatus
ENSSDAP00000005932	ENSSDAG00000005522	Spermophilus_dauricus
ENSUPAP00010015582	ENSUPAG00010012472	Urocitellus_parryii
ENSMMMP00000013565	ENSMMMG00000012084	Marmota_marmota_marmota
ENSHGLP00100025341	ENSHGLG00100018591	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000013356	ENSHGLG00000009547	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000004709	ENSFDAG00000013869	Fukomys_damarensis
ENSCLAP00000009970	ENSCLAG00000006905	Chinchilla_lanigera
ENSODEP00000023957	ENSODEG00000017532	Octodon_degus
ENSCAPP00000005519	ENSCAPG00000007840	Cavia_aperea
ENSOCUP00000009978	ENSOCUG00000005545	Oryctolagus_cuniculus
ENSPPAP00000008614	ENSPPAG00000027550	Pan_paniscus
ENSPPAP00000004924	ENSPPAG00000020570	Pan_paniscus
ENSPTRP00000019277	ENSPTRG00000011236	Pan_troglodytes
ENSP00000253237	ENSG00000105447	Homo_sapiens
ENSGGOP00000013118	ENSGGOG00000013449	Gorilla_gorilla
ENSPPYP00000011405	ENSPPYG00000010199	Pongo_abelii
ENSNLEP00000032862	ENSNLEG00000035384	Nomascus_leucogenys
ENSRROP00000035390	ENSRROG00000041194	Rhinopithecus_roxellana
ENSRBIP00000020299	ENSRBIG00000034136	Rhinopithecus_bieti
ENSCANP00000017965	ENSCANG00000032426	Colobus_angolensis_palliatus
ENSPTEP00000043145	ENSPTEG00000039340	Piliocolobus_tephrosceles
ENSMFAP00000014755	ENSMFAG00000030565	Macaca_fascicularis
ENSMMUP00000002381	ENSMMUG00000001791	Macaca_mulatta
ENSMNEP00000001900	ENSMNEG00000008638	Macaca_nemestrina
ENSCATP00000016595	ENSCATG00000032225	Cercocebus_atys
ENSPANP00000008597	ENSPANG00000012217	Papio_anubis
ENSTGEP00000030957	ENSTGEG00000024817	Theropithecus_gelada
ENSMLEP00000012833	ENSMLEG00000030577	Mandrillus_leucophaeus
ENSCSAP00000015200	ENSCSAG00000002847	Chlorocebus_sabaeus
ENSCCAP00000030751	ENSCCAG00000033422	Cebus_capucinus_imitator
ENSCJAP00000000758	ENSCJAG00000000440	Callithrix_jacchus
ENSSBOP00000012548	ENSSBOG00000023078	Saimiri_boliviensis_boliviensis
ENSANAP00000001332	ENSANAG00000011687	Aotus_nancymaae
ENSTSYP00000021658	ENSTSYG00000025508	Carlito_syrichta
ENSPSMP00000034957	ENSPSMG00000024096	Prolemur_simus
ENSPCOP00000003240	ENSPCOG00000009803	Propithecus_coquereli
ENSMICP00000027343	ENSMICG00000008894	Microcebus_murinus
ENSOGAP00000005090	ENSOGAG00000005698	Otolemur_garnettii
ENSLAFP00000000601	ENSLAFG00000000713	Loxodonta_africana
ENSETEP00000000418	ENSETEG00000000524	Echinops_telfairi
ENSDNOP00000034597	ENSDNOG00000036497	Dasypus_novemcinctus
ENSPVAP00000001877	ENSPVAG00000001987	Pteropus_vampyrus
ENSSARP00000001901	ENSSARG00000002098	Sorex_araneus
ENSVURP00010014539	ENSVURG00010011151	Vombatus_ursinus
ENSPCIP00000001128	ENSPCIG00000000910	Phascolarctos_cinereus
ENSMEUP00000003278	ENSMEUG00000003589	Notamacropus_eugenii
ENSSHAP00000008495	ENSSHAG00000007359	Sarcophilus_harrisii
ENSLSDP00000007502	ENSLSDG00000005617	Lonchura_striata_domestica
ENSPMJP00000005237	ENSPMJG00000004551	Parus_major
ENSXETP00000025767	ENSXETG00000003517	Xenopus_tropicalis
ENSLACP00000015329	ENSLACG00000013494	Latimeria_chalumnae
ENSAMXP00000016627	ENSAMXG00000016146	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005034837	ENSAMXG00005016782	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000012568	ENSPNAG00000018330	Pygocentrus_nattereri
ENSIPUP00000012114	ENSIPUG00000008247	Ictalurus_punctatus
ENSEEEP00000026565	ENSEEEG00000012850	Electrophorus_electricus
ENSDARP00000111824	ENSDARG00000004806	Danio_rerio
ENSCHAP00000011215	ENSCHAG00000006332	Clupea_harengus
ENSDCDP00000019883	ENSDCDG00000015902	Denticeps_clupeoides
ENSFHEP00000014858	ENSFHEG00000016466	Fundulus_heteroclitus
ENSCVAP00000024076	ENSCVAG00000007934	Cyprinodon_variegatus
ENSPFOP00000009775	ENSPFOG00000009736	Poecilia_formosa
ENSPMEP00000015061	ENSPMEG00000017531	Poecilia_mexicana
ENSPLAP00000025607	ENSPLAG00000012759	Poecilia_latipinna
ENSPREP00000011805	ENSPREG00000008027	Poecilia_reticulata
ENSXMAP00000012136	ENSXMAG00000012112	Xiphophorus_maculatus
ENSXCOP00000026028	ENSXCOG00000019449	Xiphophorus_couchianus
ENSGAFP00000019614	ENSGAFG00000013251	Gambusia_affinis
ENSKMAP00000006968	ENSKMAG00000005265	Kryptolebias_marmoratus
ENSORLP00015012490	ENSORLG00015013367	Oryzias_latipes_ASM223469v1
ENSORLP00020006690	ENSORLG00020007569	Oryzias_latipes_ASM223471v1
ENSORLP00000014165	ENSORLG00000011308	Oryzias_latipes_ASM223467v1
ENSOMEP00000027921	ENSOMEG00000010671	Oryzias_melastigma
ENSAOCP00000030194	ENSAOCG00000021015	Amphiprion_ocellaris
ENSAPEP00000011683	ENSAPEG00000008321	Amphiprion_percula
ENSSPAP00000021928	ENSSPAG00000016561	Stegastes_partitus
ENSTRUP00000054379	ENSTRUG00000015955	Takifugu_rubripes
ENSTNIP00000010916	ENSTNIG00000008091	Tetraodon_nigroviridis
ENSCSEP00000029467	ENSCSEG00000018851	Cynoglossus_semilaevis
ENSBSLP00000035921	ENSBSLG00000017561	Betta_splendens
ENSGACP00000014220	ENSGACG00000010744	Gasterosteus_aculeatus
ENSPRNP00000022878	ENSPRNG00000011728	Parambassis_ranga
ENSGWIP00000004301	ENSGWIG00000002303	Gouania_willdenowi
ENSCGOP00000038381	ENSCGOG00000017555	Cottoperca_gobio
ENSLBEP00000022149	ENSLBEG00000017012	Labrus_bergylta
ENSLCRP00005032526	ENSLCRG00005012858	Larimichthys_crocea
ENSMMOP00000021758	ENSMMOG00000016542	Mola_mola
ENSSDUP00000012080	ENSSDUG00000008783	Seriola_dumerili
ENSSLDP00000028885	ENSSLDG00000022319	Seriola_lalandi_dorsalis
ENSLCAP00010019465	ENSLCAG00010009184	Lates_calcarifer
ENSSMAP00000021299	ENSSMAG00000013050	Scophthalmus_maximus
ENSMAMP00000028973	ENSMAMG00000019508	Mastacembelus_armatus
ENSMALP00000013347	ENSMALG00000009446	Monopterus_albus
ENSATEP00000032840	ENSATEG00000022624	Anabas_testudineus
ENSPNYP00000002535	ENSPNYG00000002007	Pundamilia_nyererei
ENSACLP00000031707	ENSACLG00000021507	Astatotilapia_calliptera
ENSHBUP00000011779	ENSHBUG00000013466	Haplochromis_burtoni
ENSMZEP00005021874	ENSMZEG00005016394	Maylandia_zebra
ENSNBRP00000003985	ENSNBRG00000003166	Neolamprologus_brichardi
ENSONIP00000016064	ENSONIG00000012761	Oreochromis_niloticus
ENSACIP00000008097	ENSACIG00000006349	Amphilophus_citrinellus
ENSHCOP00000028236	ENSHCOG00000020727	Hippocampus_comes
ENSPMGP00000014791	ENSPMGG00000012112	Periophthalmus_magnuspinnatus
ENSGMOP00000005268	ENSGMOG00000004981	Gadus_morhua
ENSHHUP00000047507	ENSHHUG00000028862	Hucho_hucho
ENSHHUP00000078615	ENSHHUG00000045874	Hucho_hucho
ENSELUP00000015206	ENSELUG00000015196	Esox_lucius
ENSSFOP00015001052	ENSSFOG00015000757	Scleropages_formosus
ENSPKIP00000031844	ENSPKIG00000012163	Paramormyrops_kingsleyae
ENSECRP00000033635	ENSECRG00000022776	Erpetoichthys_calabaricus
ENSCMIP00000030167	ENSCMIG00000013002	Callorhinchus_milii
ENSEBUP00000007073	ENSEBUG00000004645	Eptatretus_burgeri
ENSCINP00000003797	ENSCING00000001888	Ciona_intestinalis
FBpp0307248	FBgn0022288	Drosophila_melanogaster
Y54H5A.1.1	WBGene00021899	Caenorhabditis_elegans_strain_N2
ENSOANP00000011412	ENSOANG00000007172	Ornithorhynchus_anatinus
ENSPTEP00000003914	ENSPTEG00000004633	Piliocolobus_tephrosceles
YMR131C_mRNA	YMR131C	Saccharomyces_cerevisiae_strain_S288C
