ENSGAGP00000035401	ENSGAGG00000025166	Gopherus_agassizii
ENSCABP00000023412	ENSCABG00000017263	Chelonoidis_abingdonii
ENSCPBP00000031322	ENSCPBG00000021985	Chrysemys_picta_bellii
ENSPSIP00000010761	ENSPSIG00000009727	Pelodiscus_sinensis
ENSCPRP00005021127	ENSCPRG00005014712	Crocodylus_porosus
ENSSPUP00000016035	ENSSPUG00000012398	Sphenodon_punctatus
ENSABRP00000021806	ENSABRG00000018503	Anser_brachyrhynchus	ENSABRT00000030687
ENSAPLP00000009304	ENSAPLG00000009594	Anas_platyrhynchos_platyrhynchos
ENSMGAP00000006326	ENSMGAG00000006317	Meleagris_gallopavo
ENSCJPP00005007322	ENSCJPG00005006762	Coturnix_japonica
ENSGALP00000007370	ENSGALG00000004631	Gallus_gallus
ENSNMEP00000020298	ENSNMEG00000017423	Numida_meleagris
ENSCPUP00000026894	ENSCPUG00000018109	Calidris_pugnax
ENSCPGP00000011402	ENSCPGG00000008144	Calidris_pygmaea
ENSMUNP00000021535	ENSMUNG00000016247	Melopsittacus_undulatus
ENSPMJP00000007344	ENSPMJG00000006075	Parus_major
ENSCCEP00000001288	ENSCCEG00000001548	Cyanistes_caeruleus
ENSFALP00000010535	ENSFALG00000010100	Ficedula_albicollis
ENSLSDP00000012263	ENSLSDG00000008965	Lonchura_striata_domestica
ENSTGUP00000002411	ENSTGUG00000002343	Taeniopygia_guttata
ENSSCAP00000003757	ENSSCAG00000003115	Serinus_canaria
ENSJHYP00000005376	ENSJHYG00000004397	Junco_hyemalis
ENSZALP00000014754	ENSZALG00000012211	Zonotrichia_albicollis
ENSLCOP00000012697	ENSLCOG00000009187	Lepidothrix_coronata
ENSLCOP00000013022	ENSLCOG00000009391	Lepidothrix_coronata
ENSMVIP00005006211	ENSMVIG00005004740	Manacus_vitellinus
ENSAHAP00000019597	ENSAHAG00000013858	Apteryx_haastii
ENSAOWP00000012657	ENSAOWG00000008654	Apteryx_owenii
ENSARWP00000000047	ENSARWG00000000070	Apteryx_rowi
ENSDNVP00000025319	ENSDNVG00000017621	Dromaius_novaehollandiae
ENSNPEP00000011301	ENSNPEG00000008486	Nothoprocta_perdicaria
ENSPVIP00000028111	ENSPVIG00000020876	Pogona_vitticeps
ENSNSUP00000001285	ENSNSUG00000001135	Notechis_scutatus
ENSSMRP00000017700	ENSSMRG00000013809	Salvator_merianae
ENSPCIP00000020595	ENSPCIG00000015663	Phascolarctos_cinereus
ENSVURP00010031395	ENSVURG00010024021	Vombatus_ursinus
ENSMEUP00000013141	ENSMEUG00000014399	Notamacropus_eugenii
ENSMODP00000013765	ENSMODG00000010996	Monodelphis_domestica
ENSSHAP00000011368	ENSSHAG00000009777	Sarcophilus_harrisii
ENSPCOP00000012070	ENSPCOG00000017576	Propithecus_coquereli
ENSMICP00000001084	ENSMICG00000032682	Microcebus_murinus
ENSPSMP00000000627	ENSPSMG00000000498	Prolemur_simus
ENSOGAP00000010812	ENSOGAG00000012082	Otolemur_garnettii
ENSPPAP00000024780	ENSPPAG00000035523	Pan_paniscus
ENSPTRP00000000290	ENSPTRG00000000150	Pan_troglodytes
ENSP00000294485	ENSG00000162490	Homo_sapiens
ENSGGOP00000005995	ENSGGOG00000006126	Gorilla_gorilla
ENSPPYP00000002183	ENSPPYG00000001884	Pongo_abelii
ENSNLEP00000011750	ENSNLEG00000009652	Nomascus_leucogenys
ENSMMUP00000073767	ENSMMUG00000057353	Macaca_mulatta
ENSMFAP00000043306	ENSMFAG00000002703	Macaca_fascicularis
ENSMNEP00000037408	ENSMNEG00000041784	Macaca_nemestrina
ENSMLEP00000001082	ENSMLEG00000004304	Mandrillus_leucophaeus
ENSPANP00000003106	ENSPANG00000013873	Papio_anubis
ENSTGEP00000025176	ENSTGEG00000020307	Theropithecus_gelada
ENSCATP00000010505	ENSCATG00000029535	Cercocebus_atys
ENSCSAP00000017208	ENSCSAG00000000798	Chlorocebus_sabaeus
ENSRROP00000029860	ENSRROG00000038717	Rhinopithecus_roxellana
ENSRBIP00000032200	ENSRBIG00000039900	Rhinopithecus_bieti
ENSPTEP00000034296	ENSPTEG00000032574	Piliocolobus_tephrosceles
ENSCANP00000025860	ENSCANG00000036360	Colobus_angolensis_palliatus
ENSSBOP00000005161	ENSSBOG00000019365	Saimiri_boliviensis_boliviensis
ENSCCAP00000003530	ENSCCAG00000018504	Cebus_capucinus_imitator
ENSCJAP00000024425	ENSCJAG00000013304	Callithrix_jacchus
ENSANAP00000015479	ENSANAG00000025619	Aotus_nancymaae
ENSHGLP00000011976	ENSHGLG00000008579	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100023724	ENSHGLG00100017436	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000019431	ENSFDAG00000009147	Fukomys_damarensis
