ENSGAGP00000035915	ENSGAGG00000025464	Gopherus_agassizii
ENSCABP00000000296	ENSCABG00000000218	Chelonoidis_abingdonii
ENSCPBP00000015076	ENSCPBG00000011174	Chrysemys_picta_bellii
ENSPSIP00000005221	ENSPSIG00000004842	Pelodiscus_sinensis
ENSACAP00000001341	ENSACAG00000001314	Anolis_carolinensis
ENSPVIP00000003884	ENSPVIG00000003046	Pogona_vitticeps
ENSNSUP00000011290	ENSNSUG00000008344	Notechis_scutatus
ENSSMRP00000002919	ENSSMRG00000000856	Salvator_merianae
ENSGALP00000045697	ENSGALG00000033157	Gallus_gallus
ENSCJPP00005011460	ENSCJPG00005009838	Coturnix_japonica
ENSMGAP00000001353	ENSMGAG00000001803	Meleagris_gallopavo
ENSNMEP00000008531	ENSNMEG00000008151	Numida_meleagris
ENSABRP00000015545	ENSABRG00000013415	Anser_brachyrhynchus
ENSLSDP00000004619	ENSLSDG00000003584	Lonchura_striata_domestica
ENSTGUP00000000352	ENSTGUG00000000334	Taeniopygia_guttata
ENSSCAP00000003073	ENSSCAG00000002453	Serinus_canaria
ENSJHYP00000013680	ENSJHYG00000010448	Junco_hyemalis
ENSFALP00000014413	ENSFALG00000013813	Ficedula_albicollis
ENSPMJP00000014027	ENSPMJG00000010642	Parus_major
ENSCCEP00000026574	ENSCCEG00000023293	Cyanistes_caeruleus
ENSMVIP00005015042	ENSMVIG00005010763	Manacus_vitellinus
ENSCPGP00000024394	ENSCPGG00000016776	Calidris_pygmaea
ENSMUNP00000008958	ENSMUNG00000007067	Melopsittacus_undulatus
ENSARWP00000012028	ENSARWG00000008143	Apteryx_rowi	ENSARWT00000013686
ENSAOWP00000018767	ENSAOWG00000012754	Apteryx_owenii	ENSAOWT00000021265
ENSAHAP00000015206	ENSAHAG00000010719	Apteryx_haastii	ENSAHAT00000016853
ENSDNVP00000023540	ENSDNVG00000016328	Dromaius_novaehollandiae	ENSDNVT00000028421
ENSNPEP00000016253	ENSNPEG00000012096	Nothoprocta_perdicaria
ENSLCOP00000011075	ENSLCOG00000008032	Lepidothrix_coronata
ENSZALP00000013064	ENSZALG00000010908	Zonotrichia_albicollis
ENSCPUP00000008456	ENSCPUG00000006079	Calidris_pugnax
ENSAPLP00000002186	ENSAPLG00000002709	Anas_platyrhynchos_platyrhynchos
ENSCPUP00000008448	ENSCPUG00000006078	Calidris_pugnax
ENSLCOP00000011076	ENSLCOG00000008033	Lepidothrix_coronata
ENSAPLP00000021150	ENSAPLG00000021610	Anas_platyrhynchos_platyrhynchos
ENSCPRP00005013476	ENSCPRG00005009438	Crocodylus_porosus
ENSSPUP00000015519	ENSSPUG00000011986	Sphenodon_punctatus
ENSBBBP00000011848	ENSBBBG00000005155	Bison_bison_bison
ENSOANP00000031779	ENSOANG00000029762	Ornithorhynchus_anatinus
ENSPVAP00000009104	ENSPVAG00000009658	Pteropus_vampyrus
ENSMLUP00000007474	ENSMLUG00000008143	Myotis_lucifugus
ENSEEUP00000014089	ENSEEUG00000015421	Erinaceus_europaeus
ENSEASP00005032897	ENSEASG00005022481	Equus_asinus_asinus
ENSECAP00000013971	ENSECAG00000016210	Equus_caballus
ENSCHIP00000030197	ENSCHIG00000025021	Capra_hircus
ENSOARP00000004599	ENSOARG00000004292	Ovis_aries
ENSBIXP00005030372	ENSBIXG00005000887	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000038640	ENSBIXG00000022517	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBTAP00000018887	ENSBTAG00000014207	Bos_taurus
ENSBMUP00000034562	ENSBMUG00000025711	Bos_mutus
ENSSSCP00000036538	ENSSSCG00000026994	Sus_scrofa_strain_reference
ENSTTRP00000009288	ENSTTRG00000009792	Tursiops_truncatus
ENSVVUP00000034361	ENSVVUG00000024744	Vulpes_vulpes
ENSCAFP00020027954	ENSCAFG00020021899	Canis_lupus_dingo
ENSNVIP00000021558	ENSNVIG00000016863	Neovison_vison
ENSMPUP00000007123	ENSMPUG00000007181	Mustela_putorius_furo
ENSUAMP00000006192	ENSUAMG00000005261	Ursus_americanus
ENSUMAP00000017549	ENSUMAG00000012829	Ursus_maritimus
ENSAMEP00000005381	ENSAMEG00000005088	Ailuropoda_melanoleuca
ENSPPRP00000008700	ENSPPRG00000003456	Panthera_pardus
ENSFCAP00000053656	ENSFCAG00000045886	Felis_catus
ENSMICP00000005670	ENSMICG00000006214	Microcebus_murinus
ENSTSYP00000011461	ENSTSYG00000012494	Carlito_syrichta
ENSPCAP00000005031	ENSPCAG00000005293	Procavia_capensis
ENSLAFP00000023371	ENSLAFG00000011470	Loxodonta_africana
ENSETEP00000012738	ENSETEG00000015706	Echinops_telfairi
ENSDNOP00000000667	ENSDNOG00000000872	Dasypus_novemcinctus
ENSTBEP00000005980	ENSTBEG00000006904	Tupaia_belangeri
ENSPTRP00000092903	ENSPTRG00000010429	Pan_troglodytes
ENSTSYP00000020381	ENSTSYG00000031221	Carlito_syrichta
ENSFDAP00000005883	ENSFDAG00000014779	Fukomys_damarensis
ENSBBBP00000024723	ENSBBBG00000019753	Bison_bison_bison
ENSCAFP00000048290	ENSCAFG00000018557	Canis_lupus_familiaris
ENSFCAP00000054515	ENSFCAG00000015222	Felis_catus
ENSVURP00010032445	ENSVURG00010024762	Vombatus_ursinus
ENSMODP00000045436	ENSMODG00000037358	Monodelphis_domestica
ENSMSIP00000006477	ENSMSIG00000005736	Mus_spicilegus
ENSMUSP00000084905	ENSMUSG00000024299	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0045883	MGP_SPRETEiJ_G0022321	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0043979	MGP_CAROLIEiJ_G0021409	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0043536	MGP_PahariEiJ_G0020414	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000072082	ENSRNOG00000008857	Rattus_norvegicus
ENSMUGP00000013403	ENSMUGG00000011616	Meriones_unguiculatus
ENSCGRP00000021131	ENSCGRG00000015353	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001019225	ENSCGRG00001018715	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015034072	ENSCGRG00015025684	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000012545	ENSMAUG00000012826	Mesocricetus_auratus
ENSMOCP00000002683	ENSMOCG00000002114	Microtus_ochrogaster
ENSPEMP00000015107	ENSPEMG00000014710	Peromyscus_maniculatus_bairdii
ENSNGAP00000002830	ENSNGAG00000002825	Nannospalax_galili
ENSJJAP00000005424	ENSJJAG00000010365	Jaculus_jaculus
ENSCCNP00000023109	ENSCCNG00000022697	Castor_canadensis
ENSDORP00000018458	ENSDORG00000000568	Dipodomys_ordii
ENSUPAP00010006052	ENSUPAG00010004866	Urocitellus_parryii
ENSSTOP00000020420	ENSSTOG00000026527	Ictidomys_tridecemlineatus
ENSMMMP00000024813	ENSMMMG00000021664	Marmota_marmota_marmota
ENSCLAP00000003047	ENSCLAG00000002185	Chinchilla_lanigera
ENSODEP00000013918	ENSODEG00000010286	Octodon_degus
ENSCPOP00000018512	ENSCPOG00000024367	Cavia_porcellus
ENSCAPP00000002503	ENSCAPG00000005448	Cavia_aperea
ENSHGLP00000017958	ENSHGLG00000012867	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100004437	ENSHGLG00100003356	Heterocephalus_glaber_HetGla_1.0
ENSOCUP00000017491	ENSOCUG00000026658	Oryctolagus_cuniculus
ENSOPRP00000014785	ENSOPRG00000016160	Ochotona_princeps
ENSPCOP00000028017	ENSPCOG00000026576	Propithecus_coquereli
ENSPSMP00000026952	ENSPSMG00000018823	Prolemur_simus
ENSOGAP00000005857	ENSOGAG00000006542	Otolemur_garnettii
ENSPPAP00000035840	ENSPPAG00000040699	Pan_paniscus
ENSP00000471851	ENSG00000142303	Homo_sapiens
ENSGGOP00000023338	ENSGGOG00000009626	Gorilla_gorilla
ENSPPYP00000010668	ENSPPYG00000009510	Pongo_abelii
ENSNLEP00000002429	ENSNLEG00000001981	Nomascus_leucogenys
ENSTGEP00000028226	ENSTGEG00000022729	Theropithecus_gelada
ENSPANP00000006969	ENSPANG00000011403	Papio_anubis
ENSMLEP00000018637	ENSMLEG00000033505	Mandrillus_leucophaeus
ENSCATP00000029217	ENSCATG00000037858	Cercocebus_atys
ENSMFAP00000002321	ENSMFAG00000040772	Macaca_fascicularis
ENSMNEP00000034989	ENSMNEG00000040648	Macaca_nemestrina
ENSMMUP00000022117	ENSMMUG00000016821	Macaca_mulatta
ENSCSAP00000004118	ENSCSAG00000007909	Chlorocebus_sabaeus
ENSRROP00000037011	ENSRROG00000041926	Rhinopithecus_roxellana
ENSRBIP00000030968	ENSRBIG00000039319	Rhinopithecus_bieti
ENSCANP00000032105	ENSCANG00000039719	Colobus_angolensis_palliatus
ENSPTEP00000033125	ENSPTEG00000031689	Piliocolobus_tephrosceles
ENSCJAP00000020353	ENSCJAG00000010967	Callithrix_jacchus
ENSCCAP00000022478	ENSCCAG00000028986	Cebus_capucinus_imitator
ENSSBOP00000034579	ENSSBOG00000033434	Saimiri_boliviensis_boliviensis
ENSANAP00000016558	ENSANAG00000026146	Aotus_nancymaae
ENSSARP00000006455	ENSSARG00000007100	Sorex_araneus
ENSVURP00010032441	ENSVURG00010024757	Vombatus_ursinus
ENSMODP00000004312	ENSMODG00000003530	Monodelphis_domestica
ENSPCIP00000026845	ENSPCIG00000019816	Phascolarctos_cinereus
ENSMEUP00000006760	ENSMEUG00000007392	Notamacropus_eugenii
ENSSHAP00000002458	ENSSHAG00000002176	Sarcophilus_harrisii
ENSOANP00000006790	ENSOANG00000004276	Ornithorhynchus_anatinus
ENSPVIP00000014642	ENSPVIG00000011309	Pogona_vitticeps
ENSSDAP00000022058	ENSSDAG00000020067	Spermophilus_dauricus
ENSOANP00000014506	ENSOANG00000009111	Ornithorhynchus_anatinus
ENSXETP00000036156	ENSXETG00000013615	Xenopus_tropicalis
ENSLACP00000009899	ENSLACG00000008726	Latimeria_chalumnae
ENSPKIP00000035215	ENSPKIG00000014227	Paramormyrops_kingsleyae
ENSSFOP00015002245	ENSSFOG00015001432	Scleropages_formosus
ENSHCOP00000005475	ENSHCOG00000007179	Hippocampus_comes
ENSPMGP00000007796	ENSPMGG00000006467	Periophthalmus_magnuspinnatus
ENSMALP00000029241	ENSMALG00000020210	Monopterus_albus
ENSMAMP00000010897	ENSMAMG00000007350	Mastacembelus_armatus
ENSBSLP00000052285	ENSBSLG00000024651	Betta_splendens
ENSGAFP00000010882	ENSGAFG00000007359	Gambusia_affinis
ENSXMAP00000002653	ENSXMAG00000002633	Xiphophorus_maculatus
ENSPMEP00000023131	ENSPMEG00000004519	Poecilia_mexicana
ENSPMEP00000023174	ENSPMEG00000004540	Poecilia_mexicana
ENSPLAP00000007540	ENSPLAG00000009944	Poecilia_latipinna
ENSPFOP00000023383	ENSPFOG00000015150	Poecilia_formosa
ENSPREP00000012531	ENSPREG00000008473	Poecilia_reticulata
ENSPLAP00000021683	ENSPLAG00000005624	Poecilia_latipinna
ENSPLAP00000019654	ENSPLAG00000001966	Poecilia_latipinna
ENSPMEP00000010057	ENSPMEG00000011965	Poecilia_mexicana
ENSXCOP00000011726	ENSXCOG00000008857	Xiphophorus_couchianus
ENSCVAP00000025875	ENSCVAG00000011023	Cyprinodon_variegatus
ENSFHEP00000019934	ENSFHEG00000021906	Fundulus_heteroclitus
ENSKMAP00000018815	ENSKMAG00000013955	Kryptolebias_marmoratus
ENSORLP00020011990	ENSORLG00020012957	Oryzias_latipes_ASM223471v1
ENSORLP00015026873	ENSORLG00015008755	Oryzias_latipes_ASM223469v1
ENSORLP00000030345	ENSORLG00000009150	Oryzias_latipes_ASM223467v1
ENSOMEP00000024611	ENSOMEG00000005389	Oryzias_melastigma
ENSGWIP00000050198	ENSGWIG00000024426	Gouania_willdenowi
ENSACLP00000016438	ENSACLG00000011180	Astatotilapia_calliptera
ENSHBUP00000024004	ENSHBUG00000005198	Haplochromis_burtoni
ENSPNYP00000018251	ENSPNYG00000013776	Pundamilia_nyererei
ENSMZEP00005025433	ENSMZEG00005018969	Maylandia_zebra
ENSNBRP00000027960	ENSNBRG00000021277	Neolamprologus_brichardi
ENSONIP00000012667	ENSONIG00000010072	Oreochromis_niloticus
ENSACIP00000016443	ENSACIG00000012814	Amphilophus_citrinellus
ENSACIP00000016430	ENSACIG00000012758	Amphilophus_citrinellus
ENSTRUP00000016456	ENSTRUG00000006697	Takifugu_rubripes
ENSTNIP00000013061	ENSTNIG00000010163	Tetraodon_nigroviridis
ENSMMOP00000008937	ENSMMOG00000006897	Mola_mola
ENSLCRP00005042107	ENSLCRG00005016121	Larimichthys_crocea
ENSCGOP00000014916	ENSCGOG00000006985	Cottoperca_gobio
ENSGACP00000010156	ENSGACG00000007650	Gasterosteus_aculeatus
ENSAOCP00000019568	ENSAOCG00000003068	Amphiprion_ocellaris
ENSAPEP00000011083	ENSAPEG00000007894	Amphiprion_percula
ENSAPOP00000027474	ENSAPOG00000012124	Acanthochromis_polyacanthus
ENSSPAP00000027198	ENSSPAG00000020465	Stegastes_partitus
ENSCSEP00000026297	ENSCSEG00000016770	Cynoglossus_semilaevis
ENSLBEP00000035779	ENSLBEG00000026815	Labrus_bergylta
ENSPRNP00000046183	ENSPRNG00000022272	Parambassis_ranga
ENSSDUP00000015071	ENSSDUG00000010968	Seriola_dumerili
ENSSLDP00000007795	ENSSLDG00000006157	Seriola_lalandi_dorsalis
ENSLCAP00010015948	ENSLCAG00010007450	Lates_calcarifer
ENSSMAP00000034175	ENSSMAG00000020907	Scophthalmus_maximus
ENSATEP00000025671	ENSATEG00000017768	Anabas_testudineus
ENSGMOP00000011845	ENSGMOG00000011062	Gadus_morhua
