ENSPVIP00000002964	ENSPVIG00000002511	Pogona_vitticeps
ENSACAP00000012433	ENSACAG00000012694	Anolis_carolinensis
ENSNSUP00000014407	ENSNSUG00000010671	Notechis_scutatus
ENSSMRP00000013680	ENSSMRG00000010633	Salvator_merianae
ENSSPUP00000018039	ENSSPUG00000013945	Sphenodon_punctatus
ENSCPGP00000003939	ENSCPGG00000002925	Calidris_pygmaea
ENSCPUP00000025925	ENSCPUG00000017466	Calidris_pugnax
ENSMUNP00000014937	ENSMUNG00000011598	Melopsittacus_undulatus
ENSSCAP00000020433	ENSSCAG00000014722	Serinus_canaria
ENSZALP00000005447	ENSZALG00000005052	Zonotrichia_albicollis
ENSLSDP00000012364	ENSLSDG00000009027	Lonchura_striata_domestica
ENSTGUP00000006719	ENSTGUG00000006537	Taeniopygia_guttata
ENSFALP00000012731	ENSFALG00000012190	Ficedula_albicollis
ENSCCEP00000018620	ENSCCEG00000017041	Cyanistes_caeruleus
ENSPMJP00000018906	ENSPMJG00000014182	Parus_major
ENSLCOP00000011185	ENSLCOG00000008115	Lepidothrix_coronata
ENSMVIP00005027048	ENSMVIG00005018851	Manacus_vitellinus
ENSAPLP00000029613	ENSAPLG00000008003	Anas_platyrhynchos_platyrhynchos
ENSABRP00000027656	ENSABRG00000023023	Anser_brachyrhynchus
ENSCJPP00005015348	ENSCJPG00005012748	Coturnix_japonica
ENSMGAP00000018247	ENSMGAG00000017363	Meleagris_gallopavo
ENSGALP00000023659	ENSGALG00000014703	Gallus_gallus
ENSNMEP00000004188	ENSNMEG00000004639	Numida_meleagris
ENSAHAP00000015167	ENSAHAG00000010899	Apteryx_haastii
ENSARWP00000015241	ENSARWG00000010539	Apteryx_rowi
ENSAOWP00000026211	ENSAOWG00000017678	Apteryx_owenii
ENSDNVP00000023664	ENSDNVG00000016438	Dromaius_novaehollandiae
ENSNPEP00000001321	ENSNPEG00000001036	Nothoprocta_perdicaria
ENSCPRP00005016945	ENSCPRG00005011806	Crocodylus_porosus
ENSGAGP00000004232	ENSGAGG00000003512	Gopherus_agassizii
ENSCABP00000028482	ENSCABG00000020931	Chelonoidis_abingdonii
ENSCPBP00000026232	ENSCPBG00000018614	Chrysemys_picta_bellii
ENSPSIP00000016235	ENSPSIG00000014481	Pelodiscus_sinensis
ENSNVIP00000031026	ENSNVIG00000023864	Neovison_vison
ENSMPUP00000011793	ENSMPUG00000011883	Mustela_putorius_furo
ENSUMAP00000023554	ENSUMAG00000017137	Ursus_maritimus
ENSUAMP00000034198	ENSUAMG00000026049	Ursus_americanus
ENSAMEP00000010734	ENSAMEG00000010207	Ailuropoda_melanoleuca
ENSCAFP00000063896	ENSCAFG00000000622	Canis_lupus_familiaris
ENSCAFP00020012419	ENSCAFG00020010006	Canis_lupus_dingo
ENSVVUP00000042451	ENSVVUG00000030134	Vulpes_vulpes
ENSPTIP00000007837	ENSPTIG00000009361	Panthera_tigris_altaica
ENSPPRP00000014275	ENSPPRG00000007229	Panthera_pardus
ENSFCAP00000019180	ENSFCAG00000028143	Felis_catus
ENSEASP00005018140	ENSEASG00005012533	Equus_asinus_asinus
ENSECAP00000022182	ENSECAG00000024659	Equus_caballus
ENSOARP00000019063	ENSOARG00000017766	Ovis_aries
ENSCHIP00000032855	ENSCHIG00000026659	Capra_hircus
ENSBIXP00005038094	ENSBIXG00005020137	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000020558	ENSBIXG00000002628	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBMUP00000015494	ENSBMUG00000011771	Bos_mutus
ENSBTAP00000029302	ENSBTAG00000021977	Bos_taurus
ENSBBBP00000004209	ENSBBBG00000008498	Bison_bison_bison
ENSSSCP00000061602	ENSSSCG00000014252	Sus_scrofa_strain_reference
ENSMLUP00000009900	ENSMLUG00000010866	Myotis_lucifugus
ENSCCNP00000015566	ENSCCNG00000015950	Castor_canadensis
ENSDORP00000019493	ENSDORG00000015204	Dipodomys_ordii
ENSMOCP00000027167	ENSMOCG00000022749	Microtus_ochrogaster
ENSPEMP00000007554	ENSPEMG00000009474	Peromyscus_maniculatus_bairdii
ENSCGRP00015010322	ENSCGRG00015007962	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001023512	ENSCGRG00001021725	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000024608	ENSCGRG00000017838	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000010165	ENSMAUG00000011136	Mesocricetus_auratus
ENSMSIP00000014066	ENSMSIG00000012115	Mus_spicilegus
MGP_SPRETEiJ_P0048722	MGP_SPRETEiJ_G0023205	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000025490	ENSMUSG00000024594	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0046782	MGP_CAROLIEiJ_G0022292	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0039371	MGP_PahariEiJ_G0019025	Mus_pahari_strain_PAHARI_EIJ
