ENSCHAP00000053531	ENSCHAG00000024246	Clupea_harengus
ENSDCDP00000056536	ENSDCDG00000033101	Denticeps_clupeoides
ENSHHUP00000038955	ENSHHUG00000024219	Hucho_hucho
ENSHHUP00000065057	ENSHHUG00000038410	Hucho_hucho
ENSELUP00000038569	ENSELUG00000018466	Esox_lucius
ENSTRUP00000027196	ENSTRUG00000010777	Takifugu_rubripes
ENSTNIP00000006783	ENSTNIG00000004162	Tetraodon_nigroviridis
ENSMMOP00000019688	ENSMMOG00000014947	Mola_mola
ENSGWIP00000015271	ENSGWIG00000007668	Gouania_willdenowi
ENSHCOP00000003412	ENSHCOG00000004778	Hippocampus_comes
ENSPMGP00000018150	ENSPMGG00000014853	Periophthalmus_magnuspinnatus
ENSATEP00000004703	ENSATEG00000003253	Anabas_testudineus
ENSBSLP00000045245	ENSBSLG00000021326	Betta_splendens
ENSCSEP00000005394	ENSCSEG00000003479	Cynoglossus_semilaevis
ENSMALP00000009176	ENSMALG00000006524	Monopterus_albus
ENSMAMP00000012033	ENSMAMG00000008115	Mastacembelus_armatus
ENSSLDP00000025059	ENSSLDG00000019503	Seriola_lalandi_dorsalis
ENSSDUP00000020124	ENSSDUG00000014630	Seriola_dumerili
ENSSMAP00000010646	ENSSMAG00000006545	Scophthalmus_maximus
ENSLCAP00010013629	ENSLCAG00010006430	Lates_calcarifer
ENSAPEP00000008978	ENSAPEG00000006430	Amphiprion_percula
ENSAOCP00000026315	ENSAOCG00000014518	Amphiprion_ocellaris
ENSAPOP00000033080	ENSAPOG00000021425	Acanthochromis_polyacanthus
ENSSPAP00000004113	ENSSPAG00000003163	Stegastes_partitus
ENSPRNP00000054680	ENSPRNG00000025443	Parambassis_ranga
ENSACLP00000021358	ENSACLG00000014515	Astatotilapia_calliptera
ENSPNYP00000019780	ENSPNYG00000014941	Pundamilia_nyererei
ENSMZEP00005029264	ENSMZEG00005021823	Maylandia_zebra
ENSHBUP00000028870	ENSHBUG00000012941	Haplochromis_burtoni
ENSONIP00000011589	ENSONIG00000009214	Oreochromis_niloticus
ENSNBRP00000025733	ENSNBRG00000019662	Neolamprologus_brichardi
ENSACIP00000020751	ENSACIG00000016096	Amphilophus_citrinellus
ENSCGOP00000051266	ENSCGOG00000022594	Cottoperca_gobio
ENSGACP00000006198	ENSGACG00000004681	Gasterosteus_aculeatus
ENSLBEP00000021479	ENSLBEG00000016474	Labrus_bergylta
ENSLCRP00005041825	ENSLCRG00005015445	Larimichthys_crocea
ENSCVAP00000023741	ENSCVAG00000007351	Cyprinodon_variegatus
ENSFHEP00000026804	ENSFHEG00000009893	Fundulus_heteroclitus
ENSXMAP00000004709	ENSXMAG00000004678	Xiphophorus_maculatus
ENSGAFP00000029879	ENSGAFG00000020139	Gambusia_affinis
ENSPREP00000016284	ENSPREG00000010964	Poecilia_reticulata
ENSPFOP00000010698	ENSPFOG00000010501	Poecilia_formosa
ENSPMEP00000003141	ENSPMEG00000004350	Poecilia_mexicana
ENSXCOP00000000014	ENSXCOG00000000014	Xiphophorus_couchianus
ENSKMAP00000008821	ENSKMAG00000006624	Kryptolebias_marmoratus
ENSORLP00000001138	ENSORLG00000000933	Oryzias_latipes_ASM223467v1
ENSORLP00015017446	ENSORLG00015018461	Oryzias_latipes_ASM223469v1
ENSORLP00020003472	ENSORLG00020004266	Oryzias_latipes_ASM223471v1
ENSOMEP00000013089	ENSOMEG00000014563	Oryzias_melastigma
ENSAPOP00000026967	ENSAPOG00000011156	Acanthochromis_polyacanthus
ENSPLAP00000024122	ENSPLAG00000010070	Poecilia_latipinna
ENSLBEP00000038710	ENSLBEG00000028881	Labrus_bergylta
ENSGMOP00000005098	ENSGMOG00000004796	Gadus_morhua
ENSAMXP00000053199	ENSAMXG00000016978	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005020862	ENSAMXG00005010478	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000036369	ENSPNAG00000004176	Pygocentrus_nattereri
ENSIPUP00000002869	ENSIPUG00000002043	Ictalurus_punctatus
ENSEEEP00000023854	ENSEEEG00000011573	Electrophorus_electricus
ENSDARP00000136166	ENSDARG00000011958	Danio_rerio
ENSPLAP00000017936	ENSPLAG00000022491	Poecilia_latipinna
ENSSFOP00015022917	ENSSFOG00015014743	Scleropages_formosus
ENSPKIP00000008393	ENSPKIG00000023902	Paramormyrops_kingsleyae
ENSLOCP00000001207	ENSLOCG00000001069	Lepisosteus_oculatus
ENSECRP00000011539	ENSECRG00000007678	Erpetoichthys_calabaricus
ENSOANP00000031799	ENSOANG00000031080	Ornithorhynchus_anatinus
ENSPVIP00000022887	ENSPVIG00000017281	Pogona_vitticeps
ENSACAP00000020553	ENSACAG00000023104	Anolis_carolinensis
ENSACAP00000006087	ENSACAG00000006163	Anolis_carolinensis
ENSSMRP00000013341	ENSSMRG00000010369	Salvator_merianae
ENSOANP00000010704	ENSOANG00000006705	Ornithorhynchus_anatinus
ENSSPUP00000024797	ENSSPUG00000019009	Sphenodon_punctatus	ENSSPUT00000026469
ENSSPUP00000024795	ENSSPUG00000019005	Sphenodon_punctatus	ENSSPUT00000026467
ENSABRP00000009920	ENSABRG00000008886	Anser_brachyrhynchus
ENSAPLP00000002447	ENSAPLG00000002965	Anas_platyrhynchos_platyrhynchos
ENSGALP00000011006	ENSGALG00000006817	Gallus_gallus
ENSMGAP00000003495	ENSMGAG00000003711	Meleagris_gallopavo
ENSCJPP00005004617	ENSCJPG00005004291	Coturnix_japonica
ENSNMEP00000018970	ENSNMEG00000016436	Numida_meleagris
ENSMUNP00000009353	ENSMUNG00000007372	Melopsittacus_undulatus
ENSCPGP00000003625	ENSCPGG00000002696	Calidris_pygmaea
ENSCPUP00000008066	ENSCPUG00000005832	Calidris_pugnax
ENSJHYP00000019634	ENSJHYG00000014917	Junco_hyemalis
ENSZALP00000004770	ENSZALG00000004079	Zonotrichia_albicollis
ENSSCAP00000019363	ENSSCAG00000013976	Serinus_canaria
ENSTGUP00000006399	ENSTGUG00000006202	Taeniopygia_guttata
ENSLSDP00000014100	ENSLSDG00000010187	Lonchura_striata_domestica
ENSCCEP00000003598	ENSCCEG00000003967	Cyanistes_caeruleus
ENSPMJP00000007117	ENSPMJG00000005916	Parus_major
ENSFALP00000004708	ENSFALG00000004502	Ficedula_albicollis
ENSLCOP00000013782	ENSLCOG00000009933	Lepidothrix_coronata
ENSMVIP00005008143	ENSMVIG00005006095	Manacus_vitellinus
ENSAHAP00000023844	ENSAHAG00000016670	Apteryx_haastii
ENSAOWP00000005785	ENSAOWG00000003972	Apteryx_owenii
ENSARWP00000016574	ENSARWG00000011414	Apteryx_rowi
ENSDNVP00000006853	ENSDNVG00000004912	Dromaius_novaehollandiae
ENSMUNP00000005002	ENSMUNG00000004154	Melopsittacus_undulatus
ENSNPEP00000009602	ENSNPEG00000007207	Nothoprocta_perdicaria
ENSCPRP00005011463	ENSCPRG00005008166	Crocodylus_porosus
ENSGAGP00000028540	ENSGAGG00000020676	Gopherus_agassizii	ENSGAGT00000032412
ENSCABP00000006703	ENSCABG00000004428	Chelonoidis_abingdonii	ENSCABT00000007328
ENSCPBP00000039734	ENSCPBG00000027334	Chrysemys_picta_bellii
ENSPSIP00000013320	ENSPSIG00000011705	Pelodiscus_sinensis
ENSCCNP00000015128	ENSCCNG00000015527	Castor_canadensis
ENSDORP00000018364	ENSDORG00000010255	Dipodomys_ordii
MGP_SPRETEiJ_P0057958	MGP_SPRETEiJ_G0025501	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000029178	ENSMUSG00000027649	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000033214	ENSMSIG00000027789	Mus_spicilegus
MGP_CAROLIEiJ_P0055801	MGP_CAROLIEiJ_G0024579	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0066781	MGP_PahariEiJ_G0026023	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000060192	ENSRNOG00000012021	Rattus_norvegicus
ENSMUGP00000024674	ENSMUGG00000020597	Meriones_unguiculatus
ENSCGRP00001007496	ENSCGRG00001009895	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000020602	ENSCGRG00000014992	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015032466	ENSCGRG00015024493	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000000866	ENSMAUG00000000654	Mesocricetus_auratus
ENSMOCP00000006899	ENSMOCG00000006615	Microtus_ochrogaster
ENSPEMP00000022063	ENSPEMG00000019535	Peromyscus_maniculatus_bairdii
ENSNGAP00000016996	ENSNGAG00000017551	Nannospalax_galili
ENSJJAP00000024042	ENSJJAG00000023617	Jaculus_jaculus
ENSODEP00000018956	ENSODEG00000013979	Octodon_degus
ENSODEP00000012045	ENSODEG00000008935	Octodon_degus
ENSODEP00000019734	ENSODEG00000014569	Octodon_degus
ENSCLAP00000014697	ENSCLAG00000010146	Chinchilla_lanigera
ENSCPOP00000028890	ENSCPOG00000010269	Cavia_porcellus
ENSCAPP00000002312	ENSCAPG00000005121	Cavia_aperea
ENSHGLP00000022972	ENSHGLG00000016384	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100025515	ENSHGLG00100018714	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000006405	ENSFDAG00000015173	Fukomys_damarensis
ENSSTOP00000000158	ENSSTOG00000000179	Ictidomys_tridecemlineatus
ENSSDAP00000006967	ENSSDAG00000006424	Spermophilus_dauricus
ENSMMMP00000017652	ENSMMMG00000015662	Marmota_marmota_marmota
ENSOPRP00000003927	ENSOPRG00000004248	Ochotona_princeps
ENSTSYP00000020681	ENSTSYG00000026542	Carlito_syrichta
ENSPVAP00000005153	ENSPVAG00000005444	Pteropus_vampyrus
ENSMLUP00000021517	ENSMLUG00000028527	Myotis_lucifugus
ENSBIXP00005031836	ENSBIXG00005001300	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBIXP00000038128	ENSBIXG00000021890	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSVPAP00000010257	ENSVPAG00000011018	Vicugna_pacos
ENSVVUP00000041140	ENSVVUG00000029285	Vulpes_vulpes
ENSSARP00000004490	ENSSARG00000004943	Sorex_araneus
ENSMLUP00000019085	ENSMLUG00000027482	Myotis_lucifugus
ENSUPAP00010003463	ENSUPAG00010002840	Urocitellus_parryii
ENSOCUP00000006189	ENSOCUG00000007161	Oryctolagus_cuniculus
ENSMMUP00000037905	ENSMMUG00000017224	Macaca_mulatta
ENSCHOP00000003054	ENSCHOG00000003445	Choloepus_hoffmanni
ENSNVIP00000017166	ENSNVIG00000013384	Neovison_vison
ENSMPUP00000017649	ENSMPUG00000017761	Mustela_putorius_furo
ENSCAFP00000012940	ENSCAFG00000008790	Canis_lupus_familiaris
ENSCAFP00020015577	ENSCAFG00020012512	Canis_lupus_dingo
