ENSPVIP00000030822	ENSPVIG00000022674	Pogona_vitticeps
ENSACAP00000004695	ENSACAG00000004715	Anolis_carolinensis
ENSSMRP00000004538	ENSSMRG00000003730	Salvator_merianae
ENSNSUP00000003271	ENSNSUG00000002661	Notechis_scutatus
ENSNSUP00000002205	ENSNSUG00000001824	Notechis_scutatus
ENSSPUP00000022950	ENSSPUG00000017620	Sphenodon_punctatus
ENSCABP00000015169	ENSCABG00000010939	Chelonoidis_abingdonii
ENSGAGP00000003326	ENSGAGG00000002685	Gopherus_agassizii
ENSGAGP00000016262	ENSGAGG00000011530	Gopherus_agassizii
ENSCPBP00000023527	ENSCPBG00000016794	Chrysemys_picta_bellii
ENSPSIP00000005897	ENSPSIG00000005420	Pelodiscus_sinensis
ENSCHIP00000010899	ENSCHIG00000013197	Capra_hircus
ENSOARP00000020314	ENSOARG00000018911	Ovis_aries
ENSBIXP00000007969	ENSBIXG00000013838	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005016453	ENSBIXG00005020118	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000005076	ENSBTAG00000003889	Bos_taurus
ENSBMUP00000029789	ENSBMUG00000022265	Bos_mutus
ENSBBBP00000003547	ENSBBBG00000006876	Bison_bison_bison
ENSTTRP00000009787	ENSTTRG00000010313	Tursiops_truncatus
ENSSSCP00000028676	ENSSSCG00000017983	Sus_scrofa_strain_reference
ENSUMAP00000023716	ENSUMAG00000017244	Ursus_maritimus
ENSUMAP00000023706	ENSUMAG00000017241	Ursus_maritimus
ENSUAMP00000005992	ENSUAMG00000005294	Ursus_americanus
ENSAMEP00000002835	ENSAMEG00000002633	Ailuropoda_melanoleuca
ENSNVIP00000006104	ENSNVIG00000004866	Neovison_vison
ENSMPUP00000008148	ENSMPUG00000008208	Mustela_putorius_furo
ENSCAFP00020008811	ENSCAFG00020007147	Canis_lupus_dingo
ENSCAFP00000062442	ENSCAFG00000016984	Canis_lupus_familiaris
ENSVVUP00000039440	ENSVVUG00000028090	Vulpes_vulpes
ENSFCAP00000014092	ENSFCAG00000015191	Felis_catus
ENSPPRP00000025205	ENSPPRG00000015627	Panthera_pardus
ENSMLUP00000003294	ENSMLUG00000003612	Myotis_lucifugus
ENSPVAP00000015450	ENSPVAG00000016372	Pteropus_vampyrus
ENSECAP00000011810	ENSECAG00000013291	Equus_caballus
ENSEASP00005028655	ENSEASG00005019491	Equus_asinus_asinus
ENSEEUP00000008506	ENSEEUG00000009292	Erinaceus_europaeus
ENSSARP00000005109	ENSSARG00000005605	Sorex_araneus
ENSPPAP00000036029	ENSPPAG00000040729	Pan_paniscus
ENSPTRP00000064203	ENSPTRG00000008726	Pan_troglodytes
ENSP00000314420	ENSG00000179094	Homo_sapiens
ENSGGOP00000005652	ENSGGOG00000005764	Gorilla_gorilla
ENSPPYP00000008937	ENSPPYG00000007949	Pongo_abelii
ENSNLEP00000012055	ENSNLEG00000009876	Nomascus_leucogenys
ENSMLEP00000019952	ENSMLEG00000034085	Mandrillus_leucophaeus
ENSCATP00000037817	ENSCATG00000041578	Cercocebus_atys
ENSTGEP00000032683	ENSTGEG00000026107	Theropithecus_gelada
ENSPANP00000019661	ENSPANG00000023840	Papio_anubis
ENSMFAP00000025183	ENSMFAG00000043997	Macaca_fascicularis
ENSMNEP00000028527	ENSMNEG00000037582	Macaca_nemestrina
ENSMMUP00000028711	ENSMMUG00000021798	Macaca_mulatta
ENSCSAP00000006954	ENSCSAG00000010737	Chlorocebus_sabaeus
ENSPTEP00000007030	ENSPTEG00000008021	Piliocolobus_tephrosceles
ENSCANP00000010165	ENSCANG00000028366	Colobus_angolensis_palliatus
ENSRROP00000017238	ENSRROG00000032724	Rhinopithecus_roxellana
ENSRBIP00000003645	ENSRBIG00000016555	Rhinopithecus_bieti
ENSCCAP00000038974	ENSCCAG00000037305	Cebus_capucinus_imitator
ENSSBOP00000038829	ENSSBOG00000035418	Saimiri_boliviensis_boliviensis
ENSCJAP00000026847	ENSCJAG00000014556	Callithrix_jacchus
ENSANAP00000009061	ENSANAG00000022319	Aotus_nancymaae
ENSTSYP00000011365	ENSTSYG00000012377	Carlito_syrichta
ENSMICP00000012524	ENSMICG00000013724	Microcebus_murinus
ENSPCOP00000010635	ENSPCOG00000016795	Propithecus_coquereli
ENSPSMP00000025677	ENSPSMG00000017939	Prolemur_simus
ENSOGAP00000021991	ENSOGAG00000026695	Otolemur_garnettii
ENSTBEP00000003664	ENSTBEG00000004202	Tupaia_belangeri
ENSJJAP00000015346	ENSJJAG00000017534	Jaculus_jaculus
ENSJJAP00000014079	ENSJJAG00000016621	Jaculus_jaculus
ENSMSIP00000010887	ENSMSIG00000009513	Mus_spicilegus
MGP_SPRETEiJ_P0028862	MGP_SPRETEiJ_G0017390	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000021271	ENSMUSG00000020893	Mus_musculus_strain_reference_(CL57BL6)
MGP_CAROLIEiJ_P0027482	MGP_CAROLIEiJ_G0016554	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0034234	MGP_PahariEiJ_G0017685	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000053964	ENSRNOG00000007387	Rattus_norvegicus
ENSMUGP00000012819	ENSMUGG00000010914	Meriones_unguiculatus
ENSPEMP00000020866	ENSPEMG00000018665	Peromyscus_maniculatus_bairdii
ENSPEMP00000036540	ENSPEMG00000030462	Peromyscus_maniculatus_bairdii
ENSCGRP00015014916	ENSCGRG00015011289	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001020582	ENSCGRG00001019654	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000011935	ENSCGRG00000008691	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000014762	ENSMAUG00000014411	Mesocricetus_auratus
ENSMOCP00000019369	ENSMOCG00000017373	Microtus_ochrogaster
ENSNGAP00000025068	ENSNGAG00000023133	Nannospalax_galili
ENSSTOP00000004804	ENSSTOG00000005366	Ictidomys_tridecemlineatus
ENSUPAP00010020622	ENSUPAG00010016219	Urocitellus_parryii
ENSMMMP00000023084	ENSMMMG00000020158	Marmota_marmota_marmota
ENSSDAP00000001356	ENSSDAG00000001215	Spermophilus_dauricus
ENSHGLP00000018527	ENSHGLG00000013259	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100019039	ENSHGLG00100014043	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000020592	ENSFDAG00000008330	Fukomys_damarensis
ENSODEP00000024415	ENSODEG00000017868	Octodon_degus
ENSODEP00000024290	ENSODEG00000017774	Octodon_degus
ENSCLAP00000018063	ENSCLAG00000012391	Chinchilla_lanigera
ENSCAPP00000001717	ENSCAPG00000003567	Cavia_aperea
ENSCAPP00000015629	ENSCAPG00000015715	Cavia_aperea
ENSCPOP00000011999	ENSCPOG00000013328	Cavia_porcellus
ENSCCNP00000002575	ENSCCNG00000002428	Castor_canadensis
ENSDORP00000021567	ENSDORG00000026078	Dipodomys_ordii
ENSDORP00000003614	ENSDORG00000003870	Dipodomys_ordii
ENSOCUP00000017727	ENSOCUG00000026333	Oryctolagus_cuniculus
ENSOPRP00000015483	ENSOPRG00000016943	Ochotona_princeps
ENSLAFP00000010215	ENSLAFG00000012222	Loxodonta_africana
ENSPCAP00000005575	ENSPCAG00000005879	Procavia_capensis
ENSDNOP00000027484	ENSDNOG00000031517	Dasypus_novemcinctus
ENSPCIP00000032089	ENSPCIG00000023811	Phascolarctos_cinereus
ENSVURP00010020183	ENSVURG00010015456	Vombatus_ursinus
ENSMEUP00000000511	ENSMEUG00000000532	Notamacropus_eugenii
ENSSHAP00000015608	ENSSHAG00000013301	Sarcophilus_harrisii
ENSMODP00000009651	ENSMODG00000007769	Monodelphis_domestica
ENSOANP00000011712	ENSOANG00000007355	Ornithorhynchus_anatinus
ENSXETP00000044779	ENSXETG00000021388	Xenopus_tropicalis
ENSLACP00000005084	ENSLACG00000004523	Latimeria_chalumnae
ENSCGOP00000020946	ENSCGOG00000009956	Cottoperca_gobio
ENSGACP00000025523	ENSGACG00000019308	Gasterosteus_aculeatus
ENSLBEP00000038014	ENSLBEG00000028344	Labrus_bergylta
ENSMMOP00000016610	ENSMMOG00000012652	Mola_mola
ENSTRUP00000036869	ENSTRUG00000014420	Takifugu_rubripes
ENSLCRP00005024714	ENSLCRG00005009853	Larimichthys_crocea
ENSHCOP00000013791	ENSHCOG00000017052	Hippocampus_comes
ENSCSEP00000001972	ENSCSEG00000001323	Cynoglossus_semilaevis
ENSSLDP00000028798	ENSSLDG00000022250	Seriola_lalandi_dorsalis
ENSSDUP00000029763	ENSSDUG00000021452	Seriola_dumerili
ENSLCAP00010034853	ENSLCAG00010016329	Lates_calcarifer
ENSSMAP00000013101	ENSSMAG00000008060	Scophthalmus_maximus
ENSMALP00000003446	ENSMALG00000002498	Monopterus_albus
ENSMAMP00000001966	ENSMAMG00000001379	Mastacembelus_armatus
ENSATEP00000000430	ENSATEG00000000356	Anabas_testudineus
ENSBSLP00000010087	ENSBSLG00000004934	Betta_splendens
ENSAOCP00000011253	ENSAOCG00000015559	Amphiprion_ocellaris
ENSAPEP00000010310	ENSAPEG00000007394	Amphiprion_percula
ENSAPOP00000021041	ENSAPOG00000001385	Acanthochromis_polyacanthus
