ENSPVIP00000008495	ENSPVIG00000006846	Pogona_vitticeps	ENSPVIT00000010886
ENSACAP00000004354	ENSACAG00000004274	Anolis_carolinensis	ENSACAT00000004454
ENSNSUP00000020973	ENSNSUG00000015243	Notechis_scutatus
ENSSMRP00000023782	ENSSMRG00000018453	Salvator_merianae
ENSSPUP00000000930	ENSSPUG00000000722	Sphenodon_punctatus
ENSAHAP00000017673	ENSAHAG00000012544	Apteryx_haastii
ENSAOWP00000024363	ENSAOWG00000016447	Apteryx_owenii
ENSARWP00000020022	ENSARWG00000013723	Apteryx_rowi
ENSNPEP00000019549	ENSNPEG00000014568	Nothoprocta_perdicaria
ENSDNVP00000003352	ENSDNVG00000002374	Dromaius_novaehollandiae
ENSJHYP00000014575	ENSJHYG00000011280	Junco_hyemalis
ENSZALP00000002760	ENSZALG00000002892	Zonotrichia_albicollis
ENSSCAP00000014387	ENSSCAG00000010574	Serinus_canaria
ENSLSDP00000014654	ENSLSDG00000010584	Lonchura_striata_domestica
ENSTGUP00000002696	ENSTGUG00000002614	Taeniopygia_guttata
ENSFALP00000013427	ENSFALG00000012839	Ficedula_albicollis
ENSPMJP00000019496	ENSPMJG00000014607	Parus_major
ENSCCEP00000012130	ENSCCEG00000011743	Cyanistes_caeruleus
ENSMVIP00005007885	ENSMVIG00005005911	Manacus_vitellinus
ENSLCOP00000014990	ENSLCOG00000010728	Lepidothrix_coronata
ENSMUNP00000013451	ENSMUNG00000010060	Melopsittacus_undulatus
ENSCPUP00000002013	ENSCPUG00000001542	Calidris_pugnax
ENSCPGP00000004413	ENSCPGG00000002315	Calidris_pygmaea
ENSGALP00000016255	ENSGALG00000010020	Gallus_gallus
ENSMGAP00000010796	ENSMGAG00000010374	Meleagris_gallopavo
ENSCJPP00005011887	ENSCJPG00005010166	Coturnix_japonica
ENSNMEP00000018941	ENSNMEG00000016413	Numida_meleagris
ENSABRP00000001799	ENSABRG00000001836	Anser_brachyrhynchus
ENSAPLP00000007301	ENSAPLG00000007643	Anas_platyrhynchos_platyrhynchos
ENSCPRP00005021676	ENSCPRG00005014677	Crocodylus_porosus
ENSCABP00000009556	ENSCABG00000007189	Chelonoidis_abingdonii
ENSGAGP00000015342	ENSGAGG00000011570	Gopherus_agassizii
ENSGAGP00000010381	ENSGAGG00000006479	Gopherus_agassizii
ENSCPBP00000023383	ENSCPBG00000016702	Chrysemys_picta_bellii
ENSPSIP00000016735	ENSPSIG00000014800	Pelodiscus_sinensis
ENSOANP00000026923	ENSOANG00000021152	Ornithorhynchus_anatinus
ENSOANP00000003279	ENSOANG00000002071	Ornithorhynchus_anatinus
ENSVURP00010020052	ENSVURG00010015349	Vombatus_ursinus
ENSPCIP00000035147	ENSPCIG00000026001	Phascolarctos_cinereus
ENSMEUP00000013556	ENSMEUG00000014836	Notamacropus_eugenii
ENSSHAP00000004971	ENSSHAG00000004355	Sarcophilus_harrisii
ENSMODP00000053066	ENSMODG00000001041	Monodelphis_domestica
ENSCHIP00000032738	ENSCHIG00000026586	Capra_hircus
ENSOARP00000005825	ENSOARG00000005419	Ovis_aries
ENSBIXP00000012361	ENSBIXG00000017459	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005018038	ENSBIXG00005021493	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000043517	ENSBTAG00000032558	Bos_taurus
ENSBMUP00000006593	ENSBMUG00000005211	Bos_mutus
ENSBBBP00000028463	ENSBBBG00000025356	Bison_bison_bison
ENSTTRP00000011401	ENSTTRG00000012021	Tursiops_truncatus
ENSSSCP00000068605	ENSSSCG00000008434	Sus_scrofa_strain_reference
ENSVPAP00000009956	ENSVPAG00000010693	Vicugna_pacos
ENSUAMP00000035630	ENSUAMG00000027058	Ursus_americanus
ENSUMAP00000017840	ENSUMAG00000013027	Ursus_maritimus
ENSAMEP00000006522	ENSAMEG00000006106	Ailuropoda_melanoleuca
ENSNVIP00000022269	ENSNVIG00000017339	Neovison_vison
ENSMPUP00000011953	ENSMPUG00000012045	Mustela_putorius_furo
ENSCAFP00020034010	ENSCAFG00020026409	Canis_lupus_dingo
ENSCAFP00000003837	ENSCAFG00000002641	Canis_lupus_familiaris
ENSVVUP00000007408	ENSVVUG00000005602	Vulpes_vulpes
ENSPPRP00000004597	ENSPPRG00000000686	Panthera_pardus
ENSPTIP00000003267	ENSPTIG00000006068	Panthera_tigris_altaica
ENSFCAP00000050343	ENSFCAG00000004961	Felis_catus
ENSECAP00000052324	ENSECAG00000018622	Equus_caballus
ENSEASP00005003979	ENSEASG00005003026	Equus_asinus_asinus
ENSPVAP00000004899	ENSPVAG00000005174	Pteropus_vampyrus
ENSMLUP00000003837	ENSMLUG00000004211	Myotis_lucifugus
ENSEEUP00000007666	ENSEEUG00000008393	Erinaceus_europaeus
ENSPTRP00000076169	ENSPTRG00000011899	Pan_troglodytes
ENSPPAP00000024396	ENSPPAG00000035331	Pan_paniscus
ENSP00000378320	ENSG00000068724	Homo_sapiens
ENSGGOP00000009105	ENSGGOG00000009310	Gorilla_gorilla
ENSPPYP00000013882	ENSPPYG00000012432	Pongo_abelii
ENSNLEP00000025141	ENSNLEG00000016940	Nomascus_leucogenys
ENSPANP00000033435	ENSPANG00000022915	Papio_anubis
ENSTGEP00000002889	ENSTGEG00000002487	Theropithecus_gelada
ENSMLEP00000028332	ENSMLEG00000038346	Mandrillus_leucophaeus
ENSCATP00000035452	ENSCATG00000040563	Cercocebus_atys
