ENSPVIP00000016927	ENSPVIG00000013065	Pogona_vitticeps
ENSNSUP00000014927	ENSNSUG00000011047	Notechis_scutatus
ENSSMRP00000010088	ENSSMRG00000008011	Salvator_merianae
ENSSPUP00000009266	ENSSPUG00000007197	Sphenodon_punctatus
ENSAOWP00000005133	ENSAOWG00000003538	Apteryx_owenii
ENSAHAP00000005232	ENSAHAG00000004081	Apteryx_haastii
ENSARWP00000023045	ENSARWG00000015705	Apteryx_rowi
ENSDNVP00000010022	ENSDNVG00000007078	Dromaius_novaehollandiae
ENSNPEP00000016859	ENSNPEG00000012547	Nothoprocta_perdicaria
ENSCPGP00000017063	ENSCPGG00000011975	Calidris_pygmaea	ENSCPGT00000018657
ENSCPUP00000001793	ENSCPUG00000001381	Calidris_pugnax	ENSCPUT00000002157
ENSSCAP00000010766	ENSSCAG00000008115	Serinus_canaria
ENSLSDP00000007462	ENSLSDG00000005584	Lonchura_striata_domestica
ENSZALP00000008849	ENSZALG00000007661	Zonotrichia_albicollis
ENSJHYP00000006350	ENSJHYG00000005127	Junco_hyemalis
ENSFALP00000009516	ENSFALG00000009123	Ficedula_albicollis
ENSLCOP00000018941	ENSLCOG00000013396	Lepidothrix_coronata
ENSABRP00000016057	ENSABRG00000014086	Anser_brachyrhynchus
ENSAPLP00000021775	ENSAPLG00000016961	Anas_platyrhynchos_platyrhynchos
ENSGALP00000045888	ENSGALG00000037316	Gallus_gallus
ENSCJPP00005013161	ENSCJPG00005011131	Coturnix_japonica
ENSNMEP00000002747	ENSNMEG00000003377	Numida_meleagris
ENSCPRP00005001324	ENSCPRG00005001005	Crocodylus_porosus
ENSGAGP00000012681	ENSGAGG00000009732	Gopherus_agassizii
ENSCABP00000005539	ENSCABG00000004179	Chelonoidis_abingdonii
ENSCPBP00000016865	ENSCPBG00000012402	Chrysemys_picta_bellii
ENSPSIP00000014683	ENSPSIG00000013072	Pelodiscus_sinensis
ENSPCIP00000024431	ENSPCIG00000018424	Phascolarctos_cinereus
ENSVURP00010013232	ENSVURG00010010182	Vombatus_ursinus
ENSSHAP00000000252	ENSSHAG00000000218	Sarcophilus_harrisii
ENSMODP00000042001	ENSMODG00000015045	Monodelphis_domestica
ENSXETP00000041910	ENSXETG00000020877	Xenopus_tropicalis
ENSLACP00000012615	ENSLACG00000011114	Latimeria_chalumnae
ENSPKIP00000025833	ENSPKIG00000008549	Paramormyrops_kingsleyae
ENSSFOP00015031084	ENSSFOG00015019935	Scleropages_formosus
ENSSFOP00015011421	ENSSFOG00015007386	Scleropages_formosus
ENSPKIP00000011949	ENSPKIG00000025644	Paramormyrops_kingsleyae
ENSAMXP00000027668	ENSAMXG00000039319	Astyanax_mexicanus_Astyanax_mexicanus-2.0
ENSAMXP00005050444	ENSAMXG00005022900	Astyanax_mexicanus_Astyanax_mexicanus-1.0.2
ENSPNAP00000011154	ENSPNAG00000016801	Pygocentrus_nattereri
ENSEEEP00000035456	ENSEEEG00000016883	Electrophorus_electricus
ENSIPUP00000026249	ENSIPUG00000017742	Ictalurus_punctatus
ENSDARP00000084974	ENSDARG00000057826	Danio_rerio
ENSCHAP00000012023	ENSCHAG00000006733	Clupea_harengus
ENSDCDP00000035132	ENSDCDG00000023606	Denticeps_clupeoides
ENSSMAP00000034202	ENSSMAG00000020925	Scophthalmus_maximus
ENSCSEP00000026068	ENSCSEG00000016641	Cynoglossus_semilaevis
ENSSDUP00000014728	ENSSDUG00000010764	Seriola_dumerili
ENSSLDP00000003567	ENSSLDG00000002835	Seriola_lalandi_dorsalis
ENSLCAP00010015216	ENSLCAG00010007217	Lates_calcarifer
ENSMAMP00000010629	ENSMAMG00000007182	Mastacembelus_armatus
ENSMALP00000030178	ENSMALG00000020874	Monopterus_albus
ENSATEP00000025245	ENSATEG00000017528	Anabas_testudineus
ENSAPEP00000010566	ENSAPEG00000007589	Amphiprion_percula
ENSAOCP00000000182	ENSAOCG00000003024	Amphiprion_ocellaris
ENSAPOP00000027698	ENSAPOG00000012428	Acanthochromis_polyacanthus
ENSSPAP00000005144	ENSSPAG00000003984	Stegastes_partitus
ENSPRNP00000045738	ENSPRNG00000022130	Parambassis_ranga
ENSCVAP00000018624	ENSCVAG00000021908	Cyprinodon_variegatus
ENSFHEP00000034369	ENSFHEG00000022048	Fundulus_heteroclitus
ENSXCOP00000011767	ENSXCOG00000008894	Xiphophorus_couchianus
ENSXMAP00000002723	ENSXMAG00000002711	Xiphophorus_maculatus
ENSPFOP00000011561	ENSPFOG00000011501	Poecilia_formosa
ENSPLAP00000004586	ENSPLAG00000006304	Poecilia_latipinna
ENSPMEP00000012875	ENSPMEG00000015110	Poecilia_mexicana
ENSPREP00000018702	ENSPREG00000012673	Poecilia_reticulata
ENSGAFP00000010598	ENSGAFG00000007165	Gambusia_affinis
ENSKMAP00000019322	ENSKMAG00000014356	Kryptolebias_marmoratus
ENSORLP00000040980	ENSORLG00000008937	Oryzias_latipes_ASM223467v1
ENSORLP00020029315	ENSORLG00020013238	Oryzias_latipes_ASM223471v1
ENSORLP00015008169	ENSORLG00015008988	Oryzias_latipes_ASM223469v1
ENSOMEP00000024451	ENSOMEG00000005095	Oryzias_melastigma
ENSGWIP00000049112	ENSGWIG00000023989	Gouania_willdenowi
ENSMZEP00005025277	ENSMZEG00005018869	Maylandia_zebra
ENSACLP00000017343	ENSACLG00000011854	Astatotilapia_calliptera
ENSPNYP00000018441	ENSPNYG00000013945	Pundamilia_nyererei
ENSHBUP00000003588	ENSHBUG00000004827	Haplochromis_burtoni
ENSNBRP00000028279	ENSNBRG00000021545	Neolamprologus_brichardi
