ENSPVIP00000020684	ENSPVIG00000015773	Pogona_vitticeps
ENSACAP00000009974	ENSACAG00000010167	Anolis_carolinensis
ENSSMRP00000007524	ENSSMRG00000006041	Salvator_merianae
ENSSPUP00000020849	ENSSPUG00000016016	Sphenodon_punctatus
ENSMGAP00000012516	ENSMGAG00000011929	Meleagris_gallopavo
ENSGALP00000056311	ENSGALG00000034493	Gallus_gallus
ENSCJPP00005018149	ENSCJPG00005014771	Coturnix_japonica
ENSNMEP00000022285	ENSNMEG00000019050	Numida_meleagris
ENSABRP00000005712	ENSABRG00000005341	Anser_brachyrhynchus
ENSAPLP00000010122	ENSAPLG00000010406	Anas_platyrhynchos_platyrhynchos
ENSMVIP00005002429	ENSMVIG00005001921	Manacus_vitellinus
ENSLCOP00000022291	ENSLCOG00000015718	Lepidothrix_coronata
ENSPMJP00000015614	ENSPMJG00000011855	Parus_major
ENSCCEP00000015895	ENSCCEG00000014958	Cyanistes_caeruleus
ENSFALP00000002996	ENSFALG00000002880	Ficedula_albicollis
ENSLSDP00000004755	ENSLSDG00000003718	Lonchura_striata_domestica
ENSTGUP00000005860	ENSTGUG00000005698	Taeniopygia_guttata
ENSSCAP00000014277	ENSSCAG00000010500	Serinus_canaria
ENSJHYP00000007459	ENSJHYG00000005946	Junco_hyemalis
ENSZALP00000010220	ENSZALG00000008666	Zonotrichia_albicollis
ENSCPUP00000002341	ENSCPUG00000001793	Calidris_pugnax
ENSCPUP00000002343	ENSCPUG00000001797	Calidris_pugnax
ENSCPGP00000017984	ENSCPGG00000012596	Calidris_pygmaea
ENSMUNP00000014824	ENSMUNG00000011525	Melopsittacus_undulatus
ENSAOWP00000011724	ENSAOWG00000008047	Apteryx_owenii
ENSARWP00000000708	ENSARWG00000000596	Apteryx_rowi
ENSAHAP00000015247	ENSAHAG00000010959	Apteryx_haastii
ENSDNVP00000001701	ENSDNVG00000001243	Dromaius_novaehollandiae
ENSNPEP00000000685	ENSNPEG00000000563	Nothoprocta_perdicaria
ENSCPRP00005013289	ENSCPRG00005009401	Crocodylus_porosus
ENSGAGP00000031668	ENSGAGG00000022749	Gopherus_agassizii
ENSCABP00000003149	ENSCABG00000002412	Chelonoidis_abingdonii
ENSCPBP00000018565	ENSCPBG00000013524	Chrysemys_picta_bellii
ENSPSIP00000011183	ENSPSIG00000010108	Pelodiscus_sinensis
ENSOCUP00000003169	ENSOCUG00000003654	Oryctolagus_cuniculus
ENSOPRP00000009704	ENSOPRG00000010632	Ochotona_princeps
ENSETEP00000011116	ENSETEG00000013703	Echinops_telfairi
ENSCGRP00000020980	ENSCGRG00000015257	Cricetulus_griseus_CriGri_1.0
ENSCGRP00001026568	ENSCGRG00001023842	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00015025345	ENSCGRG00015019251	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000007829	ENSMAUG00000009394	Mesocricetus_auratus
ENSMOCP00000026873	ENSMOCG00000022542	Microtus_ochrogaster
ENSPEMP00000024044	ENSPEMG00000020900	Peromyscus_maniculatus_bairdii
ENSMUSP00000107510	ENSMUSG00000032500	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0094129	MGP_SPRETEiJ_G0033906	Mus_spretus_strain_SPRET/EiJ
MGP_CAROLIEiJ_P0090397	MGP_CAROLIEiJ_G0032758	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0026075	MGP_PahariEiJ_G0015625	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000046063	ENSRNOG00000033026	Rattus_norvegicus
ENSJJAP00000020328	ENSJJAG00000021037	Jaculus_jaculus
ENSDORP00000027878	ENSDORG00000029566	Dipodomys_ordii
ENSCLAP00000007678	ENSCLAG00000005385	Chinchilla_lanigera
ENSODEP00000005270	ENSODEG00000003986	Octodon_degus
ENSCAPP00000001046	ENSCAPG00000001672	Cavia_aperea
ENSCPOP00000002071	ENSCPOG00000002280	Cavia_porcellus
ENSHGLP00000003209	ENSHGLG00000002384	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100014037	ENSHGLG00100010384	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000007239	ENSFDAG00000015795	Fukomys_damarensis
ENSEEUP00000013141	ENSEEUG00000014402	Erinaceus_europaeus
ENSSARP00000010593	ENSSARG00000011727	Sorex_araneus
ENSLAFP00000019060	ENSLAFG00000026255	Loxodonta_africana
ENSPCAP00000005218	ENSPCAG00000005642	Procavia_capensis
ENSSTOP00000022315	ENSSTOG00000028839	Ictidomys_tridecemlineatus
ENSUPAP00010006276	ENSUPAG00010005058	Urocitellus_parryii
ENSSDAP00000006015	ENSSDAG00000005605	Spermophilus_dauricus
ENSMMMP00000013098	ENSMMMG00000011687	Marmota_marmota_marmota
ENSCCNP00000017507	ENSCCNG00000017818	Castor_canadensis
ENSTBEP00000012798	ENSTBEG00000014754	Tupaia_belangeri
ENSP00000394484	ENSG00000163673	Homo_sapiens
ENSGGOP00000046395	ENSGGOG00000016779	Gorilla_gorilla
ENSPTRP00000077091	ENSPTRG00000014739	Pan_troglodytes
ENSPPAP00000010350	ENSPPAG00000028394	Pan_paniscus
ENSPPYP00000015687	ENSPPYG00000014025	Pongo_abelii
ENSNLEP00000005899	ENSNLEG00000004871	Nomascus_leucogenys
ENSMLEP00000019133	ENSMLEG00000033778	Mandrillus_leucophaeus
ENSCATP00000034996	ENSCATG00000040391	Cercocebus_atys
ENSPANP00000030659	ENSPANG00000018587	Papio_anubis
ENSTGEP00000025412	ENSTGEG00000020469	Theropithecus_gelada
ENSMFAP00000023719	ENSMFAG00000043493	Macaca_fascicularis
ENSMMUP00000066846	ENSMMUG00000006812	Macaca_mulatta
ENSMNEP00000028179	ENSMNEG00000037509	Macaca_nemestrina
ENSCSAP00000010267	ENSCSAG00000014127	Chlorocebus_sabaeus
ENSRBIP00000033187	ENSRBIG00000040365	Rhinopithecus_bieti
ENSRROP00000004271	ENSRROG00000017374	Rhinopithecus_roxellana
ENSCANP00000016406	ENSCANG00000031645	Colobus_angolensis_palliatus
ENSPTEP00000022458	ENSPTEG00000023411	Piliocolobus_tephrosceles
ENSSBOP00000035162	ENSSBOG00000033741	Saimiri_boliviensis_boliviensis
ENSCJAP00000022673	ENSCJAG00000012380	Callithrix_jacchus
ENSCCAP00000033288	ENSCCAG00000034655	Cebus_capucinus_imitator
ENSANAP00000007551	ENSANAG00000021846	Aotus_nancymaae
ENSTSYP00000014241	ENSTSYG00000031147	Carlito_syrichta
ENSPSMP00000027023	ENSPSMG00000018941	Prolemur_simus
ENSPCOP00000017171	ENSPCOG00000020383	Propithecus_coquereli
ENSMICP00000051303	ENSMICG00000049233	Microcebus_murinus
ENSOGAP00000022159	ENSOGAG00000028781	Otolemur_garnettii
ENSPVAP00000003973	ENSPVAG00000004198	Pteropus_vampyrus
ENSMLUP00000003213	ENSMLUG00000003533	Myotis_lucifugus
ENSBIXP00000002714	ENSBIXG00000009175	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005039569	ENSBIXG00005003708	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000051481	ENSBTAG00000039727	Bos_taurus
ENSBMUP00000025396	ENSBMUG00000019053	Bos_mutus
ENSBBBP00000024720	ENSBBBG00000005168	Bison_bison_bison
ENSOARP00000000068	ENSOARG00000000094	Ovis_aries
ENSCHIP00000022709	ENSCHIG00000020580	Capra_hircus
ENSTTRP00000004673	ENSTTRG00000004957	Tursiops_truncatus
ENSSSCP00000011988	ENSSSCG00000011241	Sus_scrofa_strain_reference
ENSVPAP00000005274	ENSVPAG00000005674	Vicugna_pacos
ENSUMAP00000008484	ENSUMAG00000006475	Ursus_maritimus
ENSUAMP00000006191	ENSUAMG00000005448	Ursus_americanus
ENSAMEP00000018936	ENSAMEG00000017930	Ailuropoda_melanoleuca
ENSNVIP00000032376	ENSNVIG00000024954	Neovison_vison
ENSMPUP00000002905	ENSMPUG00000002934	Mustela_putorius_furo
