ENSGAGP00000003593	ENSGAGG00000002899	Gopherus_agassizii
ENSCABP00000023914	ENSCABG00000017606	Chelonoidis_abingdonii
ENSCPBP00000033442	ENSCPBG00000023383	Chrysemys_picta_bellii
ENSPSIP00000003125	ENSPSIG00000003004	Pelodiscus_sinensis
ENSFALP00000007312	ENSFALG00000006997	Ficedula_albicollis
ENSJHYP00000002753	ENSJHYG00000002293	Junco_hyemalis
ENSLSDP00000009849	ENSLSDG00000007280	Lonchura_striata_domestica
ENSCJPP00005001104	ENSCJPG00005001171	Coturnix_japonica
ENSPVIP00000015497	ENSPVIG00000011953	Pogona_vitticeps
ENSNSUP00000007049	ENSNSUG00000005570	Notechis_scutatus
ENSSMRP00000026382	ENSSMRG00000020377	Salvator_merianae
ENSSPUP00000011020	ENSSPUG00000008343	Sphenodon_punctatus
ENSVURP00010001582	ENSVURG00010001348	Vombatus_ursinus
ENSPCIP00000010131	ENSPCIG00000008242	Phascolarctos_cinereus
ENSMODP00000011374	ENSMODG00000009121	Monodelphis_domestica
ENSSHAP00000002130	ENSSHAG00000001895	Sarcophilus_harrisii
ENSLAFP00000001470	ENSLAFG00000001763	Loxodonta_africana
ENSPCAP00000010189	ENSPCAG00000010947	Procavia_capensis
ENSETEP00000000269	ENSETEG00000000344	Echinops_telfairi
ENSCPOP00000002704	ENSCPOG00000002977	Cavia_porcellus
ENSODEP00000024404	ENSODEG00000017861	Octodon_degus
ENSCLAP00000024769	ENSCLAG00000017005	Chinchilla_lanigera
ENSHGLP00100016840	ENSHGLG00100012426	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000013572	ENSHGLG00000009704	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000019569	ENSFDAG00000009060	Fukomys_damarensis
ENSUPAP00010011369	ENSUPAG00010009224	Urocitellus_parryii
ENSSTOP00000002928	ENSSTOG00000003282	Ictidomys_tridecemlineatus
ENSSDAP00000014627	ENSSDAG00000013166	Spermophilus_dauricus
ENSMMMP00000024330	ENSMMMG00000021292	Marmota_marmota_marmota
ENSCCNP00000025208	ENSCCNG00000024594	Castor_canadensis
ENSDORP00000009353	ENSDORG00000009952	Dipodomys_ordii
