ENSGAGP00000033917	ENSGAGG00000024120	Gopherus_agassizii
ENSCABP00000017250	ENSCABG00000012792	Chelonoidis_abingdonii
ENSCPBP00000023993	ENSCPBG00000017098	Chrysemys_picta_bellii
ENSPSIP00000009601	ENSPSIG00000008732	Pelodiscus_sinensis
ENSCPRP00005018542	ENSCPRG00005012851	Crocodylus_porosus
ENSSPUP00000019048	ENSSPUG00000014671	Sphenodon_punctatus
ENSPCIP00000034322	ENSPCIG00000025388	Phascolarctos_cinereus
ENSVURP00010032373	ENSVURG00010024701	Vombatus_ursinus
ENSMEUP00000002644	ENSMEUG00000002892	Notamacropus_eugenii
ENSSHAP00000005406	ENSSHAG00000004724	Sarcophilus_harrisii
ENSMODP00000000807	ENSMODG00000000675	Monodelphis_domestica
ENSPSMP00000027493	ENSPSMG00000019220	Prolemur_simus
ENSPCOP00000010889	ENSPCOG00000016923	Propithecus_coquereli
ENSMICP00000045870	ENSMICG00000045224	Microcebus_murinus
ENSOGAP00000015365	ENSOGAG00000017150	Otolemur_garnettii
ENSRBIP00000028424	ENSRBIG00000038095	Rhinopithecus_bieti
ENSRROP00000031282	ENSRROG00000039340	Rhinopithecus_roxellana
ENSCANP00000030674	ENSCANG00000039001	Colobus_angolensis_palliatus
ENSTGEP00000018959	ENSTGEG00000015265	Theropithecus_gelada
ENSPANP00000009216	ENSPANG00000003088	Papio_anubis
ENSMLEP00000001191	ENSMLEG00000004713	Mandrillus_leucophaeus
ENSCATP00000009399	ENSCATG00000028559	Cercocebus_atys
ENSMFAP00000016040	ENSMFAG00000031215	Macaca_fascicularis
ENSMMUP00000063373	ENSMMUG00000054579	Macaca_mulatta
ENSMNEP00000041946	ENSMNEG00000043770	Macaca_nemestrina
ENSCSAP00000007112	ENSCSAG00000010914	Chlorocebus_sabaeus
ENSPTEP00000021273	ENSPTEG00000022367	Piliocolobus_tephrosceles
ENSPTRP00000073615	ENSPTRG00000010279	Pan_troglodytes
ENSPPAP00000016886	ENSPPAG00000031541	Pan_paniscus
ENSP00000262961	ENSG00000105278	Homo_sapiens
ENSGGOP00000002823	ENSGGOG00000002866	Gorilla_gorilla
ENSPPYP00000010530	ENSPPYG00000009389	Pongo_abelii
ENSNLEP00000003545	ENSNLEG00000002912	Nomascus_leucogenys
ENSANAP00000021828	ENSANAG00000028699	Aotus_nancymaae
ENSCCAP00000015511	ENSCCAG00000025541	Cebus_capucinus_imitator
ENSHGLP00100006212	ENSHGLG00100004670	Heterocephalus_glaber_HetGla_1.0
ENSHGLP00000014212	ENSHGLG00000010154	Heterocephalus_glaber_HetGla_female_1.0
ENSFDAP00000015057	ENSFDAG00000002707	Fukomys_damarensis
ENSCLAP00000014684	ENSCLAG00000010137	Chinchilla_lanigera
ENSDORP00000009156	ENSDORG00000009741	Dipodomys_ordii
ENSMUSP00000113913	ENSMUSG00000034949	Mus_musculus_strain_reference_(CL57BL6)
MGP_SPRETEiJ_P0025254	MGP_SPRETEiJ_G0016445	Mus_spretus_strain_SPRET/EiJ
ENSMSIP00000029058	ENSMSIG00000024392	Mus_spicilegus
MGP_CAROLIEiJ_P0024082	MGP_CAROLIEiJ_G0015627	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0087232	MGP_PahariEiJ_G0031040	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000057847	ENSRNOG00000020416	Rattus_norvegicus
ENSMUGP00000012562	ENSMUGG00000010898	Meriones_unguiculatus
ENSPEMP00000023838	ENSPEMG00000020763	Peromyscus_maniculatus_bairdii
ENSMOCP00000010506	ENSMOCG00000010727	Microtus_ochrogaster
ENSCGRP00001020853	ENSCGRG00001019870	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000004178	ENSCGRG00000003072	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015002540	ENSCGRG00015001984	Cricetulus_griseus_CriGri-PICR
ENSMAUP00000017631	ENSMAUG00000016438	Mesocricetus_auratus
ENSNGAP00000023204	ENSNGAG00000021831	Nannospalax_galili
ENSJJAP00000011272	ENSJJAG00000014635	Jaculus_jaculus
ENSSTOP00000021162	ENSSTOG00000025821	Ictidomys_tridecemlineatus
ENSUPAP00010011406	ENSUPAG00010009277	Urocitellus_parryii
ENSMMMP00000019205	ENSMMMG00000016959	Marmota_marmota_marmota
ENSNVIP00000009052	ENSNVIG00000007143	Neovison_vison
ENSMPUP00000004272	ENSMPUG00000004305	Mustela_putorius_furo
ENSMPUP00000001471	ENSMPUG00000001485	Mustela_putorius_furo
ENSAMEP00000006323	ENSAMEG00000005974	Ailuropoda_melanoleuca
ENSCAFP00000058635	ENSCAFG00000019173	Canis_lupus_familiaris
ENSCAFP00020023257	ENSCAFG00020018341	Canis_lupus_dingo
ENSVVUP00000005797	ENSVVUG00000004526	Vulpes_vulpes
ENSFCAP00000038999	ENSFCAG00000007145	Felis_catus
ENSPPRP00000004419	ENSPPRG00000000527	Panthera_pardus
ENSEASP00005032658	ENSEASG00005022296	Equus_asinus_asinus
ENSECAP00000038620	ENSECAG00000007090	Equus_caballus
ENSPVAP00000006741	ENSPVAG00000007142	Pteropus_vampyrus
ENSTTRP00000006400	ENSTTRG00000006762	Tursiops_truncatus
ENSSSCP00000048686	ENSSSCG00000013495	Sus_scrofa_strain_reference
ENSBIXP00000019674	ENSBIXG00000004571	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005009673	ENSBIXG00005007010	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000066291	ENSBTAG00000000755	Bos_taurus
ENSBMUP00000024489	ENSBMUG00000018402	Bos_mutus
ENSBBBP00000015191	ENSBBBG00000023003	Bison_bison_bison
ENSCHIP00000029112	ENSCHIG00000024368	Capra_hircus
ENSOARP00000012360	ENSOARG00000011529	Ovis_aries
ENSUMAP00000009844	ENSUMAG00000007440	Ursus_maritimus
ENSCJAP00000078601	ENSCJAG00000054329	Callithrix_jacchus
ENSLAFP00000015934	ENSLAFG00000020813	Loxodonta_africana
ENSPVIP00000009848	ENSPVIG00000007824	Pogona_vitticeps
ENSLACP00000014226	ENSLACG00000012528	Latimeria_chalumnae
ENSCHAP00000006739	ENSCHAG00000003982	Clupea_harengus
ENSDCDP00000041362	ENSDCDG00000026637	Denticeps_clupeoides
