ENSGAGP00000001176	ENSGAGG00000000953	Gopherus_agassizii
ENSCABP00000029778	ENSCABG00000021845	Chelonoidis_abingdonii
ENSCPBP00000031880	ENSCPBG00000022397	Chrysemys_picta_bellii
ENSPSIP00000005917	ENSPSIG00000005486	Pelodiscus_sinensis
ENSLCOP00000008466	ENSLCOG00000006201	Lepidothrix_coronata
ENSMVIP00005012955	ENSMVIG00005009407	Manacus_vitellinus
ENSJHYP00000018715	ENSJHYG00000014233	Junco_hyemalis
ENSZALP00000006283	ENSZALG00000005716	Zonotrichia_albicollis
ENSLSDP00000018310	ENSLSDG00000013063	Lonchura_striata_domestica
ENSTGUP00000013392	ENSTGUG00000013003	Taeniopygia_guttata
ENSPMJP00000002679	ENSPMJG00000002328	Parus_major
ENSCCEP00000013783	ENSCCEG00000013204	Cyanistes_caeruleus
ENSCPUP00000001330	ENSCPUG00000001023	Calidris_pugnax
ENSCPGP00000018357	ENSCPGG00000012847	Calidris_pygmaea
ENSMUNP00000002916	ENSMUNG00000002549	Melopsittacus_undulatus
ENSGALP00000019567	ENSGALG00000012006	Gallus_gallus
ENSCJPP00005005945	ENSCJPG00005005613	Coturnix_japonica
ENSMGAP00000014364	ENSMGAG00000013590	Meleagris_gallopavo
ENSNMEP00000019739	ENSNMEG00000016989	Numida_meleagris
ENSAPLP00000017665	ENSAPLG00000014979	Anas_platyrhynchos_platyrhynchos
ENSAHAP00000001598	ENSAHAG00000001276	Apteryx_haastii
ENSAOWP00000025797	ENSAOWG00000017410	Apteryx_owenii
ENSDNVP00000002415	ENSDNVG00000001736	Dromaius_novaehollandiae
ENSNPEP00000016362	ENSNPEG00000012190	Nothoprocta_perdicaria
ENSCPRP00005025929	ENSCPRG00005017988	Crocodylus_porosus
ENSFALP00000003616	ENSFALG00000003465	Ficedula_albicollis
ENSSCAP00000007661	ENSSCAG00000005888	Serinus_canaria
ENSABRP00000015419	ENSABRG00000013557	Anser_brachyrhynchus
ENSCABP00000015216	ENSCABG00000011360	Chelonoidis_abingdonii
ENSACAP00000014827	ENSACAG00000015060	Anolis_carolinensis
ENSPVIP00000014775	ENSPVIG00000011396	Pogona_vitticeps
ENSSMRP00000015935	ENSSMRG00000012392	Salvator_merianae
ENSNSUP00000026637	ENSNSUG00000019113	Notechis_scutatus
ENSSPUP00000023812	ENSSPUG00000018262	Sphenodon_punctatus
ENSMODP00000010500	ENSMODG00000008445	Monodelphis_domestica
ENSSHAP00000014232	ENSSHAG00000012167	Sarcophilus_harrisii
ENSPCIP00000027337	ENSPCIG00000020419	Phascolarctos_cinereus
ENSPCIP00000027326	ENSPCIG00000020410	Phascolarctos_cinereus
ENSVURP00010023553	ENSVURG00010018044	Vombatus_ursinus
ENSMEUP00000000626	ENSMEUG00000000676	Notamacropus_eugenii
ENSSHAP00000013234	ENSSHAG00000011316	Sarcophilus_harrisii
ENSGGOP00000005732	ENSGGOG00000005855	Gorilla_gorilla
ENSP00000267484	ENSG00000139970	Homo_sapiens
ENSPTRP00000044929	ENSPTRG00000006402	Pan_troglodytes
ENSPPYP00000006666	ENSPPYG00000005867	Pongo_abelii
ENSNLEP00000016513	ENSNLEG00000013528	Nomascus_leucogenys
