ENSPVIP00000031948	ENSPVIG00000023463	Pogona_vitticeps
ENSNSUP00000002981	ENSNSUG00000002449	Notechis_scutatus
ENSSMRP00000000722	ENSSMRG00000000654	Salvator_merianae
ENSSMRP00000016690	ENSSMRG00000013002	Salvator_merianae
ENSSPUP00000005078	ENSSPUG00000003919	Sphenodon_punctatus
ENSTGUP00000017701	ENSTGUG00000017422	Taeniopygia_guttata
ENSLSDP00000016144	ENSLSDG00000011636	Lonchura_striata_domestica
ENSFALP00000012559	ENSFALG00000012028	Ficedula_albicollis
ENSPMJP00000001691	ENSPMJG00000001388	Parus_major
ENSZALP00000005464	ENSZALG00000005083	Zonotrichia_albicollis
ENSLCOP00000008762	ENSLCOG00000006406	Lepidothrix_coronata
ENSMVIP00005018036	ENSMVIG00005012827	Manacus_vitellinus
ENSCJPP00005017256	ENSCJPG00005014120	Coturnix_japonica
ENSMGAP00000010308	ENSMGAG00000009966	Meleagris_gallopavo
ENSGALP00000052989	ENSGALG00000034458	Gallus_gallus
ENSNMEP00000005974	ENSNMEG00000006146	Numida_meleagris
ENSABRP00000025292	ENSABRG00000021210	Anser_brachyrhynchus
ENSMUNP00000007289	ENSMUNG00000005847	Melopsittacus_undulatus
ENSCPGP00000008707	ENSCPGG00000006185	Calidris_pygmaea
ENSCPUP00000027089	ENSCPUG00000018244	Calidris_pugnax
ENSDNVP00000012255	ENSDNVG00000008646	Dromaius_novaehollandiae
ENSNPEP00000000106	ENSNPEG00000000122	Nothoprocta_perdicaria
ENSCPBP00000036612	ENSCPBG00000025414	Chrysemys_picta_bellii
ENSCABP00000003838	ENSCABG00000002898	Chelonoidis_abingdonii
ENSPVAP00000010436	ENSPVAG00000011072	Pteropus_vampyrus
ENSEEUP00000013800	ENSEEUG00000015128	Erinaceus_europaeus
ENSOCUP00000002387	ENSOCUG00000002752	Oryctolagus_cuniculus
ENSDNOP00000003730	ENSDNOG00000004826	Dasypus_novemcinctus
ENSCHOP00000011974	ENSCHOG00000013528	Choloepus_hoffmanni
ENSPCOP00000002121	ENSPCOG00000006557	Propithecus_coquereli
ENSPSMP00000029845	ENSPSMG00000020715	Prolemur_simus
ENSMICP00000012500	ENSMICG00000013713	Microcebus_murinus
ENSOGAP00000009550	ENSOGAG00000010672	Otolemur_garnettii
ENSOGAP00000020075	ENSOGAG00000029062	Otolemur_garnettii
ENSMLEP00000009746	ENSMLEG00000029056	Mandrillus_leucophaeus
ENSCSAP00000016171	ENSCSAG00000001861	Chlorocebus_sabaeus
ENSMFAP00000041172	ENSMFAG00000041335	Macaca_fascicularis
ENSMNEP00000036159	ENSMNEG00000041222	Macaca_nemestrina
ENSTGEP00000023465	ENSTGEG00000018996	Theropithecus_gelada
ENSPANP00000018262	ENSPANG00000009566	Papio_anubis
ENSCATP00000036882	ENSCATG00000041215	Cercocebus_atys
ENSCANP00000037371	ENSCANG00000042357	Colobus_angolensis_palliatus
ENSPTEP00000039073	ENSPTEG00000036229	Piliocolobus_tephrosceles
ENSRROP00000041785	ENSRROG00000044067	Rhinopithecus_roxellana
ENSRBIP00000024069	ENSRBIG00000035943	Rhinopithecus_bieti
ENSP00000292169	ENSG00000160678	Homo_sapiens
ENSGGOP00000016489	ENSGGOG00000016900	Gorilla_gorilla
ENSPTRP00000002282	ENSPTRG00000001355	Pan_troglodytes
ENSPPAP00000033328	ENSPPAG00000039527	Pan_paniscus
ENSPPYP00000000938	ENSPPYG00000000803	Pongo_abelii
ENSNLEP00000012677	ENSNLEG00000010421	Nomascus_leucogenys
ENSCCAP00000019204	ENSCCAG00000027448	Cebus_capucinus_imitator
ENSCJAP00000073220	ENSCJAG00000054719	Callithrix_jacchus
ENSANAP00000037421	ENSANAG00000036205	Aotus_nancymaae
ENSTSYP00000029565	ENSTSYG00000035205	Carlito_syrichta
ENSTBEP00000010742	ENSTBEG00000012414	Tupaia_belangeri
ENSECAP00000020449	ENSECAG00000022939	Equus_caballus
ENSEASP00005001055	ENSEASG00005000894	Equus_asinus_asinus
ENSUAMP00000003933	ENSUAMG00000003628	Ursus_americanus
ENSUMAP00000028485	ENSUMAG00000020692	Ursus_maritimus
