ENSPVIP00000026261	ENSPVIG00000019615	Pogona_vitticeps
ENSACAP00000016814	ENSACAG00000017077	Anolis_carolinensis
ENSNSUP00000003203	ENSNSUG00000002610	Notechis_scutatus
ENSSMRP00000000348	ENSSMRG00000000313	Salvator_merianae
ENSSPUP00000015981	ENSSPUG00000012345	Sphenodon_punctatus
ENSGAGP00000022387	ENSGAGG00000016430	Gopherus_agassizii
ENSCABP00000024574	ENSCABG00000018098	Chelonoidis_abingdonii
ENSCPBP00000003415	ENSCPBG00000002775	Chrysemys_picta_bellii
ENSPSIP00000016656	ENSPSIG00000014739	Pelodiscus_sinensis
ENSAHAP00000022267	ENSAHAG00000015626	Apteryx_haastii
ENSARWP00000021173	ENSARWG00000014466	Apteryx_rowi
ENSAOWP00000025480	ENSAOWG00000017227	Apteryx_owenii
ENSDNVP00000000775	ENSDNVG00000000588	Dromaius_novaehollandiae
ENSNPEP00000008556	ENSNPEG00000006380	Nothoprocta_perdicaria
ENSLSDP00000012424	ENSLSDG00000009075	Lonchura_striata_domestica
ENSTGUP00000004029	ENSTGUG00000003912	Taeniopygia_guttata
ENSZALP00000020640	ENSZALG00000016216	Zonotrichia_albicollis
ENSSCAP00000018390	ENSSCAG00000013321	Serinus_canaria
ENSJHYP00000019419	ENSJHYG00000014760	Junco_hyemalis
ENSFALP00000011336	ENSFALG00000010862	Ficedula_albicollis
ENSPMJP00000010164	ENSPMJG00000008044	Parus_major
ENSCCEP00000027109	ENSCCEG00000023702	Cyanistes_caeruleus
ENSMVIP00005019515	ENSMVIG00005013813	Manacus_vitellinus
ENSLCOP00000022050	ENSLCOG00000015565	Lepidothrix_coronata
ENSMUNP00000016388	ENSMUNG00000012615	Melopsittacus_undulatus
ENSCPGP00000000777	ENSCPGG00000000618	Calidris_pygmaea
ENSCPUP00000023387	ENSCPUG00000015877	Calidris_pugnax
ENSAPLP00000025946	ENSAPLG00000022425	Anas_platyrhynchos_platyrhynchos
ENSABRP00000024534	ENSABRG00000020612	Anser_brachyrhynchus
ENSMGAP00000001843	ENSMGAG00000002282	Meleagris_gallopavo
ENSCJPP00005008449	ENSCJPG00005007536	Coturnix_japonica
ENSGALP00000058578	ENSGALG00000029296	Gallus_gallus
ENSNMEP00000012527	ENSNMEG00000011592	Numida_meleagris
ENSBIXP00000010417	ENSBIXG00000015910	Bos_indicus_x_Bos_taurus_UOA_Angus_1
ENSBIXP00005004164	ENSBIXG00005010196	Bos_indicus_x_Bos_taurus_UOA_Brahman_1
ENSBTAP00000007684	ENSBTAG00000005845	Bos_taurus
ENSBBBP00000017578	ENSBBBG00000010066	Bison_bison_bison
ENSOARP00000003101	ENSOARG00000002920	Ovis_aries
ENSCHIP00000009030	ENSCHIG00000011993	Capra_hircus
ENSTTRP00000007572	ENSTTRG00000008002	Tursiops_truncatus
ENSSSCP00000057899	ENSSSCG00000024990	Sus_scrofa_strain_reference
ENSPVAP00000012216	ENSPVAG00000012955	Pteropus_vampyrus
ENSMLUP00000012451	ENSMLUG00000013679	Myotis_lucifugus
ENSMSIP00000009646	ENSMSIG00000008470	Mus_spicilegus
MGP_CAROLIEiJ_P0088039	MGP_CAROLIEiJ_G0032272	Mus_caroli_strain_CAROLI_EIJ
MGP_SPRETEiJ_P0091648	MGP_SPRETEiJ_G0033412	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000034856	ENSMUSG00000032306	Mus_musculus_strain_reference_(CL57BL6)
MGP_PahariEiJ_P0023685	MGP_PahariEiJ_G0015138	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000025783	ENSRNOG00000018898	Rattus_norvegicus
ENSMUGP00000007067	ENSMUGG00000006504	Meriones_unguiculatus
ENSMOCP00000015553	ENSMOCG00000014720	Microtus_ochrogaster
ENSPEMP00000005463	ENSPEMG00000007924	Peromyscus_maniculatus_bairdii
ENSCGRP00015033137	ENSCGRG00015024984	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001011716	ENSCGRG00001013299	Cricetulus_griseus_CHOK1GS_HDv1
ENSCGRP00000009403	ENSCGRG00000006864	Cricetulus_griseus_CriGri_1.0
ENSMAUP00000013533	ENSMAUG00000013553	Mesocricetus_auratus
ENSNGAP00000012367	ENSNGAG00000014239	Nannospalax_galili
ENSJJAP00000002085	ENSJJAG00000003304	Jaculus_jaculus
ENSCLAP00000008575	ENSCLAG00000005996	Chinchilla_lanigera
ENSODEP00000021227	ENSODEG00000015633	Octodon_degus
ENSHGLP00000000378	ENSHGLG00000000351	Heterocephalus_glaber_HetGla_female_1.0
ENSHGLP00100020031	ENSHGLG00100014764	Heterocephalus_glaber_HetGla_1.0
ENSFDAP00000022879	ENSFDAG00000021161	Fukomys_damarensis
ENSCPOP00000009730	ENSCPOG00000010835	Cavia_porcellus
ENSDORP00000014097	ENSDORG00000014980	Dipodomys_ordii
ENSSDAP00000017870	ENSSDAG00000016283	Spermophilus_dauricus
ENSMMMP00000002998	ENSMMMG00000002723	Marmota_marmota_marmota
ENSUPAP00010006847	ENSUPAG00010005516	Urocitellus_parryii
ENSSTOP00000016813	ENSSTOG00000028039	Ictidomys_tridecemlineatus
ENSOCUP00000032982	ENSOCUG00000008149	Oryctolagus_cuniculus
ENSOPRP00000009675	ENSOPRG00000010599	Ochotona_princeps
ENSETEP00000015631	ENSETEG00000019244	Echinops_telfairi
ENSPTRP00000012471	ENSPTRG00000007287	Pan_troglodytes
ENSPPAP00000031124	ENSPPAG00000038500	Pan_paniscus
ENSP00000318318	ENSG00000178802	Homo_sapiens
ENSGGOP00000014390	ENSGGOG00000014749	Gorilla_gorilla
ENSPPYP00000007544	ENSPPYG00000006650	Pongo_abelii
ENSNLEP00000017877	ENSNLEG00000014688	Nomascus_leucogenys
ENSCATP00000031782	ENSCATG00000038991	Cercocebus_atys
ENSPANP00000014281	ENSPANG00000016005	Papio_anubis
ENSMMUP00000042447	ENSMMUG00000005227	Macaca_mulatta
ENSMNEP00000035465	ENSMNEG00000040842	Macaca_nemestrina
ENSMFAP00000023594	ENSMFAG00000043448	Macaca_fascicularis
ENSMFAP00000006361	ENSMFAG00000040827	Macaca_fascicularis
ENSTGEP00000035835	ENSTGEG00000028521	Theropithecus_gelada
ENSMLEP00000018853	ENSMLEG00000033561	Mandrillus_leucophaeus
ENSCSAP00000010465	ENSCSAG00000014332	Chlorocebus_sabaeus
ENSRBIP00000017869	ENSRBIG00000032923	Rhinopithecus_bieti
ENSRROP00000010851	ENSRROG00000029801	Rhinopithecus_roxellana
ENSPTEP00000023781	ENSPTEG00000024414	Piliocolobus_tephrosceles
ENSCANP00000032120	ENSCANG00000039659	Colobus_angolensis_palliatus
ENSSBOP00000016232	ENSSBOG00000024812	Saimiri_boliviensis_boliviensis
ENSCCAP00000036062	ENSCCAG00000035925	Cebus_capucinus_imitator
ENSCJAP00000065159	ENSCJAG00000015581	Callithrix_jacchus
ENSANAP00000026222	ENSANAG00000030764	Aotus_nancymaae
ENSANAP00000023783	ENSANAG00000029573	Aotus_nancymaae
ENSTSYP00000021417	ENSTSYG00000026738	Carlito_syrichta
ENSPCOP00000016033	ENSPCOG00000019774	Propithecus_coquereli
ENSMICP00000037603	ENSMICG00000009729	Microcebus_murinus
ENSPSMP00000010440	ENSPSMG00000007547	Prolemur_simus
ENSOGAP00000016296	ENSOGAG00000005607	Otolemur_garnettii
ENSNVIP00000016751	ENSNVIG00000013141	Neovison_vison
ENSMPUP00000017202	ENSMPUG00000017312	Mustela_putorius_furo
ENSUAMP00000035303	ENSUAMG00000026793	Ursus_americanus
ENSUMAP00000006252	ENSUMAG00000004930	Ursus_maritimus
ENSAMEP00000009122	ENSAMEG00000008651	Ailuropoda_melanoleuca
ENSCAFP00020004667	ENSCAFG00020003843	Canis_lupus_dingo
ENSCAFP00000026549	ENSCAFG00000017973	Canis_lupus_familiaris
ENSVVUP00000025576	ENSVVUG00000018773	Vulpes_vulpes
ENSPPRP00000003659	ENSPPRG00000022609	Panthera_pardus
ENSPTIP00000022181	ENSPTIG00000019067	Panthera_tigris_altaica
ENSFCAP00000049887	ENSFCAG00000003835	Felis_catus
ENSECAP00000009055	ENSECAG00000011033	Equus_caballus
ENSEASP00005023112	ENSEASG00005015754	Equus_asinus_asinus
ENSLAFP00000006547	ENSLAFG00000007802	Loxodonta_africana
ENSPCAP00000002413	ENSPCAG00000002577	Procavia_capensis
ENSDNOP00000031962	ENSDNOG00000031536	Dasypus_novemcinctus
ENSCHOP00000010603	ENSCHOG00000011990	Choloepus_hoffmanni
ENSTBEP00000012541	ENSTBEG00000014462	Tupaia_belangeri
ENSCCNP00000005800	ENSCCNG00000006160	Castor_canadensis
ENSBMUP00000019380	ENSBMUG00000014651	Bos_mutus
ENSSARP00000003584	ENSSARG00000003962	Sorex_araneus
ENSPCIP00000051201	ENSPCIG00000006293	Phascolarctos_cinereus
ENSVURP00010015663	ENSVURG00010011987	Vombatus_ursinus
ENSMEUP00000014478	ENSMEUG00000015854	Notamacropus_eugenii
ENSSHAP00000018661	ENSSHAG00000015842	Sarcophilus_harrisii
