ENSPVIP00000025847	ENSPVIG00000019331	Pogona_vitticeps
ENSACAP00000013868	ENSACAG00000014134	Anolis_carolinensis
ENSNSUP00000018321	ENSNSUG00000013410	Notechis_scutatus
ENSSMRP00000002349	ENSSMRG00000002009	Salvator_merianae
ENSSPUP00000005689	ENSSPUG00000004386	Sphenodon_punctatus
ENSGAGP00000013838	ENSGAGG00000010548	Gopherus_agassizii
ENSCABP00000016441	ENSCABG00000012218	Chelonoidis_abingdonii
ENSCPBP00000005340	ENSCPBG00000004273	Chrysemys_picta_bellii
ENSPSIP00000016392	ENSPSIG00000014620	Pelodiscus_sinensis
ENSCPRP00005016711	ENSCPRG00005011655	Crocodylus_porosus
ENSAHAP00000018864	ENSAHAG00000013367	Apteryx_haastii
ENSAOWP00000011101	ENSAOWG00000007647	Apteryx_owenii
ENSARWP00000000289	ENSARWG00000000281	Apteryx_rowi
ENSDNVP00000026781	ENSDNVG00000018617	Dromaius_novaehollandiae
ENSNPEP00000020305	ENSNPEG00000015091	Nothoprocta_perdicaria
ENSAPLP00000031158	ENSAPLG00000030066	Anas_platyrhynchos_platyrhynchos
ENSCPGP00000016705	ENSCPGG00000011733	Calidris_pygmaea
ENSCPUP00000023814	ENSCPUG00000016158	Calidris_pugnax
ENSMUNP00000022107	ENSMUNG00000016645	Melopsittacus_undulatus
ENSTGUP00000015950	ENSTGUG00000015622	Taeniopygia_guttata
ENSTGUP00000006520	ENSTGUG00000006348	Taeniopygia_guttata
ENSLSDP00000021437	ENSLSDG00000015159	Lonchura_striata_domestica
ENSSCAP00000000538	ENSSCAG00000000461	Serinus_canaria
ENSZALP00000001962	ENSZALG00000002303	Zonotrichia_albicollis
ENSJHYP00000021655	ENSJHYG00000016377	Junco_hyemalis
ENSPMJP00000025199	ENSPMJG00000018466	Parus_major
ENSCCEP00000022054	ENSCCEG00000019952	Cyanistes_caeruleus
ENSFALP00000012627	ENSFALG00000012093	Ficedula_albicollis
ENSLCOP00000006763	ENSLCOG00000005010	Lepidothrix_coronata
ENSMVIP00005023217	ENSMVIG00005016289	Manacus_vitellinus
ENSMGAP00000005709	ENSMGAG00000005768	Meleagris_gallopavo
ENSCJPP00005020117	ENSCJPG00005016240	Coturnix_japonica
ENSGALP00000058290	ENSGALG00000042476	Gallus_gallus
ENSNMEP00000026482	ENSNMEG00000022306	Numida_meleagris
ENSVURP00010007260	ENSVURG00010005626	Vombatus_ursinus
ENSPCIP00000024533	ENSPCIG00000018498	Phascolarctos_cinereus
ENSMEUP00000008185	ENSMEUG00000008962	Notamacropus_eugenii
ENSSHAP00000020931	ENSSHAG00000017749	Sarcophilus_harrisii
ENSMODP00000010122	ENSMODG00000008144	Monodelphis_domestica
ENSDNOP00000030872	ENSDNOG00000039665	Dasypus_novemcinctus
ENSCHOP00000003873	ENSCHOG00000004378	Choloepus_hoffmanni
ENSLAFP00000013659	ENSLAFG00000016272	Loxodonta_africana
ENSPCAP00000003787	ENSPCAG00000004044	Procavia_capensis
ENSETEP00000003172	ENSETEG00000003865	Echinops_telfairi
MGP_SPRETEiJ_P0092252	MGP_SPRETEiJ_G0033556	Mus_spretus_strain_SPRET/EiJ
ENSMUSP00000139026	ENSMUSG00000090626	Mus_musculus_strain_reference_(CL57BL6)
ENSMSIP00000036121	ENSMSIG00000030057	Mus_spicilegus
MGP_CAROLIEiJ_P0088621	MGP_CAROLIEiJ_G0032418	Mus_caroli_strain_CAROLI_EIJ
MGP_PahariEiJ_P0024251	MGP_PahariEiJ_G0015282	Mus_pahari_strain_PAHARI_EIJ
ENSRNOP00000073604	ENSRNOG00000059702	Rattus_norvegicus
ENSMUGP00000016011	ENSMUGG00000013737	Meriones_unguiculatus
ENSCGRP00000019304	ENSCGRG00000014065	Cricetulus_griseus_CriGri_1.0
ENSCGRP00015021216	ENSCGRG00015016143	Cricetulus_griseus_CriGri-PICR
ENSCGRP00001018054	ENSCGRG00001017918	Cricetulus_griseus_CHOK1GS_HDv1
ENSMAUP00000004119	ENSMAUG00000004928	Mesocricetus_auratus
ENSPEMP00000028317	ENSPEMG00000023878	Peromyscus_maniculatus_bairdii
ENSMOCP00000006688	ENSMOCG00000006358	Microtus_ochrogaster
ENSNGAP00000019950	ENSNGAG00000019601	Nannospalax_galili
