petromyzon_marinus ENSPMAG00000001244
eptatretus_burgeri ENSEBUG00000010638
pogona_vitticeps ENSPVIG00000001110
anolis_carolinensis ENSACAG00000017198
salvator_merianae ENSSMRG00000012456
sphenodon_punctatus ENSSPUG00000009547
dromaius_novaehollandiae ENSDNVG00000003015
nothoprocta_perdicaria ENSNPEG00000011635
apteryx_haastii ENSAHAG00000009812
apteryx_rowi ENSARWG00000011998
apteryx_owenii ENSAOWG00000003892
calidris_pugnax ENSCPUG00000019443
calidris_pygmaea ENSCPGG00000002733
melopsittacus_undulatus ENSMUNG00000009266
lonchura_striata_domestica ENSLSDG00000003182
taeniopygia_guttata ENSTGUG00000012291
serinus_canaria ENSSCAG00000009333
junco_hyemalis ENSJHYG00000011919
zonotrichia_albicollis ENSZALG00000000009
ficedula_albicollis ENSFALG00000012727
parus_major ENSPMJG00000016845
cyanistes_caeruleus ENSCCEG00000018443
manacus_vitellinus ENSMVIG00005003916
lepidothrix_coronata ENSLCOG00000005757
anser_brachyrhynchus ENSABRG00000002081
anas_platyrhynchos_platyrhynchos ENSAPLG00000014216
meleagris_gallopavo ENSMGAG00000012865
gallus_gallus ENSGALG00000010432
coturnix_japonica ENSCJPG00005019285
numida_meleagris ENSNMEG00000022410
crocodylus_porosus ENSCPRG00005005406
gopherus_agassizii ENSGAGG00000011906
chelonoidis_abingdonii ENSCABG00000022801
chrysemys_picta_bellii ENSCPBG00000026307
pelodiscus_sinensis ENSPSIG00000004669
loxodonta_africana ENSLAFG00000008174
procavia_capensis ENSPCAG00000003534
echinops_telfairi ENSETEG00000015429
dasypus_novemcinctus ENSDNOG00000017287
ursus_maritimus ENSUMAG00000007313
ursus_americanus ENSUAMG00000011676
ailuropoda_melanoleuca ENSAMEG00000003792
mustela_putorius_furo ENSMPUG00000008848
neovison_vison ENSNVIG00000014391
canis_lupus_familiaris ENSCAFG00000017185
canis_lupus_dingo ENSCAFG00020001369
vulpes_vulpes ENSVVUG00000003295
panthera_tigris_altaica ENSPTIG00000014711
panthera_pardus ENSPPRG00000010680
felis_catus ENSFCAG00000011729
equus_caballus ENSECAG00000011265
ovis_aries ENSOARG00000002420
capra_hircus ENSCHIG00000024297
bison_bison_bison ENSBBBG00000020998
tursiops_truncatus ENSTTRG00000012192
sus_scrofa ENSSSCG00000002396
bos_mutus ENSBMUG00000001190
bos_taurus ENSBTAG00000002706
equus_asinus_asinus ENSEASG00005020054
sorex_araneus ENSSARG00000010858
myotis_lucifugus ENSMLUG00000005141
pteropus_vampyrus ENSPVAG00000004862
peromyscus_maniculatus_bairdii ENSPEMG00000022133
microtus_ochrogaster ENSMOCG00000021019
cricetulus_griseus_chok1gshd ENSCGRG00001009432
cricetulus_griseus_crigri ENSCGRG00000012410
cricetulus_griseus_crigri-picr ENSCGRG00015002641
mesocricetus_auratus ENSMAUG00000011527
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0018831
mus_spicilegus ENSMSIG00000012312
mus_musculus ENSMUSG00000021033
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0017986
mus_pahari MGP_PahariEiJ_G0029745
rattus_norvegicus ENSRNOG00000047708
meriones_unguiculatus ENSMUGG00000021280
nannospalax_galili ENSNGAG00000013485
jaculus_jaculus ENSJJAG00000008868
jaculus_jaculus ENSJJAG00000021733
dipodomys_ordii ENSDORG00000003512
ictidomys_tridecemlineatus ENSSTOG00000002793
urocitellus_parryii ENSUPAG00010013158
spermophilus_dauricus ENSSDAG00000014046
marmota_marmota_marmota ENSMMMG00000019354
castor_canadensis ENSCCNG00000005886
heterocephalus_glaber_female ENSHGLG00000016650
heterocephalus_glaber_male ENSHGLG00100000952
fukomys_damarensis ENSFDAG00000001759
octodon_degus ENSODEG00000012019
chinchilla_lanigera ENSCLAG00000009346
cavia_porcellus ENSCPOG00000001608
oryctolagus_cuniculus ENSOCUG00000026130
ochotona_princeps ENSOPRG00000013943
tupaia_belangeri ENSTBEG00000012509
microcebus_murinus ENSMICG00000017159
propithecus_coquereli ENSPCOG00000023109
prolemur_simus ENSPSMG00000011070
otolemur_garnettii ENSOGAG00000006199
pan_troglodytes ENSPTRG00000038857
pan_paniscus ENSPPAG00000041126
homo_sapiens ENSG00000100577
gorilla_gorilla ENSGGOG00000006215
pongo_abelii ENSPPYG00000006021
nomascus_leucogenys ENSNLEG00000016707
rhinopithecus_bieti ENSRBIG00000037998
rhinopithecus_roxellana ENSRROG00000039665
colobus_angolensis_palliatus ENSCANG00000022897
piliocolobus_tephrosceles ENSPTEG00000024171
cercocebus_atys ENSCATG00000022787
mandrillus_leucophaeus ENSMLEG00000034463
theropithecus_gelada ENSTGEG00000026033
chlorocebus_sabaeus ENSCSAG00000011812
macaca_nemestrina ENSMNEG00000033919
macaca_fascicularis ENSMFAG00000036081
macaca_mulatta ENSMMUG00000001097
papio_anubis ENSPANG00000026012
callithrix_jacchus ENSCJAG00000016778
saimiri_boliviensis_boliviensis ENSSBOG00000031776
cebus_capucinus ENSCCAG00000014463
aotus_nancymaae ENSANAG00000028991
carlito_syrichta ENSTSYG00000007707
erinaceus_europaeus ENSEEUG00000015859
phascolarctos_cinereus ENSPCIG00000026873
notamacropus_eugenii ENSMEUG00000012629
sarcophilus_harrisii ENSSHAG00000006823
monodelphis_domestica ENSMODG00000005427
ornithorhynchus_anatinus ENSOANG00000010600
xenopus_tropicalis ENSXETG00000011079
latimeria_chalumnae ENSLACG00000013858
pygocentrus_nattereri ENSPNAG00000016423
ictalurus_punctatus ENSIPUG00000024027
danio_rerio ENSDARG00000027984
periophthalmus_magnuspinnatus ENSPMGG00000011542
hippocampus_comes ENSHCOG00000003127
labrus_bergylta ENSLBEG00000001373
mola_mola ENSMMOG00000001016
gasterosteus_aculeatus ENSGACG00000007752
mastacembelus_armatus ENSMAMG00000004818
monopterus_albus ENSMALG00000005883
anabas_testudineus ENSATEG00000000534
seriola_dumerili ENSSDUG00000002765
seriola_lalandi_dorsalis ENSSLDG00000020243
scophthalmus_maximus ENSSMAG00000003946
poecilia_formosa ENSPFOG00000015826
poecilia_latipinna ENSPLAG00000018236
poecilia_mexicana ENSPMEG00000003732
poecilia_reticulata ENSPREG00000010267
xiphophorus_maculatus ENSXMAG00000015074
xiphophorus_couchianus ENSXCOG00000009650
gambusia_affinis ENSGAFG00000016297
cyprinodon_variegatus ENSCVAG00000022840
fundulus_heteroclitus ENSFHEG00000016997
oryzias_latipes ENSORLG00000016318
oryzias_latipes_asm223469v1 ENSORLG00015006509
oryzias_latipes ENSORLG00020007011
oryzias_melastigma ENSOMEG00000021723
amphiprion_ocellaris ENSAOCG00000008209
amphiprion_percula ENSAPEG00000024491
acanthochromis_polyacanthus ENSAPOG00000002595
stegastes_partitus ENSSPAG00000009975
astatotilapia_calliptera ENSACLG00000023542
maylandia_zebra ENSMZEG00005020720
pundamilia_nyererei ENSPNYG00000023146
haplochromis_burtoni ENSHBUG00000019687
neolamprologus_brichardi ENSNBRG00000008822
neolamprologus_brichardi ENSNBRG00000004781
oreochromis_niloticus ENSONIG00000020168
amphilophus_citrinellus ENSACIG00000007345
takifugu_rubripes ENSTRUG00000023657
tetraodon_nigroviridis ENSTNIG00000017392
kryptolebias_marmoratus ENSKMAG00000003425
cynoglossus_semilaevis ENSCSEG00000000367
gadus_morhua ENSGMOG00000015791
esox_lucius ENSELUG00000007894
paramormyrops_kingsleyae ENSPKIG00000002197
lepisosteus_oculatus ENSLOCG00000010781
scleropages_formosus ENSSFOG00015016705
notechis_scutatus ENSNSUG00000004607
ciona_savignyi ENSCSAVG00000011592
drosophila_melanogaster FBgn0037697
drosophila_melanogaster FBgn0037696
caenorhabditis_elegans_strain_n2 WBGene00001790
