petromyzon_marinus ENSPMAG00000001956
eptatretus_burgeri ENSEBUG00000010812
phascolarctos_cinereus ENSPCIG00000015432
notamacropus_eugenii ENSMEUG00000003928
monodelphis_domestica ENSMODG00000014175
propithecus_coquereli ENSPCOG00000016071
microcebus_murinus ENSMICG00000033775
prolemur_simus ENSPSMG00000001659
otolemur_garnettii ENSOGAG00000011504
macaca_fascicularis ENSMFAG00000041556
macaca_mulatta ENSMMUG00000000523
macaca_nemestrina ENSMNEG00000039574
cercocebus_atys ENSCATG00000003751
mandrillus_leucophaeus ENSMLEG00000034300
papio_anubis ENSPANG00000030461
chlorocebus_sabaeus ENSCSAG00000004251
rhinopithecus_roxellana ENSRROG00000035585
rhinopithecus_bieti ENSRBIG00000044726
colobus_angolensis_palliatus ENSCANG00000035741
macaca_mulatta ENSMMUG00000005282
macaca_nemestrina ENSMNEG00000030219
macaca_fascicularis ENSMFAG00000034296
cercocebus_atys ENSCATG00000034728
papio_anubis ENSPANG00000023542
rhinopithecus_bieti ENSRBIG00000042931
pan_troglodytes ENSPTRG00000010886
pan_paniscus ENSPPAG00000041356
homo_sapiens ENSG00000105254
gorilla_gorilla ENSGGOG00000015419
nomascus_leucogenys ENSNLEG00000032554
callithrix_jacchus ENSCJAG00000009658
saimiri_boliviensis_boliviensis ENSSBOG00000019219
cebus_capucinus ENSCCAG00000031765
aotus_nancymaae ENSANAG00000023325
piliocolobus_tephrosceles ENSPTEG00000010928
colobus_angolensis_palliatus ENSCANG00000041121
pongo_abelii ENSPPYG00000010568
cebus_capucinus ENSCCAG00000032584
tupaia_belangeri ENSTBEG00000012721
oryctolagus_cuniculus ENSOCUG00000015978
ochotona_princeps ENSOPRG00000001801
carlito_syrichta ENSTSYG00000036938
microtus_ochrogaster ENSMOCG00000016238
mesocricetus_auratus ENSMAUG00000019975
peromyscus_maniculatus_bairdii ENSPEMG00000005035
peromyscus_maniculatus_bairdii ENSPEMG00000019222
mus_spicilegus ENSMSIG00000004418
mus_musculus ENSMUSG00000006095
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0030602
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0029506
mus_pahari MGP_PahariEiJ_G0012740
rattus_norvegicus ENSRNOG00000020781
rattus_norvegicus ENSRNOG00000045655
cricetulus_griseus_chok1gshd ENSCGRG00001017062
cricetulus_griseus_crigri-picr ENSCGRG00015009269
cricetulus_griseus_crigri ENSCGRG00000004187
meriones_unguiculatus ENSMUGG00000012262
nannospalax_galili ENSNGAG00000016056
jaculus_jaculus ENSJJAG00000024391
castor_canadensis ENSCCNG00000009233
dipodomys_ordii ENSDORG00000001853
urocitellus_parryii ENSUPAG00010014222
ictidomys_tridecemlineatus ENSSTOG00000009414
marmota_marmota_marmota ENSMMMG00000004569
spermophilus_dauricus ENSSDAG00000009898
octodon_degus ENSODEG00000015989
octodon_degus ENSODEG00000011619
chinchilla_lanigera ENSCLAG00000015565
cavia_aperea ENSCAPG00000014137
cavia_porcellus ENSCPOG00000012098
heterocephalus_glaber_female ENSHGLG00000008350
heterocephalus_glaber_male ENSHGLG00100016813
fukomys_damarensis ENSFDAG00000010078
tursiops_truncatus ENSTTRG00000003920
