apteryx_owenii ENSAOWG00000008071
apteryx_haastii ENSAHAG00000016805
apteryx_rowi ENSARWG00000008345
dromaius_novaehollandiae ENSDNVG00000002272
nothoprocta_perdicaria ENSNPEG00000016149
gallus_gallus ENSGALG00000045817
gallus_gallus ENSGALG00000053565
coturnix_japonica ENSCJPG00005005324
meleagris_gallopavo ENSMGAG00000006168
numida_meleagris ENSNMEG00000003808
melopsittacus_undulatus ENSMUNG00000016031
crocodylus_porosus ENSCPRG00005014650
gopherus_agassizii ENSGAGG00000013051
chelonoidis_abingdonii ENSCABG00000014363
chrysemys_picta_bellii ENSCPBG00000014929
pelodiscus_sinensis ENSPSIG00000009578
pogona_vitticeps ENSPVIG00000024232
anolis_carolinensis ENSACAG00000006367
salvator_merianae ENSSMRG00000015723
sphenodon_punctatus ENSSPUG00000011657
notamacropus_eugenii ENSMEUG00000001120
sarcophilus_harrisii ENSSHAG00000017326
loxodonta_africana ENSLAFG00000031766
procavia_capensis ENSPCAG00000012821
echinops_telfairi ENSETEG00000005215
dasypus_novemcinctus ENSDNOG00000015280
choloepus_hoffmanni ENSCHOG00000013899
cricetulus_griseus_crigri ENSCGRG00000005963
cricetulus_griseus_chok1gshd ENSCGRG00001023813
cricetulus_griseus_crigri-picr ENSCGRG00015009266
mesocricetus_auratus ENSMAUG00000004286
peromyscus_maniculatus_bairdii ENSPEMG00000019996
microtus_ochrogaster ENSMOCG00000012831
mus_musculus ENSMUSG00000048520
mus_spicilegus ENSMSIG00000018049
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0027982
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0026987
mus_pahari MGP_PahariEiJ_G0021758
rattus_norvegicus ENSRNOG00000043035
nannospalax_galili ENSNGAG00000020183
jaculus_jaculus ENSJJAG00000024216
dipodomys_ordii ENSDORG00000011651
chinchilla_lanigera ENSCLAG00000006381
octodon_degus ENSODEG00000006526
cavia_porcellus ENSCPOG00000001377
cavia_aperea ENSCAPG00000005901
heterocephalus_glaber_female ENSHGLG00000014934
heterocephalus_glaber_male ENSHGLG00100009932
fukomys_damarensis ENSFDAG00000021389
urocitellus_parryii ENSUPAG00010003449
ictidomys_tridecemlineatus ENSSTOG00000031857
marmota_marmota_marmota ENSMMMG00000017210
spermophilus_dauricus ENSSDAG00000010008
oryctolagus_cuniculus ENSOCUG00000011149
tupaia_belangeri ENSTBEG00000012553
pan_troglodytes ENSPTRG00000019544
pan_paniscus ENSPPAG00000035681
homo_sapiens ENSG00000161040
gorilla_gorilla ENSGGOG00000034848
pongo_abelii ENSPPYG00000017876
nomascus_leucogenys ENSNLEG00000009409
colobus_angolensis_palliatus ENSCANG00000034488
piliocolobus_tephrosceles ENSPTEG00000005818
rhinopithecus_roxellana ENSRROG00000045319
rhinopithecus_bieti ENSRBIG00000030768
theropithecus_gelada ENSTGEG00000009416
papio_anubis ENSPANG00000018070
macaca_fascicularis ENSMFAG00000000510
macaca_nemestrina ENSMNEG00000033248
macaca_mulatta ENSMMUG00000012427
chlorocebus_sabaeus ENSCSAG00000011766
cercocebus_atys ENSCATG00000027965
mandrillus_leucophaeus ENSMLEG00000037550
cebus_capucinus ENSCCAG00000036416
saimiri_boliviensis_boliviensis ENSSBOG00000020780
callithrix_jacchus ENSCJAG00000021213
aotus_nancymaae ENSANAG00000015418
carlito_syrichta ENSTSYG00000005742
microcebus_murinus ENSMICG00000011727
prolemur_simus ENSPSMG00000017016
propithecus_coquereli ENSPCOG00000013424
otolemur_garnettii ENSOGAG00000015993
pteropus_vampyrus ENSPVAG00000010447
myotis_lucifugus ENSMLUG00000006204
bos_mutus ENSBMUG00000011001
bos_taurus ENSBTAG00000016324
bison_bison_bison ENSBBBG00000002495
capra_hircus ENSCHIG00000005856
ovis_aries ENSOARG00000018805
tursiops_truncatus ENSTTRG00000011423
sus_scrofa ENSSSCG00000037822
vicugna_pacos ENSVPAG00000008907
erinaceus_europaeus ENSEEUG00000014695
sorex_araneus ENSSARG00000001132
ailuropoda_melanoleuca ENSAMEG00000012882
ursus_maritimus ENSUMAG00000013872
neovison_vison ENSNVIG00000022428
mustela_putorius_furo ENSMPUG00000018273
canis_lupus_familiaris ENSCAFG00000004262
canis_lupus_dingo ENSCAFG00020022659
vulpes_vulpes ENSVVUG00000019099
panthera_tigris_altaica ENSPTIG00000012870
panthera_pardus ENSPPRG00000007426
felis_catus ENSFCAG00000026951
equus_caballus ENSECAG00000007087
equus_asinus_asinus ENSEASG00005017135
ornithorhynchus_anatinus ENSOANG00000020354
latimeria_chalumnae ENSLACG00000022184
takifugu_rubripes ENSTRUG00000011507
tetraodon_nigroviridis ENSTNIG00000000403
