petromyzon_marinus ENSPMAG00000002123
eptatretus_burgeri ENSEBUG00000015762
amphiprion_ocellaris ENSAOCG00000017009
acanthochromis_polyacanthus ENSAPOG00000020585
oryzias_latipes ENSORLG00000005392
oryzias_latipes ENSORLG00020009663
oryzias_latipes_asm223469v1 ENSORLG00015015164
oryzias_melastigma ENSOMEG00000018093
mola_mola ENSMMOG00000006426
tetraodon_nigroviridis ENSTNIG00000008587
anabas_testudineus ENSATEG00000015334
cynoglossus_semilaevis ENSCSEG00000007422
monopterus_albus ENSMALG00000014289
mastacembelus_armatus ENSMAMG00000002902
anabas_testudineus ENSATEG00000015289
anabas_testudineus ENSATEG00000015313
gasterosteus_aculeatus ENSGACG00000020159
seriola_dumerili ENSSDUG00000015168
seriola_lalandi_dorsalis ENSSLDG00000014325
scophthalmus_maximus ENSSMAG00000003028
amphiprion_percula ENSAPEG00000012399
amphiprion_ocellaris ENSAOCG00000018755
stegastes_partitus ENSSPAG00000001558
amphilophus_citrinellus ENSACIG00000023563
poecilia_formosa ENSPFOG00000023235
poecilia_mexicana ENSPMEG00000017353
poecilia_reticulata ENSPREG00000016452
poecilia_formosa ENSPFOG00000023135
poecilia_mexicana ENSPMEG00000014186
poecilia_latipinna ENSPLAG00000012338
xiphophorus_maculatus ENSXMAG00000009467
xiphophorus_couchianus ENSXCOG00000018834
gambusia_affinis ENSGAFG00000015343
fundulus_heteroclitus ENSFHEG00000008541
cyprinodon_variegatus ENSCVAG00000012035
kryptolebias_marmoratus ENSKMAG00000016690
kryptolebias_marmoratus ENSKMAG00000016824
pundamilia_nyererei ENSPNYG00000018383
haplochromis_burtoni ENSHBUG00000020066
maylandia_zebra ENSMZEG00005023222
astatotilapia_calliptera ENSACLG00000024603
neolamprologus_brichardi ENSNBRG00000006584
oreochromis_niloticus ENSONIG00000017473
labrus_bergylta ENSLBEG00000005971
takifugu_rubripes ENSTRUG00000008213
hippocampus_comes ENSHCOG00000007084
periophthalmus_magnuspinnatus ENSPMGG00000000379
gadus_morhua ENSGMOG00000016088
esox_lucius ENSELUG00000013780
pygocentrus_nattereri ENSPNAG00000018258
astyanax_mexicanus ENSAMXG00000008888
ictalurus_punctatus ENSIPUG00000008042
danio_rerio ENSDARG00000039934
scleropages_formosus ENSSFOG00015012983
paramormyrops_kingsleyae ENSPKIG00000002094
lepisosteus_oculatus ENSLOCG00000005030
homo_sapiens ENSG00000159267
gorilla_gorilla ENSGGOG00000011135
pan_paniscus ENSPPAG00000033846
pan_troglodytes ENSPTRG00000013895
pongo_abelii ENSPPYG00000011406
nomascus_leucogenys ENSNLEG00000004489
mandrillus_leucophaeus ENSMLEG00000039240
cercocebus_atys ENSCATG00000043493
papio_anubis ENSPANG00000011262
theropithecus_gelada ENSTGEG00000024884
macaca_mulatta ENSMMUG00000015566
macaca_nemestrina ENSMNEG00000034742
macaca_fascicularis ENSMFAG00000031411
chlorocebus_sabaeus ENSCSAG00000008541
rhinopithecus_roxellana ENSRROG00000034799
rhinopithecus_bieti ENSRBIG00000040559
piliocolobus_tephrosceles ENSPTEG00000003507
colobus_angolensis_palliatus ENSCANG00000043055
cebus_capucinus ENSCCAG00000036991
callithrix_jacchus ENSCJAG00000002697
saimiri_boliviensis_boliviensis ENSSBOG00000030015
aotus_nancymaae ENSANAG00000030482
carlito_syrichta ENSTSYG00000005904
propithecus_coquereli ENSPCOG00000017343
microcebus_murinus ENSMICG00000013188
prolemur_simus ENSPSMG00000010960
otolemur_garnettii ENSOGAG00000002192
mus_spicilegus ENSMSIG00000009840
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021893
mus_musculus ENSMUSG00000040820
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020987
mus_pahari MGP_PahariEiJ_G0016692
rattus_norvegicus ENSRNOG00000001686
meriones_unguiculatus ENSMUGG00000012887
cricetulus_griseus_chok1gshd ENSCGRG00001019608
cricetulus_griseus_crigri ENSCGRG00000007228
cricetulus_griseus_crigri-picr ENSCGRG00015015086
mesocricetus_auratus ENSMAUG00000000186
