phascolarctos_cinereus ENSPCIG00000014049
notamacropus_eugenii ENSMEUG00000004481
sarcophilus_harrisii ENSSHAG00000012074
monodelphis_domestica ENSMODG00000025535
erinaceus_europaeus ENSEEUG00000006646
sorex_araneus ENSSARG00000008996
bison_bison_bison ENSBBBG00000002759
bos_taurus ENSBTAG00000037921
bos_mutus ENSBMUG00000009712
capra_hircus ENSCHIG00000026373
ovis_aries ENSOARG00000015570
tursiops_truncatus ENSTTRG00000001979
sus_scrofa ENSSSCG00000021619
vicugna_pacos ENSVPAG00000009190
pteropus_vampyrus ENSPVAG00000003312
myotis_lucifugus ENSMLUG00000003957
ursus_americanus ENSUAMG00000007145
ursus_maritimus ENSUMAG00000014182
ailuropoda_melanoleuca ENSAMEG00000004372
mustela_putorius_furo ENSMPUG00000010368
neovison_vison ENSNVIG00000012225
canis_lupus_familiaris ENSCAFG00000006787
canis_lupus_dingo ENSCAFG00020010253
vulpes_vulpes ENSVVUG00000027914
panthera_tigris_altaica ENSPTIG00000007341
panthera_pardus ENSPPRG00000002898
felis_catus ENSFCAG00000002251
equus_caballus ENSECAG00000017959
equus_asinus_asinus ENSEASG00005003184
oryctolagus_cuniculus ENSOCUG00000015009
ochotona_princeps ENSOPRG00000004692
tupaia_belangeri ENSTBEG00000014201
mus_spicilegus ENSMSIG00000010812
mus_musculus ENSMUSG00000048236
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0031383
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0030270
mus_pahari MGP_PahariEiJ_G0013487
rattus_norvegicus ENSRNOG00000019794
meriones_unguiculatus ENSMUGG00000009286
cricetulus_griseus_chok1gshd ENSCGRG00001017431
cricetulus_griseus_crigri ENSCGRG00000017163
cricetulus_griseus_crigri-picr ENSCGRG00015013350
mesocricetus_auratus ENSMAUG00000022114
peromyscus_maniculatus_bairdii ENSPEMG00000014418
microtus_ochrogaster ENSMOCG00000013602
castor_canadensis ENSCCNG00000021709
cavia_porcellus ENSCPOG00000002414
octodon_degus ENSODEG00000001658
heterocephalus_glaber_male ENSHGLG00100013801
heterocephalus_glaber_female ENSHGLG00000016093
fukomys_damarensis ENSFDAG00000009622
spermophilus_dauricus ENSSDAG00000003270
ictidomys_tridecemlineatus ENSSTOG00000010491
marmota_marmota_marmota ENSMMMG00000015931
pan_troglodytes ENSPTRG00000003317
pan_paniscus ENSPPAG00000030544
homo_sapiens ENSG00000183378
gorilla_gorilla ENSGGOG00000001085
pongo_abelii ENSPPYG00000003517
nomascus_leucogenys ENSNLEG00000017505
macaca_mulatta ENSMMUG00000019757
macaca_nemestrina ENSMNEG00000039260
macaca_fascicularis ENSMFAG00000038410
theropithecus_gelada ENSTGEG00000019072
papio_anubis ENSPANG00000030678
mandrillus_leucophaeus ENSMLEG00000013183
cercocebus_atys ENSCATG00000037955
chlorocebus_sabaeus ENSCSAG00000004414
rhinopithecus_roxellana ENSRROG00000034135
rhinopithecus_bieti ENSRBIG00000011818
colobus_angolensis_palliatus ENSCANG00000034758
piliocolobus_tephrosceles ENSPTEG00000000955
saimiri_boliviensis_boliviensis ENSSBOG00000032768
cebus_capucinus ENSCCAG00000033170
aotus_nancymaae ENSANAG00000021410
carlito_syrichta ENSTSYG00000007646
prolemur_simus ENSPSMG00000010880
microcebus_murinus ENSMICG00000002410
propithecus_coquereli ENSPCOG00000021891
otolemur_garnettii ENSOGAG00000006799
choloepus_hoffmanni ENSCHOG00000010491
dasypus_novemcinctus ENSDNOG00000000836
loxodonta_africana ENSLAFG00000012678
procavia_capensis ENSPCAG00000015150
echinops_telfairi ENSETEG00000003245
ornithorhynchus_anatinus ENSOANG00000020562
pogona_vitticeps ENSPVIG00000016503
anolis_carolinensis ENSACAG00000004288
notechis_scutatus ENSNSUG00000013223
salvator_merianae ENSSMRG00000000561
sphenodon_punctatus ENSSPUG00000002358
manacus_vitellinus ENSMVIG00005014167
lepidothrix_coronata ENSLCOG00000001945
taeniopygia_guttata ENSTGUG00000015911
taeniopygia_guttata ENSTGUG00000005215
ficedula_albicollis ENSFALG00000010666
melopsittacus_undulatus ENSMUNG00000004719
calidris_pygmaea ENSCPGG00000015001
calidris_pugnax ENSCPUG00000000056
coturnix_japonica ENSCJPG00005018607
meleagris_gallopavo ENSMGAG00000005290
gallus_gallus ENSGALG00000005318
numida_meleagris ENSNMEG00000009387
anser_brachyrhynchus ENSABRG00000002528
anas_platyrhynchos_platyrhynchos ENSAPLG00000004207
apteryx_owenii ENSAOWG00000011751
apteryx_rowi ENSARWG00000018480
apteryx_haastii ENSAHAG00000005856
dromaius_novaehollandiae ENSDNVG00000008128
nothoprocta_perdicaria ENSNPEG00000007052
crocodylus_porosus ENSCPRG00005006393
pelodiscus_sinensis ENSPSIG00000005296
pelodiscus_sinensis ENSPSIG00000005261
chelonoidis_abingdonii ENSCABG00000020042
gopherus_agassizii ENSGAGG00000022564
chrysemys_picta_bellii ENSCPBG00000016402
apteryx_haastii ENSAHAG00000005850
apteryx_rowi ENSARWG00000018479
nothoprocta_perdicaria ENSNPEG00000007064
xenopus_tropicalis ENSXETG00000009052
latimeria_chalumnae ENSLACG00000009167
seriola_lalandi_dorsalis ENSSLDG00000003983
seriola_dumerili ENSSDUG00000003774
scophthalmus_maximus ENSSMAG00000016550
monopterus_albus ENSMALG00000004583
anabas_testudineus ENSATEG00000008608
gasterosteus_aculeatus ENSGACG00000002468
fundulus_heteroclitus ENSFHEG00000021965
cyprinodon_variegatus ENSCVAG00000023100
xiphophorus_couchianus ENSXCOG00000020674
xiphophorus_maculatus ENSXMAG00000026877
gambusia_affinis ENSGAFG00000021917
poecilia_latipinna ENSPLAG00000007760
poecilia_formosa ENSPFOG00000008651
poecilia_mexicana ENSPMEG00000016877
poecilia_reticulata ENSPREG00000001879
kryptolebias_marmoratus ENSKMAG00000006909
acanthochromis_polyacanthus ENSAPOG00000010018
amphiprion_ocellaris ENSAOCG00000003051
maylandia_zebra ENSMZEG00005014830
astatotilapia_calliptera ENSACLG00000006810
pundamilia_nyererei ENSPNYG00000008487
haplochromis_burtoni ENSHBUG00000002124
neolamprologus_brichardi ENSNBRG00000001767
oreochromis_niloticus ENSONIG00000010983
amphilophus_citrinellus ENSACIG00000000147
tetraodon_nigroviridis ENSTNIG00000000383
takifugu_rubripes ENSTRUG00000021057
mola_mola ENSMMOG00000019398
periophthalmus_magnuspinnatus ENSPMGG00000021021
gadus_morhua ENSGMOG00000008979
esox_lucius ENSELUG00000015748
ictalurus_punctatus ENSIPUG00000010744
astyanax_mexicanus ENSAMXG00000035837
danio_rerio ENSDARG00000094793
paramormyrops_kingsleyae ENSPKIG00000024070
lepisosteus_oculatus ENSLOCG00000004255
gopherus_agassizii ENSGAGG00000000022
chelonoidis_abingdonii ENSCABG00000021507
chrysemys_picta_bellii ENSCPBG00000027265
pelodiscus_sinensis ENSPSIG00000017324
apteryx_haastii ENSAHAG00000008691
apteryx_owenii ENSAOWG00000013572
apteryx_rowi ENSARWG00000013352
dromaius_novaehollandiae ENSDNVG00000004130
nothoprocta_perdicaria ENSNPEG00000003387
anser_brachyrhynchus ENSABRG00000017129
anolis_carolinensis ENSACAG00000000041
pogona_vitticeps ENSPVIG00000011897
notechis_scutatus ENSNSUG00000015104
felis_catus ENSFCAG00000028798
propithecus_coquereli ENSPCOG00000028682
loxodonta_africana ENSLAFG00000003057
procavia_capensis ENSPCAG00000015396
echinops_telfairi ENSETEG00000004430
latimeria_chalumnae ENSLACG00000005347
eptatretus_burgeri ENSEBUG00000015191
