apteryx_owenii ENSAOWG00000012189
apteryx_haastii ENSAHAG00000011428
apteryx_rowi ENSARWG00000018870
dromaius_novaehollandiae ENSDNVG00000007289
gallus_gallus ENSGALG00000006350
coturnix_japonica ENSCJPG00005008586
numida_meleagris ENSNMEG00000021738
anser_brachyrhynchus ENSABRG00000015072
anas_platyrhynchos_platyrhynchos ENSAPLG00000005726
lepidothrix_coronata ENSLCOG00000012822
manacus_vitellinus ENSMVIG00005003000
parus_major ENSPMJG00000018778
cyanistes_caeruleus ENSCCEG00000022952
lonchura_striata_domestica ENSLSDG00000009163
junco_hyemalis ENSJHYG00000006979
ficedula_albicollis ENSFALG00000007235
calidris_pygmaea ENSCPGG00000014859
calidris_pugnax ENSCPUG00000009230
notechis_scutatus ENSNSUG00000010954
phascolarctos_cinereus ENSPCIG00000010889
notamacropus_eugenii ENSMEUG00000013151
sarcophilus_harrisii ENSSHAG00000000610
monodelphis_domestica ENSMODG00000014934
ictidomys_tridecemlineatus ENSSTOG00000034559
marmota_marmota_marmota ENSMMMG00000000052
urocitellus_parryii ENSUPAG00010004262
spermophilus_dauricus ENSSDAG00000019966
spermophilus_dauricus ENSSDAG00000019957
urocitellus_parryii ENSUPAG00010004270
marmota_marmota_marmota ENSMMMG00000000042
cricetulus_griseus_chok1gshd ENSCGRG00001021501
cricetulus_griseus_crigri ENSCGRG00000006948
cricetulus_griseus_crigri-picr ENSCGRG00015017818
mesocricetus_auratus ENSMAUG00000015761
microtus_ochrogaster ENSMOCG00000007362
microtus_ochrogaster ENSMOCG00000001123
peromyscus_maniculatus_bairdii ENSPEMG00000010371
meriones_unguiculatus ENSMUGG00000010164
meriones_unguiculatus ENSMUGG00000015968
mus_musculus ENSMUSG00000001666
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0016260
mus_spicilegus ENSMSIG00000005444
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0015447
mus_pahari MGP_PahariEiJ_G0030863
rattus_norvegicus ENSRNOG00000001239
nannospalax_galili ENSNGAG00000012164
jaculus_jaculus ENSJJAG00000000321
chinchilla_lanigera ENSCLAG00000011290
cavia_porcellus ENSCPOG00000031157
heterocephalus_glaber_female ENSHGLG00000010194
heterocephalus_glaber_male ENSHGLG00100014530
fukomys_damarensis ENSFDAG00000015286
castor_canadensis ENSCCNG00000021748
castor_canadensis ENSCCNG00000012753
castor_canadensis ENSCCNG00000012738
dipodomys_ordii ENSDORG00000007138
ochotona_princeps ENSOPRG00000003661
ochotona_princeps ENSOPRG00000000040
pan_paniscus ENSPPAG00000011364
pan_troglodytes ENSPTRG00000047543
gorilla_gorilla ENSGGOG00000044054
pan_paniscus ENSPPAG00000034655
nomascus_leucogenys ENSNLEG00000034412
pan_troglodytes ENSPTRG00000051494
homo_sapiens ENSG00000099974
pongo_abelii ENSPPYG00000019935
theropithecus_gelada ENSTGEG00000028306
papio_anubis ENSPANG00000021135
macaca_fascicularis ENSMFAG00000043954
macaca_mulatta ENSMMUG00000048074
macaca_nemestrina ENSMNEG00000039598
mandrillus_leucophaeus ENSMLEG00000035871
chlorocebus_sabaeus ENSCSAG00000011004
cercocebus_atys ENSCATG00000042405
rhinopithecus_roxellana ENSRROG00000033983
colobus_angolensis_palliatus ENSCANG00000041980
pan_paniscus ENSPPAG00000031452
pan_paniscus ENSPPAG00000034257
pan_troglodytes ENSPTRG00000014161
gorilla_gorilla ENSGGOG00000008720
rhinopithecus_roxellana ENSRROG00000034259
rhinopithecus_bieti ENSRBIG00000025957
colobus_angolensis_palliatus ENSCANG00000040941
piliocolobus_tephrosceles ENSPTEG00000027190
macaca_fascicularis ENSMFAG00000038631
macaca_nemestrina ENSMNEG00000044924
macaca_mulatta ENSMMUG00000004552
papio_anubis ENSPANG00000035604
cercocebus_atys ENSCATG00000033956
mandrillus_leucophaeus ENSMLEG00000030866
cebus_capucinus ENSCCAG00000025753
callithrix_jacchus ENSCJAG00000009483
saimiri_boliviensis_boliviensis ENSSBOG00000032483
theropithecus_gelada ENSTGEG00000018681
otolemur_garnettii ENSOGAG00000033964
tursiops_truncatus ENSTTRG00000002056
tursiops_truncatus ENSTTRG00000008644
bos_taurus ENSBTAG00000022027
vicugna_pacos ENSVPAG00000000573
pteropus_vampyrus ENSPVAG00000001613
castor_canadensis ENSCCNG00000012768
castor_canadensis ENSCCNG00000021754
ochotona_princeps ENSOPRG00000003067
procavia_capensis ENSPCAG00000009590
neovison_vison ENSNVIG00000021334
propithecus_coquereli ENSPCOG00000015325
propithecus_coquereli ENSPCOG00000019181
prolemur_simus ENSPSMG00000006441
microcebus_murinus ENSMICG00000033984
carlito_syrichta ENSTSYG00000033911
carlito_syrichta ENSTSYG00000007304
homo_sapiens ENSG00000285762
homo_sapiens ENSG00000099977
pongo_abelii ENSPPYG00000014483
nomascus_leucogenys ENSNLEG00000002940
theropithecus_gelada ENSTGEG00000028318
chlorocebus_sabaeus ENSCSAG00000018647
macaca_mulatta ENSMMUG00000004554
aotus_nancymaae ENSANAG00000002571
bison_bison_bison ENSBBBG00000003951
bos_mutus ENSBMUG00000004661
bison_bison_bison ENSBBBG00000023170
capra_hircus ENSCHIG00000017097
ovis_aries ENSOARG00000013634
sus_scrofa ENSSSCG00000035836
sorex_araneus ENSSARG00000005034
erinaceus_europaeus ENSEEUG00000009279
ursus_maritimus ENSUMAG00000003262
ursus_americanus ENSUAMG00000010793
ailuropoda_melanoleuca ENSAMEG00000013811
mustela_putorius_furo ENSMPUG00000002935
canis_lupus_dingo ENSCAFG00020007448
panthera_tigris_altaica ENSPTIG00000006926
panthera_pardus ENSPPRG00000007078
felis_catus ENSFCAG00000009408
equus_caballus ENSECAG00000021086
equus_asinus_asinus ENSEASG00005000939
tupaia_belangeri ENSTBEG00000002939
loxodonta_africana ENSLAFG00000004336
echinops_telfairi ENSETEG00000010761
dasypus_novemcinctus ENSDNOG00000003337
oryctolagus_cuniculus ENSOCUG00000026742
