phascolarctos_cinereus ENSPCIG00000032086
notamacropus_eugenii ENSMEUG00000005257
sarcophilus_harrisii ENSSHAG00000001020
ornithorhynchus_anatinus ENSOANG00000020666
ornithorhynchus_anatinus ENSOANG00000012511
pogona_vitticeps ENSPVIG00000021845
anolis_carolinensis ENSACAG00000009196
notechis_scutatus ENSNSUG00000017403
salvator_merianae ENSSMRG00000014146
sphenodon_punctatus ENSSPUG00000005440
calidris_pygmaea ENSCPGG00000010533
calidris_pugnax ENSCPUG00000011987
melopsittacus_undulatus ENSMUNG00000010108
serinus_canaria ENSSCAG00000004242
junco_hyemalis ENSJHYG00000012301
lonchura_striata ENSLSDG00000015537
taeniopygia_guttata ENSTGUG00000009633
parus_major ENSPMJG00000009493
cyanistes_caeruleus ENSCCEG00000008057
ficedula_albicollis ENSFALG00000011979
manacus_vitellinus ENSMVIG00005008083
lepidothrix_coronata ENSLCOG00000013747
gallus_gallus ENSGALG00000040530
meleagris_gallopavo ENSMGAG00000008787
coturnix_japonica ENSCJPG00005018500
numida_meleagris ENSNMEG00000011483
anas_platyrhynchos ENSAPLG00000015143
apteryx_haastii ENSAHAG00000018950
apteryx_owenii ENSAOWG00000012758
apteryx_rowi ENSARWG00000002499
dromaius_novaehollandiae ENSDNVG00000015492
nothoprocta_perdicaria ENSNPEG00000014484
crocodylus_porosus ENSCPRG00005016873
gopherus_agassizii ENSGAGG00000017257
chelonoidis_abingdonii ENSCABG00000023020
chrysemys_picta ENSCPBG00000007733
pelodiscus_sinensis ENSPSIG00000013295
ovis_aries ENSOARG00000002716
ovis_aries ENSOARG00000002715
capra_hircus ENSCHIG00000011158
bos_mutus ENSBMUG00000005399
ovis_aries ENSOARG00000002904
tursiops_truncatus ENSTTRG00000012507
equus_caballus ENSECAG00000015992
equus_asinus ENSEASG00005007503
ailuropoda_melanoleuca ENSAMEG00000001659
ursus_maritimus ENSUMAG00000005900
neovison_vison ENSNVIG00000006533
mustela_putorius ENSMPUG00000000884
canis_lupus ENSCAFG00000032054
canis_lupus ENSCAFG00000009734
vulpes_vulpes ENSVVUG00000000617
panthera_pardus ENSPPRG00000024298
pteropus_vampyrus ENSPVAG00000001568
erinaceus_europaeus ENSEEUG00000006472
pan_paniscus ENSPPAG00000019531
pan_troglodytes ENSPTRG00000051396
homo_sapiens ENSG00000184956
gorilla_gorilla ENSGGOG00000000463
pongo_abelii ENSPPYG00000002894
nomascus_leucogenys ENSNLEG00000008814
cercocebus_atys ENSCATG00000029866
mandrillus_leucophaeus ENSMLEG00000035758
papio_anubis ENSPANG00000020296
theropithecus_gelada ENSTGEG00000024570
macaca_nemestrina ENSMNEG00000043483
macaca_fascicularis ENSMFAG00000003492
chlorocebus_sabaeus ENSCSAG00000010448
colobus_angolensis ENSCANG00000036550
piliocolobus_tephrosceles ENSPTEG00000018009
rhinopithecus_bieti ENSRBIG00000032171
rhinopithecus_roxellana ENSRROG00000034477
cebus_capucinus ENSCCAG00000034096
saimiri_boliviensis ENSSBOG00000035497
aotus_nancymaae ENSANAG00000034294
otolemur_garnettii ENSOGAG00000005890
tupaia_belangeri ENSTBEG00000008201
cavia_porcellus ENSCPOG00000014941
cavia_aperea ENSCAPG00000012872
octodon_degus ENSODEG00000015762
heterocephalus_glaber ENSHGLG00000010177
heterocephalus_glaber ENSHGLG00100009633
fukomys_damarensis ENSFDAG00000012486
urocitellus_parryii ENSUPAG00010022825
ictidomys_tridecemlineatus ENSSTOG00000023940
marmota_marmota ENSMMMG00000005298
castor_canadensis ENSCCNG00000010588
dipodomys_ordii ENSDORG00000005768
cricetulus_griseus ENSCGRG00001013809
cricetulus_griseus ENSCGRG00015027023
cricetulus_griseus ENSCGRG00000004841
mesocricetus_auratus ENSMAUG00000019163
microtus_ochrogaster ENSMOCG00000011362
peromyscus_maniculatus ENSPEMG00000019111
mus_spretus MGP_SPRETEiJ_G0031816
mus_musculus ENSMUSG00000048191
mus_spicilegus ENSMSIG00000000647
mus_caroli MGP_CAROLIEiJ_G0030706
mus_pahari MGP_PahariEiJ_G0013905
rattus_norvegicus ENSRNOG00000056817
meriones_unguiculatus ENSMUGG00000009014
nannospalax_galili ENSNGAG00000021821
jaculus_jaculus ENSJJAG00000015065
dasypus_novemcinctus ENSDNOG00000045292
procavia_capensis ENSPCAG00000013796
loxodonta_africana ENSLAFG00000022740
macaca_mulatta ENSMMUG00000062468
xenopus_tropicalis ENSXETG00000002364
latimeria_chalumnae ENSLACG00000004730
lepisosteus_oculatus ENSLOCG00000006907
erpetoichthys_calabaricus ENSECRG00000018785
callorhinchus_milii ENSCMIG00000007340
callorhinchus_milii ENSCMIG00000007352
callorhinchus_milii ENSCMIG00000005443
callorhinchus_milii ENSCMIG00000007347
