apteryx_owenii ENSAOWG00000012644
apteryx_haastii ENSAHAG00000015722
apteryx_rowi ENSARWG00000008839
dromaius_novaehollandiae ENSDNVG00000016397
nothoprocta_perdicaria ENSNPEG00000002621
lonchura_striata_domestica ENSLSDG00000017141
taeniopygia_guttata ENSTGUG00000000676
serinus_canaria ENSSCAG00000007403
zonotrichia_albicollis ENSZALG00000016675
parus_major ENSPMJG00000006158
ficedula_albicollis ENSFALG00000010247
lepidothrix_coronata ENSLCOG00000006441
melopsittacus_undulatus ENSMUNG00000016739
calidris_pygmaea ENSCPGG00000008926
calidris_pugnax ENSCPUG00000018924
crocodylus_porosus ENSCPRG00005002661
chrysemys_picta_bellii ENSCPBG00000010619
chelonoidis_abingdonii ENSCABG00000008160
pelodiscus_sinensis ENSPSIG00000012244
salvator_merianae ENSSMRG00000007471
notechis_scutatus ENSNSUG00000005871
manacus_vitellinus ENSMVIG00005018579
cyanistes_caeruleus ENSCCEG00000009373
anas_platyrhynchos_platyrhynchos ENSAPLG00000011196
anser_brachyrhynchus ENSABRG00000006006
numida_meleagris ENSNMEG00000007039
coturnix_japonica ENSCJPG00005000422
gallus_gallus ENSGALG00000014645
gopherus_agassizii ENSGAGG00000007730
pogona_vitticeps ENSPVIG00000011598
anolis_carolinensis ENSACAG00000000488
sphenodon_punctatus ENSSPUG00000007634
ornithorhynchus_anatinus ENSOANG00000011076
phascolarctos_cinereus ENSPCIG00000029504
notamacropus_eugenii ENSMEUG00000012604
monodelphis_domestica ENSMODG00000020223
sarcophilus_harrisii ENSSHAG00000010347
pongo_abelii ENSPPYG00000015621
aotus_nancymaae ENSANAG00000037478
sus_scrofa ENSSSCG00000014149
tursiops_truncatus ENSTTRG00000003944
ovis_aries ENSOARG00000016099
capra_hircus ENSCHIG00000016206
bos_taurus ENSBTAG00000020701
erinaceus_europaeus ENSEEUG00000002968
sorex_araneus ENSSARG00000012570
equus_caballus ENSECAG00000024716
ailuropoda_melanoleuca ENSAMEG00000013271
ursus_maritimus ENSUMAG00000005305
canis_lupus_familiaris ENSCAFG00000008302
vulpes_vulpes ENSVVUG00000022531
mustela_putorius_furo ENSMPUG00000007964
tupaia_belangeri ENSTBEG00000006794
dasypus_novemcinctus ENSDNOG00000000377
procavia_capensis ENSPCAG00000012944
choloepus_hoffmanni ENSCHOG00000010767
loxodonta_africana ENSLAFG00000013761
vicugna_pacos ENSVPAG00000009789
myotis_lucifugus ENSMLUG00000008230
otolemur_garnettii ENSOGAG00000028682
ochotona_princeps ENSOPRG00000012052
echinops_telfairi ENSETEG00000015637
castor_canadensis ENSCCNG00000019270
dipodomys_ordii ENSDORG00000026015
mus_spicilegus ENSMSIG00000018916
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0019631
mus_musculus ENSMUSG00000005583
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0018748
mus_pahari MGP_PahariEiJ_G0015827
rattus_norvegicus ENSRNOG00000033134
meriones_unguiculatus ENSMUGG00000026110
cricetulus_griseus_crigri ENSCGRG00000011335
cricetulus_griseus_chok1gshd ENSCGRG00001006934
cricetulus_griseus_crigri-picr ENSCGRG00015014842
mesocricetus_auratus ENSMAUG00000015018
peromyscus_maniculatus_bairdii ENSPEMG00000019761
microtus_ochrogaster ENSMOCG00000010324
nannospalax_galili ENSNGAG00000000223
ictidomys_tridecemlineatus ENSSTOG00000001883
spermophilus_dauricus ENSSDAG00000003957
urocitellus_parryii ENSUPAG00010016537
marmota_marmota_marmota ENSMMMG00000008360
rhinopithecus_roxellana ENSRROG00000041017
rhinopithecus_bieti ENSRBIG00000040542
piliocolobus_tephrosceles ENSPTEG00000003034
