anser_brachyrhynchus ENSABRG00000009526
anas_platyrhynchos ENSAPLG00000002883
gallus_gallus ENSGALG00000003403
meleagris_gallopavo ENSMGAG00000017173
coturnix_japonica ENSCJPG00005004842
numida_meleagris ENSNMEG00000007228
lonchura_striata ENSLSDG00000007198
taeniopygia_guttata ENSTGUG00000002501
ficedula_albicollis ENSFALG00000000647
parus_major ENSPMJG00000001087
cyanistes_caeruleus ENSCCEG00000021662
junco_hyemalis ENSJHYG00000012143
zonotrichia_albicollis ENSZALG00000005118
serinus_canaria ENSSCAG00000007191
lepidothrix_coronata ENSLCOG00000012099
manacus_vitellinus ENSMVIG00005006929
meleagris_gallopavo ENSMGAG00000003221
calidris_pygmaea ENSCPGG00000004651
calidris_pugnax ENSCPUG00000014600
apteryx_haastii ENSAHAG00000010933
apteryx_owenii ENSAOWG00000008535
apteryx_rowi ENSARWG00000014645
dromaius_novaehollandiae ENSDNVG00000000300
melopsittacus_undulatus ENSMUNG00000016462
calidris_pugnax ENSCPUG00000014598
apteryx_haastii ENSAHAG00000010928
gopherus_agassizii ENSGAGG00000023263
chrysemys_picta ENSCPBG00000006782
chelonoidis_abingdonii ENSCABG00000014686
pelodiscus_sinensis ENSPSIG00000007592
crocodylus_porosus ENSCPRG00005005349
sphenodon_punctatus ENSSPUG00000013129
nothoprocta_perdicaria ENSNPEG00000002630
dasypus_novemcinctus ENSDNOG00000008734
sorex_araneus ENSSARG00000003552
echinops_telfairi ENSETEG00000018956
castor_canadensis ENSCCNG00000025260
dipodomys_ordii ENSDORG00000001917
mus_spicilegus ENSMSIG00000004524
mus_spretus MGP_SPRETEiJ_G0018023
mus_musculus ENSMUSG00000014198
mus_caroli MGP_CAROLIEiJ_G0017180
mus_pahari MGP_PahariEiJ_G0018310
rattus_norvegicus ENSRNOG00000025370
meriones_unguiculatus ENSMUGG00000023558
peromyscus_maniculatus ENSPEMG00000018609
microtus_ochrogaster ENSMOCG00000006378
cricetulus_griseus ENSCGRG00001021185
cricetulus_griseus ENSCGRG00000008226
cricetulus_griseus ENSCGRG00015002281
mesocricetus_auratus ENSMAUG00000020342
nannospalax_galili ENSNGAG00000009495
jaculus_jaculus ENSJJAG00000020892
urocitellus_parryii ENSUPAG00010009440
ictidomys_tridecemlineatus ENSSTOG00000020287
spermophilus_dauricus ENSSDAG00000008813
marmota_marmota ENSMMMG00000006176
oryctolagus_cuniculus ENSOCUG00000013271
ochotona_princeps ENSOPRG00000008120
tupaia_belangeri ENSTBEG00000005161
mandrillus_leucophaeus ENSMLEG00000039465
cercocebus_atys ENSCATG00000044775
macaca_nemestrina ENSMNEG00000045282
