paramormyrops_kingsleyae ENSPKIG00000007962
scleropages_formosus ENSSFOG00015000537
hippocampus_comes ENSHCOG00000019325
periophthalmus_magnuspinnatus ENSPMGG00000012821
gasterosteus_aculeatus ENSGACG00000010095
mastacembelus_armatus ENSMAMG00000005915
oryzias_melastigma ENSOMEG00000023538
oryzias_melastigma ENSOMEG00000013596
oryzias_latipes_asm223469v1 ENSORLG00015000532
oryzias_latipes ENSORLG00000021814
oryzias_latipes ENSORLG00020021719
seriola_lalandi_dorsalis ENSSLDG00000017297
seriola_lalandi_dorsalis ENSSLDG00000000178
seriola_dumerili ENSSDUG00000002729
scophthalmus_maximus ENSSMAG00000003351
cynoglossus_semilaevis ENSCSEG00000013810
seriola_lalandi_dorsalis ENSSLDG00000005665
takifugu_rubripes ENSTRUG00000021137
tetraodon_nigroviridis ENSTNIG00000019762
cynoglossus_semilaevis ENSCSEG00000013785
pundamilia_nyererei ENSPNYG00000006028
haplochromis_burtoni ENSHBUG00000023050
astatotilapia_calliptera ENSACLG00000020140
astatotilapia_calliptera ENSACLG00000027639
maylandia_zebra ENSMZEG00005003035
oreochromis_niloticus ENSONIG00000001724
neolamprologus_brichardi ENSNBRG00000016495
amphilophus_citrinellus ENSACIG00000012435
xiphophorus_maculatus ENSXMAG00000018396
xiphophorus_couchianus ENSXCOG00000002777
gambusia_affinis ENSGAFG00000013657
poecilia_mexicana ENSPMEG00000010735
poecilia_latipinna ENSPLAG00000012698
poecilia_formosa ENSPFOG00000014309
poecilia_reticulata ENSPREG00000015651
fundulus_heteroclitus ENSFHEG00000007160
cyprinodon_variegatus ENSCVAG00000020507
kryptolebias_marmoratus ENSKMAG00000022106
mola_mola ENSMMOG00000019590
labrus_bergylta ENSLBEG00000004051
amphiprion_ocellaris ENSAOCG00000006512
amphiprion_percula ENSAPEG00000006261
acanthochromis_polyacanthus ENSAPOG00000021360
stegastes_partitus ENSSPAG00000021688
monopterus_albus ENSMALG00000017901
anabas_testudineus ENSATEG00000009411
gadus_morhua ENSGMOG00000013941
esox_lucius ENSELUG00000014770
astyanax_mexicanus ENSAMXG00000031322
pygocentrus_nattereri ENSPNAG00000001490
ictalurus_punctatus ENSIPUG00000015888
danio_rerio ENSDARG00000043283
lepisosteus_oculatus ENSLOCG00000010126
notamacropus_eugenii ENSMEUG00000015934
phascolarctos_cinereus ENSPCIG00000019637
sarcophilus_harrisii ENSSHAG00000011005
monodelphis_domestica ENSMODG00000021113
bos_taurus ENSBTAG00000050233
bos_mutus ENSBMUG00000010717
bison_bison_bison ENSBBBG00000021422
ovis_aries ENSOARG00000018910
capra_hircus ENSCHIG00000020544
tursiops_truncatus ENSTTRG00000015945
sus_scrofa ENSSSCG00000027777
vicugna_pacos ENSVPAG00000009211
sus_scrofa ENSSSCG00000036838
equus_caballus ENSECAG00000010517
equus_asinus_asinus ENSEASG00005018527
panthera_pardus ENSPPRG00000020234
panthera_tigris_altaica ENSPTIG00000006756
felis_catus ENSFCAG00000022973
canis_lupus_familiaris ENSCAFG00000013865
canis_lupus_dingo ENSCAFG00020008292
vulpes_vulpes ENSVVUG00000011034
canis_lupus_dingo ENSCAFG00020008268
neovison_vison ENSNVIG00000019305
ailuropoda_melanoleuca ENSAMEG00000011439
ursus_maritimus ENSUMAG00000017388
ursus_americanus ENSUAMG00000001162
ursus_americanus ENSUAMG00000022900
ursus_americanus ENSUAMG00000017264
ursus_maritimus ENSUMAG00000000537
ailuropoda_melanoleuca ENSAMEG00000019574
panthera_pardus ENSPPRG00000020387
panthera_tigris_altaica ENSPTIG00000006641
myotis_lucifugus ENSMLUG00000015412
pteropus_vampyrus ENSPVAG00000005506
erinaceus_europaeus ENSEEUG00000008059
erinaceus_europaeus ENSEEUG00000012647
chlorocebus_sabaeus ENSCSAG00000018041
cercocebus_atys ENSCATG00000032805
mandrillus_leucophaeus ENSMLEG00000040692
papio_anubis ENSPANG00000015320
macaca_fascicularis ENSMFAG00000031879
colobus_angolensis_palliatus ENSCANG00000028100
theropithecus_gelada ENSTGEG00000011103
macaca_nemestrina ENSMNEG00000004007
piliocolobus_tephrosceles ENSPTEG00000007451
rhinopithecus_bieti ENSRBIG00000030862
rhinopithecus_roxellana ENSRROG00000033000
pan_paniscus ENSPPAG00000039979
pan_troglodytes ENSPTRG00000045419
gorilla_gorilla ENSGGOG00000010895
pongo_abelii ENSPPYG00000020235
nomascus_leucogenys ENSNLEG00000000909
homo_sapiens ENSG00000130962
cebus_capucinus ENSCCAG00000021620
saimiri_boliviensis_boliviensis ENSSBOG00000025979
callithrix_jacchus ENSCJAG00000005132
aotus_nancymaae ENSANAG00000019891
carlito_syrichta ENSTSYG00000025737
microcebus_murinus ENSMICG00000043549
propithecus_coquereli ENSPCOG00000028202
prolemur_simus ENSPSMG00000017403
oryctolagus_cuniculus ENSOCUG00000015462
ochotona_princeps ENSOPRG00000002558
cricetulus_griseus_crigri-picr ENSCGRG00015011054
mus_musculus ENSMUSG00000047996
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0034373
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0033207
mus_spicilegus ENSMSIG00000016669
mus_pahari MGP_PahariEiJ_G0031750
rattus_norvegicus ENSRNOG00000026044
meriones_unguiculatus ENSMUGG00000024650
microtus_ochrogaster ENSMOCG00000015594
peromyscus_maniculatus_bairdii ENSPEMG00000030282
cricetulus_griseus_chok1gshd ENSCGRG00001018689
cricetulus_griseus_crigri ENSCGRG00000006373
mesocricetus_auratus ENSMAUG00000000227
nannospalax_galili ENSNGAG00000012382
jaculus_jaculus ENSJJAG00000012027
dipodomys_ordii ENSDORG00000028715
fukomys_damarensis ENSFDAG00000019480
fukomys_damarensis ENSFDAG00000016132
heterocephalus_glaber_female ENSHGLG00000013033
heterocephalus_glaber_male ENSHGLG00100008087
cavia_porcellus ENSCPOG00000035849
cavia_aperea ENSCAPG00000002541
octodon_degus ENSODEG00000002742
chinchilla_lanigera ENSCLAG00000000099
urocitellus_parryii ENSUPAG00010017415
ictidomys_tridecemlineatus ENSSTOG00000021592
marmota_marmota_marmota ENSMMMG00000009880
spermophilus_dauricus ENSSDAG00000001281
sorex_araneus ENSSARG00000002440
choloepus_hoffmanni ENSCHOG00000001583
dasypus_novemcinctus ENSDNOG00000035244
loxodonta_africana ENSLAFG00000030820
echinops_telfairi ENSETEG00000019288
heterocephalus_glaber_male ENSHGLG00100011018
heterocephalus_glaber_female ENSHGLG00000008312
ornithorhynchus_anatinus ENSOANG00000007109
anas_platyrhynchos_platyrhynchos ENSAPLG00000008867
anser_brachyrhynchus ENSABRG00000009424
gallus_gallus ENSGALG00000016266
meleagris_gallopavo ENSMGAG00000014627
coturnix_japonica ENSCJPG00005016903
numida_meleagris ENSNMEG00000018353
dromaius_novaehollandiae ENSDNVG00000014326
nothoprocta_perdicaria ENSNPEG00000001030
apteryx_rowi ENSARWG00000003958
apteryx_haastii ENSAHAG00000001363
calidris_pygmaea ENSCPGG00000015744
calidris_pugnax ENSCPUG00000018588
melopsittacus_undulatus ENSMUNG00000009655
serinus_canaria ENSSCAG00000011600
lonchura_striata_domestica ENSLSDG00000006824
zonotrichia_albicollis ENSZALG00000018194
junco_hyemalis ENSJHYG00000012389
ficedula_albicollis ENSFALG00000001606
cyanistes_caeruleus ENSCCEG00000012780
parus_major ENSPMJG00000011139
manacus_vitellinus ENSMVIG00005013626
lepidothrix_coronata ENSLCOG00000003642
apteryx_owenii ENSAOWG00000005705
crocodylus_porosus ENSCPRG00005002975
chelonoidis_abingdonii ENSCABG00000007506
gopherus_agassizii ENSGAGG00000020913
chrysemys_picta_bellii ENSCPBG00000024705
pelodiscus_sinensis ENSPSIG00000013767
anolis_carolinensis ENSACAG00000014923
pogona_vitticeps ENSPVIG00000004620
notechis_scutatus ENSNSUG00000008642
salvator_merianae ENSSMRG00000022858
sphenodon_punctatus ENSSPUG00000012892
xenopus_tropicalis ENSXETG00000018620
eptatretus_burgeri ENSEBUG00000013839
