petromyzon_marinus ENSPMAG00000008877
eptatretus_burgeri ENSEBUG00000007618
apteryx_owenii ENSAOWG00000000969
apteryx_rowi ENSARWG00000003512
nothoprocta_perdicaria ENSNPEG00000003906
gallus_gallus ENSGALG00000007878
coturnix_japonica ENSCJPG00005013903
numida_meleagris ENSNMEG00000003529
calidris_pygmaea ENSCPGG00000019445
lepidothrix_coronata ENSLCOG00000004168
manacus_vitellinus ENSMVIG00005017246
lonchura_striata ENSLSDG00000006448
taeniopygia_guttata ENSTGUG00000000301
junco_hyemalis ENSJHYG00000005929
parus_major ENSPMJG00000008559
serinus_canaria ENSSCAG00000007707
zonotrichia_albicollis ENSZALG00000009865
ficedula_albicollis ENSFALG00000006200
cyanistes_caeruleus ENSCCEG00000004773
anser_brachyrhynchus ENSABRG00000002562
dromaius_novaehollandiae ENSDNVG00000011206
meleagris_gallopavo ENSMGAG00000004612
crocodylus_porosus ENSCPRG00005004510
chelonoidis_abingdonii ENSCABG00000019281
gopherus_agassizii ENSGAGG00000007440
chrysemys_picta ENSCPBG00000008984
pelodiscus_sinensis ENSPSIG00000017059
anolis_carolinensis ENSACAG00000015409
pogona_vitticeps ENSPVIG00000006128
salvator_merianae ENSSMRG00000021305
sphenodon_punctatus ENSSPUG00000010380
sphenodon_punctatus ENSSPUG00000012359
vombatus_ursinus ENSVURG00010019477
phascolarctos_cinereus ENSPCIG00000027649
phascolarctos_cinereus ENSPCIG00000035968
notamacropus_eugenii ENSMEUG00000005451
monodelphis_domestica ENSMODG00000014388
otolemur_garnettii ENSOGAG00000008568
carlito_syrichta ENSTSYG00000009832
pan_troglodytes ENSPTRG00000043975
pan_paniscus ENSPPAG00000010915
gorilla_gorilla ENSGGOG00000023352
colobus_angolensis ENSCANG00000033945
pan_troglodytes ENSPTRG00000047498
gorilla_gorilla ENSGGOG00000041385
nomascus_leucogenys ENSNLEG00000031413
gorilla_gorilla ENSGGOG00000043956
gorilla_gorilla ENSGGOG00000024581
pan_paniscus ENSPPAG00000040484
pan_troglodytes ENSPTRG00000043289
homo_sapiens ENSG00000204370
pongo_abelii ENSPPYG00000003876
nomascus_leucogenys ENSNLEG00000007296
colobus_angolensis ENSCANG00000009596
piliocolobus_tephrosceles ENSPTEG00000026775
rhinopithecus_roxellana ENSRROG00000035620
macaca_nemestrina ENSMNEG00000036973
macaca_nemestrina ENSMNEG00000009473
macaca_fascicularis ENSMFAG00000043016
macaca_mulatta ENSMMUG00000015247
cercocebus_atys ENSCATG00000017950
theropithecus_gelada ENSTGEG00000018913
papio_anubis ENSPANG00000036184
papio_anubis ENSPANG00000011006
rhinopithecus_bieti ENSRBIG00000041125
callithrix_jacchus ENSCJAG00000010975
cebus_capucinus ENSCCAG00000026753
saimiri_boliviensis ENSSBOG00000027630
aotus_nancymaae ENSANAG00000035743
cebus_capucinus ENSCCAG00000023762
aotus_nancymaae ENSANAG00000023287
pan_troglodytes ENSPTRG00000040387
pan_paniscus ENSPPAG00000043864
gorilla_gorilla ENSGGOG00000043295
saimiri_boliviensis ENSSBOG00000023738
microcebus_murinus ENSMICG00000008626
prolemur_simus ENSPSMG00000021107
propithecus_coquereli ENSPCOG00000019028
homo_sapiens ENSG00000255292
gorilla_gorilla ENSGGOG00000016350
nomascus_leucogenys ENSNLEG00000018611
chlorocebus_sabaeus ENSCSAG00000002821
mandrillus_leucophaeus ENSMLEG00000036851
theropithecus_gelada ENSTGEG00000012374
tupaia_belangeri ENSTBEG00000011856
erinaceus_europaeus ENSEEUG00000013091
sorex_araneus ENSSARG00000004257
ictidomys_tridecemlineatus ENSSTOG00000031791
marmota_marmota ENSMMMG00000012601
urocitellus_parryii ENSUPAG00010017167
ictidomys_tridecemlineatus ENSSTOG00000031610
marmota_marmota ENSMMMG00000019088
spermophilus_dauricus ENSSDAG00000022606
spermophilus_dauricus ENSSDAG00000023205
spermophilus_dauricus ENSSDAG00000021190
ictidomys_tridecemlineatus ENSSTOG00000029417
marmota_marmota ENSMMMG00000023442
urocitellus_parryii ENSUPAG00010020783
heterocephalus_glaber ENSHGLG00000009318
heterocephalus_glaber ENSHGLG00100013106
fukomys_damarensis ENSFDAG00000021544
cavia_aperea ENSCAPG00000008440
cavia_porcellus ENSCPOG00000003178
chinchilla_lanigera ENSCLAG00000013294
octodon_degus ENSODEG00000018818
octodon_degus ENSODEG00000020112
octodon_degus ENSODEG00000000833
octodon_degus ENSODEG00000012438
mus_spretus MGP_SPRETEiJ_G0033326
mus_spicilegus ENSMSIG00000006572
mus_musculus ENSMUSG00000000171
mus_caroli MGP_CAROLIEiJ_G0032187
mus_pahari MGP_PahariEiJ_G0015055
rattus_norvegicus ENSRNOG00000022980
meriones_unguiculatus ENSMUGG00000012221
cricetulus_griseus ENSCGRG00000001204
