apteryx_haastii ENSAHAG00000013917
apteryx_owenii ENSAOWG00000006216
apteryx_rowi ENSARWG00000017566
dromaius_novaehollandiae ENSDNVG00000008111
nothoprocta_perdicaria ENSNPEG00000007235
crocodylus_porosus ENSCPRG00005012759
gopherus_agassizii ENSGAGG00000012600
chelonoidis_abingdonii ENSCABG00000015446
chrysemys_picta_bellii ENSCPBG00000016078
pelodiscus_sinensis ENSPSIG00000016249
pogona_vitticeps ENSPVIG00000004292
anolis_carolinensis ENSACAG00000013966
salvator_merianae ENSSMRG00000013005
notechis_scutatus ENSNSUG00000012567
notamacropus_eugenii ENSMEUG00000009180
monodelphis_domestica ENSMODG00000025522
choloepus_hoffmanni ENSCHOG00000000022
dasypus_novemcinctus ENSDNOG00000001847
loxodonta_africana ENSLAFG00000012449
procavia_capensis ENSPCAG00000008963
echinops_telfairi ENSETEG00000016587
microtus_ochrogaster ENSMOCG00000014639
peromyscus_maniculatus_bairdii ENSPEMG00000022992
cricetulus_griseus_crigri-picr ENSCGRG00015009582
cricetulus_griseus_chok1gshd ENSCGRG00001011952
mus_musculus ENSMUSG00000047940
mus_spicilegus ENSMSIG00000010911
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0026642
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0025687
mus_pahari MGP_PahariEiJ_G0027136
rattus_norvegicus ENSRNOG00000023457
dipodomys_ordii ENSDORG00000000260
ictidomys_tridecemlineatus ENSSTOG00000030841
urocitellus_parryii ENSUPAG00010017597
marmota_marmota_marmota ENSMMMG00000007520
oryctolagus_cuniculus ENSOCUG00000029560
homo_sapiens ENSG00000163116
gorilla_gorilla ENSGGOG00000042664
pan_paniscus ENSPPAG00000043013
pan_troglodytes ENSPTRG00000016298
pongo_abelii ENSPPYG00000014941
nomascus_leucogenys ENSNLEG00000014101
colobus_angolensis_palliatus ENSCANG00000040587
piliocolobus_tephrosceles ENSPTEG00000037685
rhinopithecus_bieti ENSRBIG00000025937
mandrillus_leucophaeus ENSMLEG00000012181
theropithecus_gelada ENSTGEG00000003708
macaca_nemestrina ENSMNEG00000044221
macaca_fascicularis ENSMFAG00000003718
macaca_mulatta ENSMMUG00000013502
papio_anubis ENSPANG00000009976
cercocebus_atys ENSCATG00000035580
chlorocebus_sabaeus ENSCSAG00000004134
cebus_capucinus ENSCCAG00000033222
callithrix_jacchus ENSCJAG00000007049
prolemur_simus ENSPSMG00000025553
microcebus_murinus ENSMICG00000011562
tupaia_belangeri ENSTBEG00000016808
ochotona_princeps ENSOPRG00000003447
ovis_aries ENSOARG00000016551
capra_hircus ENSCHIG00000014643
bos_taurus ENSBTAG00000049465
tursiops_truncatus ENSTTRG00000002127
vicugna_pacos ENSVPAG00000006068
sus_scrofa ENSSSCG00000009188
pteropus_vampyrus ENSPVAG00000017356
equus_asinus_asinus ENSEASG00005010801
equus_caballus ENSECAG00000026915
ailuropoda_melanoleuca ENSAMEG00000013808
ursus_maritimus ENSUMAG00000004831
mustela_putorius_furo ENSMPUG00000002072
neovison_vison ENSNVIG00000003689
canis_lupus_dingo ENSCAFG00020003633
canis_lupus_familiaris ENSCAFG00000010244
vulpes_vulpes ENSVVUG00000007567
panthera_tigris_altaica ENSPTIG00000018678
felis_catus ENSFCAG00000040357
erinaceus_europaeus ENSEEUG00000005632
ornithorhynchus_anatinus ENSOANG00000008656
latimeria_chalumnae ENSLACG00000022405
amphiprion_ocellaris ENSAOCG00000020694
amphiprion_percula ENSAPEG00000001001
stegastes_partitus ENSSPAG00000000225
astatotilapia_calliptera ENSACLG00000019810
maylandia_zebra ENSMZEG00005004497
pundamilia_nyererei ENSPNYG00000012085
neolamprologus_brichardi ENSNBRG00000010845
haplochromis_burtoni ENSHBUG00000009016
oreochromis_niloticus ENSONIG00000014922
amphilophus_citrinellus ENSACIG00000004203
mastacembelus_armatus ENSMAMG00000018518
monopterus_albus ENSMALG00000011416
anabas_testudineus ENSATEG00000013911
scophthalmus_maximus ENSSMAG00000018799
cynoglossus_semilaevis ENSCSEG00000014471
seriola_dumerili ENSSDUG00000021790
seriola_lalandi_dorsalis ENSSLDG00000019721
hippocampus_comes ENSHCOG00000017605
tetraodon_nigroviridis ENSTNIG00000015805
takifugu_rubripes ENSTRUG00000020458
kryptolebias_marmoratus ENSKMAG00000020110
periophthalmus_magnuspinnatus ENSPMGG00000009370
gadus_morhua ENSGMOG00000005005
esox_lucius ENSELUG00000020348
pygocentrus_nattereri ENSPNAG00000015143
astyanax_mexicanus ENSAMXG00000035146
ictalurus_punctatus ENSIPUG00000023604
danio_rerio ENSDARG00000061060
scleropages_formosus ENSSFOG00015020690
paramormyrops_kingsleyae ENSPKIG00000016792
lepisosteus_oculatus ENSLOCG00000012963
ciona_intestinalis ENSCING00000006828
ciona_savignyi ENSCSAVG00000010332
