apteryx_haastii ENSAHAG00000014096
apteryx_owenii ENSAOWG00000008609
apteryx_rowi ENSARWG00000006332
dromaius_novaehollandiae ENSDNVG00000010097
anser_brachyrhynchus ENSABRG00000021347
anas_platyrhynchos_platyrhynchos ENSAPLG00000024400
gallus_gallus ENSGALG00000032057
lonchura_striata_domestica ENSLSDG00000007224
nothoprocta_perdicaria ENSNPEG00000014371
anolis_carolinensis ENSACAG00000015804
pogona_vitticeps ENSPVIG00000016560
notechis_scutatus ENSNSUG00000012985
salvator_merianae ENSSMRG00000010380
chelonoidis_abingdonii ENSCABG00000021795
chrysemys_picta_bellii ENSCPBG00000023836
pelodiscus_sinensis ENSPSIG00000006185
sphenodon_punctatus ENSSPUG00000008002
phascolarctos_cinereus ENSPCIG00000015226
notamacropus_eugenii ENSMEUG00000013267
sarcophilus_harrisii ENSSHAG00000006407
monodelphis_domestica ENSMODG00000008085
phascolarctos_cinereus ENSPCIG00000030799
phascolarctos_cinereus ENSPCIG00000037431
notamacropus_eugenii ENSMEUG00000004762
sarcophilus_harrisii ENSSHAG00000001778
monodelphis_domestica ENSMODG00000014379
castor_canadensis ENSCCNG00000031304
dipodomys_ordii ENSDORG00000015692
mus_spicilegus ENSMSIG00000031212
mus_musculus ENSMUSG00000010097
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0022651
mus_pahari MGP_PahariEiJ_G0014146
rattus_norvegicus ENSRNOG00000019069
meriones_unguiculatus ENSMUGG00000001905
cricetulus_griseus_crigri-picr ENSCGRG00015005161
cricetulus_griseus_chok1gshd ENSCGRG00001013721
cricetulus_griseus_crigri ENSCGRG00000013649
mesocricetus_auratus ENSMAUG00000014572
microtus_ochrogaster ENSMOCG00000000939
peromyscus_maniculatus_bairdii ENSPEMG00000006139
nannospalax_galili ENSNGAG00000001539
jaculus_jaculus ENSJJAG00000017480
urocitellus_parryii ENSUPAG00010005335
ictidomys_tridecemlineatus ENSSTOG00000004463
spermophilus_dauricus ENSSDAG00000005984
marmota_marmota_marmota ENSMMMG00000003452
heterocephalus_glaber_male ENSHGLG00100014360
