petromyzon_marinus ENSPMAG00000003457
eptatretus_burgeri ENSEBUG00000010465
pogona_vitticeps ENSPVIG00000013886
anolis_carolinensis ENSACAG00000011182
notechis_scutatus ENSNSUG00000006606
salvator_merianae ENSSMRG00000007046
sphenodon_punctatus ENSSPUG00000011511
gopherus_agassizii ENSGAGG00000015256
chelonoidis_abingdonii ENSCABG00000004286
chrysemys_picta_bellii ENSCPBG00000003532
pelodiscus_sinensis ENSPSIG00000008536
apteryx_haastii ENSAHAG00000007115
apteryx_owenii ENSAOWG00000005101
apteryx_rowi ENSARWG00000000797
dromaius_novaehollandiae ENSDNVG00000014707
nothoprocta_perdicaria ENSNPEG00000010220
parus_major ENSPMJG00000004663
cyanistes_caeruleus ENSCCEG00000000647
taeniopygia_guttata ENSTGUG00000010029
lonchura_striata_domestica ENSLSDG00000005322
junco_hyemalis ENSJHYG00000001978
serinus_canaria ENSSCAG00000016539
ficedula_albicollis ENSFALG00000008660
lepidothrix_coronata ENSLCOG00000016479
manacus_vitellinus ENSMVIG00005018622
melopsittacus_undulatus ENSMUNG00000010889
calidris_pygmaea ENSCPGG00000014672
calidris_pugnax ENSCPUG00000010678
anser_brachyrhynchus ENSABRG00000007623
anas_platyrhynchos_platyrhynchos ENSAPLG00000023698
coturnix_japonica ENSCJPG00005019970
meleagris_gallopavo ENSMGAG00000010200
gallus_gallus ENSGALG00000007831
numida_meleagris ENSNMEG00000013569
crocodylus_porosus ENSCPRG00005013094
xenopus_tropicalis ENSXETG00000030804
xenopus_tropicalis ENSXETG00000008043
astyanax_mexicanus ENSAMXG00000011990
pygocentrus_nattereri ENSPNAG00000006029
ictalurus_punctatus ENSIPUG00000024339
danio_rerio ENSDARG00000003965
esox_lucius ENSELUG00000015373
paramormyrops_kingsleyae ENSPKIG00000001529
scleropages_formosus ENSSFOG00015003374
paramormyrops_kingsleyae ENSPKIG00000002563
lepisosteus_oculatus ENSLOCG00000011642
latimeria_chalumnae ENSLACG00000006269
phascolarctos_cinereus ENSPCIG00000031947
notamacropus_eugenii ENSMEUG00000000467
sarcophilus_harrisii ENSSHAG00000013136
monodelphis_domestica ENSMODG00000011900
ornithorhynchus_anatinus ENSOANG00000007318
capra_hircus ENSCHIG00000017143
bos_taurus ENSBTAG00000011080
tursiops_truncatus ENSTTRG00000006475
sus_scrofa ENSSSCG00000010561
mustela_putorius_furo ENSMPUG00000016927
neovison_vison ENSNVIG00000018572
ursus_americanus ENSUAMG00000024078
canis_lupus_familiaris ENSCAFG00000009833
canis_lupus_dingo ENSCAFG00020009130
panthera_pardus ENSPPRG00000021686
felis_catus ENSFCAG00000046742
equus_asinus_asinus ENSEASG00005008902
equus_caballus ENSECAG00000013342
pteropus_vampyrus ENSPVAG00000001727
myotis_lucifugus ENSMLUG00000013736
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0023934
mus_spicilegus ENSMSIG00000012781
mus_musculus ENSMUSG00000025215
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023013
mus_pahari MGP_PahariEiJ_G0014503
rattus_norvegicus ENSRNOG00000016120
cricetulus_griseus_crigri-picr ENSCGRG00015022737
cricetulus_griseus_chok1gshd ENSCGRG00001021053
cricetulus_griseus_crigri ENSCGRG00000001205
mesocricetus_auratus ENSMAUG00000015538
microtus_ochrogaster ENSMOCG00000017096
peromyscus_maniculatus_bairdii ENSPEMG00000016966
nannospalax_galili ENSNGAG00000024255
meriones_unguiculatus ENSMUGG00000014498
castor_canadensis ENSCCNG00000016852
cavia_porcellus ENSCPOG00000003194
cavia_aperea ENSCAPG00000010486
heterocephalus_glaber_female ENSHGLG00000001823
oryctolagus_cuniculus ENSOCUG00000013136
ochotona_princeps ENSOPRG00000007137
prolemur_simus ENSPSMG00000009380
propithecus_coquereli ENSPCOG00000000103
microcebus_murinus ENSMICG00000000020
otolemur_garnettii ENSOGAG00000013614
pan_troglodytes ENSPTRG00000002867
pan_paniscus ENSPPAG00000040366
gorilla_gorilla ENSGGOG00000005880
homo_sapiens ENSG00000107807
pongo_abelii ENSPPYG00000002581
nomascus_leucogenys ENSNLEG00000029481
rhinopithecus_bieti ENSRBIG00000028309
rhinopithecus_roxellana ENSRROG00000044869
colobus_angolensis_palliatus ENSCANG00000025334
piliocolobus_tephrosceles ENSPTEG00000027028
macaca_nemestrina ENSMNEG00000039702
macaca_mulatta ENSMMUG00000017667
cercocebus_atys ENSCATG00000027146
macaca_fascicularis ENSMFAG00000045878
papio_anubis ENSPANG00000021063
theropithecus_gelada ENSTGEG00000019130
mandrillus_leucophaeus ENSMLEG00000036491
chlorocebus_sabaeus ENSCSAG00000005535
cebus_capucinus ENSCCAG00000022529
callithrix_jacchus ENSCJAG00000017563
saimiri_boliviensis_boliviensis ENSSBOG00000030742
aotus_nancymaae ENSANAG00000027104
fukomys_damarensis ENSFDAG00000010154
heterocephalus_glaber_male ENSHGLG00100012563
octodon_degus ENSODEG00000006094
chinchilla_lanigera ENSCLAG00000001309
marmota_marmota_marmota ENSMMMG00000023172
spermophilus_dauricus ENSSDAG00000022632
ictidomys_tridecemlineatus ENSSTOG00000023842
urocitellus_parryii ENSUPAG00010010336
tupaia_belangeri ENSTBEG00000017384
vulpes_vulpes ENSVVUG00000000649
ovis_aries ENSOARG00000016358
erinaceus_europaeus ENSEEUG00000014457
loxodonta_africana ENSLAFG00000004179
procavia_capensis ENSPCAG00000013878
dasypus_novemcinctus ENSDNOG00000039087
dipodomys_ordii ENSDORG00000025952
bos_mutus ENSBMUG00000002998
bison_bison_bison ENSBBBG00000021434
jaculus_jaculus ENSJJAG00000006430
ailuropoda_melanoleuca ENSAMEG00000017604
scleropages_formosus ENSSFOG00015012351
fundulus_heteroclitus ENSFHEG00000023201
cyprinodon_variegatus ENSCVAG00000022553
poecilia_formosa ENSPFOG00000001748
poecilia_mexicana ENSPMEG00000003077
poecilia_latipinna ENSPLAG00000006554
xiphophorus_couchianus ENSXCOG00000013844
