apteryx_haastii ENSAHAG00000007524
apteryx_owenii ENSAOWG00000014868
apteryx_rowi ENSARWG00000010942
dromaius_novaehollandiae ENSDNVG00000002026
nothoprocta_perdicaria ENSNPEG00000005932
lonchura_striata_domestica ENSLSDG00000003438
taeniopygia_guttata ENSTGUG00000005421
lepidothrix_coronata ENSLCOG00000009122
junco_hyemalis ENSJHYG00000013883
anas_platyrhynchos_platyrhynchos ENSAPLG00000020012
anser_brachyrhynchus ENSABRG00000019190
gallus_gallus ENSGALG00000034567
coturnix_japonica ENSCJPG00005016893
numida_meleagris ENSNMEG00000020756
calidris_pugnax ENSCPUG00000008256
serinus_canaria ENSSCAG00000016053
parus_major ENSPMJG00000012273
calidris_pygmaea ENSCPGG00000017962
melopsittacus_undulatus ENSMUNG00000014903
ficedula_albicollis ENSFALG00000014715
cyanistes_caeruleus ENSCCEG00000019763
crocodylus_porosus ENSCPRG00005007102
gopherus_agassizii ENSGAGG00000007470
chelonoidis_abingdonii ENSCABG00000019816
chrysemys_picta_bellii ENSCPBG00000009653
pelodiscus_sinensis ENSPSIG00000012947
pogona_vitticeps ENSPVIG00000009608
notechis_scutatus ENSNSUG00000000065
salvator_merianae ENSSMRG00000008378
sphenodon_punctatus ENSSPUG00000013968
xenopus_tropicalis ENSXETG00000018386
latimeria_chalumnae ENSLACG00000010858
scophthalmus_maximus ENSSMAG00000014229
cynoglossus_semilaevis ENSCSEG00000010467
mola_mola ENSMMOG00000014568
takifugu_rubripes ENSTRUG00000009568
hippocampus_comes ENSHCOG00000009594
periophthalmus_magnuspinnatus ENSPMGG00000007276
oryzias_latipes ENSORLG00020007956
oryzias_latipes_asm223469v1 ENSORLG00015014275
oryzias_latipes ENSORLG00000015392
oryzias_melastigma ENSOMEG00000001549
poecilia_formosa ENSPFOG00000000745
poecilia_mexicana ENSPMEG00000023137
poecilia_latipinna ENSPLAG00000019806
poecilia_reticulata ENSPREG00000013684
xiphophorus_couchianus ENSXCOG00000018749
xiphophorus_maculatus ENSXMAG00000015351
gambusia_affinis ENSGAFG00000011107
fundulus_heteroclitus ENSFHEG00000005845
cyprinodon_variegatus ENSCVAG00000002563
kryptolebias_marmoratus ENSKMAG00000013506
amphiprion_ocellaris ENSAOCG00000002235
amphiprion_percula ENSAPEG00000001375
acanthochromis_polyacanthus ENSAPOG00000018218
stegastes_partitus ENSSPAG00000018930
monopterus_albus ENSMALG00000010644
mastacembelus_armatus ENSMAMG00000000528
anabas_testudineus ENSATEG00000022899
astatotilapia_calliptera ENSACLG00000024407
maylandia_zebra ENSMZEG00005011730
pundamilia_nyererei ENSPNYG00000012775
haplochromis_burtoni ENSHBUG00000014363
neolamprologus_brichardi ENSNBRG00000014563
oreochromis_niloticus ENSONIG00000013254
amphilophus_citrinellus ENSACIG00000014137
seriola_lalandi_dorsalis ENSSLDG00000002179
seriola_dumerili ENSSDUG00000008880
labrus_bergylta ENSLBEG00000019036
labrus_bergylta ENSLBEG00000005285
gasterosteus_aculeatus ENSGACG00000020840
gadus_morhua ENSGMOG00000002069
pygocentrus_nattereri ENSPNAG00000015581
astyanax_mexicanus ENSAMXG00000030831
ictalurus_punctatus ENSIPUG00000007326
danio_rerio ENSDARG00000044375
esox_lucius ENSELUG00000006180
paramormyrops_kingsleyae ENSPKIG00000008732
lepisosteus_oculatus ENSLOCG00000014949
