chelonoidis_abingdonii ENSCABG00000013502
gopherus_agassizii ENSGAGG00000012513
chrysemys_picta_bellii ENSCPBG00000023717
sphenodon_punctatus ENSSPUG00000002545
latimeria_chalumnae ENSLACG00000012931
paramormyrops_kingsleyae ENSPKIG00000009725
scleropages_formosus ENSSFOG00015007522
anabas_testudineus ENSATEG00000012365
monopterus_albus ENSMALG00000005378
xiphophorus_maculatus ENSXMAG00000004081
gambusia_affinis ENSGAFG00000011971
poecilia_mexicana ENSPMEG00000014188
poecilia_formosa ENSPFOG00000008198
poecilia_reticulata ENSPREG00000022759
cyprinodon_variegatus ENSCVAG00000000913
kryptolebias_marmoratus ENSKMAG00000008715
oryzias_latipes_asm223469v1 ENSORLG00015004359
oryzias_melastigma ENSOMEG00000014239
stegastes_partitus ENSSPAG00000016228
seriola_lalandi_dorsalis ENSSLDG00000021994
seriola_dumerili ENSSDUG00000005151
takifugu_rubripes ENSTRUG00000013109
tetraodon_nigroviridis ENSTNIG00000007765
mola_mola ENSMMOG00000012235
hippocampus_comes ENSHCOG00000006590
gadus_morhua ENSGMOG00000000225
esox_lucius ENSELUG00000013452
pygocentrus_nattereri ENSPNAG00000022646
danio_rerio ENSDARG00000099953
lepisosteus_oculatus ENSLOCG00000017728
manacus_vitellinus ENSMVIG00005018314
melopsittacus_undulatus ENSMUNG00000000437
cyprinodon_variegatus ENSCVAG00000010904
fundulus_heteroclitus ENSFHEG00000007461
poecilia_latipinna ENSPLAG00000022976
poecilia_formosa ENSPFOG00000006785
poecilia_mexicana ENSPMEG00000009886
poecilia_reticulata ENSPREG00000016503
gambusia_affinis ENSGAFG00000003356
xiphophorus_maculatus ENSXMAG00000013323
xiphophorus_couchianus ENSXCOG00000007521
kryptolebias_marmoratus ENSKMAG00000006690
oryzias_latipes ENSORLG00000015487
oryzias_latipes ENSORLG00020010629
oryzias_latipes_asm223469v1 ENSORLG00015009269
oryzias_melastigma ENSOMEG00000007411
amphiprion_ocellaris ENSAOCG00000023223
amphiprion_percula ENSAPEG00000021688
acanthochromis_polyacanthus ENSAPOG00000015979
stegastes_partitus ENSSPAG00000003514
astatotilapia_calliptera ENSACLG00000019444
maylandia_zebra ENSMZEG00005006870
pundamilia_nyererei ENSPNYG00000021484
haplochromis_burtoni ENSHBUG00000023792
neolamprologus_brichardi ENSNBRG00000010110
oreochromis_niloticus ENSONIG00000020099
amphilophus_citrinellus ENSACIG00000024022
scophthalmus_maximus ENSSMAG00000020621
cynoglossus_semilaevis ENSCSEG00000001941
seriola_lalandi_dorsalis ENSSLDG00000005888
seriola_dumerili ENSSDUG00000019080
mastacembelus_armatus ENSMAMG00000000959
monopterus_albus ENSMALG00000010095
anabas_testudineus ENSATEG00000015174
labrus_bergylta ENSLBEG00000021507
esox_lucius ENSELUG00000016848
castor_canadensis ENSCCNG00000003763
dipodomys_ordii ENSDORG00000012693
mus_spicilegus ENSMSIG00000028226
mus_musculus ENSMUSG00000045052
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0024039
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0023118
mus_pahari MGP_PahariEiJ_G0014606
rattus_norvegicus ENSRNOG00000009922
meriones_unguiculatus ENSMUGG00000022515
cricetulus_griseus_crigri-picr ENSCGRG00015009886
cricetulus_griseus_chok1gshd ENSCGRG00001015600
mesocricetus_auratus ENSMAUG00000019749
peromyscus_maniculatus_bairdii ENSPEMG00000014534
microtus_ochrogaster ENSMOCG00000001307
nannospalax_galili ENSNGAG00000009274
jaculus_jaculus ENSJJAG00000010343
heterocephalus_glaber_male ENSHGLG00100006915
heterocephalus_glaber_female ENSHGLG00000009873
fukomys_damarensis ENSFDAG00000018419
cavia_porcellus ENSCPOG00000007186
cavia_aperea ENSCAPG00000005984
chinchilla_lanigera ENSCLAG00000017763
octodon_degus ENSODEG00000020548
urocitellus_parryii ENSUPAG00010006938
ictidomys_tridecemlineatus ENSSTOG00000025720
marmota_marmota_marmota ENSMMMG00000000282
prolemur_simus ENSPSMG00000017947
otolemur_garnettii ENSOGAG00000025256
colobus_angolensis_palliatus ENSCANG00000007348
piliocolobus_tephrosceles ENSPTEG00000035864
rhinopithecus_roxellana ENSRROG00000025056
rhinopithecus_bieti ENSRBIG00000028447
cercocebus_atys ENSCATG00000016413
theropithecus_gelada ENSTGEG00000026777
papio_anubis ENSPANG00000035063
macaca_fascicularis ENSMFAG00000030136
macaca_mulatta ENSMMUG00000039137
macaca_nemestrina ENSMNEG00000036983
mandrillus_leucophaeus ENSMLEG00000014684
pan_paniscus ENSPPAG00000002478
pan_troglodytes ENSPTRG00000002985
homo_sapiens ENSG00000119973
gorilla_gorilla ENSGGOG00000000672
pongo_abelii ENSPPYG00000002695
nomascus_leucogenys ENSNLEG00000016637
saimiri_boliviensis_boliviensis ENSSBOG00000018248
callithrix_jacchus ENSCJAG00000019575
aotus_nancymaae ENSANAG00000009074
bison_bison_bison ENSBBBG00000010095
bos_taurus ENSBTAG00000047842
bos_mutus ENSBMUG00000006267
capra_hircus ENSCHIG00000010388
ovis_aries ENSOARG00000025163
sus_scrofa ENSSSCG00000037789
pteropus_vampyrus ENSPVAG00000010416
ursus_maritimus ENSUMAG00000003164
ursus_americanus ENSUAMG00000015552
ailuropoda_melanoleuca ENSAMEG00000020159
neovison_vison ENSNVIG00000004906
mustela_putorius_furo ENSMPUG00000019261
canis_lupus_dingo ENSCAFG00020013838
canis_lupus_familiaris ENSCAFG00000012005
vulpes_vulpes ENSVVUG00000010804
panthera_tigris_altaica ENSPTIG00000000631
panthera_pardus ENSPPRG00000021289
felis_catus ENSFCAG00000043088
equus_caballus ENSECAG00000003701
equus_asinus_asinus ENSEASG00005014473
choloepus_hoffmanni ENSCHOG00000004015
erinaceus_europaeus ENSEEUG00000004631
chrysemys_picta_bellii ENSCPBG00000002209
pelodiscus_sinensis ENSPSIG00000017264
crocodylus_porosus ENSCPRG00005010634
anolis_carolinensis ENSACAG00000010423
pogona_vitticeps ENSPVIG00000013842
notechis_scutatus ENSNSUG00000002071
salvator_merianae ENSSMRG00000003404
lepisosteus_oculatus ENSLOCG00000018242
petromyzon_marinus ENSPMAG00000008093
eptatretus_burgeri ENSEBUG00000015018
