drosophila_melanogaster FBgn0038601
caenorhabditis_elegans WBGene00017749
phascolarctos_cinereus ENSPCIG00000014798
notamacropus_eugenii ENSMEUG00000015372
sarcophilus_harrisii ENSSHAG00000016084
monodelphis_domestica ENSMODG00000002884
mus_spicilegus ENSMSIG00000020005
mus_spretus MGP_SPRETEiJ_G0026930
mus_musculus ENSMUSG00000028318
mus_caroli MGP_CAROLIEiJ_G0025967
mus_pahari MGP_PahariEiJ_G0024114
rattus_norvegicus ENSRNOG00000012664
meriones_unguiculatus ENSMUGG00000018838
cricetulus_griseus ENSCGRG00001006197
cricetulus_griseus ENSCGRG00015028087
cricetulus_griseus ENSCGRG00000006430
mesocricetus_auratus ENSMAUG00000021044
peromyscus_maniculatus ENSPEMG00000019151
microtus_ochrogaster ENSMOCG00000012920
nannospalax_galili ENSNGAG00000002520
jaculus_jaculus ENSJJAG00000020731
castor_canadensis ENSCCNG00000024281
dipodomys_ordii ENSDORG00000026463
peromyscus_maniculatus ENSPEMG00000022300
chinchilla_lanigera ENSCLAG00000012701
octodon_degus ENSODEG00000014565
cavia_porcellus ENSCPOG00000009965
cavia_aperea ENSCAPG00000015653
heterocephalus_glaber ENSHGLG00100012784
heterocephalus_glaber ENSHGLG00000002036
fukomys_damarensis ENSFDAG00000016917
ictidomys_tridecemlineatus ENSSTOG00000009810
spermophilus_dauricus ENSSDAG00000020903
urocitellus_parryii ENSUPAG00010016755
marmota_marmota ENSMMMG00000005675
tupaia_belangeri ENSTBEG00000013786
homo_sapiens ENSG00000137054
pongo_abelii ENSPPYG00000019061
pan_troglodytes ENSPTRG00000020944
pan_paniscus ENSPPAG00000034566
gorilla_gorilla ENSGGOG00000001882
nomascus_leucogenys ENSNLEG00000003616
macaca_fascicularis ENSMFAG00000045465
macaca_nemestrina ENSMNEG00000040283
macaca_mulatta ENSMMUG00000017892
papio_anubis ENSPANG00000025563
theropithecus_gelada ENSTGEG00000004051
cercocebus_atys ENSCATG00000031732
mandrillus_leucophaeus ENSMLEG00000031135
chlorocebus_sabaeus ENSCSAG00000010782
rhinopithecus_roxellana ENSRROG00000031986
rhinopithecus_bieti ENSRBIG00000034214
piliocolobus_tephrosceles ENSPTEG00000024281
colobus_angolensis ENSCANG00000036112
callithrix_jacchus ENSCJAG00000010512
cebus_capucinus ENSCCAG00000029460
saimiri_boliviensis ENSSBOG00000021415
aotus_nancymaae ENSANAG00000038046
carlito_syrichta ENSTSYG00000002075
microcebus_murinus ENSMICG00000003673
prolemur_simus ENSPSMG00000005565
propithecus_coquereli ENSPCOG00000027448
otolemur_garnettii ENSOGAG00000012981
pteropus_vampyrus ENSPVAG00000007940
erinaceus_europaeus ENSEEUG00000011928
myotis_lucifugus ENSMLUG00000012688
tursiops_truncatus ENSTTRG00000008294
vicugna_pacos ENSVPAG00000009048
bos_taurus ENSBTAG00000012243
bos_mutus ENSBMUG00000007635
bison_bison ENSBBBG00000004611
ovis_aries ENSOARG00000011465
capra_hircus ENSCHIG00000019479
sus_scrofa ENSSSCG00000005347
ursus_americanus ENSUAMG00000012474
ursus_maritimus ENSUMAG00000011496
ailuropoda_melanoleuca ENSAMEG00000010193
mustela_putorius ENSMPUG00000006040
neovison_vison ENSNVIG00000015941
canis_lupus ENSCAFG00020017851
canis_lupus ENSCAFG00000002377
vulpes_vulpes ENSVVUG00000019954
panthera_tigris ENSPTIG00000009774
panthera_pardus ENSPPRG00000005649
felis_catus ENSFCAG00000013081
equus_caballus ENSECAG00000014669
equus_asinus ENSEASG00005000675
oryctolagus_cuniculus ENSOCUG00000024773
ochotona_princeps ENSOPRG00000014206
sorex_araneus ENSSARG00000009810
loxodonta_africana ENSLAFG00000012831
procavia_capensis ENSPCAG00000004891
echinops_telfairi ENSETEG00000018204
dasypus_novemcinctus ENSDNOG00000010257
choloepus_hoffmanni ENSCHOG00000013024
ornithorhynchus_anatinus ENSOANG00000021091
ornithorhynchus_anatinus ENSOANG00000022571
pogona_vitticeps ENSPVIG00000017717
notechis_scutatus ENSNSUG00000015409
salvator_merianae ENSSMRG00000013391
sphenodon_punctatus ENSSPUG00000009499
dromaius_novaehollandiae ENSDNVG00000017941
nothoprocta_perdicaria ENSNPEG00000006083
apteryx_owenii ENSAOWG00000005321
apteryx_rowi ENSARWG00000006706
calidris_pugnax ENSCPUG00000005683
calidris_pygmaea ENSCPGG00000004235
melopsittacus_undulatus ENSMUNG00000003704
lonchura_striata ENSLSDG00000009331
taeniopygia_guttata ENSTGUG00000007169
serinus_canaria ENSSCAG00000009478
zonotrichia_albicollis ENSZALG00000008016
parus_major ENSPMJG00000001568
cyanistes_caeruleus ENSCCEG00000002402
ficedula_albicollis ENSFALG00000012950
lepidothrix_coronata ENSLCOG00000004572
manacus_vitellinus ENSMVIG00005020058
gallus_gallus ENSGALG00000005395
meleagris_gallopavo ENSMGAG00000009105
coturnix_japonica ENSCJPG00005006224
numida_meleagris ENSNMEG00000014385
anser_brachyrhynchus ENSABRG00000004150
anas_platyrhynchos ENSAPLG00000010340
crocodylus_porosus ENSCPRG00005012160
chelonoidis_abingdonii ENSCABG00000012784
gopherus_agassizii ENSGAGG00000001659
chrysemys_picta ENSCPBG00000006923
pelodiscus_sinensis ENSPSIG00000003274
xenopus_tropicalis ENSXETG00000006533
latimeria_chalumnae ENSLACG00000003416
paramormyrops_kingsleyae ENSPKIG00000003562
scleropages_formosus ENSSFOG00015002293
labrus_bergylta ENSLBEG00000003104
cynoglossus_semilaevis ENSCSEG00000005121
takifugu_rubripes ENSTRUG00000020779
tetraodon_nigroviridis ENSTNIG00000017812
mola_mola ENSMMOG00000007391
gasterosteus_aculeatus ENSGACG00000016087
seriola_dumerili ENSSDUG00000022279
seriola_lalandi ENSSLDG00000024918
scophthalmus_maximus ENSSMAG00000011672
amphiprion_percula ENSAPEG00000020581
amphiprion_ocellaris ENSAOCG00000005665
acanthochromis_polyacanthus ENSAPOG00000012452
stegastes_partitus ENSSPAG00000021240
astatotilapia_calliptera ENSACLG00000013685
maylandia_zebra ENSMZEG00005021536
pundamilia_nyererei ENSPNYG00000001032
haplochromis_burtoni ENSHBUG00000002559
neolamprologus_brichardi ENSNBRG00000016822
oreochromis_niloticus ENSONIG00000008921
amphilophus_citrinellus ENSACIG00000009884
xiphophorus_maculatus ENSXMAG00000012484
xiphophorus_couchianus ENSXCOG00000013706
poecilia_latipinna ENSPLAG00000022679
poecilia_formosa ENSPFOG00000019627
poecilia_mexicana ENSPMEG00000022123
poecilia_reticulata ENSPREG00000009470
gambusia_affinis ENSGAFG00000004850
fundulus_heteroclitus ENSFHEG00000009801
cyprinodon_variegatus ENSCVAG00000019759
kryptolebias_marmoratus ENSKMAG00000000046
oryzias_latipes ENSORLG00000005143
oryzias_latipes ENSORLG00015000137
oryzias_latipes ENSORLG00020007271
oryzias_melastigma ENSOMEG00000013264
monopterus_albus ENSMALG00000002665
mastacembelus_armatus ENSMAMG00000001260
anabas_testudineus ENSATEG00000020609
hippocampus_comes ENSHCOG00000002774
periophthalmus_magnuspinnatus ENSPMGG00000024169
gadus_morhua ENSGMOG00000003336
esox_lucius ENSELUG00000008150
pygocentrus_nattereri ENSPNAG00000006987
astyanax_mexicanus ENSAMXG00000018181
ictalurus_punctatus ENSIPUG00000003019
danio_rerio ENSDARG00000006434
lepisosteus_oculatus ENSLOCG00000012859
eptatretus_burgeri ENSEBUG00000010635
saccharomyces_cerevisiae YNL248C
