phascolarctos_cinereus ENSPCIG00000032227
notamacropus_eugenii ENSMEUG00000001919
monodelphis_domestica ENSMODG00000007859
sarcophilus_harrisii ENSSHAG00000010691
loxodonta_africana ENSLAFG00000008654
procavia_capensis ENSPCAG00000005261
echinops_telfairi ENSETEG00000006242
dasypus_novemcinctus ENSDNOG00000000365
pteropus_vampyrus ENSPVAG00000006292
myotis_lucifugus ENSMLUG00000012312
equus_asinus_asinus ENSEASG00005010204
equus_caballus ENSECAG00000020904
neovison_vison ENSNVIG00000006879
mustela_putorius_furo ENSMPUG00000013021
ursus_americanus ENSUAMG00000011294
ursus_maritimus ENSUMAG00000015950
ailuropoda_melanoleuca ENSAMEG00000017018
canis_lupus_familiaris ENSCAFG00000004017
canis_lupus_dingo ENSCAFG00020026364
vulpes_vulpes ENSVVUG00000004534
panthera_tigris_altaica ENSPTIG00000020579
panthera_pardus ENSPPRG00000025002
felis_catus ENSFCAG00000009637
sorex_araneus ENSSARG00000013448
ovis_aries ENSOARG00000014107
capra_hircus ENSCHIG00000013980
bos_mutus ENSBMUG00000000821
bos_taurus ENSBTAG00000016294
bison_bison_bison ENSBBBG00000012576
tursiops_truncatus ENSTTRG00000012647
sus_scrofa ENSSSCG00000011023
vicugna_pacos ENSVPAG00000006730
castor_canadensis ENSCCNG00000014130
dipodomys_ordii ENSDORG00000000914
mus_musculus ENSMUSG00000050945
mus_spicilegus ENSMSIG00000019631
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0022888
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0021972
mus_pahari MGP_PahariEiJ_G0018710
rattus_norvegicus ENSRNOG00000028329
meriones_unguiculatus ENSMUGG00000024911
cricetulus_griseus_chok1gshd ENSCGRG00001006731
cricetulus_griseus_crigri ENSCGRG00000008068
cricetulus_griseus_crigri-picr ENSCGRG00015026655
mesocricetus_auratus ENSMAUG00000000065
microtus_ochrogaster ENSMOCG00000014707
peromyscus_maniculatus_bairdii ENSPEMG00000019458
nannospalax_galili ENSNGAG00000014085
jaculus_jaculus ENSJJAG00000024201
octodon_degus ENSODEG00000002404
chinchilla_lanigera ENSCLAG00000009405
cavia_porcellus ENSCPOG00000000531
cavia_aperea ENSCAPG00000012406
heterocephalus_glaber_male ENSHGLG00100018137
heterocephalus_glaber_female ENSHGLG00000016625
urocitellus_parryii ENSUPAG00010003319
ictidomys_tridecemlineatus ENSSTOG00000025609
spermophilus_dauricus ENSSDAG00000005447
marmota_marmota_marmota ENSMMMG00000018126
oryctolagus_cuniculus ENSOCUG00000021182
ochotona_princeps ENSOPRG00000017058
tupaia_belangeri ENSTBEG00000011824
pan_paniscus ENSPPAG00000037822
pan_troglodytes ENSPTRG00000002403
homo_sapiens ENSG00000183621
gorilla_gorilla ENSGGOG00000002677
pongo_abelii ENSPPYG00000002187
nomascus_leucogenys ENSNLEG00000018129
colobus_angolensis_palliatus ENSCANG00000037050
piliocolobus_tephrosceles ENSPTEG00000031852
rhinopithecus_roxellana ENSRROG00000028562
rhinopithecus_bieti ENSRBIG00000029864
mandrillus_leucophaeus ENSMLEG00000015784
cercocebus_atys ENSCATG00000019097
macaca_fascicularis ENSMFAG00000042685
macaca_mulatta ENSMMUG00000007864
macaca_nemestrina ENSMNEG00000033720
theropithecus_gelada ENSTGEG00000027797
papio_anubis ENSPANG00000022917
chlorocebus_sabaeus ENSCSAG00000011639
cebus_capucinus ENSCCAG00000037350
saimiri_boliviensis_boliviensis ENSSBOG00000018731
callithrix_jacchus ENSCJAG00000013316
aotus_nancymaae ENSANAG00000037375
carlito_syrichta ENSTSYG00000009341
microcebus_murinus ENSMICG00000046502
prolemur_simus ENSPSMG00000022713
propithecus_coquereli ENSPCOG00000011462
otolemur_garnettii ENSOGAG00000024077
