takifugu_rubripes ENSTRUG00000005082
tetraodon_nigroviridis ENSTNIG00000007123
mola_mola ENSMMOG00000003992
labrus_bergylta ENSLBEG00000003143
gasterosteus_aculeatus ENSGACG00000016874
monopterus_albus ENSMALG00000001388
mastacembelus_armatus ENSMAMG00000009838
anabas_testudineus ENSATEG00000010153
scophthalmus_maximus ENSSMAG00000001352
cynoglossus_semilaevis ENSCSEG00000015848
seriola_dumerili ENSSDUG00000018554
seriola_lalandi_dorsalis ENSSLDG00000023966
xiphophorus_couchianus ENSXCOG00000005871
xiphophorus_maculatus ENSXMAG00000018871
gambusia_affinis ENSGAFG00000013744
poecilia_formosa ENSPFOG00000005883
poecilia_mexicana ENSPMEG00000011889
poecilia_latipinna ENSPLAG00000023266
poecilia_reticulata ENSPREG00000000091
fundulus_heteroclitus ENSFHEG00000015886
cyprinodon_variegatus ENSCVAG00000013034
kryptolebias_marmoratus ENSKMAG00000006207
oryzias_latipes ENSORLG00020014138
oryzias_latipes ENSORLG00000008184
oryzias_latipes_asm223469v1 ENSORLG00015013816
oryzias_melastigma ENSOMEG00000002271
maylandia_zebra ENSMZEG00005007264
astatotilapia_calliptera ENSACLG00000027275
pundamilia_nyererei ENSPNYG00000013454
haplochromis_burtoni ENSHBUG00000020525
neolamprologus_brichardi ENSNBRG00000006937
oreochromis_niloticus ENSONIG00000010172
amphilophus_citrinellus ENSACIG00000022469
amphiprion_ocellaris ENSAOCG00000015537
amphiprion_percula ENSAPEG00000002275
acanthochromis_polyacanthus ENSAPOG00000012262
stegastes_partitus ENSSPAG00000019984
periophthalmus_magnuspinnatus ENSPMGG00000005950
hippocampus_comes ENSHCOG00000007054
gadus_morhua ENSGMOG00000000786
esox_lucius ENSELUG00000021230
danio_rerio ENSDARG00000073675
pygocentrus_nattereri ENSPNAG00000019022
astyanax_mexicanus ENSAMXG00000020215
ictalurus_punctatus ENSIPUG00000001137
danio_rerio ENSDARG00000016065
scleropages_formosus ENSSFOG00015020904
paramormyrops_kingsleyae ENSPKIG00000024029
lepisosteus_oculatus ENSLOCG00000013826
