petromyzon_marinus ENSPMAG00000007890
eptatretus_burgeri ENSEBUG00000013107
apteryx_owenii ENSAOWG00000010454
apteryx_haastii ENSAHAG00000016691
apteryx_rowi ENSARWG00000016995
dromaius_novaehollandiae ENSDNVG00000017047
nothoprocta_perdicaria ENSNPEG00000012325
manacus_vitellinus ENSMVIG00005012655
lepidothrix_coronata ENSLCOG00000012257
zonotrichia_albicollis ENSZALG00000016294
junco_hyemalis ENSJHYG00000018029
lonchura_striata ENSLSDG00000013379
taeniopygia_guttata ENSTGUG00000012817
serinus_canaria ENSSCAG00000003798
parus_major ENSPMJG00000017862
cyanistes_caeruleus ENSCCEG00000023963
ficedula_albicollis ENSFALG00000000326
calidris_pygmaea ENSCPGG00000000171
calidris_pugnax ENSCPUG00000001468
melopsittacus_undulatus ENSMUNG00000003039
anser_brachyrhynchus ENSABRG00000022800
anas_platyrhynchos ENSAPLG00000003221
meleagris_gallopavo ENSMGAG00000015193
gallus_gallus ENSGALG00000017207
coturnix_japonica ENSCJPG00005003933
numida_meleagris ENSNMEG00000019685
crocodylus_porosus ENSCPRG00005015180
sphenodon_punctatus ENSSPUG00000004441
gopherus_agassizii ENSGAGG00000024008
chelonoidis_abingdonii ENSCABG00000022524
chrysemys_picta ENSCPBG00000024037
pelodiscus_sinensis ENSPSIG00000011569
pogona_vitticeps ENSPVIG00000014677
anolis_carolinensis ENSACAG00000013987
notechis_scutatus ENSNSUG00000005774
salvator_merianae ENSSMRG00000010192
sarcophilus_harrisii ENSSHAG00000016534
sarcophilus_harrisii ENSSHAG00000000335
phascolarctos_cinereus ENSPCIG00000001348
vombatus_ursinus ENSVURG00010010692
monodelphis_domestica ENSMODG00000000169
monodelphis_domestica ENSMODG00000003709
sus_scrofa ENSSSCG00000014961
ovis_aries ENSOARG00000016298
marmota_marmota ENSMMMG00000003695
spermophilus_dauricus ENSSDAG00000010482
ictidomys_tridecemlineatus ENSSTOG00000002485
urocitellus_parryii ENSUPAG00010002076
castor_canadensis ENSCCNG00000021044
castor_canadensis ENSCCNG00000019131
octodon_degus ENSODEG00000020310
octodon_degus ENSODEG00000008155
octodon_degus ENSODEG00000014060
octodon_degus ENSODEG00000002251
octodon_degus ENSODEG00000009713
chinchilla_lanigera ENSCLAG00000000129
cavia_porcellus ENSCPOG00000006249
cavia_aperea ENSCAPG00000017015
heterocephalus_glaber ENSHGLG00000006521
heterocephalus_glaber ENSHGLG00000003773
heterocephalus_glaber ENSHGLG00100007904
heterocephalus_glaber ENSHGLG00100003268
fukomys_damarensis ENSFDAG00000014629
jaculus_jaculus ENSJJAG00000012773
jaculus_jaculus ENSJJAG00000016968
jaculus_jaculus ENSJJAG00000012940
meriones_unguiculatus ENSMUGG00000026828
meriones_unguiculatus ENSMUGG00000011718
mus_spretus MGP_SPRETEiJ_G0032902
mus_spicilegus ENSMSIG00000017024
mus_musculus ENSMUSG00000004096
mus_caroli MGP_CAROLIEiJ_G0031782
mus_pahari MGP_PahariEiJ_G0014658
rattus_norvegicus ENSRNOG00000008490
rattus_norvegicus ENSRNOG00000025157
cricetulus_griseus ENSCGRG00001013337
cricetulus_griseus ENSCGRG00000015359
cricetulus_griseus ENSCGRG00015002409
mesocricetus_auratus ENSMAUG00000011686
peromyscus_maniculatus ENSPEMG00000021432
microtus_ochrogaster ENSMOCG00000016094
nannospalax_galili ENSNGAG00000016450
dipodomys_ordii ENSDORG00000011075
carlito_syrichta ENSTSYG00000010873
carlito_syrichta ENSTSYG00000000407
pan_troglodytes ENSPTRG00000044239
pan_paniscus ENSPPAG00000033609
homo_sapiens ENSG00000150316
gorilla_gorilla ENSGGOG00000011926
pongo_abelii ENSPPYG00000003785
nomascus_leucogenys ENSNLEG00000031455
