apteryx_haastii ENSAHAG00000014915
apteryx_owenii ENSAOWG00000000827
apteryx_rowi ENSARWG00000011852
dromaius_novaehollandiae ENSDNVG00000009640
nothoprocta_perdicaria ENSNPEG00000000132
calidris_pygmaea ENSCPGG00000007981
calidris_pugnax ENSCPUG00000011756
melopsittacus_undulatus ENSMUNG00000004240
parus_major ENSPMJG00000016558
ficedula_albicollis ENSFALG00000013382
lonchura_striata_domestica ENSLSDG00000005423
taeniopygia_guttata ENSTGUG00000006809
zonotrichia_albicollis ENSZALG00000008592
junco_hyemalis ENSJHYG00000016976
serinus_canaria ENSSCAG00000005589
cyanistes_caeruleus ENSCCEG00000020438
lepidothrix_coronata ENSLCOG00000001777
manacus_vitellinus ENSMVIG00005008363
meleagris_gallopavo ENSMGAG00000002653
coturnix_japonica ENSCJPG00005019212
gallus_gallus ENSGALG00000006566
numida_meleagris ENSNMEG00000014723
anas_platyrhynchos_platyrhynchos ENSAPLG00000005621
anser_brachyrhynchus ENSABRG00000020323
crocodylus_porosus ENSCPRG00005004793
ornithorhynchus_anatinus ENSOANG00000029698
pogona_vitticeps ENSPVIG00000020866
anolis_carolinensis ENSACAG00000009103
notechis_scutatus ENSNSUG00000013419
salvator_merianae ENSSMRG00000022124
sphenodon_punctatus ENSSPUG00000018971
gopherus_agassizii ENSGAGG00000015131
chelonoidis_abingdonii ENSCABG00000019974
chrysemys_picta_bellii ENSCPBG00000000555
pelodiscus_sinensis ENSPSIG00000017350
castor_canadensis ENSCCNG00000008544
dipodomys_ordii ENSDORG00000009541
mus_spicilegus ENSMSIG00000009718
mus_musculus ENSMUSG00000004462
mus_spretus_strain_spret/eij MGP_SPRETEiJ_G0021502
mus_caroli_strain_caroli_eij MGP_CAROLIEiJ_G0020606
mus_pahari MGP_PahariEiJ_G0016310
rattus_norvegicus ENSRNOG00000026458
meriones_unguiculatus ENSMUGG00000015201
microtus_ochrogaster ENSMOCG00000016431
peromyscus_maniculatus_bairdii ENSPEMG00000014115
cricetulus_griseus_chok1gshd ENSCGRG00001024461
cricetulus_griseus_crigri ENSCGRG00000002509
cricetulus_griseus_crigri-picr ENSCGRG00015025690
mesocricetus_auratus ENSMAUG00000021930
nannospalax_galili ENSNGAG00000001802
jaculus_jaculus ENSJJAG00000006607
heterocephalus_glaber_female ENSHGLG00000015912
heterocephalus_glaber_male ENSHGLG00100017389
fukomys_damarensis ENSFDAG00000012301
chinchilla_lanigera ENSCLAG00000015727
octodon_degus ENSODEG00000001843
cavia_porcellus ENSCPOG00000026064
cavia_aperea ENSCAPG00000006301
urocitellus_parryii ENSUPAG00010001735
marmota_marmota_marmota ENSMMMG00000008903
ictidomys_tridecemlineatus ENSSTOG00000004471
spermophilus_dauricus ENSSDAG00000009395
oryctolagus_cuniculus ENSOCUG00000002050
ochotona_princeps ENSOPRG00000014236
tupaia_belangeri ENSTBEG00000002783
pan_troglodytes ENSPTRG00000015712
pan_paniscus ENSPPAG00000036008
homo_sapiens ENSG00000113838
gorilla_gorilla ENSGGOG00000021969
pongo_abelii ENSPPYG00000014379
nomascus_leucogenys ENSNLEG00000006557
rhinopithecus_roxellana ENSRROG00000043062
rhinopithecus_bieti ENSRBIG00000017865
piliocolobus_tephrosceles ENSPTEG00000023694
colobus_angolensis_palliatus ENSCANG00000040705
cercocebus_atys ENSCATG00000044408
mandrillus_leucophaeus ENSMLEG00000036004
theropithecus_gelada ENSTGEG00000020737
papio_anubis ENSPANG00000003499
macaca_fascicularis ENSMFAG00000034221
macaca_mulatta ENSMMUG00000017564
macaca_nemestrina ENSMNEG00000045216
chlorocebus_sabaeus ENSCSAG00000014102
cebus_capucinus ENSCCAG00000034607
saimiri_boliviensis_boliviensis ENSSBOG00000021430
callithrix_jacchus ENSCJAG00000014620
aotus_nancymaae ENSANAG00000029121
macaca_fascicularis ENSMFAG00000041686
papio_anubis ENSPANG00000033876
macaca_mulatta ENSMMUG00000048468
gorilla_gorilla ENSGGOG00000043322
carlito_syrichta ENSTSYG00000000904
propithecus_coquereli ENSPCOG00000003106
microcebus_murinus ENSMICG00000049446
prolemur_simus ENSPSMG00000017875
pteropus_vampyrus ENSPVAG00000008201
myotis_lucifugus ENSMLUG00000005908
ursus_americanus ENSUAMG00000000331
ursus_maritimus ENSUMAG00000004451
ailuropoda_melanoleuca ENSAMEG00000001103
neovison_vison ENSNVIG00000019890
mustela_putorius_furo ENSMPUG00000003213
canis_lupus_familiaris ENSCAFG00000013533
canis_lupus_dingo ENSCAFG00020006052
vulpes_vulpes ENSVVUG00000013123
panthera_tigris_altaica ENSPTIG00000006448
panthera_pardus ENSPPRG00000014806
felis_catus ENSFCAG00000012054
equus_asinus_asinus ENSEASG00005014056
equus_caballus ENSECAG00000009953
dasypus_novemcinctus ENSDNOG00000036719
choloepus_hoffmanni ENSCHOG00000005031
sorex_araneus ENSSARG00000011919
erinaceus_europaeus ENSEEUG00000012469
ovis_aries ENSOARG00000020534
capra_hircus ENSCHIG00000004248
bos_mutus ENSBMUG00000017840
bos_taurus ENSBTAG00000003143
bison_bison_bison ENSBBBG00000000605
sus_scrofa ENSSSCG00000011797
tursiops_truncatus ENSTTRG00000016829
vicugna_pacos ENSVPAG00000000325
loxodonta_africana ENSLAFG00000031898
procavia_capensis ENSPCAG00000005040
echinops_telfairi ENSETEG00000017709
otolemur_garnettii ENSOGAG00000010717
notamacropus_eugenii ENSMEUG00000002753
phascolarctos_cinereus ENSPCIG00000025901
sarcophilus_harrisii ENSSHAG00000010048
monodelphis_domestica ENSMODG00000013298
ornithorhynchus_anatinus ENSOANG00000010811
xenopus_tropicalis ENSXETG00000013351
latimeria_chalumnae ENSLACG00000000086
pygocentrus_nattereri ENSPNAG00000025549
astyanax_mexicanus ENSAMXG00000036543
ictalurus_punctatus ENSIPUG00000023760
danio_rerio ENSDARG00000056886
mastacembelus_armatus ENSMAMG00000011948
monopterus_albus ENSMALG00000022222
anabas_testudineus ENSATEG00000019822
mola_mola ENSMMOG00000000651
seriola_dumerili ENSSDUG00000017677
seriola_lalandi_dorsalis ENSSLDG00000019797
gasterosteus_aculeatus ENSGACG00000009074
labrus_bergylta ENSLBEG00000021471
amphiprion_ocellaris ENSAOCG00000015375
amphiprion_percula ENSAPEG00000022111
acanthochromis_polyacanthus ENSAPOG00000010549
stegastes_partitus ENSSPAG00000016782
astatotilapia_calliptera ENSACLG00000023918
maylandia_zebra ENSMZEG00005021325
pundamilia_nyererei ENSPNYG00000015344
haplochromis_burtoni ENSHBUG00000008079
neolamprologus_brichardi ENSNBRG00000016150
oreochromis_niloticus ENSONIG00000013786
amphilophus_citrinellus ENSACIG00000020387
poecilia_formosa ENSPFOG00000000921
poecilia_mexicana ENSPMEG00000015415
poecilia_latipinna ENSPLAG00000001982
poecilia_reticulata ENSPREG00000019272
xiphophorus_maculatus ENSXMAG00000015184
gambusia_affinis ENSGAFG00000018257
fundulus_heteroclitus ENSFHEG00000013806
cyprinodon_variegatus ENSCVAG00000022385
kryptolebias_marmoratus ENSKMAG00000003562
periophthalmus_magnuspinnatus ENSPMGG00000007075
tetraodon_nigroviridis ENSTNIG00000006713
takifugu_rubripes ENSTRUG00000015315
cynoglossus_semilaevis ENSCSEG00000003925
oryzias_melastigma ENSOMEG00000019509
oryzias_latipes_asm223469v1 ENSORLG00015000770
scophthalmus_maximus ENSSMAG00000015967
hippocampus_comes ENSHCOG00000004241
gadus_morhua ENSGMOG00000006900
esox_lucius ENSELUG00000005651
scleropages_formosus ENSSFOG00015023390
paramormyrops_kingsleyae ENSPKIG00000000413
lepisosteus_oculatus ENSLOCG00000004084
